,sent
13751,": Genetic variation and rapid evolution are hallmarks of RNA viruses, the result of high mutation rates in RNA replication and selection of mutants that enhance viral adaptation, including the escape from host immune responses."
13752,"This study suggests the potential role of the TM domain in nsp6, the integrity of the S2 protein and the B-TRS 3, and the putative accessory protein 4b, as well as the 3′ untranslated region, in the virulence and replication of IBV and has provided a better understanding of relationships between the Australian vaccine strain of IBV and those used elsewhere."
13753,Vaccination elicited increases in BRSV-specific immunoglobulin (Ig) G and virus neutralizing antibody titers.
13754,"Understanding the interactions between host and pathogen is important for the development and assessment of medical countermeasures to infectious agents, including potential biodefence pathogens such as Bacillus anthracis, Ebola virus, and Francisella tularensis."
13755,"4567042 Inactivated canine coronavirus vaccine William M Acree, Bobby Edwards, John W Black assigned to American Home Products Corporation"
13756,"In the present study, a series of RABV mutations in this motif was constructed with the recombinant CVS-B2c (rB2c) virus."
13757,CCL4 and CXCL8 chemokine expression was up regulated by the LBSap vaccine.
13758,"Middle East respiratory syndrome (MERS) is an acute, high-mortality-rate, severe infectious disease caused by an emerging MERS coronavirus (MERS-CoV) that causes severe respiratory diseases."
13759,The most potent neutralizing mAb targeting the DIII provided 100% protection in mice from lethal ZIKV infection and could therefore serve as a promising candidate for antibody-based therapy and prevention.
13760,"Recommendations are also made for the consideration of pregnant women in the design, clinical trials, and implementation of future 2019-nCoV vaccines."
13761,Public health programs have been unable to provide effective and affordable treatment of infectious diseases for the poor.
13762,"As concerns increase about adenovirus type 5 (Ad5) being a safe gene transfer vector, it is important to evaluate its distribution, residence time, and possible toxicity in immunodeficient populations."
13763,"Although none of the pigs that received the experimental vaccines were completely protected against subsequent viral challenge, they exhibited a significantly higher immune response than did non-vaccinated control pigs."
13764,CONCLUSION: Respiratory-virus induced HI may have protective but also detrimental effects on the host.
13765,"377 (98.4%) patients were positive for at least one microorganism, of which RSV was the most common virus (41.0%), with a peak observed between June and September, corresponding to the rainy season."
13766,"Also, because dried leaves and seeds can be stored at room temperature for lengthy periods without loss of recombinant proteins, plant expression systems have the potential to offer lucrative benefits from the development of edible vaccines and prophylactics, as these would not require “cold chain” storage and transportation, and could be administered in mass volumes with minimal processing."
13767,"The influenza-like virus occurred in individual cases, except for respiratory syncytial virus that also was detected in the Greater Poland and Warmia-Masuria provinces."
13768,"Here, we summarize the current knowledge on the properties of KRG and its components on infections with human pathogenic viruses such as respiratory syncytial virus, rhinovirus, influenza virus, human immunodeficiency virus, human herpes virus, hepatitis virus, norovirus, rotavirus, enterovirus, and coxsackievirus."
13769,Treatment of viral pneumonia is primarily supportive.
13770,A mouse-adapted SARS-CoV (SARS-CoV-MA15) lacking the envelope (E) protein (rSARS-CoV-MA15-ΔE) is attenuated in vivo.
13771,Vaccines for protection against respiratory infections should optimally induce a mucosal immune response in the respiratory tract in addition to a systemic immune response.
13772,RSV was detected in 176/708 (24.9%); an adenovirus in 133/708 (18.8%); an influenza virus in 68/708 (9.6%); and hMPV in 33/708 (4.7%).
13773,"In this study, we generated recombinant adenovirus (rAd) vaccine encoding nucleoprotein (NP) of A/PR/8/34 influenza virus, designated rAd/NP."
13774,No cross-neutralization occurred with human sera known to contain antibodies to coronavirus strains OC43 and 229E.
13775,"To confront emerging viral threats, nations have implemented strategies to prepare for pandemics and to control virus spread."
13776,"She reported on pharmacological validation of new antiviral targets for dengue, Zika and other flaviviruses."
13777,Vaccination reduces the number of influenza virus infections but not the overall number of ILI episodes: other pathogens fill the gap.
13778,Background Virus‐inducible reporter genes have been used as the basis of virus detection and quantitation assays for a number of viruses.
13779,Our findings elucidate the promiscuity of the cross-allele T cell responses against influenza A viruses and are beneficial for the development of a T cell epitope-based vaccine applied in a broader population.
13780,"In particular, we examine the spike protein as a determinant of viral tropism, entry and virulence, ORF3 and its association with cell culture adaptation, and the nucleocapsid protein and its potential role in modulating PEDV pathogenicity."
13781,"We emphasize the diagnosis, management, and the outcome focusing on the question “what the care providers, including obstetric health care workers, ought to know?” Diagnostic and management strategy for pregnant or postpartum women with novel influenza A (H1N1) viral infection and increased awareness amongst patients and health care professionals may result in improved survival."
13782,"To promptly identify patients and prevent further spreading, physicians should be aware of the travel or contact history of the patient with compatible symptoms."
13783,"RSV, other respiratory viruses, and bacteria were studied by conventional and molecular techniques in adults aged ≥18 years presenting with CAP to the healthcare facilities in Santiago, Chile from February 2005 through December 2007."
13784,Many viral proteins undergo proteolytic processing events that are required for virus infection and virion assembly.
13785,Serotype replacement by nonvaccine serotypes is reported in multiple areas around the world.
13786,"We present evidence that both viruses traffic late into the endocytic pathway, to NPC1(+) LE/Lys, in order to enter host cells, and that they do so to access high levels of cathepsin activity, which both viruses use in their fusion-triggering mechanisms."
13787,One major challenge in combatting such diseases is a lack of effective drugs or specific treatments.
13788," Several human monoclonal antibodies (hmAbs) including b12, 2G12, and 2F5 exhibit relatively potent and broad HIV-1-neutralizing activity."
13789,: A new promising therapeutic approach has emerged for patients chronically infected by the hepatitis B virus (HBV) with the development of a non-replicative adenovirus vector vaccine candidate (Ad-HBV).
13790,"Over the past decade, our knowledge on the significance of respiratory viruses has broadened remarkably."
13791,"After decades of intense competition for high-value markets, collaboration with developing countries has become critical, and involvement of multiple manufacturers as well as public- and private-sector investments are essential, for developing new vaccines against emerging infectious diseases."
13792,"Although myeloid dendritic cells were able to interact with S and to bind virus, these cells could not be infected by SARS-CoV."
13793,"Human astroviruses (HAstVs) are a leading cause of viral diarrhea in young children, the immunocompromised, and the elderly."
13794,"In this study, we evaluated the ability of Oxford Nanopore MinION direct RNA sequencing to generate a PRRSV whole genome sequence and detect and discriminate virus at the strain-level."
13795,"Thus, co-expression of select type I IFNs may be a valuable tool for the development of anti-retroviral vaccines."
13796,"However, the protective efficacy of LacVax® OmpA in the higher animals would further strengthen its future application in humans."
13797,The purified SARS vaccine induced high levels of neutralizing antibodies and prevented the replication of SARS-CoV in monkeys.
13798,"The maximum foot temperatures of healthy (n =53), directly inoculated (DI) (n =12), contact (CT) (n =6), and vaccine trial (VT) (n =21) cattle were measured over the course of FMD infection."
13799,"In this study, the development and evaluation of a Luminex xTAG assay for simultaneous detection of five canine viruses was carried out, including canine distemper virus, canine parvovirus, canine parainfluenza virus, canine adenovirus, and rabies virus."
13800,"Analytic approaches differ when the suspected biothreat agent is encountered in a container or the environment, as opposed to a human or an animal."
13801,In vitro studies indicated that truncated G protein (GΔ28) could play a more important role than deletion of M51 (ΔM51) for attenuation of recombinant VSV.
13802,Chikungunya virus (CHIKV) is an Alphavirus that causes chronic and incapacitating arthralgia in humans.
13803,"No substantial proteolytic cleavage of S was observed, suggesting that S is not processed into head (S1) and stalk (S2) domains as observed for certain other coronaviruses."
13804,"With each new threat, there has been a call for rapid vaccine development."
13805,"CONCLUSIONS: Our findings highlight the importance of comprehensive approaches, a message that has not appeared as strongly in previous literature."
13806,"The ELISA results showed that higher level of secreted IL-1beta varies, depending on the viral interference conditions between both viruses, during mixed infections."
13807,"We identified important epidemiological and environmental issues including the increase of local transmission despite control efforts, population growth, difficulty locating larval sites, and increased human mobility from neighboring endemic countries."
13808,The Virus Variation Resource is a value-added viral sequence data resource hosted by the National Center for Biotechnology Information.
13809,"One world, one health: The novel coronavirus COVID-19 epidemic"
13810,"Thus, there is need of improved influenza vaccines and vaccination strategies."
13811,Engaging the antibody-dependent cell-mediated cytotoxicity (ADCC) for killing of virus-infected cells and secretion of antiviral cytokines and chemokines was incorporated as one of the important features in the design of universal influenza vaccines.
13812,The results establish that plants can provide a safe and effective production system for the expression of immunoprotective rabies virus surface protein.
13813,"In the past decade, research in this field has advanced substantially, from the understanding of the biology and immunology of pregnancy and early life, to the active development of several candidate vaccines, for which challenges and opportunities for global implementation are under consideration."
13814,But very few vaccines against these threats have been developed to create proven medical products.
13815,Strategies devoted to inhibit virus replication and to control their spread among hosts need to cope with these extremely heterogeneous populations and with their potential to avoid medical interventions.
13816,This chapter describes the use of an insect cell expression system for rapid production of a recombinant vaccine against severe acute respiratory syndrome coronavirus (SARS).
13817,Vaccine immunization is now one of the most effective ways to control porcine reproductive and respiratory syndrome virus (PRRSV) infection.
13818,Conditional logistic regression and propensity scores were used to assess vaccine effectiveness after adjustment for confounding factors.
13819,"In particular, the uptake in the spleen, which is a primary organ of the immune system, highlights the potential of the nanoparticles as vaccine carriers."
13820,The devastating Ebola virus (EBOV) outbreak in West Africa in 2013–2016 has flagged the need for the timely development of vaccines for high-threat pathogens.
13821,Specific binding of the Fab to rabies virus was confirmed by indirect ELISA and immunoprecipitation (IP).
13822," The aim of this study is to reveal infection dynamics of bovine respiratory syncytial virus (BRSV), bovine parainfluenza virus type 3 (PI-3), bovine herpesvirus 1 (BHV-1), bovine viral diarrhea virus (BVDV), bovine adenovirus type 3 (BAV-3) and bovine coronavirus (BCoV), which are important viral pathogens of respiratory disease complex in ruminants."
13823,PMO antisense agents have been reported to effectively interfere with the replication of several positive-strand RNA viruses in cell culture.
13824,"Recently, we established a novel reverse genetics system based on targeted RNA recombination to manipulate the genome of IBV strain H52."
13825,Feline T-lymphotropic lentivirus (FTLV); separated from cell culture and useful as vaccine; hybridoma construction and monoclonal antibody preparation for use in immunoassay; DNA probe construction; and HIV virus model system
13826,"Thus, a new generation of vaccines with improved safety and efficacy profiles compared to old and new agents is emerging."
13827,"Statement of Significance This review paper summarizes the state of the engineered/recombinant DNA vaccine field, with a scope entailing “Engineering DNA vaccines against infectious diseases”."
13828,"This chapter also explores characteristics of viruses, viral morphology, and taxonomy."
13829,"Rapid response research mechanisms, such as those used by the SARS Accelerated Vaccine Initiative (SAVI), have shown that the application of emergency management techniques, together with rapid response research, can be highly effective when applied appropriately to new infectious diseases."
13830,"In the absence of alum, DIV vaccine performed poorly in young animals challenged with lethal homologous or heterologous strains."
13831,These observations suggest that an Ad gene-transfer vector expressing V antigen is a candidate for development of an effective anti-plague vaccine
13832,"Further, we found that this HA1-specific human mAb can efficiently block both virus-receptor binding and post-attachment steps, while its Fab fragment exerts the post-attachment inhibition only."
13833,The aim of this systematic review was to determine the prevalence of virus carriage potentially responsible for RTI among pilgrims before and after participating in the Hajj.
13834,"Due to specific arrangements of genes along the TBEV genome, its viral-like particles (VLPs) could be exploited as shuttles to deliver their replicon, which carries therapeutic genes, to immune system cells."
13835,"However, a common working diagnosis system involves identifying PEDV-infected animals individually, which is a costly and time-consuming approach."
13836,"Importantly, there are no licensed therapies or vaccines against ZIKV infection."
13837,"Recently, self-assembled peptide nanoparticles (SAPNs) have gained much attention in the field of vaccine development due to their multivalency, self-adjuvanticity, biocompatibility, and size similarity to pathogen."
13838,Edible vaccines pose an interesting alternative that could overcome some of the constraints of traditional vaccines.
13839,"The avian coronavirus infectious bronchitis virus (IBV) is the causative agent of the respiratory disease infectious bronchitis of domestic fowl, and is controlled by routine vaccination."
13840,"This study examines the effects of the route of administration of a live attenuated vaccine on its interactions with, and stimulation of, the murine immune system as well as its ability to increase survival and provide protection from colonisation by a virulent challenge strain."
13841,"This computational study of design of an epitope-based peptide vaccine against HCoVs allows us to determine novel peptide antigen targets in spike proteins on intuitive grounds, albeit the preliminary results thereof require validation by in vitro and in vivo experiments."
13842,It is recommended to strengthen epidemic surveillance and undertake early prevention and control measures in order to reduce the younger children incidence rate of infectious diseases.
13843,The JS201603 variant isolated in this study contributes to the evolutionary analysis of diarrhea virus.
13844,Acute respiratory viral infections (ARVI’s) are the most common infectious disease in humans.
13845,"While diagnostic techniques have advanced significantly in the past decade, well established and effective specific treatments for these infections remain elusive."
13846,"Overall, a combination of both fed-batch and medium exchange strategies resulted in similar cell-specific virus yields as those obtained for CCD processes but 10-fold higher MVA-CR19 titers, and four times higher volumetric productivity."
13847,This antibody can be used as an analytical tool to monitor the quality of a vaccine from batch to batch.
13848,"In this study, an E1–E3 deleted recombinant Ad based on the chimpanzee serotype 3 (ChAd3) was engineered to express human carcinoembryonic antigen (CEA) protein or rat neu extracellular/transmembrane domains (ECD.TM)."
13849,"In conclusion, we show that JOL2077 can induce efficient IBV- and carrier-specific protective immunity and can act as a bivalent vaccine against FT and IB."
13850,A variety of cell-culture derived vaccines are available for prophylaxis against rabies.
13851,"IMPORTANCE This report provides an overview of the proceedings of the 4th International Maternal and Neonatal Immunization Symposium, where presentations focused on the state-of-the-art research on the development and implementation of vaccines given during pregnancy for the protection of mothers and infants."
13852,Porcine epidemic diarrhea virus (PEDV) targets the intestinal mucosa in pigs.
13853,Infectious bronchitis viruses (IBVs) are group III coronaviruses that infect poultry worldwide.
13854,"Spike (S) protein of MERS-CoV is immunogenic and can induce neutralizing antibodies, thus is a potential major target for vaccine development."
13855,"In contrast to the formalin-inactivated RSV (FI-RSV) vaccine, there was no enhanced lung inflammation upon virus challenge after DNA vaccination."
13856,These data demonstrate novel approaches to the rational attenuation of VSIV NV while retaining vector immunogenicity and have led to identification of an rVSIV N4CT1gag1 vaccine vector that has now successfully completed phase I clinical evaluation.
13857,"However, the absence of either MDA5 or IFIT1, IFN-responsive genes that recognize unmethylated 2′-O RNA, resulted in restored replication and virulence of the dNSP16 mutant virus."
13858,Viruses are a significant cause of morbidity and mortality around the world.
13859,They are often antigenically indistinguishable from the virus from which they were derived and present important advantages in terms of safety.
13860,Samples were collected from disease-suspected flock with a history of administration of live and inactivated IBV vaccines (Ma5 type).
13861,"Hepatitis C virus (HCV) neutralization occurring at the E2 region 412–426 (EP-I) could be enhanced when antibodies directed specifically to the E2 region 434–446 (EP-II) were removed from serum samples of persistently infected patients and vaccinated chimpanzees, a phenomenon of so-called antibody interference."
13862,"Vaccines for seasonal influenza have been available for decades and there is a wealth of data available on the immune response to these vaccines in humans, with well-established correlates of protection for inactivated influenza virus vaccines."
13863,"Although some types were predominant, many distinct types were co-circulating, including a vaccinal poliovirus, HEV-A71 and HEV-D68."
13864,"Nasopharyngeal swabs, sputum, and blood were collected from SARI patients enrolled and tested for viruses and bacteria."
13865,Results: We report in silico identification of a comprehensive list of immunogenic peptides that can be used as potential targets for 2019 novel coronavirus (2019-nCoV) vaccine development.
13866,These results indicate that the K40/09 vaccine could be helpful for the reduction of economic losses caused by recently emergent nephropathogenic IBV infection in many countries.
13867,"The respiratory tract is a reservoir of a diverse community of microorganisms, including both commensals and potential pathogens and there is growing evidence that the interactions between viruses and bacteria play a key role in the development of ARI."
13868,"However, no cross‐neutralization is observed in polyclonal antibody responses raised after virus infection or immunization with purified F proteins."
13869,"In order to boost the immunogenicity of this platform, next-generation DNA vaccines require additional techniques such as the administration of electroporation."
13870,"These include the FluPlasma trial, designed to evaluate the efficacy of hyperimmune anti-influenza plasma for the treatment of severe influenza; the self-administered live-attenuated influenza vaccine (SNIF) trial, which assessed the immunogenicity and acceptance of a self-administered live-attenuated influenza vaccine in military personnel; the Study to Address Threats of ARI in Congregate Military Populations (ATARI), a prospective study of ILI transmission, etiology and epidemiology in recruits; and the Flu Breath Test (FBT) study, a preliminary study of exhaled volatile organic compounds (VOC) in influenza patients."
13871," Lymphocyte transformation, production of neutralising antibody, and the development of antirabies IgG antibody were studied in ten healthy volunteers in response to 0·8 ml of human diploid-cell strain (HDCS) rabies vaccine administered on one occasion in divided doses in 8 intradermal (i.d.)"
13872,In cell culture the inactivated virus blocked the replication of live virus by decreasing the TCID5.0 of the live virus 103.6 to 104.6 times.
13873,"The TMV hybrids were propagated in tobacco plants, and the virus particles were purified."
13874,"Current synthetic DNA delivery systems are versatile and safe, but substantially less efficient than viruses."
13875,Live attenuated vaccines that can elicit strong immune responses often involve a trade-off of reduced safety.
13876,"Thus PanAd3 is a promising candidate vector for vaccines, including universal influenza vaccines."
13877,The optimal time to harvest recombinant RVs was determined and the function of pathogenic and nonpathogenic rabies glycoprotein in virus recovery was examined.
13878,"AREAS COVERED: In this review, we illustrate the structure and function of S protein as a vaccine target, describe available animal models for evaluating MERS vaccines, and summarize recent progress on MERS-CoV S-based vaccines, focusing on their ability to elicit antibody and/or cellular immune responses, neutralizing antibodies, and protection against MERS-CoV infection in different models."
13879,": The development of the innate and adaptive immune responses to Porcine reproductive and respiratory syndrome virus (PRRSV) after vaccination of 1 day-old pigs with a PRRSV-1 based modified live virus (MLV) vaccine by intramuscular (IM) and intranasal (IN) routes was characterised, before and after challenge with a heterologous PRRSV-1 isolate at 18 weeks post-vaccination."
13880,"Therefore, understanding how hCoV–host interactions cause pathogenic outcomes relies upon mammalian models that closely recapitulate the pathogenesis of hCoVs in humans."
13881,The results indicate that the N protein may be of potential value in vaccine development for specific prophylaxis and treatment against SARS.
13882,The aim of these 2 studies was to investigate the safety and efficacy of PrEP-001 prophylaxis against rhinovirus (HRV-A16) and influenza-A (H3N2-IAV).
13883,"Tuberculosis (TB) remains a serious health problem worldwide, and an urgent need exists to improve or replace the available vaccine, Mycobacterium bovis bacillus Calmette-Guérin (BCG)."
13884,"To investigate HSV-1 entry requirements in a simplified system, we generated vesicular stomatitis virus (VSV) virions pseudotyped with HSV-1 essential entry glycoproteins gB, gD, gH, and gL but lacking the native VSV fusogen G. These virions, referred to here as VSVΔG-BHLD virions, infected a cell line expressing a gD receptor, demonstrating for the first time that the four essential entry glycoproteins of HSV-1 are not only required but also sufficient for cell entry."
13885,"Respiratory syncytial virus (RSV) is the most frequently identified viral agent in infants, children, and elderly people with acute respiratory tract infections (ARTIs)."
13886,The in vitro analysis using L. chagasi-infected macrophages and purified T cells presented a prospective methodology that could be incorporated in CVL vaccine and treatment studies that aim to analyze the microbicidal potential induced by specific CD4+ and/or CD8+ T cells.
13887,Each outbreak of the Ebolavirus over the last three decades has perpetuated fear and economic turmoil among the local and regional populations in Africa.
13888,"We investigated the association between influenza infection, vaccination, and detection of other respiratory viruses among children <5 years old and adults ≥50 years old with acute respiratory illness who participated in seasonal studies of influenza vaccine effectiveness."
13889,These findings support the further development of L. lactis-based avian influenza virus vaccines for human and animal uses.
13890,Animal inoculation experiments confirmed the attenuated phenotype of Aram-P29-CA virus in the natural host.
13891,It is essential to not only rapidly detect IBV but also to identify the type of virus causing disease.
13892,"The results indicate that group 2b viruses encoding the SHC014 spike in a wild type backbone can efficiently utilize multiple ACE2 receptor orthologs, replicate efficiently in primary human airway cells, and achieve in vitro titers equivalent to epidemic strains of SARS-CoV."
13893,"Altogether, these results suggest that the studied vaccine did not promote the emergence of rotavirus genotypes or variants different from those of the vaccine or other viruses responsible for calf diarrhoea, such as caliciviruses."
13894,"We argue that bioethical principles that ordinarily apply only to human subjects research should also apply to research that threatens public health, even if, as in GOF/PPP studies, the research involves no human subjects."
13895,Vaccination with a live bivalent vaccine of Newcastle disease virus (NDV) and infectious bronchitis virus (IBV) is a routine practice in poultry industry in China.
13896,Vaccination is the single most effective way to control viral diseases.
13897,"Both the pathogenic and vaccine strains of the virus produced significant lesions; however, the lesions progressed more rapidly in the birds receiving the pathogenic strain."
13898,"The Global Commission for the Certification of the Eradication of Poliomyelitis certified the eradication of type 2 poliovirus in September 2015, making type 2 poliovirus the first human pathogen to be eradicated since smallpox."
13899,"In broiler chicken,the virus causes respiratory distress but some strains produce interstitial nephritis while others cause proventriculitis."
13900,"Surprisingly, the vaccine potency was diminished by 50% in animals lacking interferon-gamma receptor alpha chain (R1)-chain and a minority of vaccinated immunoglobulin heavy chain-deficient (μMT) mice survived challenge, which suggests that neutralizing antibody may not be absolutely required for protection."
13901,"Many therapeutics have also now become available, although their efficacy in transplant recipients remains uncertain."
13902,"However, LAIV administration can modify the bacterial microbiota in the upper respiratory tract, including alterations in species that cause pneumonia."
13903,"PURPOSE: To address the urgent need for an MERS vaccine, in the present study, we have designed two multi-epitope vaccines (MEVs) against MERS utilizing several in silico methods and tools."
13904,"During the outbreak investigation, we explored the relationship between prior receipt of trivalent inactivated influenza vaccine (TIV) and pH1N1-related illness."
13905,Strategies for selecting appropriate immunologic targets for new vaccine development and evaluating how vaccines may alter the senescent immune response in terms of potential benefits and risks in the preclinical and clinical trial phases of vaccine development will be discussed.
13906,"Middle East respiratory syndrome coronavirus (MERS-CoV) has emerged in the Arabian Gulf region, with its epicentre in Saudi Arabia, the host of the ‘Hajj’ which is the world’s the largest mass gathering."
13907,"Anthony S. Fauci, MD discusses the latest developments in the global spread of COVID-19 and the SARS-CoV-2 virus with JAMA Editor Howard Bauchner, MD."
13908,using transgenic plants and transient expression via Agrobacterium tumefaciens and recombinant tobamovirus vectors.
13909,vaccines.
13910,"Respiratory viruses, especially influenza A viruses and coronaviruses such as MERS-CoV, represent continuing global threats to human health."
13911,Further in vitro and in vivo tests are required to validate the suitability of the epitopes for vaccine design.
13912,The vaccines and bio-therapeutic protein production in plants hold the promise of significantly lowering the cost of manufacturing life-saving drugs.
13913,"CoVs have been isolated from a variety of species, including birds, livestock, domestic animals, and humans."
13914,Designing an HIV-1 vaccine that provides robust protection from HIV-1 infection remains a challenge despite many years of effort.
13915,Animal models are useful in the study of influenza virus pathogenesis.
13916, The advent of vaccines represents one of the most significant advances in medical history.
13917,"Hence, there is an ample need for antiviral treatment and prophylaxis of norovirus infections."
13918,"With this aim, we have developed a computational workflow to identify conserved cross-clade CD8+ T-cell HPV vaccine candidates by considering E1, E2, E6 and E7 proteins from all the high-risk HPV strains."
13919,The commonest virus identified was influenza A followed by HRV.
13920,The macrophage-inducible Salmonella ssaH and spiC/ssaB promoters were compared for their ability to express the TGEV C and A epitopes in the context of the heterologous 987P fimbriae on Salmonella vaccines.
13921,Serological results showed a significant seroconversion in response to coronavirus in 50% of the examined cases.
13922,"MCP-1, ICAM-1, IL-6, and Gro-1 mRNA expression levels were the lowest in cecum tissue of the membrane-anchored groups compared to the other groups."
13923,"The persistence of this virus in Africa is attributed to the survivability of HPAIV, ability to evolve other subtypes through genetic reassortment, poor biosecurity compliance at the live bird markets and poultry farms, husbandry methods and multispecies livestock farming, poultry vaccinations, and continuous shedding of HPAIV, transboundary transmission of HPAIV through poultry trades; and transcontinental migratory birds."
13924,"Meeting goals were to discuss issues specific to pregnant women, identify gaps in knowledge, and develop a public health approach for pregnant women in the event of a pandemic."
13925,"Insufficient knowledge about vaccines and targeted diseases, lack of advice from health professionals and, if provided, suspicions regarding the motivations for such advice were common issues."
13926,"For over 100 years, vaccines have been one of the most effective medical interventions for reducing infectious disease, and are estimated to save millions of lives globally each year."
13927,"Synthetic biology, application of synthetic chemistry to biology, is a broad term that covers the engineering of biological systems with structures and functions not found in nature to process information, manipulate chemicals, produce energy, maintain cell environment and enhance human health."
13928,"To date, a wide variety of VLP-based candidate vaccines targeting various viral, bacterial, parasitic and fungal pathogens, as well as non-infectious diseases, have been produced in different expression systems."
13929,These processes constitute the early infection stage of viruses.
13930,"Pancreatic cancer is the 5(th) leading cause of cancer deaths, and there are no effective treatments."
13931,"Clearly, NHPs are an excellent model of human TB."
13932,"Among the latter, recombinant measles viruses derived from vaccine strains have been tested."
13933,"Key conclusions of the meeting were that there is a need for discussion of new opportunities for vaccination of all adults as well as for vaccination of older adults, as reflected in the recent shift by WHO to a life-course approach to immunization; that immunization in adults should be viewed in the context of a much broader model based on an individual’s abilities rather than chronological age; and that immunization beyond infancy is a global priority that can be successfully integrated with other interventions to promote healthy ageing."
13934,"Taken together, deletion of accessory genes 3ab and/or 5ab in IBV resulted in mutant viruses with an attenuated phenotype and the ability to induce protection in chickens."
13935,"Recently, several potent human monoclonal antibodies (hmAbs) targeting the Severe Acute Respiratory Syndrome-Associated coronavirus (SARS CoV) S glycoproteins were developed quickly after the virus was identified in 2003."
13936,"From July 2012 to December 2013, we collected sewage specimens every month from 10 sewage treatment plants located throughout Taiwan."
13937, Background The aim of this study was to examine the rate of transmission of influenza and other respiratory viruses from children attending an Emergency Department to their family members in the household using active surveillance.
13938,The vaccine candidate elicited strong antigenicity in dogs in respect of specific SGE and Leishmania humoral immune response.
13939,"Nevertheless, the intermediate host for 2019-nCoV is still under investigation and the vaccines against this new CoV have not been available."
13940,"PURPOSE: In the elderly population, the influenza infection and its clinical complications are important causes of hospitalization and death, particularly, in longer-lived age."
13941, Background The effectiveness of inactivated influenza vaccine (IIV) against laboratory-confirmed influenza pneumonia in older adults remains to be established.
13942,"Systems biology approaches are now gaining more interest compared with monovalent approaches, which can be of limited benefits with complications."
13943,"METHODS: In this study, we generated MARV virus-like particles (VLPs) by co-expressing the glycoprotein (GP) and matrix protein (VP40) using the baculovirus expression system."
13944,These advances also provide a framework for the in vivo production of synthetic DNA biologics.
13945,"While successful for many different infectious diseases whole organisms are expensive to produce, require culture of the infectious agent, and have the potential to cause vaccine associated disease in hosts."
13946,No effective vaccine or treatment has yet been approved for either virus.
13947,Influenza and Other Respiratory Viruses DOI:10.1111/irv.12021.
13948,The first 2019 novel coronavirus case in Nepal
13949,"Viruses lacking E protein grew about 100-fold lower than the wt virus in lungs of Tg infected mice but did not grow in the brains of the same animals, in contrast to the rSARS-CoV-Δ[6–9b] virus, which grew almost as well as the wt in both tissues."
13950,"In this review we discuss the use of viral vectors for in situ modification of DCs, focusing on their clinical applications as anticancer vaccines."
13951,This work aims to share strategies and candidate antigens to develop safe and effective vaccines against SARS-CoV-2.
13952,Infectious laryngotracheitis (ILT) is an acute respiratory disease of poultry caused by infectious laryngotracheitis virus (ILTV).
13953,Noninvasive pharmacokinetic monitoring is facilitated by engineering marker genes into the viral genome.
13954,"When cotton rats immunized with MVAIK/RSV/G were challenged with RSV subgroup A, low levels of infectious virus were recovered from lung."
13955,Workshop participants recommended enhanced international harmonization and cooperation and closer collaborations between human and veterinary researchers to expedite progress.
13956,It can be successfully prevented with live attenuated CPV-2 vaccines when given at the appropriate age and in the absence of maternal antibody interference.
13957,"Moreover, IAV has the potential to cause both zoonotic spillover infection and global pandemics, which have significantly greater morbidity and mortality across all ages."
13958,"In this study, we immunized cats with cell lysate with recombinant baculovirus-expressed N protein of the Type I FIPV strain KU-2 with an adjuvant and investigated its preventive effect on the progression of FIP."
13959,"The exponential growth of genome sequence information has induced a shift from conventional culture-based to genome-based vaccinology, and allows the tackling of challenges in vaccine development due to pathogen genetic variability."
13960,Newcastle disease virus (NDV) belongs to the family Paramyxoviridae and is well characterized member among the avian paramyxovirus serotypes.
13961,CoVs harboured by avian species are classified to the genera gamma- and deltacoronaviruses.
13962,"This chapter reviews the history of this research area, cells permissive to baculovirus transduction, factors influencing transduction and transgene expression, efforts to improve transduction, mechanisms of virus entry and intracellular trafficking, applications for in vivo and ex vivo gene therapy, as well as advantages, limitations, and safety issues concerning use of baculoviruses as gene therapy vectors."
13963,We highlight the recent and emerging uses of this species in influenza virus research that are advancing our understanding of virus-host interactions.
13964,"Among the three DNA-based immunization regimens tested, DDP immunization is the optimal immunization regimen that elicited the greatest systemic immune response and conferred protection against all four DENV serotypes."
13965,"However, intriguing differences are emerging that implicate highly context-dependent immune ageing processes, mitigating against current generalisations concerning human immunosenescence and indicating the necessity for detailed comparisons of different populations, even those that would appear quite similar at first glance."
13966,LLN/111169 was pathogenic to specific pathogen-free (SPF) chickens.
13967,Here we report that transfection of Sf9 cells with a single recombinant baculovirus encoding M and S proteins resulted in the assembly of IBV VLPs; this is the first report that S protein plus M protein alone were able to be assembled into VLPs for coronaviruses.
13968,Such specificities may play a critical role in vaccine-induced cross-protection.
13969,"By using the anti-TNFα mAb in combination with PE- and FITC-conjugated mAbs against feline CD4 and CD8, respectively, antiviral CD4+ and CD8+ T cells could be identified in the peripheral blood and in the spleens of feline infectious peritonitis virus-infected cats."
13970," The virus removal of protein A affinity chromatography, inactivation capacity, acid pH and a combination of high temperature with a chaotropic agent was determined in this work."
13971,Our objective was to examine the temporal association between circulating respiratory viruses and the occurrence of pediatric ambulatory care visits for AOM.
13972,Recombination analysis showed that ck/CH/IBTZ/2012 is a chimeric virus with a LX4-like backbone except S gene which might be from an unknown strain.
