,antiviral
14189,1
14190,1
14191,1
14192,0
14193,0
14194,0
14195,0
14196,0
14197,0
14198,0
14199,1
14200,0
14201,0
14202,1
14203,1
14204,0
14205,0
14206,1
14207,1
14208,0
14209,0
14210,0
14211,0
14212,1
14213,0
14214,0
14215,1
14216,1
14217,0
14218,1
14219,0
14220,0
14221,0
14222,0
14223,1
14224,0
14225,1
14226,0
14227,0
14228,1
14229,0
14230,1
14231,0
14232,1
14233,0
14234,0
14235,0
14236,0
14237,0
14238,0
14239,0
14240,1
14241,1
14242,0
14243,0
14244,0
14245,0
14246,0
14247,0
14248,1
14249,1
14250,0
14251,1
14252,0
14253,0
14254,0
14255,1
14256,1
14257,0
14258,0
14259,0
14260,1
14261,1
14262,1
14263,0
14264,0
14265,0
14266,0
14267,1
14268,0
14269,0
14270,0
14271,0
14272,0
14273,1
14274,0
14275,0
14276,0
14277,0
14278,0
14279,1
14280,0
14281,0
14282,1
14283,0
14284,1
14285,0
14286,0
14287,1
14288,0
14289,0
14290,0
14291,0
14292,0
14293,0
14294,0
14295,0
14296,0
14297,0
14298,1
14299,0
14300,0
14301,0
14302,1
14303,0
14304,0
14305,0
14306,1
14307,1
14308,0
14309,1
14310,0
14311,1
14312,0
14313,0
14314,1
14315,1
14316,0
14317,0
14318,0
14319,0
14320,0
14321,0
14322,0
14323,0
14324,0
14325,1
14326,0
14327,1
14328,1
14329,0
14330,1
14331,0
14332,0
14333,1
14334,0
14335,1
14336,1
14337,0
14338,0
14339,0
14340,0
14341,0
14342,0
14343,1
14344,0
14345,0
14346,0
14347,0
14348,0
14349,0
14350,0
14351,0
14352,0
14353,0
14354,0
14355,0
14356,1
14357,0
14358,1
14359,0
14360,1
14361,1
14362,0
14363,1
14364,0
14365,1
14366,0
14367,0
14368,1
14369,0
14370,0
14371,1
14372,0
14373,0
14374,1
14375,1
14376,1
14377,0
14378,0
14379,0
14380,0
14381,0
14382,0
14383,1
14384,0
14385,1
14386,1
14387,0
14388,0
14389,0
14390,1
14391,0
14392,0
14393,1
14394,0
14395,1
14396,0
14397,0
14398,1
14399,1
14400,1
14401,0
14402,0
14403,1
14404,0
14405,0
14406,0
14407,0
14408,0
14409,0
14410,1
14411,0
14412,0
14413,0
14414,0
14415,0
14416,1
14417,0
14418,0
14419,0
14420,0
14421,1
14422,0
14423,0
14424,0
14425,0
14426,0
14427,0
14428,1
14429,0
14430,0
14431,1
14432,0
14433,0
14434,1
14435,0
14436,0
14437,1
14438,1
14439,0
14440,0
14441,0
14442,1
14443,1
14444,0
14445,0
14446,0
14447,0
14448,0
14449,1
14450,1
14451,0
14452,0
14453,1
14454,0
14455,0
14456,1
14457,0
14458,1
14459,1
14460,0
14461,0
14462,0
14463,0
14464,1
14465,1
14466,0
14467,0
14468,1
14469,0
14470,0
14471,1
14472,0
14473,1
14474,0
14475,0
14476,0
14477,0
14478,1
14479,1
14480,0
14481,0
14482,0
14483,0
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,0
14498,0
14499,0
14500,1
14501,1
14502,1
14503,0
14504,1
14505,0
14506,1
14507,0
14508,0
14509,0
14510,0
14511,0
14512,0
14513,0
14514,0
14515,1
14516,0
14517,0
14518,0
14519,1
14520,0
14521,1
14522,0
14523,0
14524,0
14525,0
14526,0
14527,0
14528,0
14529,0
14530,0
14531,0
14532,0
14533,1
14534,0
14535,1
14536,0
14537,0
14538,0
14539,0
14540,1
14541,1
14542,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14549,0
14550,0
14551,1
14552,1
14553,0
14554,0
14555,0
14556,1
14557,0
14558,1
14559,1
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14566,1
14567,1
14568,1
14569,0
14570,0
14571,1
14572,0
14573,0
14574,0
14575,0
14576,0
14577,0
14578,1
14579,1
14580,1
14581,0
14582,0
14583,0
14584,0
14585,0
14586,0
14587,0
14588,0
14589,1
14590,0
14591,0
14592,0
14593,0
14594,1
14595,0
14596,0
14597,0
14598,0
14599,1
14600,0
14601,0
14602,0
14603,0
14604,1
14605,0
14606,0
14607,1
14608,0
14609,0
14610,0
14611,0
14612,0
14613,1
14614,0
14615,0
14616,0
14617,0
14618,0
14619,0
14620,0
14621,1
14622,0
14623,0
14624,1
14625,0
14626,0
14627,1
14628,1
14629,1
14630,1
14631,1
14632,1
14633,0
14634,1
14635,0
14636,1
14637,1
14638,0
14639,1
14640,0
14641,1
14642,1
14643,1
14644,1
14645,0
14646,0
14647,0
14648,0
14649,0
14650,0
14651,0
14652,0
14653,1
14654,1
14655,1
14656,0
14657,0
14658,0
14659,0
14660,0
14661,0
14662,0
14663,1
14664,0
14665,0
14666,1
14667,0
14668,0
14669,1
14670,0
14671,0
14672,0
14673,1
14674,0
14675,0
14676,1
14677,1
14678,0
14679,0
14680,0
14681,1
14682,0
14683,0
14684,0
14685,0
14686,0
14687,1
14688,0
14689,0
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,0
14698,0
14699,0
14700,0
14701,0
14702,0
14703,0
14704,1
14705,0
14706,1
14707,0
14708,0
14709,0
14710,1
14711,0
14712,0
14713,1
14714,0
14715,0
14716,0
14717,1
14718,0
14719,1
14720,0
14721,1
14722,0
14723,0
14724,0
14725,0
14726,0
14727,0
14728,0
14729,0
14730,0
14731,1
14732,0
14733,1
14734,0
14735,1
14736,0
14737,1
14738,0
14739,0
14740,1
14741,0
14742,1
14743,0
14744,0
14745,1
14746,0
14747,0
14748,0
14749,0
14750,1
14751,1
14752,0
14753,0
14754,1
14755,0
14756,0
14757,0
14758,1
14759,1
14760,0
14761,0
14762,0
14763,0
14764,0
14765,1
14766,1
14767,0
14768,1
14769,1
14770,1
14771,0
14772,0
14773,1
14774,0
14775,0
14776,0
14777,0
14778,0
14779,0
14780,0
14781,0
14782,0
14783,0
14784,1
14785,0
14786,0
14787,1
14788,0
14789,1
14790,0
14791,0
14792,1
14793,0
14794,0
14795,0
14796,1
14797,0
14798,0
14799,1
14800,0
14801,0
14802,1
14803,0
14804,1
14805,0
14806,1
14807,0
14808,0
14809,1
14810,0
14811,1
14812,0
14813,0
14814,0
14815,0
14816,0
14817,0
14818,0
14819,1
14820,1
14821,0
14822,1
14823,0
14824,1
14825,0
14826,0
14827,1
14828,0
14829,1
14830,0
14831,0
14832,0
14833,0
14834,0
14835,1
14836,0
14837,1
14838,0
14839,0
14840,0
14841,0
14842,1
14843,0
14844,0
14845,1
14846,0
14847,0
14848,0
14849,0
14850,0
14851,0
14852,0
14853,0
14854,0
14855,1
14856,0
14857,0
14858,0
14859,0
14860,0
14861,0
14862,1
14863,0
14864,1
14865,0
14866,1
14867,0
14868,1
14869,0
14870,0
14871,0
14872,0
14873,1
14874,0
14875,0
14876,0
14877,0
14878,0
14879,0
14880,0
14881,1
14882,1
14883,1
14884,0
14885,1
14886,0
14887,0
14888,1
14889,1
14890,0
14891,1
14892,0
14893,1
14894,1
14895,0
14896,0
14897,0
14898,1
14899,1
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,1
14907,0
14908,0
14909,1
14910,0
14911,0
14912,1
14913,0
14914,0
14915,1
14916,0
14917,1
14918,0
14919,1
14920,1
14921,1
14922,0
14923,1
14924,1
14925,0
14926,0
14927,1
14928,0
14929,0
14930,1
14931,0
14932,1
14933,1
14934,0
14935,1
14936,1
14937,0
14938,1
14939,0
14940,0
14941,0
14942,1
14943,0
14944,0
14945,0
14946,1
14947,1
14948,1
14949,0
14950,1
14951,0
14952,1
14953,1
14954,0
14955,1
14956,0
14957,0
14958,0
14959,0
14960,0
14961,0
14962,1
14963,0
14964,1
14965,0
14966,0
14967,1
14968,1
14969,0
14970,0
14971,0
14972,1
14973,0
14974,0
14975,1
14976,0
14977,1
14978,0
14979,0
14980,1
14981,1
14982,0
14983,1
14984,1
14985,0
14986,0
14987,0
14988,1
14989,0
14990,0
14991,0
14992,0
14993,0
14994,1
14995,0
14996,0
14997,0
14998,0
14999,1
15000,0
15001,1
15002,1
15003,1
15004,1
15005,0
15006,0
15007,1
15008,1
15009,1
15010,0
15011,0
15012,0
15013,0
15014,0
15015,0
15016,1
15017,1
15018,1
15019,1
15020,0
15021,0
15022,0
15023,1
15024,0
15025,0
15026,0
15027,1
15028,1
15029,1
15030,1
15031,0
15032,0
15033,0
15034,0
15035,0
15036,0
15037,0
15038,0
15039,0
15040,0
15041,0
15042,0
15043,1
15044,1
15045,0
15046,1
15047,0
15048,0
15049,0
15050,0
15051,0
15052,0
15053,1
15054,0
15055,0
15056,1
15057,1
15058,0
15059,0
15060,0
15061,0
15062,0
15063,0
15064,0
15065,0
15066,0
15067,1
15068,1
15069,0
15070,0
15071,1
15072,0
15073,1
15074,0
15075,0
15076,0
15077,1
15078,1
15079,0
15080,0
15081,1
15082,0
15083,0
15084,0
15085,0
15086,0
15087,1
15088,1
15089,0
15090,0
15091,0
15092,0
15093,1
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,0
15101,0
15102,0
15103,1
15104,0
15105,0
15106,0
15107,0
15108,1
15109,1
15110,0
15111,0
15112,0
15113,1
15114,1
15115,0
15116,1
15117,1
15118,0
15119,1
15120,0
15121,0
15122,1
15123,1
15124,1
15125,0
15126,0
15127,0
15128,0
15129,0
15130,1
15131,0
15132,1
15133,0
15134,0
15135,0
15136,0
15137,0
15138,1
15139,0
15140,1
15141,0
15142,1
15143,0
15144,1
15145,0
15146,0
15147,0
15148,0
15149,1
15150,1
15151,1
15152,1
15153,0
15154,0
15155,1
15156,1
15157,0
15158,0
15159,0
15160,0
15161,0
15162,0
15163,1
15164,0
15165,1
15166,1
15167,0
15168,0
15169,0
15170,0
15171,0
15172,1
15173,0
15174,0
15175,0
15176,0
15177,0
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,1
15186,1
15187,1
15188,0
15189,0
15190,0
15191,0
15192,0
15193,0
15194,0
15195,0
15196,0
15197,1
15198,0
15199,0
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,1
15207,1
15208,0
15209,0
15210,1
15211,1
15212,0
15213,1
15214,0
15215,0
15216,0
15217,0
15218,0
15219,1
15220,0
15221,0
15222,0
15223,1
15224,0
15225,1
15226,1
15227,0
15228,0
15229,0
15230,1
15231,0
15232,1
15233,0
15234,0
15235,1
15236,0
15237,0
15238,0
15239,1
15240,1
15241,0
15242,0
15243,1
15244,1
15245,0
15246,1
15247,0
15248,0
15249,0
15250,1
15251,1
15252,0
15253,0
15254,0
15255,1
15256,0
15257,0
15258,1
15259,0
15260,0
15261,1
15262,0
15263,1
15264,0
15265,0
15266,1
15267,0
15268,1
15269,1
15270,1
15271,1
15272,0
15273,0
15274,1
15275,0
15276,0
15277,1
15278,0
15279,1
15280,0
15281,0
15282,0
15283,0
15284,1
15285,1
15286,0
15287,0
15288,0
15289,0
15290,0
15291,0
15292,1
15293,1
15294,1
15295,0
15296,0
15297,1
15298,1
15299,0
15300,0
15301,0
15302,0
15303,0
15304,0
15305,0
15306,0
15307,0
15308,1
15309,0
15310,0
15311,0
15312,1
15313,0
15314,1
15315,0
15316,0
15317,0
15318,1
15319,0
15320,1
15321,0
15322,1
15323,0
15324,0
15325,0
15326,0
15327,0
15328,1
15329,0
15330,1
15331,0
15332,0
15333,0
15334,0
15335,1
15336,1
15337,1
15338,0
15339,0
15340,0
15341,1
15342,0
15343,0
15344,0
15345,1
15346,0
15347,1
15348,0
15349,0
15350,1
15351,0
15352,1
15353,0
15354,0
15355,0
15356,1
15357,1
15358,0
15359,1
15360,0
15361,0
15362,1
15363,1
15364,0
15365,0
15366,0
15367,0
15368,0
15369,1
15370,1
15371,0
15372,0
15373,1
15374,0
15375,0
15376,0
15377,0
15378,0
15379,0
15380,0
15381,1
15382,1
15383,0
15384,0
15385,0
15386,1
15387,0
15388,0
15389,0
15390,0
15391,0
15392,0
15393,1
15394,0
15395,0
15396,0
15397,0
15398,0
15399,1
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,1
15408,1
15409,0
15410,1
15411,0
15412,0
15413,1
15414,0
15415,1
15416,0
15417,0
15418,1
15419,0
15420,0
15421,0
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,1
15431,0
15432,0
15433,0
15434,1
15435,0
15436,0
15437,0
15438,0
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,0
15450,1
15451,1
15452,0
15453,0
15454,1
15455,0
15456,1
15457,0
15458,0
15459,0
15460,1
15461,0
15462,0
15463,0
15464,0
15465,0
15466,1
15467,0
15468,0
15469,0
15470,0
15471,0
15472,1
15473,0
15474,0
15475,1
15476,0
15477,0
15478,0
15479,0
15480,0
15481,1
15482,1
15483,0
15484,1
15485,0
15486,0
15487,0
15488,1
15489,0
15490,0
15491,0
15492,1
15493,1
15494,0
15495,0
15496,1
15497,0
15498,0
15499,1
15500,0
15501,0
15502,0
15503,1
15504,0
15505,0
15506,0
15507,1
15508,1
15509,0
15510,0
15511,0
15512,1
15513,0
15514,1
15515,0
15516,0
15517,0
15518,0
15519,1
15520,0
15521,1
15522,1
15523,1
15524,0
15525,1
15526,1
15527,0
15528,0
15529,1
15530,0
15531,0
15532,0
15533,1
15534,0
15535,0
15536,0
15537,1
15538,0
15539,1
15540,0
15541,1
15542,0
15543,0
15544,1
15545,0
15546,0
15547,0
15548,0
15549,0
15550,1
15551,0
15552,0
15553,1
15554,0
15555,1
15556,0
15557,0
15558,0
15559,0
15560,1
15561,0
15562,0
15563,0
15564,0
15565,1
15566,0
15567,0
15568,0
15569,1
15570,0
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,0
15578,1
15579,1
15580,0
15581,1
15582,1
15583,1
15584,0
15585,1
15586,0
15587,1
15588,1
15589,0
15590,0
15591,0
15592,1
15593,0
15594,1
15595,0
15596,1
15597,0
15598,1
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,1
15607,0
15608,0
15609,0
15610,1
15611,0
15612,1
15613,0
15614,0
15615,1
15616,0
15617,0
15618,1
15619,1
15620,1
15621,1
15622,0
15623,1
15624,0
15625,0
15626,0
15627,0
15628,1
15629,1
15630,0
15631,1
15632,0
15633,0
15634,0
15635,0
15636,0
15637,0
15638,0
15639,0
15640,0
15641,1
15642,0
15643,1
15644,0
15645,0
15646,0
15647,0
15648,1
15649,0
15650,0
15651,0
15652,1
15653,0
15654,1
15655,1
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,0
15663,0
15664,1
15665,1
15666,1
15667,1
15668,0
15669,0
15670,0
15671,0
15672,0
15673,0
15674,0
15675,1
15676,0
15677,1
15678,0
15679,0
15680,0
15681,0
15682,1
15683,0
15684,0
15685,1
15686,0
15687,1
15688,1
15689,0
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,0
15698,0
15699,1
15700,0
15701,0
15702,0
15703,0
15704,1
15705,1
15706,1
15707,0
15708,0
15709,0
15710,0
15711,0
15712,0
15713,0
15714,0
15715,1
15716,1
15717,0
15718,1
15719,0
15720,1
15721,0
15722,0
15723,0
15724,0
15725,0
15726,1
15727,1
15728,1
15729,1
15730,0
15731,0
15732,1
15733,0
15734,1
15735,0
15736,1
15737,0
15738,0
15739,1
15740,0
15741,0
15742,0
15743,1
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,1
15754,1
15755,0
15756,1
15757,0
15758,0
15759,0
15760,1
15761,0
15762,0
15763,1
15764,1
15765,1
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,1
15775,1
15776,0
15777,0
15778,0
15779,0
15780,1
15781,0
15782,0
15783,0
15784,0
15785,0
15786,1
15787,0
15788,1
15789,0
15790,0
15791,0
15792,0
15793,0
15794,0
15795,0
15796,1
15797,0
15798,0
15799,1
15800,1
15801,0
15802,0
15803,0
15804,0
15805,1
15806,0
15807,0
15808,1
15809,1
15810,0
15811,1
15812,0
15813,0
15814,0
15815,0
15816,0
15817,1
15818,1
15819,1
15820,0
15821,1
15822,0
15823,0
15824,1
15825,0
15826,0
15827,1
15828,0
15829,0
15830,0
15831,1
15832,1
15833,1
15834,0
15835,0
15836,0
15837,1
15838,0
15839,1
15840,0
15841,0
15842,0
15843,1
15844,0
15845,0
15846,1
15847,1
15848,0
15849,0
15850,0
15851,0
15852,1
15853,1
15854,1
15855,1
15856,1
15857,0
15858,0
15859,0
15860,1
15861,1
15862,0
15863,0
15864,0
15865,1
15866,0
15867,0
15868,0
15869,0
15870,0
15871,0
15872,0
15873,1
15874,0
15875,0
15876,0
15877,0
15878,0
15879,1
15880,1
15881,0
15882,0
15883,0
15884,0
15885,0
15886,0
15887,1
15888,0
15889,1
15890,0
15891,0
15892,0
15893,0
15894,0
15895,0
15896,0
15897,0
15898,1
15899,1
15900,0
15901,0
15902,0
15903,0
15904,1
15905,0
15906,0
15907,1
15908,0
15909,0
15910,0
15911,1
15912,1
15913,0
15914,0
15915,0
15916,1
15917,0
15918,1
15919,1
15920,0
15921,0
15922,1
15923,1
15924,0
15925,0
15926,1
15927,1
15928,1
15929,0
15930,0
15931,0
15932,0
15933,0
15934,1
15935,0
15936,1
15937,0
15938,0
15939,0
15940,0
15941,1
15942,0
15943,0
15944,1
15945,1
15946,1
15947,0
15948,0
15949,0
15950,0
15951,0
15952,0
15953,0
15954,0
15955,0
15956,0
15957,1
15958,0
15959,1
15960,1
15961,1
15962,1
15963,0
15964,0
15965,1
15966,0
15967,0
15968,0
15969,0
15970,1
15971,0
15972,1
15973,1
15974,1
15975,1
15976,0
15977,0
15978,0
15979,1
15980,0
15981,0
15982,0
15983,0
15984,1
15985,0
15986,0
15987,1
15988,0
15989,1
15990,0
15991,0
15992,0
15993,0
15994,0
15995,0
15996,0
15997,0
15998,1
15999,1
16000,0
16001,0
16002,0
16003,0
16004,1
16005,0
16006,0
16007,0
16008,0
16009,1
16010,0
16011,0
16012,0
16013,1
16014,0
16015,0
16016,1
16017,0
16018,1
16019,0
16020,1
16021,1
16022,1
16023,1
16024,0
16025,0
16026,0
16027,1
16028,1
16029,1
16030,1
16031,0
16032,0
16033,0
16034,1
16035,1
16036,0
16037,0
16038,1
16039,1
16040,1
16041,1
16042,0
16043,0
16044,0
16045,0
16046,0
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,0
16059,0
16060,0
16061,1
16062,0
16063,0
16064,1
16065,1
16066,0
16067,1
16068,0
16069,0
16070,0
16071,0
16072,1
16073,0
