,sent
15724,"Conclusion There were convincing evidence in in vitro studies supporting C. serrata antioxidant, anti-infective, anti-diabetic, anti-glycating, and cytotoxic activities."
15725,"Nevertheless, all reported pharmacological activities were carried out in vitro and a gap in research i.e."
15726,preclinical and clinical investigation still exists.
15727,"The authors emphasize the need for future in-depth research and clinical trials to investigate C. serrata pharmacological activity, clinical efficacy and safety."
15728,The potential chemical compounds with suggestive classes may need to be isolated and pharmacological activities must be established for these compounds.
15729,The plant has very limited information about pharmacological activities and the data available for supportive cultural uses needs proper validation.
15730,The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) in 2012 marked the second introduction of a highly pathogenic coronavirus into the human population in the twenty-first century.
15731,"The continuing introductions of MERS-CoV from dromedary camels, the subsequent travel-related viral spread, the unprecedented nosocomial outbreaks and the high case-fatality rates highlight the need for prophylactic and therapeutic measures."
15732,Scientific advancements since the 2002–2003 severe acute respiratory syndrome coronavirus (SARS-CoV) pandemic allowed for rapid progress in our understanding of the epidemiology and pathogenesis of MERS-CoV and the development of therapeutics.
15733,"In this Review, we detail our present understanding of the transmission and pathogenesis of SARS-CoV and MERS-CoV, and discuss the current state of development of measures to combat emerging coronaviruses."
15734,"SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nrmicro.2016.81) contains supplementary material, which is available to authorized users."
15735," Halofuginone lactate (HL) is registered in several countries for the prevention of calf cryptosporidiosis, but the compound's utility in the presence of co-infection with other enteropathogens is not well understood."
15736,"We performed a randomized controlled field trial of the efficacy of HL for the prevention of natural calf cryptosporidiosis, in the presence of co-infection with rotavirus and Salmonella Typhimurium."
15737,"Newborn calves on one farm were sequentially enrolled and allocated to a full dose (n =15), half dose (n =15), or a placebo control group (n =15), using a randomized block design."
15738,"The Cryptosporidium oocysts in fecal specimens collected on Days 6, 8, 10, 14 and 20 were counted and the severity of the diarrhea was assessed using fecal consistency scores (solid, semisolid, or liquid)."
15739,The oocyst numbers and fecal consistency scores were statistically compared between the groups.
15740,Ninety one percent of the calves shed Cryptosporidium parvum oocysts during the trial.
15741,"The full dose group had a longer prepatent period than the control group, but no statistical difference in the number of oocysts was identified between the groups after controlling for the effects of sex and breed."
15742,The fecal consistency scores and mortality rates did not differ between the groups.
15743,These results indicated that the anti-Cryptosporidium activity and clinical benefit of HL were limited.
15744,"It is concluded that in order to maximize the clinical efficacy of HL in the field, diagnostic efforts should aim to rule out the presence of other enteropathogens."
15745,"Bacteriophage (phage), which are viruses that infect bacteria only, have shown promise as vehicles for targeted cancer gene therapy, albeit with poor efficiency."
15746,"Recently, we generated an improved version of phage vectors by incorporating cis genetic elements of adeno‐associated virus (AAV)."
15747,This novel AAV/phage hybrid (AAVP) efficiently delivered systemically administered therapeutic genes to various tumor targets by displaying an integrin tumor‐targeting ligand on the phage capsid.
15748,"However, inherent limitations in bacteriophage mean that these AAVP vectors still need to be improved."
15749,One of the limitations of AAVP in mammalian cells may be its susceptibility to proteasomal degradation.
15750,The proteasome is upregulated in cancer and it is known that it constitutes a barrier to gene delivery by certain eukaryotic viruses.
15751,We report here that inhibition of proteasome improved targeted reporter gene delivery by AAVP in cancer cells in vitro and in tumors in vivo after intravenous vector administration to tumor‐bearing mice.
15752,We also show enhanced targeted tumor cell killing by AAVP upon proteasome inhibition.
15753,"The AAVP particles persisted significantly in cancer cells in vitro and in tumors in vivo after systemic administration, and accumulated polyubiquitinated coat proteins."
15754,Our results suggest that the proteasome is indeed a barrier to tumor targeting by AAVP and indicate that a combination of proteasome‐inhibiting drugs and AAVP should be considered for clinical anticancer therapy.
15755,The scientific basis of multiple sclerosis
15756, Multiple Sclerosis (MS) is an inflammatory demyelinating disease of the central nervous system (CNS) which involves a complex interaction between immune system and neural cells.
15757,Animal modeling has been critical for addressing MS pathogenesis.
15758,"The three most characterized animal models of MS are (1) the experimental autoimmune/allergic encephalomyelitis (EAE); (2) the virally-induced chronic demyelinating disease, known as Theiler׳s murine encephalomyelitis virus (TMEV) infection and (3) the toxin-induced demyelination."
15759,"All these models, in a complementary way, have allowed to reach a good knowledge of the pathogenesis of MS."
15760,"Specifically, EAE is the model which better reflects the autoimmune pathogenesis of MS and is extremely useful to study potential experimental treatments."
15761,"Furthermore, both TMEV and toxin-induced demyelination models are suitable for characterizing the role of the axonal injury/repair and the remyelination process in MS."
15762,"In conclusion, animal models, despite their limitations, remain the most useful instrument for implementing the study of MS."
15763,The Syrian hamster (Mesocricetus auratus) possesses a variety of unique features which make them desirable research models.
15764,"Despite these features, experimental use of the hamster has declined over the past 20–30 years."
15765,The current chapter will focus on research and literature describing the experimental use of the hamster with a particular emphasis on research done since the previous edition of this text (1987–present).
15766,Recent advances in host–microbe interaction studies in organoid cultures have shown great promise and have laid the foundation for much more refined future studies using these systems.
15767,Modeling of Zika virus (ZIKV) infection in cerebral organoids have helped us understand its association with microcephaly.
15768,"Similarly, the pathogenesis of bacterial (Helicobacter pylori, Clostridium difficile) and viral (Norovirus, Rotaviruses) infections have been precisely dissected in organoid cultures."
15769,"Additionally, direct associations between microbial colonization of tissues and diseases like cancer have also been deciphered."
15770,"Here we discuss the most recent and striking studies on host–microbe interactions in organoid cultures, highlighting various methods which can be used for developing microbe-organoid co-culture systems."
15771,Surgical correction of congenital cardiac malformations or aortocoronary bypass surgery in many cases implies the use of cardiopulmonary-bypass (CPB).
15772,"However, a possible negative impact of CPB on internal organs such as brain, kidney, lung and liver cannot be neglected."
15773,"In general, CPB initiates a systemic inflammatory response (SIRS) which is presumably caused by contact of blood components with the surface of CPB tubing."
15774,"Moreover, during CPB the heart typically undergoes a period of cold ischemia, and the other peripheral organs a global low flow hypoperfusion."
15775,"As a result, a plethora of pro-inflammatory mediators and cytokines is released activating different biochemical pathways, which finally may result in the occurrence of microthrombosis, microemboli, in depletion of coagulation factors and haemorrhagic diathesis besides typical ischemia-reperfusion injuries."
15776,"In our review we will focus on possible pharmacological interventions in patients to decrease negative effects of CPB and to improve post-operative outcome with regard to heart and other organs like brain, kidney, or lung."
15777,"In recent years a number of beneficial health effects have been ascribed to the renin-angiotensin system (RAS) that extend beyond lowering blood pressure, primarily mediated via the angiotensin-converting enzyme-2 (ACE2)/angiotensin (1–7) or Ang(1–7)/MAS receptor axis."
15778,"Moreover, once thought as merely a systemic effector, RAS components exist within tissues."
15779,The highest tissue concentrations of ACE2 mRNA are located in the gut making it an important target for altering RAS function.
15780,"Indeed, genetically engineered recombinant probiotics are promising treatment strategies offering delivery of therapeutic proteins with precision."
15781,"An Ang(1–7) secreting Lactobacillus paracasei (LP) or LP-A has been described for regulation of diabetes and hypertension; however, we are the first to the best of our knowledge to propose this paradigm as it relates to aging."
15782,"In this Research Practice manuscript, we provide proof of concept for using this technology in a well-characterized rodent model of aging: the Fisher344 x Brown Norway Rat (F344BN)."
15783,Our primary findings suggest that LP-A increases circulating levels of Ang(1–7) both acutely and chronically (after 8 or 28 treatment days) when administered 3× or 7×/week over 4 weeks.
15784,Our future preclinical studies will explore the impact of this treatment on gut and other age-sensitive distal tissues such as brain and muscle.
15785,"Although there is overwhelming pressure from funding agencies and the general public for scientists to bridge basic and translational studies, the fact remains that there are significant hurdles to overcome in order to achieve this goal."
15786,The purpose of this Opinion article is to examine the nature of these hurdles and to provide food for thought on the main obstacles that impede this process.
15787,"As Food is related to human survival and health, the country’s reputation and image, and the economic benefit and position in the international trade, it has become one of the hottest issues in the world now."
15788,"As the continuous growth of world population, the constant changes of human life style and the continued deterioration of natural environment, higher requests for food safety are put forward by human society."
15789,"Therefore, we should not only ensure the safety of quantity, but also to ensure the safety of quality in the food safety field by 2050."
15790,"New concepts and technological means should be adopted to ensure the constant production and supply of the “green” and safe agricultural production to meet the people’s great need for food safety, nutrition and health."
15791,Increasing research has demonstrated that expression of brain and muscle ARNT-like 1 (BMAL1) and other circadian clock genes can be regulated by drugs and toxicants.
15792,"We previously demonstrated that icariin, extracted from Herba Epimedii, sromotes osteogenic differentiation."
15793,"However, the mechanism underlying the association between icariin and BMAL1 in osteogenic differentiation of bone marrow-derived mesenchymal stem cells (BMSCs) remains unclear."
15794,The present study was designed with an aim to clarify the association between icariin and BMAL1 in osteogenic differentiation of BMSCs.
15795,The Cell Counting Kit-8 assay was used to evaluate cell proliferation.
15796,"The expression of bone morphogenetic protein 2 (BMP2), RUNX family transcription factor 2 (RUNX2), alkaline phosphatase (ALP), osteocalcin (OC) and BMAL1 in BMSCs was evaluated by reverse transcription-quantitative PCR and western blotting."
15797,ALP and Alizarin red S (ARS) staining were also performed.
15798,"Icariin promoted BMSC proliferation, and upregulated expression of osteogenic genes and BMAL1."
15799,"In addition, expression of the osteogenic genes BMP2, RUNX2, ALP and OC were upregulated by BMAL1 overexpression."
15800,"Furthermore, we confirmed that BMAL1 deficiency suppressed osteogenic differentiation in BMSCs."
15801,"Finally, ARS staining of BMAL1(−/−) BMSCs revealed that BMAL1 was an essential intermediary in matrix mineralization during osteogenic differentiation."
15802,"In conclusion, these results demonstrated that icariin promoted osteogenic differentiation through BMAL1-BMP2 signaling in BMSCs."
15803,The present study thus described a novel target of icariin that has potential applications in the treatment of osteogenic disorders.
15804, The paradigm modifications in the metallic crystals from bulky to micro-size to nano-scale have resulted in excellent and amazing properties; which have been the remarkable interests in a wider range of applications.
15805,"Particularly, Ag NPs have much attention owing to their distinctive optical, chemical, electrical and catalytic properties that can be tuned with surface nature, size, shapes, etc."
15806,"and hence these crystals have been used in various fields such as catalysis, sensor, electronic components, antimicrobial agents in the health industry etc."
15807,"Among them, Ag NPs based disinfectants have paid attention due to the practical applications in our daily life."
15808,"Therefore the Ag NPs have been used in different sectors such as silver-based air/water filters, textile, animal husbandry, biomedical and food packaging etc."
15809,"In this review, the Ag NPs as a disinfectant in different sectors have been included in detail."
15810," Human coronaviruses (HCoVs) are important pathogens that cause upper respiratory tract infections and have neuroinvasive abilities; however, little is known about the dynamic infection process of CoVs in vivo, and there are currently no specific antiviral drugs to prevent or treat HCoV infection."
15811,"Here, we verified the replication ability and pathogenicity of a reporter HCoV-OC43 strain expressing Renilla luciferase (Rluc; rOC43-ns2DelRluc) in mice with different genetic backgrounds (C57BL/6 and BALB/c)."
15812,"Additionally, we monitored the spatial and temporal progression of HCoV-OC43 through the central nervous system (CNS) of live BALB/c mice after intranasal or intracerebral inoculation with rOC43-ns2DelRluc."
15813,"We found that rOC43-ns2DelRluc was fatal to suckling mice after intranasal inoculation, and that viral titers and Rluc expression were detected in the brains and spinal cords of mice infected with rOC43-ns2DelRluc."
15814,"Moreover, viral replication was initially observed in the brain by non-invasive bioluminescence imaging before the infection spread to the spinal cord of BALB/c mice, consistent with its tropism in the CNS."
15815,"Furthermore, the Rluc readout correlated with the HCoV replication ability and protein expression, which allowed quantification of antiviral activity in live mice."
15816,"Additionally, we validated that chloroquine strongly inhibited rOC43-ns2DelRluc replication in vivo."
15817,"These results provide new insights into the temporal and spatial dissemination of HCoV-OC43 in the CNS, and our methods provide an extremely sensitive platform for evaluating the efficacy of antiviral therapies to treat neuroinvasive HCoVs in live mice."
15818,RNA interference is a promising strategy for treatment of Huntington’s disease (HD) as it can specifically decrease the expression of the mutant Huntingtin protein (Htt).
15819,"However, siRNA does not cross the blood-brain barrier and therefore delivery to the brain is limited to direct CNS delivery."
15820,Non-invasive delivery of siRNA through the blood-brain barrier (BBB) would be a significant advantage for translating this therapy to HD patients.
15821,"Focused ultrasound (FUS), combined with intravascular delivery of microbubble contrast agent, was used to locally and transiently disrupt the BBB in the right striatum of adult rats."
15822,"48 hrs following treatment with siRNA, the right (treated) and left (control) striatum was dissected and analyzed for Htt mRNA levels."
15823,We demonstrate that FUS can non-invasively deliver siRNA-Htt directly to the striatum leading to a significant reduction of Htt expression in a dose dependent manner.
15824,"Furthermore, we show that reduction of Htt with siRNA-Htt was greater when the extent of BBB disruption was increased."
15825,This study demonstrates that siRNA treatment for knockdown of mutant Htt is feasible without the surgical intervention previously required for direct delivery to the brain.
15826,The Middle East Respiratory Syndrome coronavirus (MERS-CoV) has been a focus of international attention since its identification in 2012.
15827,"Epidemiologically it is characterized by sporadic community cases, which are amplified by hospital-based outbreaks."
15828,"Healthcare facilities in 27 countries from most continents have experienced imported cases, with the most significant outbreak involving 186 cases in Korea."
15829,The mortality internationally is 36% and guidance for clinical management has yet to be developed.
15830,Most facilities and healthcare providers outside of the Middle East receiving patients have no or little experience in the clinical management of MERS.
15831,When a case does occur there is likely little time for a critical appraisal of the literature and putative pharmacological options.
15832,We identified published literature on the management of both MERS-CoV and the Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) through searches of PubMed and WHO and the US CDC websites up to 30 April 2016.
15833,A total of 101 publications were retrieved for critical appraisal.
15834,"Most published literature on therapeutics for MERS are in vitro experiments, animal studies and case reports."
15835,Current treatment options for MERS can be categorized as: immunotherapy with virus-specific antibodies in convalescent plasma; polyclonal and monoclonal antibodies produced in vitro or in genetically modified animals; and antiviral agents.
15836,The use of any therapeutics in MERS-CoV remains investigational.
15837,"The therapeutic agents with potential benefits and warranting further investigation include convalescent plasma, interferon-β/ribavirin combination therapy and lopinavir."
15838,"Corticosteroids, ribavirin monotherapy and mycophenolic acid likely have toxicities that exceed potential benefits."
15839,Triggering receptor expressed on myeloid cells 1 (TREM‐1) is critically involved in the pathogenesis of rheumatoid arthritis (RA).
15840,"In contrast to cytokine blockers, therapeutic blockade of TREM‐1 can blunt excessive inflammation while preserving the capacity for microbial control."
15841,"However, the nature of the TREM‐1 ligand(s) and mechanisms of TREM‐1 signalling are still not yet well understood, impeding the development of clinically relevant inhibitors of TREM‐1."
15842,"The aim of this study was to evaluate the anti‐arthritic activity of a novel, ligand‐independent TREM‐1 inhibitory nonapeptide GF9 that was rationally designed using the signalling chain homo oligomerization (SCHOOL) model of cell signalling."
15843,Free GF9 and GF9 bound to macrophage‐targeted nanoparticles that mimic human high‐density lipoproteins (GF9‐HDL) were used to treat collagen‐induced arthritis (CIA).
15844,"We also tested if 31‐mer peptides with sequences from GF9 and helices 4 (GE31) and 6 (GA31) of the major HDL protein, apolipoprotein A‐I, are able to perform three functions: assist in the self‐assembly of GA/E31‐HDL, target these particles to macrophages and block TREM‐1 signalling."
15845,"We showed that GF9, but not control peptide, ameliorated CIA and protected against bone and cartilage damage."
15846,"The therapeutic effect of GF9 was accompanied by a reduction in the plasma levels of macrophage colony‐stimulating factor and pro‐inflammatory cytokines such as tumour necrosis factor‐α, interleukin (IL)‐1 and IL‐6."
15847,Incorporation of GF9 alone or as a part of GE31 and GA31 peptides into HDL significantly increased its therapeutic efficacy.
15848,"Collectively, our findings suggest that TREM‐1 inhibitory SCHOOL sequences may be promising alternatives for the treatment of RA."
15849,"The renin-angiotensin system (RAS) plays a key role in maintaining blood pressure homeostasis, as well as fluid and salt balance."
15850,"Angiotensin II, a key effector peptide of the system, causes vasoconstriction and exerts multiple biological functions."
15851,"Angiotensin-converting enzyme (ACE) plays a central role in generating angiotensin II from angiotensin I, and capillary blood vessels in the lung are one of the major sites of ACE expression and angiotensin II production in the human body."
15852,"The RAS has been implicated in the pathogenesis of pulmonary hypertension and pulmonary fibrosis, both commonly seen in chronic lung diseases such as chronic obstructive lung disease."
15853,"Recent studies indicate that the RAS also plays a critical role in acute lung diseases, especially acute respiratory distress syndrome (ARDS)."
15854,"ACE2, a close homologue of ACE, functions as a negative regulator of the angiotensin system and was identified as a key receptor for SARS (severe acute respiratory syndrome) coronavirus infections."
15855,"In the lung, ACE2 protects against acute lung injury in several animal models of ARDS."
15856,"Thus, the RAS appears to play a critical role in the pathogenesis of acute lung injury."
15857,"Indeed, increasing ACE2 activity might be a novel approach for the treatment of acute lung failure in several diseases."
15858,"ABSTRACT We determined if feeding and lying behavior, recorded by automatic calf feeding systems (ACFS) and accelerometers, could be used to detect changes in behavior before onset of neonatal calf diarrhea (NCD) or in response to disbudding pain in dairy calves."
15859,"At 4 d of age, 112 calves had accelerometers attached to their hind leg and were housed in pens with ACFS."
15860,Calves were examined daily for signs of illness or injury.
15861,"Of the 112 calves monitored, 18 were diagnosed with NCD; activities of calves with NCD were then compared with those of 18 healthy controls (calves that had no symptoms of NCD, other illnesses, or injury)."
15862,Feeding (milk consumption and the number of rewarded and unrewarded visits to the feeder) and lying behavior during the 5 d leading up to calves displaying clinical signs of NCD were analyzed.
15863,"Calves with NCD performed fewer unrewarded visits and consumed less milk than healthy calves during the 2- and 4-d periods before diagnosis with NCD, respectively."
15864,Calves with NCD tended to perform fewer lying bouts than healthy calves over the 5-d period before diagnosis with NCD.
15865,"At 3 wk of age, a subset of 51 healthy calves were allocated to 1 of 5 treatment groups: (1) sham handling (SHAM, n = 10), (2) cautery disbudding (DB, n = 11), (3) administration of local anesthetic (LA) and DB (LA+DB, n = 11), 4) administration of a nonsteroidal anti-inflammatory drug (NSAID) and DB (NSAID+DB, n = 9), and (5) administration of LA, NSAID and DB (LA+NSAID+DB, n = 10)."
15866,Feeding and lying behavior were recorded continuously for 24 h pre- and postdisbudding.
15867,We found no effect of treatment on the number of rewarded or unrewarded visits to the feeder and milk volume consumed 24 h before administration of treatments.
15868,"During the 24-h postdisbudding period, SHAM calves performed more unrewarded visits than DB, LA+DB, and NSAID+DB calves, but the number of unrewarded visits did not differ between SHAM and LA+NSAID+DB calves."
15869,"During the first hour of the posttreatment period we noted a difference in lying times among treatments, with DB and NSAID+DB calves spending less time lying than SHAM calves and lying times being similar between SHAM, LA+DB, and LA+NSAID+DB calves."
15870,The ACFS and accelerometers have the potential to automatically gather valuable information regarding health status and pain in calves.
15871,"Therefore, it may be advantageous to combine both of these measures (ACFS and accelerometers) when evaluating NCD on farm or pain in calves in future research."
15872," Mouse hepatitis virus A59 (MHV-A59) is a representative member of the genus betacoronavirus within the subfamily Coronavirinae, which infects the liver, brain and respiratory tract."
15873,"Through different inoculation routes, MHV-A59 can provide animal models for encephalitis, hepatitis and pneumonia to explore viral life machinery and virus-host interactions."
15874,"In viral replication, non-structural protein 5 (Nsp5), also termed main protease (Mpro), plays a dominant role in processing coronavirus-encoded polyproteins and is thus recognized as an ideal target of anti-coronavirus agents."
15875,"However, no structure of the MHV-A59 Mpro has been reported, and molecular exploration of the catalysis mechanism remains hindered."
15876,"Here, we solved the crystal structure of the MHV-A59 Mpro complexed with a Michael acceptor-based inhibitor, N3."
15877,"Structural analysis revealed that the Cβ of the vinyl group of N3 covalently bound to C145 of the catalytic dyad of Mpro, which irreversibly inactivated cysteine protease activity."
15878,"The lactam ring of the P1 side chain and the isobutyl group of the P2 side chain, which mimic the conserved residues at the same positions of the substrate, fit well into the S1 and S2 pockets."
15879,"Through a comparative study with Mpro of other coronaviruses, we observed that the substrate-recognition pocket and enzyme inhibitory mechanism is highly conservative."
15880,"Altogether, our study provided structural features of MHV-A59 Mpro and indicated that a Michael acceptor inhibitor is an ideal scaffold for antiviral drugs."
15881,"The Great East Japan Earthquakes of March 11, 2011 caused immense harm to the community and subsequent nuclear accident in Fukushima Prefecture extended the damage."
15882,Local residents were forced to evacuated without pets and the left behind animals were rescued from the restricted zone one month later.
15883,Unplanned animal rescue and unregulated sheltering caused secondary damage to animals such as disease epidemics at impounded animal shelter.
15884,"The purpose of this study was to retrospectively evaluate the incidence of upper respiratory infection (URI) and diarrhea in cats at the first response animal shelter in Fukushima, and investigate factors affecting the duration of disease and determinants of treatments performed."
15885,"Eighty percent and 59% of impounded cats developed URI, 71% and 54% of cats developed diarrhea, and 91% and 83% of cats had at least one disease in 2011 and 2012, respectively."
15886,Uses of multiple drug administration (more than five drugs) was associated with prolonged URI and diarrhea.
15887,"Multiple antibiotics, antihistamines, interferon, and steroids were associated with relapse of and prolonged URI."
15888,"Developing a standardized treatment protocol for commonly observed diseases at Japanese animal shelters to prevent and control diseases, to promote animal welfare, and protect public health in the face of future disasters is overdue."
15889,Rationale: Cardiac stem cell-derived exosomes have been demonstrated to promote cardiac regeneration following myocardial infarction in preclinical studies.
15890,Recent studies have used intramyocardial injection in order to concentrate exosomes in the infarct.
15891,"Though effective in a research setting, this method is not clinically appealing due to its invasive nature."
15892,"We propose the use of a targeting peptide, cardiac homing peptide (CHP), to target intravenously-infused exosomes to the infarcted heart."
15893,Methods: Exosomes were conjugated with CHP through a DOPE-NHS linker.
15894,Ex vivo targeting was analyzed by incubating organ sections with the CHP exosomes and analyzing with fluorescence microscopy.
15895,In vitro assays were performed on neonatal rat cardiomyocytes and H9C2 cells.
15896,"For the animal study, we utilized an ischemia/reperfusion rat model."
15897,"Animals were treated with either saline, scramble peptide exosomes, or CHP exosomes 24 h after surgery."
15898,Echocardiography was performed 4 h after surgery and 21 d after surgery.
15899,"At 21 d, animals were sacrificed, and organs were collected for analysis."
15900,"Results: By conjugating the exosomes with CHP, we demonstrate increased retention of the exosomes within heart sections ex vivo and in vitro with neonatal rat cardiomyocytes."
15901,"In vitro studies showed improved viability, reduced apoptosis and increased exosome uptake when using CHP-XOs."
15902,"Using an animal model of ischemia/reperfusion injury, we measured the heart function, infarct size, cellular proliferation, and angiogenesis, with improved outcomes with the CHP exosomes."
15903,Conclusions: Our results demonstrate a novel method for increasing delivery of for treatment of myocardial infarction.
15904,"By targeting exosomes to the infarcted heart, there was a significant improvement in outcomes with reduced fibrosis and scar size, and increased cellular proliferation and angiogenesis."
15905,Antimicrobial-resistant bacteria are either highly prevalent or increasing rapidly in Hong Kong and China.
15906,"Treatment options for these bacteria are generally limited, less effective and more expensive."
15907,"The emergence and dynamics of antimicrobial resistance genes in bacteria circulating between animals, the environment and humans are not entirely known."
15908,"Nonetheless, selective pressure by antibiotics on the microbiomes of animal and human, and their associated environments (especially farms and healthcare institutions), sewage systems and soil are likely to confer survival advantages upon bacteria with antimicrobial-resistance genes, which may be further disseminated through plasmids or transposons with integrons."
15909,"Therefore, antibiotic use must be tightly regulated to eliminate such selective pressure, including the illegalization of antibiotics as growth promoters in animal feed and regulation of antibiotic use in veterinary practice and human medicine."
15910,"Heightened awareness of infection control measures to reduce the risk of acquiring resistant bacteria is essential, especially during antimicrobial use or institutionalization in healthcare facilities."
15911,"The transmission cycle must be interrupted by proper hand hygiene, environmental cleaning, avoidance of undercooked or raw food and compliance with infection control measures by healthcare workers, visitors and patients, especially during treatment with antibiotics."
15912,"In addition to these routine measures, proactive microbiological screening of hospitalized patients with risk factors for carrying resistant bacteria, including history of travel to endemic countries, transfer from other hospitals, and prolonged hospitalization; directly observed hand hygiene before oral intake of drugs, food and drinks; and targeted disinfection of high-touch or mutual-touch items, such as bed rails and bed curtains, are important."
15913,Transparency of surveillance data from each institute for public scrutiny provides an incentive for controlling antimicrobial resistance in healthcare settings at an administrative level.
15914,Amentoflavone (C(30)H(18)O(10)) is a well-known biflavonoid occurring in many natural plants.
15915,"This polyphenolic compound has been discovered to have some important bioactivities, including anti-inflammation, anti-oxidation, anti-diabetes, and anti-senescence effects on many important reactions in the cardiovascular and central nervous system, etc."
15916,"Over 120 plants have been found to contain this bioactive component, such as Selaginellaceae, Cupressaceae, Euphorbiaceae, Podocarpaceae, and Calophyllaceae plant families."
15917,"This review paper aims to profile amentoflavone on its plant sources, natural derivatives, pharmacology, and pharmacokinetics, and to highlight some existing issues and perspectives in the future."
15918, Ethnopharmacological relevance Bai-Hu-Tang (BHT) was traditionally used to reduce fever heat and promote generation of body fluids.
15919,Aim of the study To investigate the effect and mechanism of BHT in the prevention of lipopolysaccharide (LPS) fever in manners of immune modulation.
15920,Materials and methods The model of fever syndrome of Chinese medicine pattern was imitated by LPS injection i.v.
15921,"in rabbits, and BHT was gavaged."
15922,"The serum levels of tumor necrosis factor-α (TNF-α), interleukin (IL-6, 10) and immunoglobulin (IgG, IgA, and IgM) were determined by enzyme-linked immunosorbent assay (ELISA); alanine aminotransferase (ALT) and aspartate aminotransferase (AST) were tested by biochemical methods."
15923,Liver tissue damage was detected by hematoxylin–eosin (H&E) stain.
15924,Subpopulation of T cells was detected by Fluorescence Activated Cell Sorter (FACS).
15925,Genes expression of Toll-like receptor 4 (TLR4) and lipopolysaccharide binding protein (LBP) in liver tissue were assayed by real-time polymerase chain reaction (RT-PCR).
15926,"Result The results demonstrated that BHT prevented sudden increase of IL-10, TNF-α, ALT and AST, and liver damage induced by LPS."
15927,BHT also prevented significant decrease of the percentage of CD8+ T cells since LPS injection.
15928,"At the same time, BHT did not affect the gene expression of TLR4 and serum concentration of three immunoglobulins, which were increased by LPS, but made gene expression of LBP higher."
15929,Conclusion The results of this study indicated that BHT played an important role in immunity protection and anti-injury through preventing immunoinflammatory damage by LPS.
15930,"The achievement thereby scientifically provided mechanism of BHT in the prevention of febrile disease, and supported its traditional use."
15931," Coronaviruses may cause respiratory, enteric and central nervous system diseases in many species, including humans."
15932,"Until recently, the relatively low burden of disease in humans caused by few of these viruses hampered development of coronavirus specific therapeutics."
15933,"However, the emergence of severe acute respiratory syndrome coronavirus (SARS-CoV) has prompted the discovery of such drugs."
15934,"Subsequent studies in animal models demonstrated the efficacy of SARS-CoV specific monoclonal antibodies, pegylated-interferon-α and siRNAs against SARS-CoV."
15935,"Furthermore, several antivirals shown to be effective against other viruses were tested in vitro."
15936,"Because of availability and shown efficacy, the use of interferons may be considered should SARS-CoV or a related coronavirus (re)-emerge."
15937,The more recent design of wide-spectrum inhibitors targeting the coronavirus main proteases may lead to the discovery of new antivirals against multiple coronavirus induced diseases.
15938,Background: Osteosarcoma is a malignant bone tumor prevalent in adolescents with poor prognosis.
15939,"Toona sinensis showed potent antiproliferation effect on lung, melatonin, ovary, colon, and liver cancers."
15940,"However, the effects of the species on osteosarcoma cells are rarely investigated."
15941,"Results: In this study, we found fraction 1 of Toona sinensis leaf (TSL-1) resulted in inhibition of cell viability in MG-63, Saos-2, and U2OS osteosarcoma cell lines, while it only caused a moderate suppressive effect on normal osteoblasts."
15942,"In addition, TSL-1 significantly elevated lactate dehydrogenase leakage and induced apoptosis and necrosis in Saos-2 cells."
15943,TSL-1 increased mRNA expression of pro-apoptotic factor Bad.
15944,"Most important, TSL-1 significantly suppressed Saos-2 xenograft tumor growth in nude mice by increasing caspase-3."
15945,The IC-50 of TSL-1 for the 3 tested osteosarcoma cells is around 1/9 of that for lung cancer cells.
15946,"Conclusion: We demonstrated that TSL-1, a fractionated extract from TSL, caused significant cytotoxicity to osteosarcoma cells due to apoptosis."
15947,In vivo xenograft study showed that TSL-1 suppressed the growth of osteosarcoma cells at least in part by inducing apoptosis.
15948,Our results indicate that TSL-1 has potential to be a promising anti-osteosarcoma adjuvant functional plant extract.
15949,"“We can talk endlessly about moral progress, about social progress, about poetic progress, about progress made in happiness; nevertheless, there is a type of progress that defies any discussion, and that is scientific progress, as soon as we judge it within the hierarchy of knowledge, from a specifically intellectual point of view.”"
15950,"In chronic HCV infection, treatment failure and defective host immune response highly demand improved therapy strategies."
15951,Vγ9Vδ2 T-cells may inhibit HCV replication in vitro through IFN-γ release after Phosphoantigen (PhAg) stimulation.
15952,"The aim of our work was to analyze Vγ9Vδ2 T-cell functionality during chronic HCV infection, studying the role of IFN-α on their function capability."
15953,IFN-γ production by Vγ9Vδ2 T-cells was analyzed in vitro in 24 HCV-infected patients and 35 healthy donors (HD) after PhAg stimulation with or without IFN-α.
15954,The effect of in vivo PhAg/IFN-α administration on plasma IFN-γ levels was analyzed in M. fascicularis monkeys.
15955,A quantitative analysis of IFN-γ mRNA level and stability in Vγ9Vδ2 T-cells was also evaluated.
15956,"During chronic HCV infection, Vγ9Vδ2 T-cells showed an effector/activated phenotype and were significantly impaired in IFN-γ production."
15957,"Interestingly, IFN-α was able to improve their IFN-γ response to PhAg both in vitro in HD and HCV-infected patients, and in vivo in Macaca fascicularis primates."
15958,"Finally, IFN-α increased IFN-γ-mRNA transcription and stability in PhAg-activated Vγ9Vδ2 T-cells."
