,sent
950,In addition to the homology to bat coronaviruses observed in descriptions of the 2019-nCoV sequence (F. Wu et al.
951,"Viral genetic factors have also been implicated in the emergence of SARS-CoV, with the suggestion that this virus is a recombinant between mammalian and avian coronaviruses."
952,This implies that as a pandemic as declared by WHO (2020) the COVID-19 coronavirus does not have a curative vaccine yet and precautionary measures are advised through quarantine and observatory procedures.
953,"In an effort to search for the host cellular protein(s) mediating the differential susceptibility of the two cell lines to HCoV-OC43 infection, we found that ADAP2, GILT and LY6E, three cellular proteins with known activity of interfering virus entry, expressed at significantly higher levels in HepG2 cells."
954,"Although promising, virotherapy still faces many obstacles that need to be addressed, including the emergence of virus-resistant tumor cells."
955,SARS-CoV-infected macaques developed a disease comparable to SARS in humans; the virus was re-isolated from these animals and they developed SARS-CoV-specific antibodies.
956,"There are outstanding evolutionary questions on the recent emergence of coronavirus SARS-CoV-2/hCoV-19 in Hubei province that caused the COVID-19 pandemic, including (1) the relationship of the new virus to the SARS-related coronaviruses, (2) the role of bats as a reservoir species, (3) the potential role of other mammals in the emergence event, and (4) the role of recombination in viral emergence."
957,The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) as a cause of severe respiratory disease highlights the need for effective approaches to CoV vaccine development.
958,Thin sections of the columnar epithelial cells of these explants showed a number of features consistent with the replication of known human and animal coronaviruses.
959,We highlight the current state of knowledge of coronavirus biology while answering questions concerning the current outbreak of SARS-CoV-2.
960,"Several respiratory viruses, including influenza virus and severe acute respiratory syndrome coronavirus (SARS-CoV), produce more severe disease in the elderly, yet the molecular mechanisms governing age-related susceptibility remain poorly studied."
961,"However, in the last decade novel potent mAbs have been discovered and characterized with potential as therapeutics against viruses of major importance for public health and biosecurity including Hendra virus (HeV), Nipah virus (NiV), severe acute respiratory syndrome coronavirus (SARS-CoV), Ebola virus (EBOV), West Nile virus (WNV), influenza virus (IFV) and human immunodeficiency virus type 1 (HIV-1)."
962,"With the spreading of the novel coronavirus (2019-nCoV) infection, the reproduction number has been found to vary, reflecting the dynamics of transmission of the coronavirus outbreak as well as the case reporting rate."
963,No approved vaccine yet exists for any form of coronavirus.
964,A novel coronavirus (CoV) was identified as its aetiological agent and its genome was sequenced within months of the World Health Organisation issuing a global threat on SARS.
965,CONCLUSIONS: There has been a rapid surge in research in response to the outbreak of COVID-19.
966,The emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) in 2012 brought back memories of the occurrence of severe acute respiratory syndrome coronavirus (SARS-CoV) in 2002.
967,This study demonstrates that acquisition of the cell–cell fusion activity in S protein determines the selection and/or adaptation of a coronavirus from chicken embryo to cultured cells of human and animal origins.
968,"With lessons learned from the outbreak of severe acute respiratory syndrome, and with undeniable technological advances, vaccine development against MERS was initially fast-paced and has produced several DNA and protein vaccine candidates with promising results during early pre-clinical testing."
969,"The disease is officially named as Coronavirus Disease-2019 (COVID-19, by WHO on February 11, 2020)."
970,We have strived to acknowledge as many different oncolytic viruses as possible to give a broader picture of targeting cancer using viruses.
971, The World Health Organization (WHO) has recently declared coronavirus disease 2019 (COVID-19) a public health emergency of global concern.
972,"This review will summarize the expeditious research on these accessory viral proteins in three major areas: (i) the detection of antibodies against accessory proteins in the serum of infected patients, (ii) the expression, processing and cellular localization of the accessory proteins, and (iii) the effects of the accessory proteins on cellular functions."
973,"Here, we further characterized a lethal transgenic mouse model of MERS-CoV infection and disease that globally expresses human CD26 (hCD26)/DPP4."
974,"Despite intensified characterization of sarbecoviruses since SARS, the lineage giving rise to SARS-CoV-2 has been circulating unnoticed for decades in bats and been transmitted to other hosts such as pangolins."
975,Severe acute respiratory syndrome (SARS) is a new infectious disease caused by a novel coronavirus that leads to deleterious pulmonary pathological features.
976,"Here we review the current state of knowledge on the epidemiology, ecology, molecular biology, clinical features and intervention strategies of the novel coronavirus, MERS-CoV."
977,"Herein we scrutinize a series of available studies by global scientists on the clinical manifestations, detection methods and treatment options of 2019 novel coronavirus pneumonia, also propose potential strategies for preventing the infection."
978,We validated our computational pipeline with SARS-CoV experimental data.Significance StatementThe novel coronavirus 2019-nCoV has affected more than 100 countries and continues to spread.
979,"Extracts from potato tubers expressing N-gS were inoculated intraperitoneally to mice, and the vaccinated mice developed serum IgG specific for TGEV."
980,"Therefore, the epitopes IRNTTNPSAR and PTDTYTSVYLGKFRG may be considered as potential peptides for peptide-based vaccine for coronavirus after further experimental study."
981,"The outbreak of the novel coronavirus disease COVID-19, caused by the SARS-CoV-2 virus has spread rapidly around the globe during the past 3 months."
982,"Blood and turbinate wash samples, and lung tissue were collected from each animal at different time points after SARS coronavirus (CoV) infection for determining the growth curve of virus, if any, by the standard infectivity assay in Vero E6 cells."
983,"Finally, we discuss possible theories about the origin of this important viral human pathogen."
984,The murine coronavirus-induced demyelinating disease in rodents is one such model for demyelinating disease in humans.
985,"Middle East respiratory syndrome (MERS) is a highly lethal respiratory disease caused by a novel betacoronavirus (MERS coronavirus, MERS-CoV)."
986,"The disease known as coronavirus disease 19 (COVID-19), potentially caused by an outbreak of the severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) in Wuhan, China, has hit the world hard, and has led to an unprecedent health and economic crisis."
987,"While reports suggest that asymptomatic infection and transmission may result from minimally symptomatic cases, the contribution of this to transmission is not yet known.8 Careful analysis of early data suggests that the mean incubation period is 6 days, with a range of up to 14 days.9 Reports of large outbreaks, particularly associated with hospitals and closed communities, raise the possibility of “superspreading” events, a feature of previous coronavirus outbreaks.10 The importance of infection control is also reinforced by a report that 41% of cases in Wuhan were acquired nosocomially (including 40 health care workers and 17 patients).4 As at 26 February 2020, there were 23 confirmed cases of COVID‐19 in Australia, across five jurisdictions."
988,"Middle East respiratory syndrome coronavirus (MERS-CoV) is a novel zoonotic virus that causes severe respiratory disease in humans with a case fatality rate close to 40%, but for which no vaccines are available."
989,These virus-like particles (VLPs) containing HCoV 229E-based vector RNA have the ability to transduce human DCs and to mediate heterologous gene expression in these cells.
990,"Methods Based on recently published literatures, official documents and selected up-to-date preprint studies, we reviewed the virology and origin, epidemiology, clinical manifestations, pathology and treatment of 2019-nCoV infection, in comparison with severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV) infection."
991,"In the present work, we provide an insight into the interaction of the viral spike Receptor Binding Domain (RBD) from different coronavirus isolates with host ACE2 protein."
992,"These results indicate that, like coronaviruses of other species, different strains of MHV possess different primary and secondary organotropisms following a natural route of inoculation in a susceptible host."
993,"In light of the pathogenic mechanism of feline coronavirus that relies on endosomal acidification for cytoplasmic entry, a novel vacuolar ATPase blocker, diphyllin, and its nanoformulation are herein investigated for their antiviral activity against the type II feline infectious peritonitis virus (FIPV)."
994,Recent work has shown that either virus-specific CD4+ or CD8+ T cells are able to mediate demyelination and also that the antibody response is crucial for clearing infectious virus.
995,: Experimental animal data show that protection against severe acute respiratory syndrome coronavirus (SARS-CoV) infection with human monoclonal antibodies (mAbs) is feasible.
996,"Thus, an efficient vaccination strategy is required to prevent the further spread of the infection."
997,"The developed models are applied to treat coronavirus disease 2019 (Covid-19) transmission and make predictions on peak time, peak infected, and R0."
998,"Research priorities include standardization of animal models and virus stocks for studying disease pathogenesis and efficacy of medical countermeasures; development of MERS-CoV diagnostics; improved access to nonhuman primates to support preclinical research; studies to better understand and control MERS-CoV disease, including vaccination studies in camels; and development of a standardized clinical trial protocol."
999,"As compared to inoculation with free proteins, vaccination with the sVLPs showed enhanced lymphatic antigen delivery, stronger antibody titers, increased splenic T-cell response, and reduced infection-associated symptoms in an avian model of coronavirus infection."
1000,It caused by a novel coronavirus which human being are lack of defensive function in whole population.
1001,The molecular and phylogenetic analyses showed that pangolin Coronaviruses (pangolin-CoV) are genetically related to both the 2019-nCoV and bat Coronaviruses but do not support the 2019-nCoV arose directly from the pangolin-CoV.
1002,"Until December 2016, MERS has accounted for more than 1800 cases and 35% fatality rate."
1003," Currently, there is no registered treatment for infections with emerging zoonotic coronaviruses like SARS- and MERS-coronavirus."
1004,Young inbred mice support SARS-coronavirus (SARS-CoV) replication in the respiratory tract and are available in sufficient numbers for statistical evaluation.
1005,"Coronaviruses (CoVs) encode a mixture of highly conserved and novel genes, as well as genetic elements necessary for infection and pathogenesis, raising the possibility of common targets for attenuation and therapeutic design."
1006," While the 2002–2003 outbreak of severe acute respiratory syndrome (SARS) resulted in 774 deaths, patients who were affected with mild pulmonary symptoms successfully recovered."
1007,"It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development."
1008,"Recently, it has been demonstrated that plants offer the possibility of producing low cost subunit vaccines that can be either parenterally or orally administered."
1009,It has been found that MERS-CoV belongs to the group C lineage of the genus Betacoronavirus.
1010,"It may also be considered for a wider range of coronaviruses, including the currently emerging novel coronavirus 2019-nCoV."
1011,These properties might be therapeutically advantageous if Hiltonol® is considered for possible clinical use.
1012,"To reveal the evolution mechanism of SARS-CoV-2 genome, we performed comprehensive genomic analysis with newly sequenced SARS-CoV-2 strains and 20 closely related coronavirus strains."
1013,"We solved the X-ray crystal structure of six-helical bundle (6-HB) core of the HR1 and HR2 domains in the SARS-CoV-2 S protein S2 subunit, revealing that several mutated amino acid residues in the HR1 domain may be associated with enhanced interactions with the HR2 domain."
1014,"The novel coronavirus infection (COVID-19 or Coronavirus disease 2019) that emerged from Wuhan, Hubei province of China has spread to many countries worldwide."
1015,Dipeptidyl peptidase 4 (DPP4) is the receptor for cell binding and entry.
1016,This study suggests that human CNS may be susceptible to coronavirus infection.
1017, Objectives Understanding the novel coronavirus (COVID-19) mode of host cell recognition may help to fight the disease and save lives.
1018,"Section Editor: Anne Moscona – Department of Pediatrics, Mount Sinai School of Medicine, One Gustave L. Levy Place, Box 1198, New York, NY 10029, USA When the SARS coronavirus came dramatically to attention as a fatal and potentially pandemic respiratory disease, the scientific response was swift and effective."
1019,The ability of countries to contain and control transmission is critical in the absence of a vaccine.
1020,"These in-depth molecular and biochemical characterizations of the SARS-CoV accessory proteins, which have no homologues in other coronaviruses, may offer clues as to why the SARS-CoV causes such a severe and rapid attack in humans, while other coronaviruses that infect humans seem to be more forgiving."
1021," The novel Coronavirus disease 2019 (COVID-19) is caused by SARS-CoV-2, which is the causative agent of a potentially fatal disease that is of great global public health concern."
1022,"There are no clinically approved vaccines or antiviral drugs available for either of these infections; thus, a priority in the field is the development of effective therapeutic and preventive strategies that can be readily applied to new emergent strains."
1023,It is likely that these differences in infectivity of coronaviruses can be attributed to the differences in the rigidity of their shells which can be evaluated using computational tools for predicting intrinsic disorder predisposition of the corresponding viral proteins.
1024,The recurrence of new human cases of Middle East respiratory syndrome coronavirus (MERS-CoV) underscores the need for effective therapeutic countermeasures.
1025,This study provides a comprehensive survey of viruses in the virome of upper respiratory samples in camels that have extensive contact with the human population.
1026,A total of 54 accessions (Supplementary table 1) isolated from humans were utilized in the following analysis.
1027,"The elevated synonymous mutations between SARS-CoV-2 and RaTG13, suggesting they underwent stronger purifying selection."
1028," Recent publications have brought attention to the possible benefit of chloroquine, a broadly used antimalarial drug, in the treatment of patients infected by the novel emerged coronavirus (SARS-CoV-2)."
1029,"A novel coronavirus (2019-nCoV) originating in Wuhan, China presents a potential respiratory viral pandemic to the world population."
1030,Methods Putative recombination was investigated by RDP4 and Simplot v3.5.1 and discordant phylogenetic clustering in individual genomic fragments was confirmed by phylogenetic analysis using maximum likelihood and Bayesian methods.
1031,"Due to significant variations in the control strategies, which have been changing over time, and thanks to the introduction of detection technologies that have been rapidly improved, enabling to shorten the time from infection/symptoms onset to diagnosis, leading to faster confirmation of the new coronavirus cases, our previous estimations on the transmission risk of the 2019-nCoV need to be revised."
1032,There is an immediate need for effective vaccines that contain antigens which trigger responses from human T-cells and B-cells (known as epitopes).
1033,Middle East respiratory syndrome coronavirus (MERS-CoV) has recently emerged in the Middle East.
1034, The outbreak of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) emerged in China and rapidly spread worldwide.
1035,": Bovine coronavirus (BCV) is associated with respiratory infections in cattle of all ages; however, a temporal study to evaluate the effect of BCV immunity on virus shedding and bovine respiratory disease (BRD) incidence in pre-weaned beef calves has not been reported."
1036,"Another exciting advance is the development of recombinant coronaviruses, which, for the first time, will allow genetic manipulation of the entire viral genome."
1037,The high mortality rate of MERS-CoV focused attention on the ecology of the virus.
1038,"In accordance with the guidelines of the International Committee on Taxonomy of Viruses, and in view of the 75% and 77% amino acid sequence identity in 7 conserved replicase domains with BtCoV-HKU4 and BtCoV-HKU5, respectively, we propose that HCoV-EMC/2012 prototypes a novel species in the genus Betacoronavirus."
1039,"The emergence of both Severe Acute Respiratory Syndrome and Middle East Respiratory syndrome CoVs as well as the yearly circulation of four common CoVs highlights the importance of elucidating the different mechanisms employed by these viruses to evade the host immune response, determine their tropism and identify antiviral compounds."
1040,"Randomised trials evaluating chloroquine and hydroxychloroquine in infections caused by other coronaviruses, such as MERS-CoV and SARS-CoV, and non-randomised studies in COVID-19 will be searched in case no direct evidence from randomised trials is found, or if the direct evidence provides low- or very low-certainty for critical outcomes."
1041,Our objectives were to characterize the genetic relationships of the 2019-nCoV and to search for putative recombination within the subgenus of sarbecovirus.
1042,"As emergent viruses may cause episodic outbreaks of disease over time, human samples are limited."
1043,"Following removal of free proteins, antigen-laden particles were recovered and showed morphological semblance to natural viral particles under nanoparticle tracking analysis and transmission electron microscopy."
1044," Many viruses use the enteric tract as a route of entry to the human, animal or avian host."
1045,These studies describe an approach that effectively targets the highly conserved 2′O-MTase activity of CoVs for attenuation.
1046,New lethal animal models for SARS were needed to facilitate antiviral research.
1047," The Middle East respiratory syndrome coronavirus (MERS-CoV) has infected more than 1900 humans, since 2012."
1048,"As of July 28, 2017, there have been 2,040 confirmed cases with 712 reported deaths."
1049,"Coronaviruses are the well-known cause of severe respiratory, enteric and systemic infections in a wide range of hosts including man, mammals, fish, and avian."
1050,"The potency of NHC/EIDD-2801 against multiple coronaviruses, its therapeutic efficacy, and oral bioavailability in vivo, all highlight its potential utility as an effective antiviral against SARS-CoV-2 and other future zoonotic coronaviruses."
1051,"Within last 17 years two widespread epidemics of severe acute respiratory syndrome (SARS) occurred in China, which were caused by related coronaviruses (CoVs): SARS-CoV and SARS-CoV-2."
1052,"These investigations can be broadly classified into three groups: (a) studies on the replicase 1a/1b gene products which are important for viral replication, (b) studies on the structural proteins, spike, nucleocapsid, membrane and envelope, which have homologues in all coronaviruses, and are important for viral assembly and (c) expression and functional studies of the “accessory” proteins that are specifically encoded by SARS-CoV."
1053,This new CoV not only became readily transmissible between humans but also was also more pathogenic.
1054,"Vaccines are key for reducing coronaviral disease burden; however, the utility of live-attenuated vaccines is limited by risks of reversion or repair."
1055,A Maximum Clade Credibility tree has been built using the 29 available whole genome sequences of 2019-nCoV and two whole genome sequences that are highly similar sequences from Bat SARS-like Coronavirus available in GeneBank.
1056,"In addition to their activity against MERS and SARS coronaviruses, many of these approved drugs have broad-spectrum potential and have already been in clinical use for treating other viral infections."
1057,: Development an effective vaccine against Middle East respiratory syndrome coronavirus (MERS-CoV) is urgent and limited information is available on vaccination in nonhuman primate (NHP) model.
1058,"The high case fatality rate, growing geographic distribution and vaguely defined epidemiology of MERS-CoV have created an urgent need for effective public health countermeasures, paramount of which is an effective means of prevention through a vaccine or antibody prophylaxis."
1059,"Although this acute encephalitis appears generally similar to that induced by murine coronaviruses, an important difference rests in the prominent spongiform-like degeneration that could trigger neuropathology in surviving animals."
1060,"ABSTRACT Coronavirus disease 2019 (COVID-19) originated in the city of Wuhan, Hubei Province, Central China, and has spread quickly to 72 countries to date."
1061,"In the last decade, several members of the same virus families have jumped the species barrier from animals to humans."
1062,"Most established coronaviruses exhibit winter seasonality, with a unique ability to establish persistent infections in a minority of infected animals."
1063,"IMPORTANCE From the mid-20th century, humans have been exposed to the menace of infectious viral diseases, such as severe acute respiratory syndrome coronavirus, Ebola virus, and Zika virus."
1064,"Furthermore, only four oropharyngeal swabs and two respiratory tissues, isolated on day 3 post inoculation, were found positive for viral RNA."
1065, The high susceptibility of elderly to severe acute respiratory syndrome-associated coronavirus (SARS-CoV) indicates how crucial it is to protect the elderly by various strategies.
1066,Our high-throughput sequencing yielded a substantial depth of genome sequence assembly and showed the minority viral variants in the specimen.
1067," Introduction The World Health Organization has declared the coronavirus disease (COVID-19) as a pandemic on 11 March 2020, after the number of confirmed cases outside China increased 13-fold."
1068,"The latter possibility where axonal injury leads to other changes is raised from the rather unexpected similarity between spinal cord injury (SCI) and MS where axonal injury, oligodendrocyte apoptosis and demyelination are all present."
1069, The SARS-CoV-2 is a new human coronavirus candidate recently detected in China that is now reported in people on inhabited continents.
1070,"MERS-CoV has infected dromedary camel populations in the Middle East at high rates, representing an immediate source of human infection."
1071,"In an in vitro model of antibody-dependent enhancement of FIPV infection, diphyllin nanoparticles showed a prominent antiviral effect against the feline coronavirus."
1072,"Utilizing the SARS-CoV infectious clone, we generated and characterized a chimeric virus expressing the spike of bat coronavirus SHC014 in a mouse adapted SARS-CoV backbone."
1073,The virus was first recognized in 2012 and it is associated with a lower respiratory tract disease that is more severe in patients with comorbidities.
1074,"Objective: The Coronavirus (COVID-19) has advanced into 197 countries and territories leaving behind a total of 372,757 confirmed cases and 16231 deaths."
1075,"What is known of the pathogenesis of the severe acute respiratory syndrome coronavirus (SARS-CoV) is limited, but clinical observations suggest that both viral-induced cytotoxicity and host immune-mediated destruction contribute to the severity of disease."
1076,Methods The cultures of SARS coronavirus (SARS-CoV) BJ-01 strain infected Vero cells were inactivated with β-propiolactone.
1077,The culprit was determined to be a coronavirus of animal origin [SARS-CoV].
1078,METHODS: SARS coronavirus (CoV)F69 (AY313906) and Z2-Y3 (AY394989) were isolated and identified from 2 different Cantonese onset SARS patients.
1079,Ribavirin did not inhibit viral growth at concentrations attainable in human serum.
1080,"Since its first emergence in 2012, multiple transmission events of MERS-CoV (dromedary to human and human to human) have been reported, indicating that MERS-CoV has the potential to cause widespread outbreak."
1081,The outbreak and spread of severe acute respiratory syndrome-associated coronavirus and the subsequent identification of its animal origin study have heightened the world's awareness of animal-borne or zoonotic pathogens.
1082,"RESULTS: The workflow reliably detects 2019-nCoV, and further discriminates 2019-nCoV from SARS-CoV."
1083,"Although the virus is not pandemic among humans, it poses a great threat to public health due to its zoonotic origin."
1084,"RESULTS: A set of in vitro experiments revealed that the vasoconstrictive properties of xylometazoline HCl and the antiviral effectiveness of iota-carrageenan against human rhinovirus (hRV) 1a, hRV8 and human coronavirus OC43 were maintained in the formulation containing these two compounds."
1085,"Here, we provide the first systematic phylogenetic and evolutionary analysis of these two genera at the whole-genome level."
1086,"The recent outbreak of coronavirus disease (COVID-19) caused by SARS-CoV-2 infection in Wuhan, China has posed a serious threat to global public health."
1087,"RESULTS: Widespread exposure to canine parvovirus (97 %), canine distemper virus (15 %) and canine adenovirus (27 %) was detected, but none for canine coronavirus."
1088,These findings highlight the importance of TLR adaptor signaling in generating a balanced protective innate immune response to highly pathogenic coronavirus infections.
1089,It remains challenging to develop animal models of lung infection and severe pneumonia by severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome cornavirus (MERS-CoV) without high level of containment.
1090,"These findings suggest a trade-off between the efficacy and spectrum for therapeutic antibodies to different coronaviruses, and hence highlight the possibilities and challenges in developing broadly protecting antibodies and vaccines against SARS-CoV-2 and its future mutants."
1091, Development of vaccines against severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV) is crucial in the prevention of SARS reemergence.
1092," The pandemic of new coronavirus disease COVID-19 is threatening our health, economy and life style."
1093,"Human infection with SARS-CoV-2 leads to a wide range of clinical manifestations ranging from asymptomatic, mild, moderate to severe."
1094,"Eventually, this epidemic was controlled by isolation and there has been no human infection reported since January 2004."
1095,"SARS-CoV-2 is a newly emerging human infectious coronavirus that causes COVID-19, which has been recognized as a pandemic by the World Health Organization (WHO) on March 11(th)."
1096, Development of effective vaccines against severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV) is still a priority in prevention of re-emergence of SARS.
1097,"Transgenic potato plants were created that express the N-terminal domain of the glycoprotein S (N-gS) from Transmissible gastroenteritis coronavirus (TGEV), containing the major antigenic sites of the protein."
1098,"A novel human coronavirus, SARS-CoV, emerged suddenly in 2003, causing approximately 8000 human cases and more than 700 deaths worldwide."
1099,"We fortuitously found that C3A was more susceptible to human coronavirus HCoV-OC43 infection than HepG2, which was attributed to the increased efficiency of virus entry into C3A cells."
1100,METHODS: We extended and optimized our previous recombinant adenovirus 5 (rAd5)–based vaccine platform characterized by in vivo amplified and CD40-mediated specific responses to generate MERS-CoV S1 subunit-based vaccine.
1101,"Research during the past ten years has revealed the existence of a diverse pool of coronaviruses circulating among various bat species and other animals, suggesting that further introductions of highly pathogenic coronaviruses into the human population are not merely probable, but inevitable."
1102,"A combination of interacting variables determine the pattern and severity of coronavirus-induced disease, including the infecting virus strain, its transmission strategy, and the age and immune status of the infected host."
1103,The docking pose revealed the involvement of the SBDβ of GRP78 and the receptor-binding domain of the coronavirus spike protein in recognition of the host cell receptor.
1104,"Griffithsin (GRFT) is a red alga-derived lectin with demonstrated broad spectrum antiviral activity against enveloped viruses, including severe acute respiratory syndrome–Coronavirus (SARS-CoV), Japanese encephalitis virus (JEV), hepatitis C virus (HCV), and herpes simplex virus-2 (HSV-2)."
1105," In 2012 in Jordan, infection by a novel coronavirus (CoV) caused the first known cases of Middle East respiratory syndrome (MERS)."
1106,The drug-repurposing effort documented herein focuses primarily on agents known to be effective against other RNA viruses including SARS-CoV and MERS-CoV.
1107,"The CoV responsible for an outbreak of severe acute respiratory disease (SARS-CoV) in 2002–03 likely originated as a bat coronavirus which, during replication in an intermediate host (such as the palm civet), evolved to be able to infect humans efficiently."
1108,"We find that while variations in humidity may be important for endemic infections, during the pandemic stage of an emerging pathogen such as SARS-CoV-2 climate may drive only modest changes to pandemic size and duration."
1109,"The severe cases present with pneumonia, which can progress to acute respiratory distress syndrome."
1110,"These studies included patients with severe acute respiratory syndrome (SARs, n=33), middle east respiratory syndrome (MERS, n=16), COVID-19 (n=3), and unspecified coronavirus (n=2)."
1111,"For example, consideration should be given to the development of a vaccine that will protect across regional strains of SARS, as the newly emergent coronavirus SARS-coronavirus (SARS-CoV) is proving to be variable and may be mutating in response to immune pressure."
1112," Background Coronaviruses pose a serious threat to global health as evidenced by Severe Acute Respiratory Syndrome (SARS), Middle East Respiratory Syndrome (MERS), and COVID-19."
1113,"Although overall structure is similar with other reported coronavirus nucleocapsid protein N-terminal domain, the surface electrostatic potential characteristics between them are distinct."
1114,"Interpretation Our findings are consistent with person-to-person transmission of this novel coronavirus in hospital and family settings, and the reports of infected travellers in other geographical regions."
1115,"Based on the Baidu Search Index, we propose three prediction models: composite Index, composite Index with filtering and suspected NCP(Novel Coronavirus Pneumonia)."
1116,It highlights antiviral strategies involving small molecules and biologics targeting complex molecular interactions involved in coronavirus infection and replication.
1117,"In this study, we used Lactobacillus plantarum (L. plantarum) to anchor the expression of TGEV antigen (S) to dendritic cells (DCs) via dendritic cell-targeting peptides (DCpep)."
1118,Novel coronavirus is putting the whole world on alert
1119,"There are no approved treatments for MERS-CoV infection although a combination of lopinavir, ritonavir and interferon beta (LPV/RTV-IFNb) is currently being evaluated in humans in the Kingdom of Saudi Arabia."
1120,"Through a series of drug repurposing screening campaigns, niclosamide, an FDA-approved anthelminthic drug, was found to be effective against various viral infections with nanomolar to micromolar potency such as SARS-CoV, MERS-CoV, ZIKV, HCV, and human adenovirus, indicating its potential as an antiviral agent."
1121,"As of 24 January 2020, there were 887 confirmed cases of 2019-nCoV infection, including 26 deaths, reported in China and other countries."
1122,"Only alphacoronaviruses and betacoronaviruses harbor nonstructural protein 1 (nsp1), which performs multiple functions in inhibiting antiviral host responses."
1123,In this work we construct a mathematical model for the transmission and spread of coronavirus disease 2019 or COVID-19.
1124,"However, in more vulnerable populations, such as newborns, infants, the elderly, and immune-compromised individuals, they can also affect the lower respiratory tract, leading to pneumonia, exacerbations of asthma, respiratory distress syndrome, or even severe acute respiratory syndrome (SARS)."
1125,"The effort to evaluate the disease equilibrium shows that unless there is a dedicated effort from government, decision makers and stakeholders, the world would hardly be reed of the COVID-19 coronavirus and further spread is eminent and the rate of infection will continue to increase despite the increased rate of recovery because of the absence of vaccine at the moment."
1126,Science in the fight against the novel coronavirus disease
1127," Development of effective vaccines, in particular, subunit-based vaccines, against emerging Middle East respiratory syndrome (MERS) caused by the MERS coronavirus (MERS-CoV) will provide the safest means of preventing the continuous spread of MERS in humans and camels."
1128,: Feed contaminated with feces from infected pigs is believed to be a potential route of transmission of porcine delta coronavirus (PDCoV).
1129,Middle East respiratory syndrome (MERS) is a deadly viral respiratory disease caused by MERS-coronavirus (MERS-CoV) infection.
1130,"With the goal of accelerating the development of countermeasures against MERS coronavirus (MERS-CoV), funding agencies, nongovernmental organizations, and researchers across the world assembled in Riyadh, Saudi Arabia, on November 14–15, 2015, to discuss vaccine development challenges."
1131," The emergence and spread of antimicrobial-resistant bacterial, viral, and fungal pathogens for which diminishing treatment options are available is of major global concern."
1132,Identification of potential cross-protective epitope between a new type of coronavirus (2019-nCoV) and severe acute respiratory syndrome virus
1133,"Together, the results indicate that targeting the CoV 2’O MTase in parallel with other conserved attenuating mutations may provide a platform strategy for rapidly generating live-attenuated coronavirus vaccines.SignificanceEmergent coronaviruses remain a significant threat to global public health and rapid response vaccine platforms are needed to stem future outbreaks."
1134,This virus is genetically similar to SARS coronavirus and bat SARS-like coronaviruses.
1135,We examined the immune responses to SARS-CoV in both young and adult mice.
1136,"Since May 2013, outbreaks of porcine epidemic diarrhea have devastated the U.S. swine industry, causing immense economic losses."
1137,"The development of attenuated virus vaccines to combat infections caused by highly pathogenic CoVs was largely based on the identification and characterization of viral virulence proteins that, for example, interfere with the innate and adaptive immune response or are involved in interactions with specific cell types, such as macrophages, dendritic and epithelial cells, and T lymphocytes, thereby modulating antiviral host responses and viral pathogenesis and potentially resulting in deleterious side effects following vaccination."
1138,"However, the ratio of nucleotide substitutions to amino acid substitutions of spike gene (9.07) between SARS-CoV-2 WIV04 and Bat-SARSr-CoV RaTG13 was extensively higher than those from comparisons between other coronaviruses (range 1.29 - 4.81)."
1139,A novel coronavirus was later identified in patients with SARS.
1140,"However, to date, no licensed antiviral treatment or vaccine exists for MERS and SARS."
1141,"Herein, we summarize T-cell immunological studies of SARS-CoV and discuss the potential cross-reactivity of the SARS-CoV-specific immunity against MERS-CoV, which may provide useful recommendations for the development of broad-spectrum vaccines against coronavirus infections."
1142,The recent pandemic caused by the severe acute respiratory syndrome (SARS) coronavirus illustrated not only how a newly evolved pathogen can rapidly spread throughout the world but also how the global community can unite to identify the causative agent and control its spread.
1143,Middle East respiratory syndrome (MERS) is an emerging infectious disease caused by MERS coronavirus (MERS-CoV).
1144,Coronavirus disease 2019 (COVID-19) is a global health concern as it continues to spread within China and beyond.
1145,Large surveillance of coronaviruses in pangolins could improve our understanding of the spectrum of coronaviruses in pangolins.
1146,"In agreement with epidemiological observations, the most likely geographic origin of the new outbreak was the city of Wuhan, China, where 2019-nCoV time of the most recent common ancestor emerged, according to molecular clock analysis, around November 25(th), 2019."
1147,"To date, there is no specific treatment proven effective against this viral disease."
1148,"We highlight two human diseases triggered by Onchocerca volvulus or Toxoplasma gondii and an experimental model of retinal degenerative disease, referred to as experimental coronavirus retinopathy (ECOR)."
1149,Efforts focused solely on the receptor-binding domain (RBD) of the viral Spike (S) glycoprotein may not optimize neutralizing antibody (NAb) responses.
1150,"BtCoV HKU5 has been described in silico but has not been shown to replicate in culture, thus hampering drug and vaccine studies against subgroup 2c β-CoVs."
