,pid,newpid,category,sent,newscore,answer,keyword
840,uurvoa1o,7554,animaldesign,"Since then, several animal models have been developed for the study of SARS and, although no model replicates the human disease in all aspects, the use of animal models for SARS has led to the establishment of several important principles for vaccine and immunotherapy.",0.7517012808591826,vaccine and immunotherapy,immunopathology
841,g9vcchrh,14310,animaldesign,"However, their clinical development has been hindered by the lack of a robust animal model that recapitulate the morbidity and mortality of human infections.",0.7517008010529954,morbidity and mortality of human infections,immunopathology
842,okz4t1o1,10505,animaldesign,"Therefore, both human and veterinary research needs to give more attention to potential cross-species transmission capacity of influenza A viruses.",0.7517000575009795,cross-species transmission capacity of influenza a viruses,immunopathology
843,6xyipioz,9541,animaldesign,The majority of human cases have occurred in the Kingdom of Saudi Arabia (KSA).,0.7516903209452092,cases,ADE
844,jjluocxz,1435,animaldesign, Vaccination is considered one of the most effective ways to control pathogens and prevent diseases in humans as well as in the veterinary field.,0.7516841620906701,vaccination,antibody dependent enhancement (ADE)
845,05y1mlu7,9878,animaldesign,"More in-depth studies have been done for human viruses, but studies with plant viruses suggest similar patterns, and indicate that simplification of ecosystems through increased human management may increase the emergence of viral diseases in crops.",0.7516837891074709,viral diseases,interleukin
846,6thpzpjj,14799,animaldesign,The antiserum from a patient who recovered from SFTS was also examined for its effect on mice.,0.7516827578874101,mice,immunopathology
847,qdwl8llw,12086,animaldesign,"In addition, SARS-CoV replication in airway epithelial cultures generated from Golden Syrian hamster tracheas reached similar titers to the human cultures by 72h post-infection.",0.7516793828537071,golden syrian hamster,immunopathology
848,44ug53nb,11142,animaldesign,"A panel of neutralizing, cross-reactive mAbs might be useful for prophylaxis or adjunctive treatment of human cases of H5N1 influenza.",0.7516773773904868,cross-reactive mabs,antibody dependent enhancement (ADE)
849,mf0vh6iu,3072,animaldesign,"Since then, human cases have been accumulating.",0.7516767612860741,human cases,antibody dependent enhancement (ADE)
850,tko24tdz,13415,animaldesign,"In O. volvulus infections, molecular mimicry between the organism and the human RPE protein may contribute to retinal pathology.",0.7516739154008176,molecular mimicry between the organism and the human rpe protein may contribute to retinal pathology,immunopathology
851,cngz535o,5503,animaldesign,"Multiple recombinant MVA currently undergo clinical testing for vaccination against human immunodeficiency viruses, Mycobacterium tuberculosis or Plasmodium falciparum.",0.7516727436686357,human immunodeficiency viruses,immunopathology
852,w5lavhgr,8820,animaldesign," Animal models of malaria, mainly mice, have made a large contribution to our knowledge of host–pathogen interactions and immune responses, and to drug and vaccine design.",0.7516557647185775,animal models of malaria,immunopathology
853,zivj0rm8,12749,animaldesign,This was in contrast to the levels observed in adult mice.,0.7516548963227168,adult mice,immunopathology
854,5p68npdb,9930,animaldesign,This epidemic caused high mortality in seals along the north-west coast of Europe and represented a potential risk for human health.,0.7516519544784623,high mortality in seals along the north-west coast of europe and represented a potential risk for human health,interferon
855,x9bxnrtn,11160,animaldesign,"Many viruses were reported for the first time with distinct evolutionary lineages, and viruses related to known human or animal pathogens were identified.",0.7516440443201262,viruses related to known human or animal pathogens were identified,immunopathology
856,7qcoxl81,9972,animaldesign,"Viral infections of laboratory mice have considerable impact on research results, and prevention of such infections is therefore of crucial importance.",0.7516385350505693,laboratory mice,immunopathology
857,etpgwzrn,7380,animaldesign,"To prevent future introductions of zoonotic SARS-CoV strains and subsequent transmission into the human population, heterologous disease models are needed to test the efficacy of vaccines and therapeutics against both late human and zoonotic isolates.",0.7516380880181373,heterologous disease models,immunopathology
858,9ruhvpbv,1493,animaldesign,"Our previous study has shown that human virus receptor proteins have some unique features including high level of N-glycosylation, high number of interaction partners and high expressions.",0.7516365554577414,"high level of n-glycosylation , high number of interaction partners and high expressions",immunopathology
859,ddi7fw4o,9478,animaldesign,This new and unique transgenic mouse model will be useful for furthering MERS research.,0.7516354983232099,transgenic,immunopathology
860,ayi928ct,2856,animaldesign,"Intranasal application of EK1C4 before or after challenge with HCoV-OC43 protected mice from infection, suggesting that EK1C4 could be used for prevention and treatment of infection by the currently circulating SARS-CoV-2 and other emerging SARSr-CoVs.",0.7516353338187272,intranasal application of ek1c4 before or after challenge with hcov-oc43 protected mice from infection,antibody dependent enhancement (ADE)
861,rf7kpyo4,3628,animaldesign,"Results Although active against influenza viruses in vitro, chloroquine did not prevent the weight loss associated with influenza virus infection in mice after challenge with viruses expressing an H1 or H3 hemagglutinin protein.",0.7516303965772752,weight loss,immunopathology
862,84tvi1gb,3175,animaldesign,We assert that host genetics plays a critical role in defining which animal viruses in nature will achieve this key event of replication in a first human host.,0.7516303013586694,host genetics plays a critical role in defining which animal viruses,immunopathology
863,hibzy1oh,6858,animaldesign,"Much of the EU is free of terrestrial rabies, but several bat species harbor lyssaviruses that remain a risk to human and animal health.",0.7516254869681018,lyssaviruses,immunopathology
864,n1j5hzft,11974,animaldesign,"Here, the effects of NAC on H9N2 swine influenza virus-induced acute lung injury (ALI) were investigated in mice.",0.7516189284189263,the effects of nac on h9n2 swine influenza virus-induced acute lung injury,immunopathology
865,p6d0nx01,15119,animaldesign,"Consistent with the reduction in inflammation, a significant improvement in Mtb control and pathology was observed in the lungs of mice treated with CC-11050 plus INH, compared to INH alone.",0.7516131613201077,reduction in inflammation,immunopathology
866,9u2tl1d5,7806,animaldesign,Our data demonstrates that the recombinant baculovirus can serve as an effective vaccine strategy.,0.7516130167231595,our data demonstrates that the recombinant baculovirus can serve as an effective vaccine strategy,immunopathology
867,eji6dw94,1403,animaldesign,"Taken together, this review provides valuable guidelines toward the development of an effective and safe MERS vaccine.",0.7516094635104379,development of an effective and safe mers vaccine,immunopathology
868,kjkixcx7,574,animaldesign,"Here, we develop and apply a novel genomic prediction technique for screening hepatotoxic compounds based on in vitro human liver cell tests.",0.7516066996233695,hepatotoxic compounds,immunopathology
869,5p68npdb,9939,animaldesign,Fatal outcome in seals was caused by secondary bacterial pneumonia similar to that in fatal human cases during influenza pandemics.,0.7516045873050039,bacterial pneumonia,immunopathology
870,31zn1fyt,15466,animaldesign,"Moreover, glycyrrhizin treatment still enhanced IFN-γ and reduced IL-4 levels in glycyrrhizin-treated mice.",0.7516044876385061,ifn-γ,interleukin
871,8zwfkken,12090,animaldesign,"In this work, efficiently transfectable mouse cell lines stably expressing the murine SARS-CoV receptor angiotensin converting enzyme 2 (ACE2) have been generated.",0.7515877152112971,transfectable mouse cell lines,immunopathology
872,prftlaxn,14693,animaldesign,"Compared with the original strain, the passaged strain showed altered growth characteristics in human-derived astroglial cell lines and greater replication in the brains of neonatal mice.",0.7515870971169563,neonatal mice,immunopathology
873,luxgc7st,877,animaldesign,"Here, we discuss the COVID-19 outbreak in a one health context, highlighting the need for the implementation of one health measures and practices to improve human health and reduce the emergence of pandemic viruses.",0.751587010283982,pandemic viruses,immunopathology
874,lyqb1gfm,12248,animaldesign,The ability to spread in domestic poultry as well as potential for human infection by H11 viruses highlight the need for enhanced AIV surveillance in South America in both avian species and humans.,0.7515862225307539,the ability to spread in domestic poultry as well as potential for human infection by h11 viruses,immunopathology
875,ttkzbiq8,14170,animaldesign,"Overall, it appears that DEF201 is effective in the treatment of YFV in a hamster model.",0.7515852305161517,hamster,immunopathology
876,lalsa4ie,7409,animaldesign,"We found that intratumoral treatments of tumor-bearing mice with recombinant NDV expressing a model TAA elicited an enhanced tumor-specific response, resulting in a significant increase in the number of complete tumor regressions compared with control NDV.",0.7515793486214963,tumor-specific response,antibody dependent enhancement (ADE)
877,p2kbjwpy,9866,animaldesign,"An adenovirus 5 vector encoding for mouse interferon alpha, subtype 5 (mDEF201) was evaluated for efficacy against lethal vaccinia virus (WR strain) respiratory infections in mice.",0.7515765050593419,interferon alpha,interleukin
878,8fcc0jw8,10836,animaldesign,"However, the CNS inflammatory cell composition and CD8+ T-cell effector functions were similar between transgenic and wild-type mice, supporting unimpaired peripheral and CNS immune responses in transgenic mice.",0.7515763699602988,unimpaired peripheral and cns immune responses,antibody dependent enhancement (ADE)
879,tzyf57b9,9626,animaldesign,"One mAb, m301, broadly neutralized the currently circulating ZIKV strains and showed a synergistic effect with another mAb, m302, in neutralizing ZIKV in vitro and in a mouse model of ZIKV infection.",0.7515732474765708,zikv infection,immunopathology
880,1s6dlcer,9815,animaldesign,"Of human transmissible virus, 37 species have so far been restricted to self-limiting outbreaks.",0.7515703191037492,self-limiting outbreaks,immunopathology
881,o17loo6d,11275,animaldesign,"The evidences of virus activity and antibodies were observed during and after the outbreak in human beings, ticks and domestic animals (buffalo, cattle, goat and sheep) from Gujarat State of India.",0.7515698496761688,antibodies,antibody dependent enhancement (ADE)
882,fczbztng,9750,animaldesign,Epidemic and pandemic influenza A virus (IAV) poses a significant threat to human populations worldwide.,0.7515643410066808,epidemic and pandemic influenza a virus,immunopathology
883,bl7fylrv,11209,animaldesign,"The resistant STS mice showed lower and delayed viremia, lower virus production in the brain and low cytokine/chemokine mRNA production, but had a strong neutralizing antibody response.",0.7515609156610942,neutralizing antibody response,antibody dependent enhancement (ADE)
884,fyl8tx0i,10362,animaldesign,"Moreover, D746 elicited ascites fluid accumulation in mice during, as well as independent of, infection.",0.7515431732156488,d746 elicited ascites fluid accumulation,interleukin
885,4ywrzyse,5260,animaldesign,"Here, we show that a DNA vaccine encoding the first 725 amino acids (S1) of MERS-CoV spike (S) protein induces antigen-specific humoral and cellular immune responses in mice.",0.7515428047050546,antigen-specific humoral and cellular immune responses,antibody dependent enhancement (ADE)
886,10bu7iwg,12032,animaldesign,"As treatment of interferon gamma robustly protects mice from lethal Ebola virus infection, we propose that interferon gamma should be further evaluated for its efficacy as a prophylactic and/or therapeutic strategy against filoviruses.",0.7515366751276158,ebola virus infection,interferon
887,vvge4nus,6505,animaldesign,"This system employs a panel of highly diverse inbred mouse strains, consisting of the founders and recombinant progeny of the “Collaborative Cross” project.",0.7515364337465226,inbred mouse strains,immunopathology
888,dck3ecdd,12185,animaldesign,"Histological examination revealed MERS-CoV enteric infection in all inoculated mice, as shown by the presence of virus-positive cells, progressive inflammation, and epithelial degeneration in small intestines, which were exaggerated in the mice pretreated with the proton pump inhibitor pantoprazole.",0.7515360346129791,"progressive inflammation , and epithelial degeneration in small intestines",immunopathology
889,p6h2a0d5,12731,animaldesign,"Likewise, there have been important advances in the development of animal models, and both non-human primate and mouse models that seem to recapitulate human disease are now available.",0.7515341162163844,both non-human primate and mouse models,immunopathology
890,ys3d614u,10685,animaldesign,"Infection with avian viruses that have a low and high pathogenicity provoked a pronounced induction of cytokines and chemokines, while human and pandemic H1N1-2009 viruses triggered only weak responses.",0.7515294711703544,cytokines and chemokines,antibody dependent enhancement (ADE)
891,7gmtp6km,9908,animaldesign,"Mice infected with the 1918 pandemic virus and a recent H5N1 human isolate show considerable similarities in overall lung cellularity, lung immune cell sub-population composition and cellular immune temporal dynamics.",0.7515176545051012,"mice infected with the 1918 pandemic virus and a recent h5n1 human isolate show considerable similarities in overall lung cellularity , lung immune cell sub-population composition and cellular immune temporal dynamics",immunopathology
892,91wjhm15,9724,animaldesign,"Finally, 2'-FdC, which was active in the H5N1 mouse model, was also active in a pandemic H1N1 influenza A infection model in mice.",0.7515153626463777,h5n1,immunopathology
893,wxf60gww,1293,animaldesign,"In both young and aged mice, an intranasal Protollin-formulated S-protein vaccine elicited high levels of antigen-specific IgG in serum, comparable to those elicited by an intramuscular Alum-adsorbed S-protein vaccine.",0.7515122491520336,high levels of antigen-specific igg in serum,immunopathology
894,mv7sk5aa,9967,animaldesign,The infected BALB/c mice receiving the Hiltonol® treatments were also significantly effective in protecting mice against weight loss due to infection (p < 0.001).,0.75150705320314,balb / c mice,immunopathology
895,eva0soja,12250,animaldesign,"Additionally, the animal model should have a mode(s) of transmission that mimics human cases.",0.7515069584670535,mode ( s ) of transmission that mimics human cases,antibody dependent enhancement (ADE)
896,6bx2nrui,9758,animaldesign,Dengue virus is a major human pathogen responsible for 400 million infections yearly.,0.7515043971449719,dengue virus is a major human pathogen responsible for 400 million infections,immunopathology
897,0pmsfrcx,1072,animaldesign,It is clear that the world needs safe and effective vaccines to protect against Zika virus infection.,0.7515025157189723,vaccines,antibody dependent enhancement (ADE)
898,bxdafouc,10988,animaldesign,"Nude mice were infected orally, and the virus was monitored by plaque assay, immunohistochemistry, and in situ hybridization.",0.7514974459329791,nude mice,immunopathology
899,nvaofi1k,10876,animaldesign,"Recent clinical research suggests that cardiotropic viruses are important environmental pathogenic factors in human DCM, which may therefore be considered as a chronic viral cardiomyopathy.",0.7514891230354591,cardiotropic viruses,immunopathology
900,fz7vrnb1,12513,animaldesign,"Infection of mice with variants of mouse hepatitis virus, strain JHM (MHV-JHM), provide models of acute and chronic viral infection of the central nervous system (CNS).",0.751482494326107,"infection of mice with variants of mouse hepatitis virus , strain jhm ( mhv-jhm ) , provide models of acute and chronic viral infection of the central nervous system",immunopathology
901,1m9y2qiu,8090,animaldesign,"As outcomes of MERS-CoV infection in patients differ greatly, ranging from asymptomatic to overwhelming disease and death, having available both an infection model and a lethal model makes this transgenic mouse model relevant for advancing MERS research.",0.7514823740765262,asymptomatic to overwhelming disease and death,immunopathology
902,y9083ej6,7285,animaldesign," Many viruses use the enteric tract as a route of entry to the human, animal or avian host.",0.7514771560679678,many viruses,antibody dependent enhancement (ADE)
903,2rnvmbnz,5664,animaldesign,"Here, we evaluated the utility of ChAdOx1, a promising replication-deficient simian adenovirus vaccine vector platform with an established safety profile in humans and dromedary camels, for MERS-CoV vaccine development.",0.7514751646534884,replication-deficient simian adenovirus vaccine vector platform with an established safety profile in humans and dromedary camels,immunopathology
904,bcv0cfm6,6515,animaldesign,"However, effective vaccines that provide solid cross-protective immunity with excellent safety are still needed for many diseases.",0.7514749743981491,cross-protective immunity,antibody dependent enhancement (ADE)
905,2loi97f8,6719,animaldesign,"In a human DPP4 knock-in (hDPP4-KI) mouse model, it completely protected against lethal challenge with a mouse-adapted MERS-CoV (MERS-CoV-MA).",0.7514708451836032,human dpp4 knock-in ( hdpp4-ki ) mouse model,immunopathology
906,bxdafouc,10981,animaldesign,The Daniels strain of Theiler's murine encephalomyelitis produces a chronic disease which is an animal model for human demyelinating disorders.,0.7514681198897009,demyelinating disorders,immunopathology
907,kwavs4mx,436,animaldesign,"However, bacteria, fungi, and parasites are less likely to cause widespread human pandemics at this point in history and are less amenable to vaccine strategies than viral diseases.",0.7514604163525984,vaccine strategies,antibody dependent enhancement (ADE)
908,bxz9278z,11085,animaldesign,"RESULTS: The CC mice exhibited a range of disease manifestations upon infections, and we used this natural variation to identify strains with mortality after infection and strains exhibiting no mortality.",0.7514550619188264,cc mice,immunopathology
909,6m9vdjgl,5766,animaldesign,"T7-EA could induce Th1-type immune responses, as evidenced by an increased HBsAg-specific IgG2a titer and a T-cell response in normal mice compared to mice received traditional Alum-adjuvant HBV vaccine.",0.7514479065284442,th1-type immune responses,antibody dependent enhancement (ADE)
910,de0b27nq,6222,animaldesign,Here we describe the testing in mice of four different SIVmac239 gag vaccines delivered by Kunjin replicon virus-like-particles.,0.7514456782940768,vaccines,immunopathology
911,4z5jzt82,9375,animaldesign,"Coronaviruses comprise a large group of emergent human and animal pathogens, including the highly pathogenic SARS-CoV and MERS-CoV strains that cause significant morbidity and mortality in infected individuals, especially the elderly.",0.7514339285933536,significant morbidity and mortality,immunopathology
912,nocm50rx,14611,animaldesign,Retrospective examination of human lung biopsy specimens from infection-induced pneumonia with tissue damage showed elevated expression of ANGPTL4 when compared to normal lung samples.,0.7514059718148831,angptl4,interleukin
913,ntgl6ul0,14939,animaldesign,"Here, we challenged this hypothesis by analyzing, in an in vivo animal model, the feasibility of targeting the cellular factor importin-α7, which is crucial for human influenza virus replication and pathogenesis, as an efficient antiviral strategy against pandemic influenza viruses.",0.7514037045426833,antiviral strategy against pandemic influenza viruses,antibody dependent enhancement (ADE)
914,ttcaxqyy,4344,animaldesign,This is especially a problem for emerging pathogens that are newly introduced into the human population and carry the inherent risk of pandemic spread in a naïve population.,0.7514020691862191,emerging pathogens,immunopathology
915,2loi97f8,6721,animaldesign,Analysis of sera absorption and isolated monoclonal antibodies from immunized mice demonstrated that the potent and broad neutralizing activity was largely attributed to antibodies targeting the receptor binding domain (RBD) of the S protein.,0.7514017321052356,potent and broad neutralizing activity was largely attributed to antibodies targeting the receptor binding domain ( rbd ) of the s protein .,antibody dependent enhancement (ADE)
916,h4vd6yr6,1414,animaldesign,There are currently no vaccines or postexposure treatments licensed for combating human NiV infection.,0.7514007820228475,there are currently no vaccines or postexposure treatments licensed for combating human niv infection,immunopathology
917,pr9i9swk,5794,animaldesign,"In the presence of pre-existing immunity, only mice vaccinated I.N.",0.7513991246395959,pre-existing immunity,antibody dependent enhancement (ADE)
918,8u6cumiu,13697,animaldesign,"In contrast, mice deficient in the TLR3/TLR4 adaptor TRIF are highly susceptible to SARS-CoV infection, showing increased weight loss, mortality, reduced lung function, increased lung pathology, and higher viral titers.",0.7513966772665801,"increased weight loss , mortality , reduced lung function , increased lung pathology , and higher viral titers",immunopathology
919,xt62ykns,8064,animaldesign,"Although a highly effective yellow fever vaccine has been available for more than 7 decades, the low vaccination rate fails to prevent outbreaks in at-risk regions.",0.7513965494715252,"yellow fever vaccine has been available for more than 7 decades , the low vaccination rate fails to prevent outbreaks in at-risk regions",immunopathology
920,4567mu8n,3897,animaldesign,This paper situates the public debate over the use of living animal organs and tissue for human therapies within the history of experimental islet transplantation.,0.7513934086810894,experimental islet transplantation,interferon
921,bdotp9ko,9643,animaldesign,The cotton rat (Sigmodon hispidus) is a well-recognized model for the study of human respiratory viral infections.,0.7513931435074603,human respiratory viral infections,immunopathology
922,3kod0oah,7451,animaldesign, Providing protective immunity to neonatal animals in early life is associated with numerous challenges regarding vaccine safety and efficacy.,0.7513929729449698,providing protective immunity to neonatal animals in early life is associated with numerous challenges regarding vaccine safety and efficacy,immunopathology
923,dhwn66oz,8569,animaldesign,"In this study, we examined the innate immune potential of primary LEC populations derived from multiple tissues of an animal model for human infectious diseases -- the ferret.",0.7513924185733589,the ferret,immunopathology
924,fo526nvn,9774,animaldesign,"However, the inhibition of Wnt/β-catenin signaling by iCRT14 reduced virus titer and viral gene expression in human lung epithelial A549 cells and viral replication in primary mouse alveolar epithelial cells infected with different influenza virus strains.",0.7513922381989184,wnt / β-catenin,interleukin
925,v38tjof3,2282,animaldesign,The evolutionary relationship between 2019-nCoV and the other human respiratory illness-causing coronavirus is not closely related.,0.751391316229534,the evolutionary relationship between 2019-ncov and the other human respiratory illness-causing coronavirus is not closely related,interferon
926,a21ub1e9,4011,animaldesign,Some of these viruses have been in the human population for centuries and others had recently emerged as a public health problem.,0.7513905621536665,viruses,immunopathology
927,bs3j3nss,1367,animaldesign,"icGD03-S replicated efficiently in human airway epithelial cells and in the lungs of young and senescent mice, and was highly resistant to neutralization with antisera directed against the Urbani strain.",0.7513818344715899,icgd03-s,interleukin
928,lhdtwwow,9443,animaldesign,"We then showed that selected RBD-specific, non-RBD S1-specific, and S2-specific MAbs given prophylactically prevented MERS-CoV replication in lungs and protected mice from lethal challenge.",0.7513811221235316,prevented mers-cov replication in lungs,immunopathology
929,p6w6awsu,1270,animaldesign,"Here we demonstrate that a novel DNA vaccine expressing a modified V antigen (LcrV) of Y. pestis, with a human tissue plasminogen activator (tPA) signal sequence, elicited strong V-specific antibody responses in BALB/c mice.",0.7513801570301545,balb / c,immunopathology
930,m3go4tun,1925,animaldesign,"To meet this challenge, this article discusses advances in the research and development of neutralizing antibodies (nAbs) for the prevention and treatment of infection by SARS-CoV-2 and other human CoVs.",0.7513791797196239,neutralizing antibodies,antibody dependent enhancement (ADE)
931,caay5wdc,11317,animaldesign,Infection of mice lacking pDCs through antibody-mediated depletion resulted in substantially increased accumulation of mononuclear phagocytes and their progenitors in lungs compared to non-treated controls.,0.7513780794025986,antibody-mediated depletion,antibody dependent enhancement (ADE)
932,opi8aa5i,4678,animaldesign,"ChAd vectors are safe and induce antigen-specific cellular and humoral immunity in all age groups, as well as circumventing the problem of pre-existing immunity encountered with human Ad vectors.",0.7513629275276352,antigen-specific cellular and humoral immunity,antibody dependent enhancement (ADE)
933,t6ndp2vq,8755,animaldesign,"This review addresses some of the issues encountered in mouse models of respiratory syncytial virus infection, and describes the advantages and disadvantages of alternative model systems.",0.7513552171688145,mouse models of respiratory syncytial virus infection,immunopathology
934,wnwip3rs,7011,animaldesign," The newly emerged Middle East respiratory syndrome coronavirus (MERS-CoV) is currently spreading among humans, making development of effective MERS vaccines a high priority.",0.7513529210117893,development of effective mers vaccines,immunopathology
935,lsizz5co,11653,animaldesign,"Infection of nonhuman primates closely recapitulates human VHF, notably Ebola and yellow fever, thereby providing excellent models to better define the immunological basis for this syndrome.",0.7513515769172401,"infection of nonhuman primates closely recapitulates human vhf , notably ebola and yellow fever",immunopathology
936,40zyv1h8,9349,animaldesign,"No commercial vaccine is available but various effective antivirals have been identified, some with potential for human treatment.",0.7513498828672613,various effective antivirals,immunopathology
937,zghh0zbd,244,animaldesign,"We observed that the combination of CQ or HCQ and metformin, which were used in our studies as potential anti-cancer drugs, killed 30-40% of mice.",0.7513410040004517,killed 30-40 % of mice,immunopathology
938,owepw6n3,4483,animaldesign,"A number of VZV genes remain functionally uncharacterized and since VZV is an obligate human pathogen, rigorous evaluation of VZV mutants in vivo remains challenging.",0.7513399029464232,vzv,interleukin
939,wg1qwmj1,11196,animaldesign,"The virus showed closest relationship with two human pathogenic viruses, Colorado tick fever virus and Eyach virus, and was able to infect various human cell lines in vitro.",0.7513367258425132,the virus showed closest relationship,interferon
940,kzyckf0s,409,animaldesign,"Further, questions remain regarding the ability of animal models of disease to recapitulate human molecular pathogenesis or act as predictors of therapeutic efficacy.",0.7513249143186493,questions remain regarding the ability of animal models of disease to recapitulate human molecular pathogenesis or act as predictors of therapeutic efficacy,immunopathology
941,vk4lt83x,8338,animaldesign,"Although no one animal model is able to recapitulate all aspects of human disease, understanding the current limitations allows for a more targeted experimental design.",0.7513243515891126,no one animal model is able to recapitulate all aspects of human disease,immunopathology
942,xo8ruswo,6685,animaldesign,"To test the neutralising capacity of these antisera in vivo, susceptibility to MERS-CoV was induced in naive recipient Balb/c mice by the administration of an adenovirus vector expressing the human DPP4 receptor (Ad5-hDPP4) for MERS-CoV, prior to the passive transfer of the RBD-specific murine antisera to the transduced mice.",0.7513211060342457,balb / c mice,immunopathology
943,ddi7fw4o,9463,animaldesign,"Although a mouse lung infection model has been described using adenovirus vectors expressing human CD26/dipeptidyl peptidase 4 (DPP4), it is believed that a transgenic mouse model is needed for MERS-CoV research.",0.751317513794376,transgenic,immunopathology
944,2zds64bn,9117,animaldesign, The Global Virus Network (GVN) was established in 2011 to strengthen research and responses to emerging viral causes of human disease and to prepare against new viral pandemics.,0.7513136825097285,viral pandemics,immunopathology
945,uc3slu8q,14839,animaldesign,Renal and liver function were not changed in remdesivir treated UUO mice.,0.7513076079994152,uuo mice,immunopathology
946,40zyv1h8,9344,animaldesign,"To establish a link between the research conducted in animal models and humans, an organotypic human airway culture system, that recapitulates the human airway epithelium, has been developed.",0.751303436500572,to establish a link between the research conducted in animal models and humans,interferon
947,hw1cs2b4,12007,animaldesign,The central nervous system (CNS) is a major target of several important human and animal viral pathogens causing congenital infections.,0.7512986955446435,congenital infections,immunopathology
948,mwakww13,3008,animaldesign,"We demonstrate that guinea pigs can be infected with avian and human influenza viruses, resulting in high titers of virus shedding in nasal washes for up to 5 days postinoculation (p.i.)",0.7512910717180059,high titers of virus shedding in nasal washes for up to 5 days postinoculation,interferon
949,mgrf1odm,13663,animaldesign,"In short, our study identified DN T cells contributing to viral persistence in MHV-3 induced hepatitis in C3H/HeJ mice, which provides a rationale for modulating DN T cells for the management of viral hepatitis.",0.7512907335956558,c3h / hej,immunopathology
950,bhq8t5nq,3091,animaldesign,Influenza is a human pathogen that continues to pose a public health threat.,0.7512900979213318,influenza,immunopathology
951,ynffbtu8,7852,animaldesign, The Global Virus Network (GVN) was established in 2011 to strengthen research and responses to emerging viral causes of human disease and to prepare against new viral pandemics.,0.7512899707189837,viral pandemics,immunopathology
952,fvig79k3,2530,animaldesign,"In previous studies, it was found that the conformation change in CTD1 was the region where SARS-CoV bound to human ACE2.",0.7512897999961545,the conformation change in ctd1,immunopathology
953,n6xp5mlz,11107,animaldesign,"Reductions in the absolute quantities of bacteria and human cells were observed for each method as determined by qPCR, but the relative abundance of viral sequences in the metagenomic dataset remained largely unchanged.",0.751289776619952,reductions in the absolute quantities of bacteria and human cells,immunopathology
954,59ge8g28,12691,animaldesign,"In contrast, RCA I injection into TMEV-infected mice induced lesions in the posterior funiculus in addition to the anterior/lateral funiculi.",0.7512890544074655,tmev-infected mice,immunopathology
955,0littefv,7496,animaldesign,"APMV-1 (also called Newcastle disease virus, NDV) is attenuated in non-human primates and is being developed as a candidate human vaccine vector.",0.7512876766148137,vaccine,immunopathology
956,t4v5zunk,7063,animaldesign,"These approaches were able to achieve or induce antibody titers sufficient to reduce viral load, protect from weight loss and reduce or eliminate histopathologic changes in the lungs of aged mice.",0.7512862913288485,antibody titers,antibody dependent enhancement (ADE)
957,yev38f0k,8410,animaldesign,"Research during the past ten years has revealed the existence of a diverse pool of coronaviruses circulating among various bat species and other animals, suggesting that further introductions of highly pathogenic coronaviruses into the human population are not merely probable, but inevitable.",0.7512808697248322,coronaviruses,immunopathology
958,6s1dni4p,12302,animaldesign,"In conclusion, this study demonstrates that NiV can replicate to high titers in a novel in vivo model of the human respiratory tract, resulting in a robust inflammatory response, which is known to be associated with ALI.",0.7512764330302788,inflammatory response,antibody dependent enhancement (ADE)
959,eanuy3iu,11626,animaldesign,The survival pattern of aerosolized MRV was found to be the best when compared with survival pattern of all animal and human rotavirus isolates studies performed under aerosolized conditions in our laboratory.,0.7512722147546235,the survival pattern of aerosolized mrv was found to be the best when compared with survival pattern of all animal and human rotavirus isolates,immunopathology
960,kdgf5xa3,4929,animaldesign,"Currently, there is no effective approved vaccine for CCHF.",0.7512700822671536,there is no effective approved vaccine for cchf,immunopathology
961,yp9ofhi8,3305,animaldesign,"Although no one animal model is able to recapitulate all the aspects of human disease, understanding the current limitations allows for a more targeted experimental design.",0.7512658581373179,no one animal model is able to recapitulate all the aspects of human disease,immunopathology
962,4dyuper0,13558,animaldesign,"We used a model in which mice were made susceptible to MERS-CoV by expressing human DPP4, and type 2 diabetes was induced by administering a high-fat diet.",0.7512631192781456,type 2 diabetes,interleukin
963,z2el1hm0,15383,animaldesign,"Given the similarities between pigs and humans, a greater understanding of the underlying biology of human health and diseases may come from the pig rather than from classical rodent models.",0.7512621859114965,"given the similarities between pigs and humans , a greater understanding of the underlying biology of human health and diseases",interferon
964,u896icp9,4631,animaldesign,"Moreover, the adjuvanticity of rOv-ASP-1 was retained with an efficacy similar to that obtained when it was used for a first vaccination, even though a high level of anti-rOv-ASP-1 antibodies was present in the sera of mice before the administration of the second vaccine.",0.7512598681938499,anti-rov-asp-1 antibodies,antibody dependent enhancement (ADE)
965,uqw74ra0,13236,animaldesign,Arenaviruses are one of the largest families of human hemorrhagic fever viruses and are known to infect both mammals and snakes.,0.7512523054395035,arenaviruses,antibody dependent enhancement (ADE)
966,3ew6tycv,5148,animaldesign,"Importantly, a single injection of blended rVSV-based filovirus vaccines was shown to completely protect nonhuman primates against Marburg virus and 3 different species of Ebola virus.",0.751251774679362,a single injection of blended rvsv-based filovirus vaccines was shown to completely protect nonhuman primates against marburg virus and 3 different species of ebola virus,immunopathology
967,9ruhvpbv,1495,animaldesign,A total of 729 human cell membrane proteins were predicted to constitute the receptorome for the human-infecting virome.,0.7512514383655675,receptorome for the human-infecting virome,antibody dependent enhancement (ADE)
