,pid,title,abstract
2693,dw9vx982,Alveolar Macrophages Infected with Ames or Sterne Strain of Bacillus anthracis Elicit Differential Molecular Expression Patterns,"Alveolar macrophages (AMs) phagocytose Bacillus anthracis following inhalation and induce the production of pro-inflammatory cytokines and chemokines to mediate the activation of innate immunity. Ames, the virulent strain of B. anthracis, contains two plasmids that encode the antiphagocytic poly-γ-d-glutamic acid capsule and the lethal toxin. The attenuated Sterne strain of B. anthracis, which lacks the plasmid encoding capsule, is widely adapted as a vaccine strain. Although differences in the outcome of infection with the two strains may have originated from the presence or absence of an anti-phagocytic capsule, the disease pathogenesis following infection will be manifested via the host responses, which is not well understood. To gain understanding of the host responses at cellular level, a microarray analysis was performed using primary rhesus macaque AMs infected with either Ames or Sterne spores. Notably, 528 human orthologs were identified to be differentially expressed in AMs infected with either strain of the B. anthracis. Meta-analyses revealed genes differentially expressed in response to B. anthracis infection were also induced upon infections with multiple pathogens such as Francisella Novicida or Staphylococcus aureus. This suggests the existence of a common molecular signature in response to pathogen infections. Importantly, the microarray and protein expression data for certain cytokines, chemokines and host factors provide further insights on how cellular processes such as innate immune sensing pathways, anti-apoptosis versus apoptosis may be differentially modulated in response to the virulent or vaccine strain of B. anthracis. The reported differences may account for the marked difference in pathogenicity between these two strains."
2694,77dt4hfe,Interferon-Stimulated Genes: A Complex Web of Host Defenses,"Interferon-stimulated gene (ISG) products take on a number of diverse roles. Collectively, they are highly effective at resisting and controlling pathogens. In this review, we begin by introducing interferon (IFN) and the JAK-STAT signaling pathway to highlight features that impact ISG production. Next, we describe ways in which ISGs both enhance innate pathogen-sensing capabilities and negatively regulate signaling through the JAK-STAT pathway. Several ISGs that directly inhibit virus infection are described with an emphasis on those that impact early and late stages of the virus life cycle. Finally, we describe ongoing efforts to identify and characterize antiviral ISGs, and we provide a forward-looking perspective on the ISG landscape."
2697,4muhhgej,IFITMs from Mycobacteria Confer Resistance to Influenza Virus When Expressed in Human Cells,"Interferon induced transmembrane proteins (IFITMs) found in vertebrates restrict infections by specific viruses. IFITM3 is known to be essential for restriction of influenza virus infections in both mice and humans. Vertebrate IFITMs are hypothesized to have derived from a horizontal gene transfer from bacteria to a primitive unicellular eukaryote. Since bacterial IFITMs share minimal amino acid identity with human IFITM3, we hypothesized that examination of bacterial IFITMs in human cells would provide insight into the essential characteristics necessary for antiviral activity of IFITMs. We examined IFITMs from Mycobacterium avium and Mycobacterium abscessus for potential antiviral activity. Both of these IFITMs conferred a moderate level of resistance to influenza virus in human cells, identifying them as functional homologues of IFITM3. Analysis of sequence elements shared by bacterial IFITMs and IFITM3 identified two hydrophobic domains, putative S-palmitoylation sites, and conserved phenylalanine residues associated with IFITM3 interactions, which are all necessary for IFITM3 antiviral activity. We observed that, like IFITM3, bacterial IFITMs were S-palmitoylated, albeit to a lesser degree. We also demonstrated the ability of a bacterial IFITM to co-immunoprecipitate with IFITM3 suggesting formation of a complex, and also visualized strong co-localization of bacterial IFITMs with IFITM3. However, the mycobacterial IFITMs lack the endocytic-targeting motif conserved in vertebrate IFITM3. As such, these bacterial proteins, when expressed alone, had diminished colocalization with cathepsin B-positive endolysosomal compartments that are the primary site of IFITM3-dependent influenza virus restriction. Though the precise evolutionary origin of vertebrate IFITMs is not known, our results support a model whereby transfer of a bacterial IFITM gene to eukaryotic cells may have provided a selective advantage against viral infection that was refined through the course of vertebrate evolution to include more robust signals for S-palmitoylation and localization to sites of endocytic virus trafficking."
2698,l93978vq,MERS-CoV pathogenesis and antiviral efficacy of licensed drugs in human monocyte-derived antigen-presenting cells,"Middle East respiratory syndrome coronavirus (MERS-CoV) presents an emerging threat to public health worldwide by causing severe respiratory disease in humans with high virulence and case fatality rate (about 35%) since 2012. Little is known about the pathogenesis and innate antiviral response in primary human monocyte-derived macrophages (MDMs) and dendritic cells (MDDCs) upon MERS-CoV infection. In this study, we assessed MERS-CoV replication as well as induction of inflammatory cytokines and chemokines in MDMs and immature and mature MDDCs. Immature MDDCs and MDMs were permissive for MERS-CoV infection, while mature MDDCs were not, with stimulation of proinflammatory cytokine and chemokine upregulation in MDMs, but not in MDDCs. To further evaluate the antiviral activity of well-defined drugs in primary antigen presenting cells (APCs), three compounds (chloroquine, chlorpromazine and toremifine), each with broad-spectrum antiviral activity in immortalized cell lines, were evaluated in MDMs and MDDCs to determine their antiviral effect on MERS-CoV infection. While chloroquine was not active in these primary cells, chlorpromazine showed strong anti-MERS-CoV activity, but it was associated with high cytotoxicity narrowing the potential window for drug utilization. Unlike in established cells, toremifene had marginal activity when tested in antigen presenting cells, with high apparent cytotoxicity, also limiting its potential as a therapeutic option. These results demonstrate the value of testing drugs in primary cells, in addition to established cell lines, before initiating preclinical or clinical studies for MERS treatment and the importance of carefully assessing cytotoxicity in drug screen assays. Furthermore, these studies also highlight the role of APCs in stimulating a robust protective immune response to MERS-CoV infection."
2699,hx24vacy,Artificial microRNAs can effectively inhibit replication of Venezuelan equine encephalitis virus," Venezuelan equine encephalitis virus is a member of the alphavirus family and genus togaviridae. VEEV is highly infectious in aerosol form and has been weaponized in the past making it a potential biothreat agent. At present, there are no FDA approved antiviral treatments or vaccines for VEEV. Artificial microRNAs are small molecules which are expressed through endogenous microRNA machinery by RNA polymerase II. These artificial microRNAs effectively inhibit gene expression and are non-toxic to the host cell. VEEV RNA dependent RNA polymerase (RdRp) is central to VEEV replication. Therefore, we hypothesize that targeted inhibition of VEEV RdRp using artificial microRNAs may efficiently inhibit VEEV replication. Five artificial microRNAs were tested in vitro in BHK cells. Three of these artificial miRNAs showed significant inhibition of VEEV replication. Further, these microRNAs were cloned into the expression vector in combination to see the synergistic effect on VEEV replication. Combination of more than one miRNA did not result in significant inhibition of virus replication. In conclusion, we have shown that RNAi through artificial microRNAs effectively inhibits VEEV replication and is significantly less toxic in comparison to siRNAs."
2700,mq927art,"Genetic susceptibility to infectious diseases: big is beautiful, but will bigger be even better?"," Genetic epidemiology, including twin studies, provides robust evidence that genetic variation in human populations contributes to susceptibility to infectious disease. One of the major limitations of studies that attempt to identify the genes and mechanisms that underlie this susceptibility has been lack of power caused by small sample size. With the development of novel technologies, burgeoning information on the human genome, the HapMap project, and human genetic diversity, we are at the beginning of a new era in the study of the genetics of complex diseases. This review looks afresh at the epidemiological evidence that supports a role for genetics in susceptibility to infectious disease, examines the somewhat limited achievements to date, and discusses current advances in methodology and technology that will potentially lead to translational data in the future."
2702,u2lwgyyf,Hepatitis C virus NS4A inhibits cap-dependent and the viral IRES-mediated translation through interacting with eukaryotic elongation factor 1A,"The genomic RNA of hepatitis C virus (HCV) encodes the viral polyprotein precursor that undergoes proteolytic cleavage into structural and nonstructural proteins by cellular and the viral NS3 and NS2-3 proteases. Nonstructural protein 4A (NS4A) is a cofactor of the NS3 serine protease and has been demonstrated to inhibit protein synthesis. In this study, GST pull-down assay was performed to examine potential cellular factors that interact with the NS4A protein and are involved in the pathogenesis of HCV. A trypsin digestion followed by LC-MS/MS analysis revealed that one of the GST-NS4A-interacting proteins to be eukaryotic elongation factor 1A (eEF1A). Both the N-terminal domain of NS4A from amino acid residues 1–20, and the central domain from residues 21–34 interacted with eEF1A, but the central domain was the key player involved in the NS4A-mediated translation inhibition. NS4A(21–34) diminished both cap-dependent and HCV IRES-mediated translation in a dose-dependent manner. The translation inhibitory effect of NS4A(21–34) was relieved by the addition of purified recombinant eEF1A in an in vitro translation system. Taken together, NS4A inhibits host and viral translation through interacting with eEF1A, implying a possible mechanism by which NS4A is involved in the pathogenesis and chronic infection of HCV."
2705,jn99g9s5,Evaluation of antirotavirus activity of flavonoids," Flavonoids are dietary components and the most ubiquitous phenolic compounds found in nature, showing a range of pharmacological activities including antiviral action. This study describes the antiviral screening of 60 different flavones and flavonols against human rotavirus (Wa-1 strain) as well as their cytotoxicity in MA104 cells. Cytotoxicity was investigated by cell morphology assessment and antirotavirus activity by cytopathic effect inhibition. Results were expressed as CC50 and IC50, respectively, in order to calculate the selectivity index (SI=CC50/IC50) of each compound. Structure–activity relationships (SAR) were proposed based on antirotavirus activity."
2706,ttgs3ut9,Genetic Deletion of ACE2 Induces Vascular Dysfunction in C57BL/6 Mice: Role of Nitric Oxide Imbalance and Oxidative Stress,"Accumulating evidence indicates that angiotensin-converting enzyme 2 (ACE2) plays a critical role in cardiovascular homeostasis, and its altered expression is associated with major cardiac and vascular disorders. The aim of this study was to evaluate the regulation of vascular function and assess the vascular redox balance in ACE2-deficient (ACE2(-/y)) animals. Experiments were performed in 20–22 week-old C57BL/6 and ACE2(-/y) male mice. Evaluation of endothelium-dependent and -independent relaxation revealed an impairment of in vitro and in vivo vascular function in ACE2(-/y) mice. Drastic reduction in eNOS expression at both protein and mRNA levels, and a decrease in (•)NO concentrations were observed in aortas of ACE2(-/y) mice in comparison to controls. Consistently, these mice presented a lower plasma and urine nitrite concentration, confirming reduced (•)NO availability in ACE2-deficient animals. Lipid peroxidation was significantly increased and superoxide dismutase activity was decreased in aorta homogenates of ACE2(-/y) mice, indicating impaired antioxidant capacity. Taken together, our data indicate, that ACE2 regulates vascular function by modulating nitric oxide release and oxidative stress. In conclusion, we elucidate mechanisms by which ACE2 is involved in the maintenance of vascular homeostasis. Furthermore, these findings provide insights into the role of the renin-angiotensin system in both vascular and systemic redox balance."
2707,yzc4bosn,Chapter Seven Defining Pharmacological Targets by Analysis of Virus–Host Protein Interactions," Viruses are obligate parasites that depend on cellular factors for replication. Pharmacological inhibition of essential viral proteins, mostly enzymes, is an effective therapeutic alternative in the absence of effective vaccines. However, this strategy commonly encounters drug resistance mechanisms that allow these pathogens to evade control. Due to the dependency on host factors for viral replication, pharmacological disruption of the host-pathogen protein–protein interactions (PPIs) is an important therapeutic alternative to block viral replication. In this review we discuss salient aspects of PPIs implicated in viral replication and advances in the development of small molecules that inhibit viral replication through antagonism of these interactions."
2709,cv81bq0a,Metabolism of Epimedium-derived Flavonoid Glycosides in Intestinal Flora of Rabbits and Its Inhibition by Gluconolactone," Aim The metabolism of Epimedium-derived flavonoid glycosides (EF, with icariin as the main component) in rabbit intestinal flora and its inhibition by gluconolactone were investigated in this paper to help reveal the metabolic pathway of EF in rabbits and to identify the in vivo bioactive components of EF in the prevention of steroid-associated osteonecrosis. Methods EF were incubated at 37 °C anaerobically with rabbit intestinal flora, and then water-saturated ethyl acetate was used for sample extraction at different time points. Furthermore, gluconolactone was added at different concentrations (8, 12 and 16 mg·mL−1) to study its inhibition of the metabolism of EF in rabbit intestinal flora. The separation was performed on a ODS column by gradient elution with acetonitrile-water (including 0.1% formic acid respectively) as mobile phase at detection wavelength of 335 nm. Results EF were metabolized to icariside II in 2 h, and then to icaritin when incubated for 8 h; gluconolactone showed the inhibition of EF metabolism in rabbit intestinal flora in a concentration-dependent manner. Conclusion EF were found to be metabolized rapidly by hydrolysis of rabbit intestinal flora to produce icariside II and icaritin; and the total inhibition was achieved by gluconolactone at a concentration of 16 mg·mL−1."
2710,wvtqbguq,Reverse genetics approaches to combat pathogenic arenaviruses," Several arenaviruses cause hemorrhagic fever (HF) in humans, and evidence indicates that the worldwide-distributed prototypic arenavirus lymphocytic choriomeningitis virus (LCMV) is a neglected human pathogen of clinical significance. Moreover, arenaviruses pose a biodefense threat. No licensed anti-arenavirus vaccines are available, and current anti-arenavirus therapy is limited to the use of ribavirin, which is only partially effective and is associated with anemia and other side effects. Therefore, it is important to develop effective vaccines and better antiviral drugs to combat the dual threats of naturally occurring and intentionally introduced arenavirus infections. The development of arenavirus reverse genetic systems is allowing investigators to conduct a detailed molecular characterization of the viral cis-acting signals and trans-acting factors that control each of the steps of the arenavirus life cycle, including RNA synthesis, packaging and budding. Knowledge derived from these studies is uncovering potential novel targets for therapeutic intervention, as well as facilitating the establishment of assays to identify and characterize candidate antiviral drugs capable of interfering with specific steps of the virus life cycle. Likewise, the ability to generate predetermined specific mutations within the arenavirus genome and analyze their phenotypic expression would significantly contribute to the elucidation of arenavirus–host interactions, including the basis of their ability to cause severe HF. This, in turn, could lead to the development of novel, potent and safe arenavirus vaccines."
2711,y2n9z5sd,Nivolumab-induced Myocarditis Successfully Treated with Corticosteroid Therapy: A Case Report and Review of the Literature,"A 62-year-old man presented to our hospital for the further evaluation and treatment of his back pain, general fatigue, and dyspnea, which had developed 4 days after the 29th administration of nivolumab to treat his lung cancer. Based on his clinical history, elevated serum cardiac enzyme values, and cardiac magnetic resonance (CMR) imaging and myocardial biopsy findings, he was diagnosed with myocarditis induced by nivolumab. Corticosteroid therapy improved his condition, and CMR performed on hospital day 11 also showed remarkable improvement. Although nivolumab-induced myocarditis is rare, cardiologists should consider it when encountering patients treated with such a drug for malignant disease."
2713,fbppvt75,13th ERS Lung Science Conference. The most important take home messages: News from the Underground,"The 13th ERS Lung Science Conference (LSC) was organised to bring academics together from all over the world to present and discuss the latest developments regarding lung infection and immunity. The conference took place in breathtaking Estoril, Portugal; however, it wasn’t the beautiful surroundings that were our main motivation to attend, but instead the scientific merit of the conference and the chance to create new scientific collaborations. The scientific programme [1] was packed with the most up-to-date content in the field of lung infection and immunity and included some of the top researchers within this exciting area. Moreover, the convenient size of the LSC offered the opportunity to renew and intensify friendships and collaborations. In particular, for researchers at the start of their career, this is a great feature and we therefore warmly recommend the LSC to ERS Juniors Members!"
2714,axi7qxjl,The Intranasal Application of Zanamivir and Carrageenan Is Synergistically Active against Influenza A Virus in the Murine Model,": Carrageenan is a clinically proven and marketed compound for the treatment of viral upper respiratory tract infections. As infections caused by influenza virus are often accompanied by infections with other respiratory viruses the combination of a specific anti-influenza compound with the broadly active antiviral polymer has huge potential for the treatment of respiratory infections. Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo. PRINCIPAL FINDINGS: We show in-vitro that carrageenan and Zanamivir act synergistically against several influenza A virus strains (H1N1(09)pdm, H3N2, H5N1, H7N7). Moreover, we demonstrate in a lethal influenza model with a low pathogenic H7N7 virus (HA closely related to the avian influenza A(H7N9) virus) and a H1N1(09)pdm influenza virus in C57BL/6 mice that the combined use of both compounds significantly increases survival of infected animals in comparison with both mono-therapies or placebo. Remarkably, this benefit is maintained even when the treatment starts up to 72 hours post infection. CONCLUSION: A nasal spray containing carrageenan and Zanamivir should therefore be tested for prevention and treatment of uncomplicated influenza in clinical trials."
2715,05jveocv,"Synthesis and preliminary in vitro activity of mono- and bis-1H-1,2,3-triazole-tethered β-lactam–isatin conjugates against the human protozoal pathogen Trichomonas vaginalis","In this study, we describe the synthesis of mono- and bis-1H-1,2,3-triazole-tethered β-lactam–isatin conjugates using copper-catalysed azide-alkyne cycloaddition reaction between mono- and di-propargylated azetidin-2-ones and N-alkylazido isatins. The synthesized conjugates were evaluated for their preliminary in vitro analysis against Trichomonas vaginalis at 50 μM. The efficacy of synthesized hybrids was observed to depend on the substituent at N-1 position of β-lactam ring, as well as the presence of single/double 1H-1,2,3-triazole linker. Among the synthesized conjugates, the presence of a p-tolyl substituent at N-1 of β-lactam ring was preferred for good activity profiles while the increase in spacer length did not influence the efficacy of the compounds. Compounds with high levels of potency were further analysed to determine their IC(50) values, as well as cytotoxicity profiles against mammalian cells. The most active compound in the synthesized conjugates displayed an IC(50) value of 10.49 μM against cultured G3 strain of T. vaginalis and was non-toxic to cultured mammalian HeLa cells at the same concentration. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00044-014-0956-6) contains supplementary material, which is available to authorized users."
2716,tsuz3j40,Antiviral Activity and Possible Mechanism of Action of Constituents Identified in Paeonia lactiflora Root toward Human Rhinoviruses,"Human rhinoviruses (HRVs) are responsible for more than half of all cases of the common cold and cost billions of USD annually in medical visits and missed school and work. An assessment was made of the antiviral activities and mechanisms of action of paeonol (PA) and 1,2,3,4,6-penta-O-galloyl-β-D-glucopyranose (PGG) from Paeonia lactiflora root toward HRV-2 and HRV-4 in MRC5 cells using a tetrazolium method and real-time quantitative reverse transcription polymerase chain reaction and enzyme-linked immunosorbent assay. Results were compared with those of a reference control ribavirin. Based on 50% inhibitory concentration values, PGG was 13.4 and 18.0 times more active toward HRV-2 (17.89 μM) and HRV-4 (17.33 μM) in MRC5 cells, respectively, than ribavirin. The constituents had relatively high selective index values (3.3–>8.5). The 100 μg/mL PA and 20 μg/mL PGG did not interact with the HRV-4 particles. These constituents inhibited HRV-4 infection only when they were added during the virus inoculation (0 h), the adsorption period of HRVs, but not after 1 h or later. Moreover, the RNA replication levels of HRVs were remarkably reduced in the MRC5 cultures treated with these constituents. These findings suggest that PGG and PA may block or reduce the entry of the viruses into the cells to protect the cells from the virus destruction and abate virus replication, which may play an important role in interfering with expressions of rhinovirus receptors (intercellular adhesion molecule-1 and low-density lipoprotein receptor), inflammatory cytokines (interleukin (IL)-6, IL-8, tumor necrosis factor, interferon beta, and IL-1β), and Toll-like receptor, which resulted in diminishing symptoms induced by HRV. Global efforts to reduce the level of synthetic drugs justify further studies on P. lactiflora root-derived materials as potential anti-HRV products or lead molecules for the prevention or treatment of HRV."
2717,0ozhye9q,Clara Cell 10 kDa Protein Alleviates Murine Hepatitis Virus Strain 3-Induced Fulminant Hepatitis by Inhibiting Fibrinogen-Like Protein 2 Expression,"Background: Fulminant hepatitis (FH) is a serious threat to human life, accompanied by massive and rapid necroinflammation. Kupffer cells, the major immune cell population involved in innate immune responses, are considered to be central for FH. Fibrinogen-like protein 2 (Fgl2) is a pro-coagulant protein that is substantially induced in macrophages upon viral infection, and Fgl2 depletion represses murine hepatitis virus strain 3 (MHV-3) infection. Clara cell 10 kDa (CC10) protein is a secretory protein with anti-inflammatory properties in allergic rhinitis and asthma. However, its mechanisms of action and pathogenic roles in other disease are still unclear. In this study, we aimed to determine the role of CC10 in FH and the regulation of Fgl2 by CC10. Methods: A mouse FH model was established by peritoneal injection of MHV-3. The mice received CC10 protein through tail vein injection before viral infection. Survival rate, liver function, liver histology, fibrin deposition, and necrosis were examined. The regulatory effect of CC10 on Fgl2 expression was investigated using THP-1 cells and mouse peritoneal macrophages in vitro. Results: In the mouse FH model induced by MHV-3, the survival rate increased from 0 to 12.5% in the CC10 group compared to that in the saline-only control group. Meanwhile, the levels of ALT and AST in serum were significantly decreased and liver damage was reduced. Furthermore, hepatic Fgl2, TNF-α, and IL-1β expression was obviously downregulated together with fibrin deposition, and hepatocyte apoptosis was reduced after administration of CC10 protein. In vitro, CC10 was found to significantly inhibit the expression of Fgl2 in IFN-γ-treated THP-1 cells and MHV-3-infected mouse peritoneal macrophages by western blot and real-time PCR. However, there was no direct interaction between CC10 and Fgl2 as shown by co-immunoprecipitation. Microarray investigations suggested that HMG-box transcription factor 1 (HBP1) was significantly low in CC10-treated and IFN-γ-primed THP-1 cells. HBP1-siRNA treatment abrogated the inhibitory effect of CC10 on Fgl2 expression in Human Umbilical Vein Endothelial cells (HUVECs). Conclusion:CC10 protects against MHV-3-induced FH via suppression of Fgl2 expression in macrophages. Such effects may be mediated by the transcription factor HBP1."
2721,cnltesii,In vitro protective efficacy of Lithium chloride against Mycoplasma hyopneumoniae infection," Mycoplasma hyopneumoniae (M. hyopneumoniae) infection affects the swine industry. Lithium chloride (LiCl), is a drug used to treat bipolar disorder and has also shown activity against bacterial and viral infections. Herein, we evaluated the antibacterial activity of LiCl on PK-15 cells infected with M. hyopneumoniae. Incubation of LiCl (40mM) with cells for 24h, did not significantly affect the cell viability. The qRT–PCR showed ~80% reduction in M. hyopneumoniae genome when LiCl added post-infection. A direct effect of LiCl on bacteria was also observed. However, treatment of cells with LiCl prior infection, does not protect against the infection. Anti-bacterial activity of LiCl was further confirmed by IFA, which demonstrated a reduction in the bacterial protein. With 40mM LiCI, the apoptotic cell death, production of nitric oxide and superoxide anion induced by M. hyopneumoniae, were prevented by ~80%, 60% and 58% respectively. Moreover, caspase-3 activity was also reduced (82%) in cells treated with 40mM LiCl. LiCl showed activity against various strains of M. hyopneumoniae examined in our study. Collectively, our data showed that LiCl inhibited the infection of M. hyopneumoniae through anti-apoptotic mechanism."
2722,v3nw0xh9,"Chapter 9 Gastrointestinal, Pancreatic, and Hepatic Disorders","Chapter 9 Gastrointestinal, Pancreatic, and Hepatic Disorders"
2723,wc4xirpp,"1H-1,2,3-triazole tethered isatin-ferrocene conjugates: Synthesis and in vitro antimalarial evaluation"," 1H-1,2,3-triazole tethered isatin-ferrocene conjugates were synthesized and evaluated for their antiplasmodial activities against chloroquine-susceptible (3D7) and chloroquine-resistant (W2) strains of Plasmodium falciparum. The conjugates 5f and 5h with an optimum combination of electron-withdrawing halogen substituent at C-5 position of isatin ring and a propyl chain, introduced as linker, proved to be most potent and non-cytotoxic among the series with IC50 values of 3.76 and 4.58 μM against 3D7 and W2 strains, respectively."
2725,4sltubqk,A novel loop-mediated isothermal amplification method for efficient and robust detection of EGFR mutations,"The activation of somatic mutations conferring sensitivity to epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors has been widely used in the development of advanced or metastatic primary lung cancer therapy. Therefore, identification of EGFR mutations is essential. In the present study, a loop-mediated isothermal amplification (LAMP) method was used to identify EGFR mutations, and its efficiency was compared with the Therascreen quantitative PCR assay. Using LAMP and Therascreen to analyze surgically resected tissue samples from patients with pulmonary adenocarcinoma, EGFR mutations were observed in 32/59 tumor samples (LAMP) and 33/59 tumor samples (Therascreen). Notably, the LAMP assay identified one tumor as wild-type, which had previously been identified as a deletion mutation in exon 19 via the Therascreen assay (Case X). However, the direct sequencing to confirm the EGFR status of the Case X adhered to the results of the LAMP assay. Further experiments using Case X DNA identified this exon 19 deletion mutation using both methods. In addition, a novel deletion mutation in exon 19 of the EGFR was identified. Overall, the present study shows that the LAMP method may serve as a valuable alternative for the identification oncogene mutations."
2726,gz55h7mg,Glial Cell Expression of PD-L1,"The programmed death (PD)-1/PD-L1 pathway is a well-recognized negative immune checkpoint that results in functional inhibition of T-cells. Microglia, the brain-resident immune cells are vital for pathogen detection and initiation of neuroimmune responses. Moreover, microglial cells and astrocytes govern the activity of brain-infiltrating antiviral T-cells through upregulation of PD-L1 expression. While T-cell suppressive responses within brain are undoubtedly beneficial to the host, preventing cytotoxic damage to this vital organ, establishment of a prolonged anti-inflammatory milieu may simultaneously lead to deficiencies in viral clearance. An immune checkpoint blockade targeting the PD-1: PD-L1 (B7-H1; CD274) axis has revolutionized contemporary treatment for a variety of cancers. However, the therapeutic potential of PD1: PD-L1 blockade therapies targeting viral brain reservoirs remains to be determined. For these reasons, it is key to understand both the detrimental and protective functions of this signaling pathway within the brain. This review highlights how glial cells use PD-L1 expression to modulate T-cell effector function and limit detrimental bystander damage, while still retaining an effective defense of the brain."
2729,uu53dfo6,MMP-independent role of TIMP-1 at the blood brain barrier during viral encephalomyelitis,"Infection of the CNS (central nervous system) with a sublethal neurotropic coronavirus (JHMV) induces a vigorous inflammatory response. CD4(+) and CD8(+) T cells are essential to control infectious virus but at the cost of tissue damage. An enigma in understanding the contribution of T cell subsets in pathogenesis resides in their distinct migration pattern across the BBB (blood brain barrier). CD4(+) T cells transiently accumulate within the perivascular space, whereas CD8(+) T cells migrate directly into the CNS parenchyma. As MMPs (matrix metalloproteinases) facilitate migration across the glia limitans, specific expression of the TIMP (tissue inhibitor of MMPs)-1 by CD4(+) T cells present in the perivascular cuffs suggested that TIMP-1 is responsible for stalling CD4(+) T cell migration into the CNS parenchyma. Using TIMP-1 deficient mice, the present data demonstrate an increase rather than a decrease in CD4(+) T cell accumulation within the perivascular space during JHMV infection. Whereas virus control was not affected by perivascular retention of CD4(+) T cells, disease severity was decreased and associated with reduced IFNγ (interferon γ) production. Moreover, decreased CD4(+) T cell recruitment into the CNS parenchyma of TIMP-1 deficient mice was not associated with impaired T cell recruiting chemokines or MMP expression, and no compensation by other TIMP molecules was identified. These data suggest an MMP-independent role of TIMP-1 in regulating CD4(+) T cell access into the CNS parenchyma during acute JHMV encephalitis."
2730,99j1u5ar,Antiviral activities of Schizonepeta tenuifolia Briq. against enterovirus 71 in vitro and in vivo,"No effective drug is currently available for treatment of enterovirus 71 (EV71) infection. Schizonepeta tenuifolia Briq. (ST) has been used as a herbal constituent of traditional Chinese medicine. We studied whether the aqueous extract of Schizonepeta tenuifolia Briq (STE) has antiviral activity. STE inhibited replication of EV71, as evident by its ability to diminish plaque formation and cytopathic effect induced by EV71, and to inhibit the synthesis of viral RNA and protein. Moreover, daily single-dose STE treatment significantly improved the survival of EV71-infected mice, and ameliorated the symptoms. Mechanistically, STE exerts multiple effects on enteroviral infection. Treatment with STE reduced viral attachment and entry; the cleavage of eukaryotic translation initiation factor 4 G (eIF4G) by EV71 protease, 2A(pro); virus-induced reactive oxygen species (ROS) formation; and relocation of heterogeneous nuclear ribonucleoprotein A1 (hnRNP A1) from the nucleus to the cytoplasm. It was accompanied by a decline in EV71-associated hyperphosphorylation of p38 kinase and EPS15. It is plausible that STE may inhibit ROS-induced p38 kinase activation, and subsequent hnRNP A1 relocation and EPS15-mediated membrane trafficking in infected cells. These findings suggest that STE possesses anti-EV71 activities, and may serve as health food or candidate antiviral drug for protection against EV71."
2731,47c9z2gk,Antihelminthic niclosamide modulates dendritic cells activation and function," Dendritic cells (DCs) link the sensing of the environment by the innate immune system to the initiation of adaptive immune responses. Accordingly, DCs are considered to be a major target in the development of immunomodulating compounds. In this study, the effect of niclosamide, a Food and Drug Administration-approved antihelminthic drug, on the activation of lipopolysaccharide (LPS)-stimulated murine bone marrow-derived DCs was examined. Our experimental results show that niclosamide reduced the pro-inflammatory cytokine and chemokine expression of LPS-activated DCs. In addition, niclosamide also affected the expression of MHC and costimulatory molecules and influenced the ability of the cells to take up antigens. Therefore, in mixed cell cultures composed of syngeneic OVA-specific T cells and DCs, niclosamide-treated DCs showed a decreased ability to stimulate T cell proliferation and IFN-γ production. Furthermore, intravenous injection of niclosamide also attenuated contact hypersensitivity (CHS) in mice during sensitization with 2,4-dinitro-1-fluorobenzene. Blocking the LPS-induced activation of MAPK-ERK, JNK and NF-κB may contribute to the inhibitory effect of niclosamide on DC activation. Collectively, our findings suggest that niclosamide can manipulate the function of DCs. These results provide new insight into the immunopharmacological role of niclosamide and suggest that it may be useful for the treatment of chronic inflammatory disorders or DC-mediated autoimmune diseases."
2732,wcoq2dg1,The expression profile of IFITM family gene in rats,"The interferon-inducible transmembrane proteins (IFITMs) are a family of small transmembrane proteins belonging to the interferon (IFN)-stimulated gene (ISG) superfamily and strongly induced by IFNs. In this paper, we studied the expression profile of IFITMs in 32 organ tissues. The IFITM mRNA expression profile showed that IFITM1, IFITM2 and IFITM3 were expressed in each tissue, especially, in spermatophore, spermaduct, testicle and epididymis. The expression of IFITM1, IFITM2 and IFITM3 showed a trend from high to low. Except for IFITM3 and IFITM6, the others IFITMs were highly expressed in the bone marrow, and the expression level of them was higher in the tibia than that in other parts of the long bones. In liver, the relative expression of IFITM1 and IFITM3 was higher than that of other members. The expression level of IFITM5 was the highest in bone marrow, successively in pancreas, and it was low in skin, smooth muscle and fat. Interestingly, the expression profile of IFITM2 and IFITM7 in tissues was similar to IFITM5. The expression of IFITM2, IFITM5 and IFITM10 were higher in smooth muscle than that in skeletal muscle. IFITM2, IFITM5, IFITM7 and IFITM10 were both highly expressed in esophagus and trachea. In addition, the expression of IFITM6 in eyes was high, and also in pancreas, gallbladder and bone. In the present study, we systematically analyzed the mRNA expression profile of IFITMs in 32 organ tissues, providing the foundation for the study of the function of the IFITMs."
