,pid,title,abstract
2692,t2d2egyx,Epimedium koreanum Nakai Water Extract Exhibits Antiviral Activity against Porcine Epidermic Diarrhea Virus In Vitro and In Vivo,"Porcine epidemic diarrhea virus (PEDV) causes diarrhea of pigs age-independently and death of young piglets, resulting in economic loss of porcine industry. We have screened 333 natural oriental herbal medicines to search for new antiviral candidates against PEDV. We found that two herbal extracts, KIOM 198 and KIOM 124, contain significant anti-PED viral effect. KIOM 198 and KIOM 124 were identified as Epimedium koreanum Nakai and Lonicera japonica Thunberg, respectively. The further plaque and CPE inhibition assay in vitro showed that KIOM 198 has much stronger antiviral activity than KIOM 124. Additionally, KIOM 198 exhibited a similar extent of antiviral effect against other subtypes of Corona virus such as sm98 and TGE viruses. Cytotoxicity results showed that KIOM 198 is nontoxic on the cells and suggest that it can be delivered safely for therapy. Furthermore, when we orally administered KIOM 198 to piglets and then infected them with PEDV, the piglets did not show any disease symptoms like diarrhea and biopsy results showed clean intestine, whereas control pigs without KIOM 198 treatment exhibited PED-related severe symptoms. These results imply that KIOM 198 contains strong antiviral activity and has a potential to be developed as an antiviral phytomedicine to treat PEDV-related diseases in pigs."
2698,l93978vq,MERS-CoV pathogenesis and antiviral efficacy of licensed drugs in human monocyte-derived antigen-presenting cells,"Middle East respiratory syndrome coronavirus (MERS-CoV) presents an emerging threat to public health worldwide by causing severe respiratory disease in humans with high virulence and case fatality rate (about 35%) since 2012. Little is known about the pathogenesis and innate antiviral response in primary human monocyte-derived macrophages (MDMs) and dendritic cells (MDDCs) upon MERS-CoV infection. In this study, we assessed MERS-CoV replication as well as induction of inflammatory cytokines and chemokines in MDMs and immature and mature MDDCs. Immature MDDCs and MDMs were permissive for MERS-CoV infection, while mature MDDCs were not, with stimulation of proinflammatory cytokine and chemokine upregulation in MDMs, but not in MDDCs. To further evaluate the antiviral activity of well-defined drugs in primary antigen presenting cells (APCs), three compounds (chloroquine, chlorpromazine and toremifine), each with broad-spectrum antiviral activity in immortalized cell lines, were evaluated in MDMs and MDDCs to determine their antiviral effect on MERS-CoV infection. While chloroquine was not active in these primary cells, chlorpromazine showed strong anti-MERS-CoV activity, but it was associated with high cytotoxicity narrowing the potential window for drug utilization. Unlike in established cells, toremifene had marginal activity when tested in antigen presenting cells, with high apparent cytotoxicity, also limiting its potential as a therapeutic option. These results demonstrate the value of testing drugs in primary cells, in addition to established cell lines, before initiating preclinical or clinical studies for MERS treatment and the importance of carefully assessing cytotoxicity in drug screen assays. Furthermore, these studies also highlight the role of APCs in stimulating a robust protective immune response to MERS-CoV infection."
2699,hx24vacy,Artificial microRNAs can effectively inhibit replication of Venezuelan equine encephalitis virus," Venezuelan equine encephalitis virus is a member of the alphavirus family and genus togaviridae. VEEV is highly infectious in aerosol form and has been weaponized in the past making it a potential biothreat agent. At present, there are no FDA approved antiviral treatments or vaccines for VEEV. Artificial microRNAs are small molecules which are expressed through endogenous microRNA machinery by RNA polymerase II. These artificial microRNAs effectively inhibit gene expression and are non-toxic to the host cell. VEEV RNA dependent RNA polymerase (RdRp) is central to VEEV replication. Therefore, we hypothesize that targeted inhibition of VEEV RdRp using artificial microRNAs may efficiently inhibit VEEV replication. Five artificial microRNAs were tested in vitro in BHK cells. Three of these artificial miRNAs showed significant inhibition of VEEV replication. Further, these microRNAs were cloned into the expression vector in combination to see the synergistic effect on VEEV replication. Combination of more than one miRNA did not result in significant inhibition of virus replication. In conclusion, we have shown that RNAi through artificial microRNAs effectively inhibits VEEV replication and is significantly less toxic in comparison to siRNAs."
2707,yzc4bosn,Chapter Seven Defining Pharmacological Targets by Analysis of Virus–Host Protein Interactions," Viruses are obligate parasites that depend on cellular factors for replication. Pharmacological inhibition of essential viral proteins, mostly enzymes, is an effective therapeutic alternative in the absence of effective vaccines. However, this strategy commonly encounters drug resistance mechanisms that allow these pathogens to evade control. Due to the dependency on host factors for viral replication, pharmacological disruption of the host-pathogen protein–protein interactions (PPIs) is an important therapeutic alternative to block viral replication. In this review we discuss salient aspects of PPIs implicated in viral replication and advances in the development of small molecules that inhibit viral replication through antagonism of these interactions."
2710,wvtqbguq,Reverse genetics approaches to combat pathogenic arenaviruses," Several arenaviruses cause hemorrhagic fever (HF) in humans, and evidence indicates that the worldwide-distributed prototypic arenavirus lymphocytic choriomeningitis virus (LCMV) is a neglected human pathogen of clinical significance. Moreover, arenaviruses pose a biodefense threat. No licensed anti-arenavirus vaccines are available, and current anti-arenavirus therapy is limited to the use of ribavirin, which is only partially effective and is associated with anemia and other side effects. Therefore, it is important to develop effective vaccines and better antiviral drugs to combat the dual threats of naturally occurring and intentionally introduced arenavirus infections. The development of arenavirus reverse genetic systems is allowing investigators to conduct a detailed molecular characterization of the viral cis-acting signals and trans-acting factors that control each of the steps of the arenavirus life cycle, including RNA synthesis, packaging and budding. Knowledge derived from these studies is uncovering potential novel targets for therapeutic intervention, as well as facilitating the establishment of assays to identify and characterize candidate antiviral drugs capable of interfering with specific steps of the virus life cycle. Likewise, the ability to generate predetermined specific mutations within the arenavirus genome and analyze their phenotypic expression would significantly contribute to the elucidation of arenavirus–host interactions, including the basis of their ability to cause severe HF. This, in turn, could lead to the development of novel, potent and safe arenavirus vaccines."
2714,axi7qxjl,The Intranasal Application of Zanamivir and Carrageenan Is Synergistically Active against Influenza A Virus in the Murine Model,": Carrageenan is a clinically proven and marketed compound for the treatment of viral upper respiratory tract infections. As infections caused by influenza virus are often accompanied by infections with other respiratory viruses the combination of a specific anti-influenza compound with the broadly active antiviral polymer has huge potential for the treatment of respiratory infections. Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo. PRINCIPAL FINDINGS: We show in-vitro that carrageenan and Zanamivir act synergistically against several influenza A virus strains (H1N1(09)pdm, H3N2, H5N1, H7N7). Moreover, we demonstrate in a lethal influenza model with a low pathogenic H7N7 virus (HA closely related to the avian influenza A(H7N9) virus) and a H1N1(09)pdm influenza virus in C57BL/6 mice that the combined use of both compounds significantly increases survival of infected animals in comparison with both mono-therapies or placebo. Remarkably, this benefit is maintained even when the treatment starts up to 72 hours post infection. CONCLUSION: A nasal spray containing carrageenan and Zanamivir should therefore be tested for prevention and treatment of uncomplicated influenza in clinical trials."
2715,05jveocv,"Synthesis and preliminary in vitro activity of mono- and bis-1H-1,2,3-triazole-tethered β-lactam–isatin conjugates against the human protozoal pathogen Trichomonas vaginalis","In this study, we describe the synthesis of mono- and bis-1H-1,2,3-triazole-tethered β-lactam–isatin conjugates using copper-catalysed azide-alkyne cycloaddition reaction between mono- and di-propargylated azetidin-2-ones and N-alkylazido isatins. The synthesized conjugates were evaluated for their preliminary in vitro analysis against Trichomonas vaginalis at 50 μM. The efficacy of synthesized hybrids was observed to depend on the substituent at N-1 position of β-lactam ring, as well as the presence of single/double 1H-1,2,3-triazole linker. Among the synthesized conjugates, the presence of a p-tolyl substituent at N-1 of β-lactam ring was preferred for good activity profiles while the increase in spacer length did not influence the efficacy of the compounds. Compounds with high levels of potency were further analysed to determine their IC(50) values, as well as cytotoxicity profiles against mammalian cells. The most active compound in the synthesized conjugates displayed an IC(50) value of 10.49 μM against cultured G3 strain of T. vaginalis and was non-toxic to cultured mammalian HeLa cells at the same concentration. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00044-014-0956-6) contains supplementary material, which is available to authorized users."
2716,tsuz3j40,Antiviral Activity and Possible Mechanism of Action of Constituents Identified in Paeonia lactiflora Root toward Human Rhinoviruses,"Human rhinoviruses (HRVs) are responsible for more than half of all cases of the common cold and cost billions of USD annually in medical visits and missed school and work. An assessment was made of the antiviral activities and mechanisms of action of paeonol (PA) and 1,2,3,4,6-penta-O-galloyl-β-D-glucopyranose (PGG) from Paeonia lactiflora root toward HRV-2 and HRV-4 in MRC5 cells using a tetrazolium method and real-time quantitative reverse transcription polymerase chain reaction and enzyme-linked immunosorbent assay. Results were compared with those of a reference control ribavirin. Based on 50% inhibitory concentration values, PGG was 13.4 and 18.0 times more active toward HRV-2 (17.89 μM) and HRV-4 (17.33 μM) in MRC5 cells, respectively, than ribavirin. The constituents had relatively high selective index values (3.3–>8.5). The 100 μg/mL PA and 20 μg/mL PGG did not interact with the HRV-4 particles. These constituents inhibited HRV-4 infection only when they were added during the virus inoculation (0 h), the adsorption period of HRVs, but not after 1 h or later. Moreover, the RNA replication levels of HRVs were remarkably reduced in the MRC5 cultures treated with these constituents. These findings suggest that PGG and PA may block or reduce the entry of the viruses into the cells to protect the cells from the virus destruction and abate virus replication, which may play an important role in interfering with expressions of rhinovirus receptors (intercellular adhesion molecule-1 and low-density lipoprotein receptor), inflammatory cytokines (interleukin (IL)-6, IL-8, tumor necrosis factor, interferon beta, and IL-1β), and Toll-like receptor, which resulted in diminishing symptoms induced by HRV. Global efforts to reduce the level of synthetic drugs justify further studies on P. lactiflora root-derived materials as potential anti-HRV products or lead molecules for the prevention or treatment of HRV."
2717,0ozhye9q,Clara Cell 10 kDa Protein Alleviates Murine Hepatitis Virus Strain 3-Induced Fulminant Hepatitis by Inhibiting Fibrinogen-Like Protein 2 Expression,"Background: Fulminant hepatitis (FH) is a serious threat to human life, accompanied by massive and rapid necroinflammation. Kupffer cells, the major immune cell population involved in innate immune responses, are considered to be central for FH. Fibrinogen-like protein 2 (Fgl2) is a pro-coagulant protein that is substantially induced in macrophages upon viral infection, and Fgl2 depletion represses murine hepatitis virus strain 3 (MHV-3) infection. Clara cell 10 kDa (CC10) protein is a secretory protein with anti-inflammatory properties in allergic rhinitis and asthma. However, its mechanisms of action and pathogenic roles in other disease are still unclear. In this study, we aimed to determine the role of CC10 in FH and the regulation of Fgl2 by CC10. Methods: A mouse FH model was established by peritoneal injection of MHV-3. The mice received CC10 protein through tail vein injection before viral infection. Survival rate, liver function, liver histology, fibrin deposition, and necrosis were examined. The regulatory effect of CC10 on Fgl2 expression was investigated using THP-1 cells and mouse peritoneal macrophages in vitro. Results: In the mouse FH model induced by MHV-3, the survival rate increased from 0 to 12.5% in the CC10 group compared to that in the saline-only control group. Meanwhile, the levels of ALT and AST in serum were significantly decreased and liver damage was reduced. Furthermore, hepatic Fgl2, TNF-α, and IL-1β expression was obviously downregulated together with fibrin deposition, and hepatocyte apoptosis was reduced after administration of CC10 protein. In vitro, CC10 was found to significantly inhibit the expression of Fgl2 in IFN-γ-treated THP-1 cells and MHV-3-infected mouse peritoneal macrophages by western blot and real-time PCR. However, there was no direct interaction between CC10 and Fgl2 as shown by co-immunoprecipitation. Microarray investigations suggested that HMG-box transcription factor 1 (HBP1) was significantly low in CC10-treated and IFN-γ-primed THP-1 cells. HBP1-siRNA treatment abrogated the inhibitory effect of CC10 on Fgl2 expression in Human Umbilical Vein Endothelial cells (HUVECs). Conclusion:CC10 protects against MHV-3-induced FH via suppression of Fgl2 expression in macrophages. Such effects may be mediated by the transcription factor HBP1."
2718,6vloa2w3,Double-Stranded RNA Attenuates the Barrier Function of Human Pulmonary Artery Endothelial Cells,"Circulating RNA may result from excessive cell damage or acute viral infection and can interact with vascular endothelial cells. Despite the obvious clinical implications associated with the presence of circulating RNA, its pathological effects on endothelial cells and the governing molecular mechanisms are still not fully elucidated. We analyzed the effects of double stranded RNA on primary human pulmonary artery endothelial cells (hPAECs). The effect of natural and synthetic double-stranded RNA (dsRNA) on hPAECs was investigated using trans-endothelial electric resistance, molecule trafficking, calcium (Ca(2+)) homeostasis, gene expression and proliferation studies. Furthermore, the morphology and mechanical changes of the cells caused by synthetic dsRNA was followed by in-situ atomic force microscopy, by vascular-endothelial cadherin and F-actin staining. Our results indicated that exposure of hPAECs to synthetic dsRNA led to functional deficits. This was reflected by morphological and mechanical changes and an increase in the permeability of the endothelial monolayer. hPAECs treated with synthetic dsRNA accumulated in the G1 phase of the cell cycle. Additionally, the proliferation rate of the cells in the presence of synthetic dsRNA was significantly decreased. Furthermore, we found that natural and synthetic dsRNA modulated Ca(2+) signaling in hPAECs by inhibiting the sarco-endoplasmic Ca(2+)-ATPase (SERCA) which is involved in the regulation of the intracellular Ca(2+) homeostasis and thus cell growth. Even upon synthetic dsRNA stimulation silencing of SERCA3 preserved the endothelial monolayer integrity. Our data identify novel mechanisms by which dsRNA can disrupt endothelial barrier function and these may be relevant in inflammatory processes."
2719,5fkwr60m,Chapter 690 Pestivirus NS2-3/NS3 Serine Peptidase,"The third edition of the Handbook of Proteolytic Enzymes aims to be a comprehensive reference work for the enzymes that cleave proteins and peptides, and contains over 800 chapters. Each chapter is organized into sections describing the name and history, activity and specificity, structural chemistry, preparation, biological aspects, and distinguishing features for a specific peptidase. The subject of Chapter 690 is Pestivirus NS2-3/NS3 Serine Peptidase. Keywords Bovine viral diarrhea virus, Cis cleavage, cofactor, flaviviridae, hepacivirus, NS4A cofactor, pestivirus, peptidyl mimetic, serine protease."
2721,cnltesii,In vitro protective efficacy of Lithium chloride against Mycoplasma hyopneumoniae infection," Mycoplasma hyopneumoniae (M. hyopneumoniae) infection affects the swine industry. Lithium chloride (LiCl), is a drug used to treat bipolar disorder and has also shown activity against bacterial and viral infections. Herein, we evaluated the antibacterial activity of LiCl on PK-15 cells infected with M. hyopneumoniae. Incubation of LiCl (40mM) with cells for 24h, did not significantly affect the cell viability. The qRT–PCR showed ~80% reduction in M. hyopneumoniae genome when LiCl added post-infection. A direct effect of LiCl on bacteria was also observed. However, treatment of cells with LiCl prior infection, does not protect against the infection. Anti-bacterial activity of LiCl was further confirmed by IFA, which demonstrated a reduction in the bacterial protein. With 40mM LiCI, the apoptotic cell death, production of nitric oxide and superoxide anion induced by M. hyopneumoniae, were prevented by ~80%, 60% and 58% respectively. Moreover, caspase-3 activity was also reduced (82%) in cells treated with 40mM LiCl. LiCl showed activity against various strains of M. hyopneumoniae examined in our study. Collectively, our data showed that LiCl inhibited the infection of M. hyopneumoniae through anti-apoptotic mechanism."
2727,8zgvovu4,Serum profiling of leptospirosis patients to investigate proteomic alterations," Leptospirosis is a zoonotic infectious disease of tropical, subtropical and temperate zones, which is caused by the pathogenic spirochetes of genus Leptospira. Although this zoonosis is generally not considered as fatal, the pathogen can eventually cause severe infection with septic shock, multi-organ failure and lethal pulmonary hemorrhages leading to mortality. In this study, we have performed a proteomic analysis of serum samples from leptospirosis patients (n=6), febrile controls (falciparum malaria) (n=8) and healthy subjects (n=18) to obtain an insight about disease pathogenesis and host immune responses in leptospiral infections. 2DE and 2D-DIGE analysis in combination with MALDI-TOF/TOF MS revealed differential expression of 22 serum proteins in leptospirosis patients compared to the healthy controls. Among the identified differentially expressed proteins, 8 candidates exhibited different trends compared to the febrile controls. Functional analysis suggested the involvement of differentially expressed proteins in vital physiological pathways, including acute phase response, complement and coagulation cascades and hemostasis. This is the first report of analysis of human serum proteome alterations in leptospirosis patients, which revealed several differentially expressed proteins, including α-1-antitrypsin, vitronectin, ceruloplasmin, G-protein signaling regulator, apolipoprotein A-IV, which have not been reported in context of leptospirosis previously. This study will enhance our understanding about leptospirosis pathogenesis and provide a glimpse of host immunological responses. Additionally, a few differentially expressed proteins identified in this study may further be investigated as diagnostic or prognostic serum biomarkers for leptospirosis. This article is part of a Special Issue entitled: Integrated omics."
2730,99j1u5ar,Antiviral activities of Schizonepeta tenuifolia Briq. against enterovirus 71 in vitro and in vivo,"No effective drug is currently available for treatment of enterovirus 71 (EV71) infection. Schizonepeta tenuifolia Briq. (ST) has been used as a herbal constituent of traditional Chinese medicine. We studied whether the aqueous extract of Schizonepeta tenuifolia Briq (STE) has antiviral activity. STE inhibited replication of EV71, as evident by its ability to diminish plaque formation and cytopathic effect induced by EV71, and to inhibit the synthesis of viral RNA and protein. Moreover, daily single-dose STE treatment significantly improved the survival of EV71-infected mice, and ameliorated the symptoms. Mechanistically, STE exerts multiple effects on enteroviral infection. Treatment with STE reduced viral attachment and entry; the cleavage of eukaryotic translation initiation factor 4 G (eIF4G) by EV71 protease, 2A(pro); virus-induced reactive oxygen species (ROS) formation; and relocation of heterogeneous nuclear ribonucleoprotein A1 (hnRNP A1) from the nucleus to the cytoplasm. It was accompanied by a decline in EV71-associated hyperphosphorylation of p38 kinase and EPS15. It is plausible that STE may inhibit ROS-induced p38 kinase activation, and subsequent hnRNP A1 relocation and EPS15-mediated membrane trafficking in infected cells. These findings suggest that STE possesses anti-EV71 activities, and may serve as health food or candidate antiviral drug for protection against EV71."
2734,wl83d6gs,Ribavirin and interferon-β synergistically inhibit SARS-associated coronavirus replication in animal and human cell lines," Initial in vitro investigations demonstrated type I interferons (IFNs: IFN-α, IFN-β) to inhibit replication of SARS coronavirus (SARS-CoV), but found the nucleoside analogue ribavirin ineffective in Vero cells. In this report, ribavirin was shown to inhibit SARS-CoV replication in five different cell types of animal or human origin at therapeutically achievable concentrations. Since clinical anti-SARS-CoV activity of type I interferons or ribavirin is limited, we investigated the combination of IFN-β and ribavirin. Determination of the virus yield indicated highly synergistic anti-SARS-CoV action of the combination suggesting the consideration of ribavirin plus IFN-β for the treatment of SARS."
2738,40voizbv,Mining of Ebola virus entry inhibitors identifies approved drugs as two-pore channel pore blockers," Two-pore channels (TPCs) are Ca2+-permeable ion channels localised to the endo-lysosomal system where they regulate trafficking of various cargoes including viruses. As a result, TPCs are emerging as important drug targets. However, their pharmacology is ill-defined. There are no approved drugs to target them. And their mechanism of ligand activation is largely unknown. Here, we identify a number of FDA-approved drugs as TPC pore blockers. Using a model of the pore of human TPC2 based on recent structures of mammalian TPCs, we virtually screened a database of ~1500 approved drugs. Because TPCs have recently emerged as novel host factors for Ebola virus entry, we reasoned that Ebola virus entry inhibitors may exert their effects through inhibition of TPCs. Cross-referencing hits from the TPC virtual screen with two recent high throughput anti-Ebola screens yielded approved drugs targeting dopamine and estrogen receptors as common hits. These compounds inhibited endogenous NAADP-evoked Ca2+ release from sea urchin egg homogenates, NAADP-mediated channel activity of TPC2 re-routed to the plasma membrane, and PI(3,5)P2-mediated channel activity of TPC2 expressed in enlarged lysosomes. Mechanistically, single channel analyses showed that the drugs reduced mean open time consistent with a direct action on the pore. Functionally, drug potency in blocking TPC2 activity correlated with inhibition of Ebola virus-like particle entry. Our results expand TPC pharmacology through the identification of approved drugs as novel blockers, support a role for TPCs in Ebola virus entry, and provide insight into the mechanisms underlying channel regulation. This article is part of a Special Issue entitled: ECS Meeting edited by Claus Heizmann, Joachim Krebs and Jacques Haiech."
2742,8rvyupes,4EBP1/eIF4E and p70S6K/RPS6 Axes Play Critical and Distinct Roles in Hepatocarcinogenesis Driven by AKT and N-Ras Protooncogenes,"Concomitant expression of activated forms of AKT and Ras in the mouse liver (AKT/Ras) leads to rapid tumor development via strong activation of the mTORC1 pathway. mTORC1 functions via regulating p70S6K/RPS6 and 4EBP1/eIF4E cascades. How these cascades contribute to hepatocarcinogenesis remains unknown. Here, we show that inhibition of RPS6 pathway via Rapamycin effectively suppressed, whereas blockade of the 4EBP1/eIF4E cascade by 4EBP1A4, an unphosphorylatable form of 4EBP1, significantly delayed, AKT/Ras induced hepatocarcinogenesis. Combined treatment with Rapamycin and 4EBP1A4 completely inhibited AKT/Ras hepatocarcinogenesis. This strong anti-neoplastic effect was successfully recapitulated by ablating Raptor, the major subunit of mTORC1, in AKT/Ras-overexpressing livers. Furthermore, we demonstrate that overexpression of eIF4E, the protooncogene whose activity is specifically inhibited by 4EBP1, resulted in HCC development in cooperation with activated Ras. Mechanistically, we identified the ENTPD5/AK1/CMPK1 axis and the mitochondrial biogenesis pathway as targets of the 4EBP1/eIF4E cascade in AKT/Ras and Ras/eIF4E livers as well as in human HCC cell lines and tissues. CONCLUSIONS: Complete inhibition of mTORC1 is required to suppress liver cancer development induced by AKT and Ras protooncogenes in mice. The mTORC1 effectors, RPS6 and eIF4E, play distinct roles and are both necessary for AKT/Ras hepatocarcinogenesis. These new findings might open the way for innovative therapies against human hepatocellular carcinoma."
2757,ajkhpw5f,Self-assembly of the RZZ complex into filaments drives kinetochore expansion in the absence of microtubule attachment,"SUMMARYThe kinetochore is a dynamic multi-protein assembly that forms on each sister chromatid and interacts with microtubules of the mitotic spindle to drive chromosome segregation. In animals, kinetochores without attached microtubules expand their outermost layer into crescent and ring shapes to promote microtubule capture and spindle assembly checkpoint (SAC) signalling. Kinetochore expansion is an example of protein co-polymerization, but the mechanism is not understood. Here, we present evidence that kinetochore expansion is driven by oligomerization of the Rod-Zw10-Zwilch (RZZ) complex, an outer kinetochore component that recruits the motor dynein and the SAC proteins Mad1-Mad2. Depletion of ROD in human cells suppresses kinetochore expansion, as does depletion of Spindly, the adaptor that connects RZZ to dynein, while dynein itself is dispensable. Expansion is also suppressed by mutating ZWILCH residues implicated in Spindly binding. Conversely, supplying cells with excess ROD facilitates kinetochore expansion under otherwise prohibitive conditions. Using the C. elegans early embryo, we demonstrate that ROD-1 has a concentration-dependent propensity for oligomerizing into µm-scale filaments, and we identify the ROD-1 β-propeller as a key regulator of self-assembly. Finally, we show that a minimal ROD-1-Zw10 complex efficiently oligomerizes into filaments in vitro. Our results suggest that RZZ’s capacity for oligomerization is harnessed by kinetochores to assemble the expanded outermost domain, in which RZZ filaments serve as recruitment platforms for SAC components and microtubule-binding proteins. Thus, we propose that RZZ self-assembly into filaments underlies the adaptive change in kinetochore size that contributes to chromosome segregation fidelity."
2766,urnt8byc,Interaction of viral proteins with metal ions: role in maintaining the structure and functions of viruses," Metal ions are integral part of some viral proteins and play an important role in their survival and pathogenesis. Zinc, magnesium and copper are the commonest metal ion that binds with viral proteins. Metal ions participate in maturation of genomic RNA, activation and catalytic mechanisms, reverse transcription, initial integration process and protection of newly synthesized DNA, inhibition of proton translocation (M2 protein), minus- and plus-strand transfer, enhance nucleic acid annealing, activation of transcription, integration of viral DNA into specific sites and act as a chaperone of nucleic acid. Metal ions are also required for nucleocapsid protein-transactivation response (TAR)–RNA interactions. In certain situations more than one metal ion is required e.g. RNA cleavage by RNase H. This review underscores the importance of metal ions in the survival and pathogenesis of a large group of viruses and studies on structural basis for metal binding should prove useful in the early design and development of viral inhibitors."
2768,hqijd268,Radiolabeled antiviral drugs and antibodies as virus-specific imaging probes," A number of small-molecule drugs inhibit viral replication by binding directly to virion structural proteins or to the active site of a viral enzyme, or are chemically modified by a viral enzyme before inhibiting a downstream process. Similarly, antibodies used to prevent or treat viral infections attach to epitopes on virions or on viral proteins expressed on the surface of infected cells. Such drugs and antibodies can therefore be thought of as probes for the detection of viral infections, suggesting that they might be used as radiolabeled tracers to visualize sites of viral replication by single-photon emission computed tomography (SPECT) or positron emission tomography (PET) imaging. A current example of this approach is the PET imaging of herpes simplex virus infections, in which the viral thymidine kinase phosphorylates radiolabeled thymidine analogues, trapping them within infected cells. One of many possible future applications might be the use of a radiolabeled hepatitis C protease inhibitor to image infection in animals or humans and provide a quantitative measure of viral burden. This article reviews the basic features of radionuclide imaging and the characteristics of ideal tracer molecules, and discusses how antiviral drugs and antibodies could be evaluated for their suitability as virus-specific imaging probes. The use of labeled drugs as low-dose tracers would provide an alternative application for compounds that have failed to advance to clinical use because of insufficient in vivo potency, an unsuitable pharmacokinetic profile or hepato- or nephrotoxicity."
2772,l7kaj498,Systematic Identification of Spontaneous Preterm Birth-Associated RNA Transcripts in Maternal Plasma,": Spontaneous preterm birth (SPB, before 37 gestational weeks) is a major cause of perinatal mortality and morbidity, but its pathogenesis remains unclear. Studies on SPB have been hampered by the limited availability of markers for SPB in predelivery clinical samples that can be easily compared with gestational age-matched normal controls. We hypothesize that SPB involves aberrant placental RNA expression, and that such RNA transcripts can be detected in predelivery maternal plasma samples, which can be compared with gestational age-matched controls. PRINCIPAL FINDINGS: Using gene expression microarray to profile essentially all human genes, we observed that 426 probe signals were changed by >2.9-fold in the SPB placentas, compared with the spontaneous term birth (STB) placentas. Among the genes represented by those probes, we observed an over-representation of functions in RNA stabilization, extracellular matrix binding, and acute inflammatory response. Using RT-quantitative PCR, we observed differences in the RNA concentrations of certain genes only between the SPB and STB placentas, but not between the STB and term elective cesarean delivery placentas. Notably, 36 RNA transcripts were observed at placental microarray signals higher than a threshold, which indicated the possibility of their detection in maternal plasma. Among them, the IL1RL1 mRNA was tested in plasma samples taken from 37 women. It was detected in 6 of 10 (60%) plasma samples collected during the presentation of preterm labor (≤32.9 weeks) in women eventually giving SPB, but was detected in only 1 of 27 (4%) samples collected during matched gestational weeks from women with no preterm labor (Fisher exact test, p = 0.00056). CONCLUSION: We have identified 36 SPB-associated RNA transcripts, which are possibly detectable in maternal plasma. We have illustrated that the IL1RL1 mRNA was more frequently detected in predelivery maternal plasma samples collected from women resulting in SPB than the gestational-age matched controls."
2790,tkw258dc,Efficacy and safety of the nucleoside analog GS-441524 for treatment of cats with naturally occurring feline infectious peritonitis,"OBJECTIVES: The aim of this study was to determine the safety and efficacy of the nucleoside analog GS-441524 for cats suffering from various forms of naturally acquired feline infectious peritonitis (FIP). METHODS: Cats ranged from 3.4–73 months of age (mean 13.6 months); 26 had effusive or dry-to-effusive FIP and five had non-effusive disease. Cats with severe neurological and ocular FIP were not recruited. The group was started on GS-441524 at a dosage of 2.0 mg/kg SC q24h for at least 12 weeks and increased when indicated to 4.0 mg/kg SC q24h. RESULTS: Four of the 31 cats that presented with severe disease died or were euthanized within 2–5 days and a fifth cat after 26 days. The 26 remaining cats completed the planned 12 weeks or more of treatment. Eighteen of these 26 cats remain healthy at the time of publication (OnlineFirst, February 2019) after one round of treatment, while eight others suffered disease relapses within 3–84 days. Six of the relapses were non-neurological and two neurological. Three of the eight relapsing cats were treated again at the same dosage, while five cats had the dosage increased from 2.0 to 4.0 mg/kg q24h. The five cats treated a second time at the higher dosage, including one with neurological disease, responded well and also remain healthy at the time of publication. However, one of the three cats re-treated at the original lower dosage relapsed with neurological disease and was euthanized, while the two remaining cats responded favorably but relapsed a second time. These two cats were successfully treated a third time at the higher dosage, producing 25 long-time survivors. One of the 25 successfully treated cats was subsequently euthanized due to presumably unrelated heart disease, while 24 remain healthy. CONCLUSIONS AND RELEVANCE: GS-441524 was shown to be a safe and effective treatment for FIP. The optimum dosage was found to be 4.0 mg/kg SC q24h for at least 12 weeks."
2801,7mqw21zj,"Prophylactic efficacy of orally administered Bacillus poly-γ-glutamic acid, a non-LPS TLR4 ligand, against norovirus infection in mice","Poly-gamma-glutamic acid (γ-PGA), an extracellular biopolymer produced by Bacillus sp., is a non-canonical toll-like receptor 4 (TLR4) agonist. Here we show its antiviral efficacy against noroviruses. γ-PGA with a molecular mass of 2,000-kDa limited murine norovirus (MNV) replication in the macrophage cell line RAW264.7 by inducing interferon (IFN)-β and conferred resistance to viral infection-induced cell death. Additionally, γ-PGA interfered with viral entry into cells. The potent antiviral state mounted by γ-PGA was not attributed to the upregulation of TLR4 or TLR3, a sensor known to recognize norovirus RNA. γ-PGA sensing by TLR4 required the two TLR4-associated accessory factors MD2 and CD14. In ex vivo cultures of mouse ileum, γ-PGA selectively increased the expression of IFN-β in villi. In contrast, IFN-β induction was negligible in the ileal Peyer’s patches (PPs) where its expression was primarily induced by the replication of MNV. Oral administration of γ-PGA, which increased serum IFN-β levels without inducing proinflammatory cytokines, reduced MNV loads in the ileum with PPs and mesenteric lymph nodes in mice. Our results disclose a γ-PGA-mediated non-conventional TLR4 signaling in the ileum, highlighting the potential use of γ-PGA as a prophylactic antiviral agent against noroviruses."
