,pid,title,abstract
145,5xyt8d5u,"Clinical characteristics of 140 patients infected by SARS-CoV-2 in Wuhan, China",": Coronavirus Disease 2019 (COVID-19) caused by Severe Acute Respiratory Syndrome Coronavirus -2 (SARS-CoV-2) infection has been widely spread. We aim to investigate the clinical characteristic and allergy status of patients infected by SARS-CoV-2. METHODS: Electronical medical records including demographics, clinical manifestation, comorbidities, laboratory data and radiological materials of 140 hospitalized COVID-19 patients, with confirmed result of SARS-CoV-2 viral infection were extracted and analysed. RESULTS: An approximately 1:1 ratio of male (50.7%) and female COVID-19 patients was found, with an overall median age of 57.0 years. All patients were community acquired cases. Fever (91.7%), cough (75.0%), fatigue (75.0%) and gastrointestinal symptoms (39.6%) were the most common clinical manifestations, whereas hypertension (30.0%) and diabetes mellitus (12.1%) were the most common comorbidities. Drug hypersensitivity (11.4%) and urticaria (1.4%) were self-reported by several patients. Asthma or other allergic diseases was not reported by any of the patients. Chronic obstructive pulmonary disease (COPD, 1.4%) and current smokers (1.4%) were rare. Bilateral ground glass or patchy opacity (89.6%) were the most common signs of radiological finding. Lymphopenia (75.4%) and eosinopenia (52.9%) were observed in most patients. Blood eosinophil counts correlate positively with lymphocyte counts in severe (r=0.486, p<0.001) and non-severe (r=0.469, p<0.001) patients after hospital admission. Significantly higher levels of D-dimer, C-reactive protein and procalcitonin were associated with severe patients compared to non-severe patients (all p<0.001). CONCLUSION: Detailed clinical investigation of 140 hospitalized COVID-19 cases suggest eosinopenia together with lymphopenia may be a potential indicator for diagnosis. Allergic diseases, asthma and COPD are not risk factors for SARS-CoV-2 infection. Elder age, high number of comorbidities and more prominent laboratory abnormalities were associated with severe patients."
146,566pbuic,Analysis of factors associated with disease outcomes in hospitalized patients with 2019 novel coronavirus disease,": Since early December 2019, the 2019 novel coronavirus disease (COVID-19) has caused pneumonia epidemic in Wuhan, Hubei province of China. This study aims to investigate the factors affecting the progression of pneumonia in COVID-19 patients. Associated results will be used to evaluate the prognosis and to find the optimal treatment regimens for COVID-19 pneumonia. METHODS: Patients tested positive for the COVID-19 based on nucleic acid detection were included in this study. Patients were admitted to 3 tertiary hospitals in Wuhan between December 30, 2019, and January 15, 2020. Individual data, laboratory indices, imaging characteristics, and clinical data were collected, and statistical analysis was performed. Based on clinical typing results, the patients were divided into a progression group or an improvement/stabilization group. Continuous variables were analyzed using independent samples t-test or Mann-Whitney U test. Categorical variables were analyzed using Chi-squared test or Fisher exact test. Logistic regression analysis was performed to explore the risk factors for disease progression. RESULTS: Seventy-eight patients with COVID-19-induced pneumonia met the inclusion criteria and were included in this study. Efficacy evaluation at 2 weeks after hospitalization indicated that 11 patients (14.1%) had deteriorated, and 67 patients (85.9%) had improved/stabilized. The patients in the progression group were significantly older than those in the disease improvement/stabilization group (66 [51, 70] vs. 37 [32, 41] years, U = 4.932, P = 0.001). The progression group had a significantly higher proportion of patients with a history of smoking than the improvement/stabilization group (27.3% vs. 3.0%, χ = 9.291, P = 0.018). For all the 78 patients, fever was the most common initial symptom, and the maximum body temperature at admission was significantly higher in the progression group than in the improvement/stabilization group (38.2 [37.8, 38.6] vs. 37.5 [37.0, 38.4]°C, U = 2.057, P = 0.027). Moreover, the proportion of patients with respiratory failure (54.5% vs. 20.9%, χ = 5.611, P = 0.028) and respiratory rate (34 [18, 48] vs. 24 [16, 60] breaths/min, U = 4.030, P = 0.004) were significantly higher in the progression group than in the improvement/stabilization group. C-reactive protein was significantly elevated in the progression group compared to the improvement/stabilization group (38.9 [14.3, 64.8] vs. 10.6 [1.9, 33.1] mg/L, U = 1.315, P = 0.024). Albumin was significantly lower in the progression group than in the improvement/stabilization group (36.62 ± 6.60 vs. 41.27 ± 4.55 g/L, U = 2.843, P = 0.006). Patients in the progression group were more likely to receive high-level respiratory support than in the improvement/stabilization group (χ = 16.01, P = 0.001). Multivariate logistic analysis indicated that age (odds ratio [OR], 8.546; 95% confidence interval [CI]: 1.628-44.864; P = 0.011), history of smoking (OR, 14.285; 95% CI: 1.577-25.000; P = 0.018), maximum body temperature at admission (OR, 8.999; 95% CI: 1.036-78.147, P = 0.046), respiratory failure (OR, 8.772, 95% CI: 1.942-40.000; P = 0.016), albumin (OR, 7.353, 95% CI: 1.098-50.000; P = 0.003), and C-reactive protein (OR, 10.530; 95% CI: 1.224-34.701, P = 0.028) were risk factors for disease progression. CONCLUSIONS: Several factors that led to the progression of COVID-19 pneumonia were identified, including age, history of smoking, maximum body temperature on admission, respiratory failure, albumin, C-reactive protein. These results can be used to further enhance the ability of management of COVID-19 pneumonia."
147,8o6yjxwe,Preliminary study of the relationship between novel coronavirus pneumonia and liver function damage: a multicenter study,"Objective: To analyze the clinical characteristics of cases of novel coronavirus pneumonia and a preliminary study to explore the relationship between different clinical classification and liver damage. Methods: Consecutively confirmed novel coronavirus infection cases admitted to seven designated hospitals during January 23, 2020 to February 8, 2020 were included. Clinical classification (mild, moderate, severe, and critical) was carried out according to the diagnosis and treatment program of novel coronavirus pneumonia (Trial Fifth Edition) issued by the National Health Commission. The research data were analyzed using SPSS19.0 statistical software. Quantitative data were expressed as median (interquartile range), and qualitative data were expressed as frequency and rate. Results: 32 confirmed cases that met the inclusion criteria were included. 28 cases were of mild or moderate type (87.50%), and four cases (12.50%) of severe or critical type. Four cases (12.5%) were combined with one underlying disease (bronchial asthma, coronary heart disease, malignant tumor, chronic kidney disease), and one case (3.13%) was simultaneously combined with high blood pressure and malignant tumor. The results of laboratory examination showed that the alanine aminotransferase (ALT), aspartate aminotransferase (AST), albumin (ALB), and total bilirubin (TBil) for entire cohort were 26.98 (16.88 ~ 46.09) U/L and 24.75 (18.71 ~ 31.79) U/L, 39.00 (36.20 ~ 44.20) g/L and 16.40 (11.34- ~ 21.15) mmol/L, respectively. ALT, AST, ALB and TBil of the mild or moderate subgroups were 22.75 (16.31- ~ 37.25) U/L, 23.63 (18.71 ~ 26.50) U/L, 39.70 (36.50 ~ 46.10) g/L, and 15.95 (11.34 ~ 20.83) mmol/L, respectively. ALT, AST, ALB and TBil of the severe or critical subgroups were 60.25 (40.88 ~ 68.90) U/L, 37.00 (20.88 ~ 64.45) U/L, 35.75 (28.68 ~ 42.00) g/L, and 20.50 (11.28 ~ 25.00) mmol/L, respectively. Conclusion: The results of this multicenter retrospective study suggests that novel coronavirus pneumonia combined with liver damage is more likely to be caused by adverse drug reactions and systemic inflammation in severe patients receiving medical treatment. Therefore, liver function monitoring and evaluation should be strengthened during the treatment of such patients."
148,1g0mz73b,Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?,Is the ACE2 Overexpression a Risk Factor for COVID-19 Infection?
149,1cc9ig04,Replication of SARS-CoV-2 in human respiratory epithelium,"SARS-CoV-2 emerged by the end of 2019 to rapidly spread in 2020. At present, it is of utmost importance to understand the virus biology and to rapidly assess the potential of existing drugs and develop new active compounds. While some animal models for such studies are under development, most of the research is carried out in the Vero E6 cells. Here, we propose fully differentiated human airway epithelium cultures as a model for studies on the SARS-CoV-2. Further, we also provide basic characteristics of the system."
150,yqiggzk9,Clinical characteristics of 51 patients discharged from hospital with COVID-19 in Chongqing，China," Background：Since December 2019, Severe acute respiratory syndrome coronavirus 2（SARS-CoV-2）-infected disease (Coronavirus Disease 2019，COVID-19) emerged in Wuhan , China，and rapidly spread throughout China，even throughout the world. We try to describe the epidemiological and clinical characteristics of COVID-19 in non-Wuhan area，and explore its effective treatment. Methods：Retrospective, single-center case series of the 51 hospitalized patients with confirmed COVID-19 at Chongqing University Three Gorges Hospital in Chongqing, China, from January 20 to February 3, 2020；The discharge time was from January 29 to February 11, 2020. The main results and indicators of epidemiology, demography, clinical manifestation, laboratory examination, imaging data and treatment data of 51 patients with covid-19 were collected and analyzed. The changes of blood routine and biochemical indexes at discharge and admission were compared. Compare the clinical characteristics of severe patients (including severe and critical patients) and non- severe patients (general patients). Results： Of 51 hospitalized patients with COVID-19, the median age was 45 years (interquartile range, 34-51; range, 16-68 years) and 32 (62.7%) were men.43（84.3%）patients had been to Wuhan or Other Hubei areas outside Wuhan，and 4（7.7%） patients had a clear contact history of COVID-19 patients before the onset of the disease, and 4（7.7%） patients had no clear epidemiological history of COVID-19.Common symptoms included fever (43 [84.3%]), cough (38 [74.5%]) and fatigue (22 [43.1%]). Lymphopenia was observed in 26 patients (51.0%), and elevated C-reactive protein level in 32 patients (62.7%). Ground-glass opacity was the typical radiological finding on chest computed tomography (41 [80.4%])，Local consolidation of pneumonia in some patients(17 [33.3%]).Most of the patients were treated with traditional Chinese medicine decoction (28 [54.9%])，all of them received aerosol inhalation of recombinant human interferon a-1b for injection and oral antiviral therapy with Lopinavir and Ritonavir tablets (51 [100%]); Most of the patients were given Bacillus licheniformis capsules regulated intestinal flora treatment (44 [86.3%]). 10 patients (19.6%) received short-term (3-5 days) glucocorticoid treatment. Compared with non-severe patients (n = 44), severe patients (n = 7) were older (median age, 52 years vs 44 years), had a higher proportion of diabetes mellitus (4 [57.1%] vs 0 [0.0%]), most of them needed antibiotic treatment (7 [100%] vs 4 [9.1%], most of them needed nutritional diet (6 [85.7%) vs 0 [0.0%], and were more likely to have dyspnea (6 [85.7%] vs 5 [11.4%])，most of them needed noninvasive mechanical ventilation (6 [85.7%] vs 0 [0.0%]). Except one patient died, the remaining 50 patients were discharged according to the discharge standard, the common clinical symptoms disappeared basically, the lymphocyte increased significantly (P=0.008), CRP decreased significantly (P <0.001). The median length of stay was 12 days (IQR, 9-13). Conclusion：In 51 single center cases confirmed as COVID-19 and discharged from the hospital, 13.7% of the patients were severe. The main clinical symptoms of patients with COVID-19 were fever, cough and asthenia，Some patients had obvious dyspnea. They had clinical laboratory and radiologic characteristics. There is no specific drug treatment for the disease. For the treatment of COVID-19, in addition to oxygen inhalation and antiviral treatment, attention should be paid to the dialectical treatment of traditional Chinese medicine, regulation of intestinal flora, nutritional support treatment and other comprehensive treatment."
151,athjtu2j,Pay attention to situation of SARS-CoV-2 and TCM advantages in treatment of novel coronavirus infection," Since the outbreak of the new coronavirus epidemic, novel coronavirus has infected nearly 100,000 people in more than 110 countries. How to face this new coronavirus epidemic outbreak is an important issue. Basic reproduction number (R0) is an important parameter in epidemiology; The basic reproduction number of an infection can be thought of as the expected number of cases directly generated by one case in a population where all individuals are susceptible to infection. Epidemiology dynamics is a mathematical model based on a susceptibility-infection-recovery epidemic model. Researchers analyzed the epidemiological benefits of different transmission rates for the establishment of effective strategy in prevention and control strategies for epidemic infectious diseases. In this review, the early use of TCM for light and ordinary patients, can rapidly improve symptoms, shorten hospitalization days and reduce severe cases transformed from light and normal. Many TCM formulas and products have wide application in treating infectious and non-infectious diseases. The TCM theoretical system of treating epidemic diseases with TCM and the treatment scheme of integrated Chinese and Western medicine have proved their effectiveness in clinical practice. TCM can cure COVID-19 pneumonia, and also shows that the role of TCM in blocking the progress of COVID-19 pneumonia."
152,ptnmtvzj,Effectiveness and safety of antiviral or antibody treatments for coronavirus,"Background: To identify safe and effective medical countermeasures (e.g., antivirals/antibodies) to address the current outbreak of a novel coronavirus (COVID-19) Methods: Comprehensive literature searches were developed by an experienced librarian for MEDLINE, EMBASE, the Cochrane Library, and biorxiv.org/medrxiv.org; additional searches for ongoing trials and unpublished studies were conducted in clinicaltrials.gov and the Global Infectious Diseases and Epidemiology Network (GIDEON). Title/abstract and full-text screening, data abstraction, and risk of bias appraisal were carried out by single reviewers. Results: 54 studies were included in the review: three controlled trials, 10 cohort studies, seven retrospective medical record/database studies, and 34 case reports or series. These studies included patients with severe acute respiratory syndrome (SARs, n=33), middle east respiratory syndrome (MERS, n=16), COVID-19 (n=3), and unspecified coronavirus (n=2). The most common treatment was ribavirin (n=41), followed by oseltamivir (n=10) and the combination of lopinavir/ritonavir (n=7). Additional therapies included broad spectrum antibiotics (n=30), steroids (n=39) or various interferons (n=12). No eligible studies examining monoclonal antibodies for COVID-19 were identified. One trial found that ribavirin prophylactic treatment statistically significantly reduced risk of MERS infection in people who had been exposed to the virus. Of the 21 studies reporting rates of ICU admission in hospitalized SARS or MERS patients, none reported statistically significant results in favour of or against antiviral therapies. Of the 40 studies reporting mortality rates in hospitalized SARS or MERS patients, one cohort study (MERS) and one retrospective study (SARS) found a statistically significant increase in the mortality rate for patients treated with ribavirin. Eighteen studies reported potential drug-related adverse effects including gastrointestinal symptoms, anemia, and altered liver function in patients receiving ribavirin. Conclusion: The current evidence for the effectiveness and safety of antiviral therapies for coronavirus is inconclusive and suffers from a lack of well-designed prospective trials or observational studies, preventing any treatment recommendations from being made. However, it is clear that the existing body of evidence is weighted heavily towards ribavirin (41/54 studies), which has not shown conclusive evidence of effectiveness and may cause harmful adverse events so future investigations may consider focusing on other candidates for antiviral therapy."
154,ksbha7kz,Acute myelitis after SARS-CoV-2 infection: a case report.,"We firstly reported a case of acute myelitis in a SARS-CoV-2-infected patient. A 66-year-old man with COVID-19 was admitted with acute flaccid paralysis of bilateral lower limbs and urinary and bowel incontinence. All serum microbiological studies were negative except for SARS-CoV-2 nucleic acid testing. Clinical findings could be ascribed to a post-infectious acute myelitis. He was receiving treatment with ganciclovir, lopinavir/ritonavir, moxifloxacin, dexamethasone, human immunoglobulin and mecobalamin. With a diagnosis of post-infectious acute myelitis and comprehensive treatment, paralysis of bilateral lower extremities ameliorated. After two times negative novel coronavirus RNA nasopharyngeal swabs tests, he was discharged and transferred to a designated hospital for isolation treatment and rehabilitation therapy."
155,6lngz7y1,A comparative study on the clinical features of COVID-19 pneumonia to other pneumonias,": A novel coronavirus (2019-nCoV) has raised world concern since it emerged in Wuhan Hubei China in December, 2019. The infection may result into severe pneumonia with clusters illness onsets. Its impacts on public health make it paramount to clarify the clinical features with other pneumonias. METHODS: Nineteen 2019-nCoV pneumonia (NCOVID-19) and fifteen other pneumonia patients (NON-NCOVID-19) in out of Hubei places were involved in this study. Both NCOVID-19 and NON-NCOVID-19 patients were confirmed to be infected in throat swabs or/and sputa with or without 2019-nCoV by real-time RT-PCR. We analyzed the demographic, epidemiological, clinical, and radiological features from those patients, and compared the difference between NCOVID-19 and NON-NCOVID-19. RESULTS: All patients had a history of exposure to confirmed case of 2019-nCoV or travel to Hubei before illness. The median duration, respectively, was 8 (IQR:6~11) and 5 (IQR:4~11) days from exposure to onset in NCOVID-19 and NON-NCOVID-19. The clinical symptoms were similar between NCOVID-19 and NON-NCOVID-19. The most common symptoms were fever and cough. Fifteen (78.95%) NCOVID-19 but 4 (26.67%) NON-NCOVID-19 patients had bilateral involvement while 17 (89.47%) NCOVID-19 but 1 (6.67%) NON-NCOVID-19 patients had multiple mottling and ground-glass opacity of chest CT images. Compared to NON-NCOVID-19, NCOVID-19 present remarkably more abnormal laboratory tests including AST, ALT, γ-GT, LDH and α-HBDH. CONCLUSION: The 2019-nCoV infection caused similar onsets to other pneumonias. CT scan may be a reliable test for screening NCOVID-19 cases. Liver function damage is more frequent in NCOVID-19 than NON-NCOVID-19 patients. LDH and α-HBDH may be considerable markers for evaluation of NCOVID-19."
156,h8ahn8fw,Origin and Evolution of the 2019 Novel Coronavirus,"As of today, the intermediate host of 2019-nCoV has not been determined. Considering that intermediate hosts are generally mammals [5], they are likely the living mammals sold in the South China seafood market. Therefore, strengthening the monitoring of wild mammals is an urgent measure to prevent similar viruses from infecting humans in the future. More than 1,000 confirmed cases have been reported in China. The number of provinces and cities in China as well as other Downloaded from https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciaa112/5721420 by World Health Organization user on 06 February 2020 countries with confirmed cases are steadily increasing. It is necessary to further strengthen the monitoring to ensure that it will not cause diseases like Global Outbreak of 2003 SARS."
157,hxaix2al,Timely blood glucose management for the outbreak of 2019 novel coronavirus disease (COVID-19) is urgently needed,Timely blood glucose management for the outbreak of 2019 novel coronavirus disease (COVID-19) is urgently needed
158,190zxwwj,"Clinical characteristics of COVID-19-infected cancer patients: A retrospective case study in three hospitals within Wuhan, China"," Background Cancer patients are regarded as a highly vulnerable group in the current Coronavirus Disease 2019 (COVID-19) pandemic. To date, the clinical characteristics of COVID-19-infected cancer patients are largely unknown. Patients and methods In this retrospective cohort study, we included cancer patients with laboratory confirmed COVID-19 from three designated hospitals in Wuhan, China. The clinical data were collected from medical records from Jan 13, 2020, to Feb 26, 2020. Univariate and multivariate analyses were performed to assess the risk factors associated with severe events defined as a condition requiring admission to an intensive care unit, the use of mechanical ventilation, or death. Results 28 COVID-19-infected cancer patients were included; 17 (60.7%) patients were male. Median age was 65.0 years (IQR:56.0-70.0). Lung cancer was the most frequent cancer type (7, 25.0%). 8 (28.6%) patients were suspected to be from hospital-associated transmission. The following clinical features were shown in our cohort: fever (23, 82.1%), dry cough (22, 81%) and dyspnoea (14, 50.0%), along with lymphopaenia (23, 82.1%), high level of high-sensitivity C-reactive protein (23, 82.1%), anaemia (21, 75.0%) and hypoproteinaemia (25, 89.3%). The common chest CT findings were ground-glass opacity (21, 75.0%) and patchy consolidation (13, 46.3%). 15 (53.6%) patients had severe events and mortality was 28.6%. If the last anti-tumour treatment was within 14 days, it significantly increased the risk of developing severe events (HR=4.079, 95%CI 1.086-15.322, P=0.037). Furthermore, patchy consolidation on CT on admission was associated with a higher risk for developing severe events (HR=5.438, 95%CI 1.498-19.748, P=0.010). Conclusions Cancer patients show deteriorating conditions and poor outcomes from the COVID-19 infection. It is recommended that cancer patients receiving anti-tumour treatments should have vigorous screening for COVID-19 infection and should avoid treatments causing immunosuppression or have their dosages decreased in case of COVID-19 co-infection."
159,gy35gsl2,In silico screening of Chinese herbal medicines with the potential to directly inhibit 2019 novel coronavirus,"Objective In this study we execute a rational screen to identify Chinese medical herbs that are commonly used in treating viral respiratory infections and also contain compounds that might directly inhibit 2019 novel coronavirus (2019-nCoV), an ongoing novel coronavirus that causes pneumonia. Methods There were two main steps in the screening process. In the first step we conducted a literature search for natural compounds that had been biologically confirmed as against sever acute respiratory syndrome coronavirus or Middle East respiratory syndrome coronavirus. Resulting compounds were cross-checked for listing in the Traditional Chinese Medicine Systems Pharmacology Database. Compounds meeting both requirements were subjected to absorption, distribution, metabolism and excretion (ADME) evaluation to verify that oral administration would be effective. Next, a docking analysis was used to test whether the compound had the potential for direct 2019-nCoV interaction. In the second step we searched Chinese herbal databases to identify treatments containing the selected compounds. Plants containing 2 or more of the compounds identified in our screen were then checked against the catalogue for classic herbal usage. Finally, network pharmacology analysis was used to predict the general in vivo effects of each selected herb. Results Of the natural compounds screened, 13 that exist in traditional Chinese medicines were also found to have potential anti-2019-nCoV activity. Further, 125 Chinese herbs were found to contain 2 or more of these 13 compounds. Of these 125 herbs, 26 are classically catalogued as treating viral respiratory infections. Network pharmacology analysis predicted that the general in vivo roles of these 26 treatments were related to regulating viral infection, immune/inflammation reactions and hypoxia response. Conclusion Chinese herbal treatments classically used for treating viral respiratory infection might contain direct anti-2019-nCoV compounds."
160,nn15iyqd,Recommendations for coronavirus infection in rheumatic diseases treated with biologic therapy," The Coronavirus-associated disease, that was first identified in 2019 in China (CoViD-19), is a pandemic caused by a bat-derived beta-coronavirus, named SARS-CoV2. It shares homology with SARS and MERS-CoV, responsible for past outbreaks in China and in Middle East. SARS-CoV2 spread from China where the first infections were described in December 2019 and is responsible for the respiratory symptoms that can lead to acute respiratory distress syndrome. A cytokine storm has been shown in patients who develop fatal complications, as observed in past coronavirus infections. The management includes ventilatory support and broad-spectrum antiviral drugs, empirically utilized, as a targeted therapy and vaccines have not been developed. Based upon our limited knowledge on the pathogenesis of CoViD-19, a potential role of some anti-rheumatic drugs may be hypothesized, acting as direct antivirals or targeting host immune response. Antimalarial drugs, commonly used in rheumatology, may alter the lysosomal proteases that mediates the viral entry into the cell and have demonstrated efficacy in improving the infection. Anti-IL-1 and anti-IL-6 may interfere with the cytokine storm in severe cases and use of tocilizumab has shown good outcomes in a small cohort. Baricitinib has both antiviral and anti-inflammatory properties. Checkpoints inhibitors such as anti-CD200 and anti-PD1 could have a role in the treatment of CoViD-19. Rheumatic disease patients taking immunosuppressive drugs should be recommended to maintain the chronic therapy, prevent infection by avoiding social contacts and pausing immunosuppressants in case of infection. National and international registries are being created to collect data on rheumatic patients with CoViD-19."
161,fpfl5hco,China empowers Internet hospital to fight against COVID-19,China empowers Internet hospital to fight against COVID-19
162,qopcs6jy,"Mutated COVID-19, May Foretells Mankind in a Great Risk in the Future"," Corona virus disease 2019 SARS-CoV-2 (COVID-19) is a zoonotic virus causing a variety of severe of respiratory diseases. SARS-CoV-2 is closest to SARS-CoV and MERS-CoV in structure. The highly prevalence of COVID-19 is due to the lack onset of symptoms. Our study aimed to present an overview of the virus in terms of structure, epidemiology, symptoms, treatment, and prevention. Conduct the differences of whole genome sequence and some viral proteins to determine the gap and the change alternation of nucleotides and amino acids sequences. We evaluate 11 complete genome sequence of different coronavirus using BAST and MAFFT software. We also selected 7 types of structural proteins. We were conclude that COVID-19 might be created new mutations specifically in glycoproteins hence requires caution and complete preparation by health authorities."
163,wl121lg4,Molecular immune pathogenesis and diagnosis of COVID-19," Coronavirus disease 2019 (COVID-19) is a kind of viral pneumonia with an unusual outbreak in Wuhan, China, in December 2019, which is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The emergence of SARS-CoV-2 has been marked as the third introduction of a highly pathogenic coronavirus into the human population after the severe acute respiratory syndrome coronavirus (SARS-CoV) and the Middle East respiratory syndrome coronavirus (MERS-CoV) in the twenty-first century. In this minireview, we provide a brief introduction of the general features of SARS-CoV-2 and discuss current knowledge of molecular immune pathogenesis, diagnosis and treatment of COVID-19 on the base of the present understanding of SARS-CoV and MERS-CoV infections, which may be helpful in offering novel insights and potential therapeutic targets for combating the SARS-CoV-2 infection."
164,02q9y011,Variable Macro X Domain of SARS-CoV-2 Retains the Ability to Bind ADP-ribose,"ABSTRACTThe virus that causes COVID-19, SARS-CoV-2, has a large RNA genome that encodes numerous proteins that might be targets for antiviral drugs. Some of these proteins, such as the RNA-dependent RNA polymers, helicase and main protease, are well conserved between SARS-CoV-2 and the original SARS virus, but several others are not. This study examines one of the most novel proteins encoded by SARS-CoV-2, a macrodomain of nonstructural protein 3 (nsp3). Although 26% of the amino acids in this SARS-CoV-2 macrodomain differ from those seen in other corona-viruses, the protein retains the ability to bind ADP-ribose, which is an important characteristic of beta coronaviruses, and potential therapeutic target."
165,yd7tu7u4,Potential inhibitors for 2019-nCoV coronavirus M protease from clinically approved medicines,"Starting from December 2019, a novel coronavirus, named 2019-nCoV, was found to cause Severe Acute Respiratory (SARI) symptoms and rapid pandemic in China. With the hope to identify candidate drugs for 2019-nCoV, we adopted a computational approach to screen for available commercial medicines which may function as inhibitors for the Mpro of 2019-nCoV. Up to 10 commercial medicines that may form hydrogen bounds to key residues within the binding pocket of 2019-nCoV Mpro were identified, which may have higher mutation tolerance than lopinavir/ritonavir and may also function as inhibitors for other coronaviruses with similar Mpro binding sites and pocket structures."
166,tun1ndt4,Working through the COVID-19 outbreak: Rapid review and recommendations for MSK and allied heath personnel," The coronavirus (COVID-19) pandemic has caused the world to undergo unprecedented change in a short space of time. This disease has devastated the economy, infringed personal freedom, and has taken a toll on healthcare systems worldwide. This review aims to highlight aspects of this pandemic with a specific emphasis on musculoskeletal work within the secondary care setting."
167,hi38itc9,Clinical Characteristics of Imported Cases of COVID-19 in Jiangsu Province: A Multicenter Descriptive Study,": We aimed to report the clinical characteristics of imported coronavirus disease-19 (COVID-19) in Jiangsu Province. METHODS: We retrospectively investigated the clinical, imaging, and laboratory characteristics of confirmed cases of COVID-19 with WHO interim guidance in three Grade ⅢA hospitals of Jiangsu from Jan 22 to Feb 14, 2020. Real time RT-PCR was used to detect the new coronavirus in respiratory samples. RESULTS: Of the 80 patients infected with COVID-19, 41 patients were female, with a median age of 46.1 years. Except for 3 severe patients, the rest of the 77 patients exhibited mild or moderate symptoms. 9 patients were unconfirmed until a third-time nucleic acid test. 38 cases had a history of chronic diseases. The main clinical manifestations of the patients were fever and cough, which accounted for 63 cases (78.75%) and 51 cases (-63.75%) respectively. Only 3 patients (3.75%) showed liver dysfunction. Imaging examination showed that 55 patients (-68.75%) showed abnormal, 25 cases (31.25%) had no abnormal density shadow in the parenchyma of both lungs. Up to now, 21 cases were discharged from the hospital, and no patient died. The average length of stay for discharged patients was 8 days. CONCLUSIONS: Compared with the cases in Wuhan, the cases in Jiangsu exhibited mild or moderate symptoms and no obvious gender susceptivity. The proportion of patients having liver dysfunction and abnormal CT imaging was relatively lower than that of Wuhan. Notably, infected patients may be falsely excluded based on two consecutively negative respiratory pathogenic nucleic acid test results."
168,6g34qwer,"Meplazumab treats COVID-19 pneumonia: an open-labelled, concurrent controlled add-on clinical trial","Background: SARS-CoV-2 is a novel human coronavirus, there is no specific antiviral drugs. It has been proved that host-cell-expressed CD147 could bind spike protein of SARS-CoV-2 and involve in host cell invasion. Antibody against CD147 could block the infection of SARS-CoV-2. We aimed to assess the efficacy and safety of meplazumab, a humanized anti-CD147 antibody, as add-on therapy in patients with COVID-19 pneumonia. Methods: All patients received recommended strategy from Diagnosis and Treatment for 2019 Novel Coronavirus Diseases released by National Health Commission of China. Eligible patients were add-on administered 10 mg meplazumab intravenously at days 1, 2, and 5. Patients hospitalized in the same period were observed as concurrent control. The endpoints include virological clearance rate, case severity, chest radiographic, and laboratory test. This trial was approved by the Ethics Committee of Institution at the Tangdu hospital, and registered with ClinicalTrials.gov, NCT 04275245. Findings:17 patients were enrolled and assigned to meplazumab group between Feb 3, 2020 and Feb 10, 2020. 11 hospitalized patients served as concurrent control. Baseline characteristics were generally balanced across two groups. Compared to control group, meplazumab treatment significantly improved the discharged (p=0.006) and case severity (p=0.021) in critical and severe patients. The time to virus negative in meplazumab group was reduced than that in control group (median 3, 95%CI[1.5-4.5] vs. 13, [6.5-19.5]; p=0.014, HR=0.37, 95%CI[0.155-0.833]). The percentages of patients recovered to the normal lymphocyte count and CRP concentration were also increased remarkably and rapidly in meplazumab group. No adverse effect was found in meplazumab-treated patients. Interpretation:Meplazumab efficiently improved the recovery of patients with SARS-CoV-2 pneumonia with a favorable safety profile. Our results support to carry out a large-scale investigation of meplazumab as a treatment for COVID-19 pneumonia. Funding:National Science and Technology Major Project."
169,6rs86u5v,Potential biochemical markers to identify severe cases among COVID-19 patients,"There is a high mortality and long hospitalization period for severe cases with 2019 novel coronavirus disease (COVID-19) pneumonia. Therefore, it makes sense to search for a potential biomarker that could rapidly and effectively identify severe cases early. Clinical samples from 28 cases of COVID-19 (8 severe cases, 20 mild cases) in Zunyi District from January 29, 2020 to February 21, 2020 were collected and otherwise statistically analysed for biochemical markers. Serum urea, creatinine (CREA) and cystatin C (CysC) concentrations in severe COVID-19 patients were significantly higher than those in mild COVID-19 patients (P<0.001), and there were also significant differences in serum direct bilirubin (DBIL), cholinesterase (CHE) and lactate dehydrogenase (LDH) concentrations between severe and mild COVID-19 patients (P<0.05). Serum urea, CREA, CysC, DBIL, CHE and LDH could be used to distinguish severe COVID-19 cases from mild COVID-19 cases. In particular, serum biomarkers, including urea, CREA, CysC, which reflect glomerular filtration function, may have some significance as potential indicators for the early diagnosis of severe COVID-19 and to distinguish it from mild COVID-19. Glomerular filtration function injury in severe COVID-19 patients should also be considered by clinicians."
170,5cw1ycyh,Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2),Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2)
