,sent
959,The newly emerging Middle East Respiratory Syndrome coronavirus (MERS-CoV) causes a Severe Acute Respiratory Syndrome-like disease with ∼43% mortality.
960,Middle East respiratory syndrome (MERS) is a deadly viral respiratory disease caused by MERS-coronavirus (MERS-CoV) infection.
961,"Whereas a high viral load of canine parvovirus type 2 significantly impacted feces quality, no effect was recorded for canine coronavirus."
962, Porcine enteric alphacoronavirus (PEAV) is a newly identified swine enteropathogenic coronavirus that causes watery diarrhea in newborn piglets.
963," The causative agent of the respiratory disease equine viral arteritis is a small, single-stranded RNA virus with a genome organization and replication strategy related to that of coronaviruses and toroviruses."
964,Coronavirus disease (COVID-19): The need to maintain regular physical activity while taking precautions
965,"Avian coronavirus, the causative agent of avian infectious bronchitis, occurs as multiple genotypes and lineages, and full genomes are not available for the majority of them."
966,"Zoonotic coronaviruses, including the one that caused severe acute respiratory syndrome (SARS), cause significant morbidity and mortality in humans."
967,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) was first discovered in September 2012 in Saudi Arabia.
968," The outbreak of Coronavirus Disease 2019 (COVID-19) causing novel coronavirus-infected pneumonia (NCIP), has affected the lives of 71,429 people globally."
969,"Considered a relative of severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), COVID-19 is caused by a betacoronavirus named SARS-CoV-2 that affects the lower respiratory tract and manifests as pneumonia in humans."
970,"Furthermore, three motifs (amino acids [aa] 67 to 71, 78 to 85, and 103 to 110) of PEDV nsp1 create a stable functional region for inhibiting protein synthesis, differing considerably from Betacoronavirus nsp1."
971, Four Massachusetts-type (Mass-type) strains of infectious bronchitis coronavirus (IBV) were compared genetically with the pathogenic M41 and H120 vaccine strains using the complete genomic sequences.
972,"In order to develop an effective vaccine and diagnostic tools, we prepared UV-inactivated SARS coronavirus on a large scale under the strict Biosafety Level 3 (BSL3) regulation."
973,"Thus, future vaccines against emerging coronaviruses should emphasize the generation of a memory CD8 T cell response for optimal protection."
974, The Middle East respiratory syndrome coronavirus (MERS-CoV) was first discovered in late 2012 and has gone on to cause over 1800 infections and 650 deaths.
975,"Conclusion: The outbreak caused by the novel coronavirus is larger than the previous human coronaviruses, showing that the SARS-CoV-2 is an extremely contagious virus."
976,The high fatality rate (35.4%) of this novel coronavirus and its persistent wide spread infectiousness in animal reservoirs have generated tremendous global public health concern.
977,"Respiratory viruses, especially influenza A viruses and coronaviruses such as MERS-CoV, represent continuing global threats to human health."
978,"Coronavirus disease 2019 (COVID-19) is a name for the disease, and the virus that causes it is known SARS-CoV-2."
979,PURPOSE: The large number of deaths in a short period of time due to the spread of severe acute respiratory syndrome (SARS) infection led to the unparalleled collaborative efforts world wide to determine and characterize the new coronavirus (SARS-CoV).
980,"Other viruses, such as toroviruses, coronaviruses, picobirnaviruses and pestiviruses, are increasingly being identified as causative agents of diarrhea."
981,A commentary on “World Health Organization declares global emergency: A review of the 2019 novel Coronavirus (COVID-19)”
982, Middle East respiratory syndrome coronavirus (MERS-CoV) has been a highly threatening zoonotic pathogen since its outbreak in 2012.
983,Porcine epidemic diarrhea virus (PEDV) is a contagious coronavirus infecting pigs that leads to significant economic losses in the swine industry.
984,The response to the novel coronavirus outbreak in China suggests that many of the lessons from the 2003 SARS epidemic have been implemented and the response improved as a consequence.
985,The SARS coronavirus (SARS-CoV) has been identified as the etiological agent for SARS.
986,Dromedary camels are the most likely source for the coronavirus that sporadically causes Middle East respiratory syndrome (MERS) in humans.
987,"Based on evolutionary analyses of coronavirus DNA sequences, encompassing an approximately 13kb stretch of the SARS-TOR2 genome, we provide evidence that SARS-CoV has a recombinant history with lineages of types I and III coronavirus."
988,"For example, porcine epidemic diarrhea virus (PEDV) is an alphacoronavirus that causes acute diarrhea in neonatal piglets."
989,The most common virus families that cause ARS are coronavirus and rhinovirus.
990, The large number of phenotypically distinct strains of infectious bronchitis virus (IBV) provide a broad genetic background for examining naturally occurring coronavirus variation.
991,"SARS Coronavirus (SARS-CoV), MERS Coronavirus (MERS-CoV), and the novel coronavirus, previously dubbed 2019-nCoV, and now officially named SARS-CoV-2, are the causative agents of the SARS, MERS, and COVID-19 disease outbreaks, respectively."
992,"In the present study, we analyzed the spectrum of immune responses of mice to three different forms of the SARS coronavirus nucleocapsid (N): (1) exogenous recombinant protein (N-GST) with Freund's adjuvant; (2) DNA encoding unmodified N as an endogenous cytoplasmic protein (pN); and (3) DNA encoding N as a LAMP-1 chimera targeted to the lysosomal MHC II compartment (p-LAMP-N)."
993,We report on the immunological response elicited by two recombinant versions of the glycoprotein S from the swine-transmissible gastroenteritis coronavirus (TGEV) expressed in transgenic plants.
994,"In the last years, much effort has been undertaken to address the role of the avian coronavirus spike protein in the various steps of the virus’ live cycle."
995,"The cats were from several studies conducted over the past 5 years, and as a result, some of them had prior exposure to feline enteric coronavirus (FECV) or avirulent FIPVs."
996,"Because of a concern for reemergence or a deliberate release of the SARS coronavirus, vaccine development was initiated."
997,"The production of effective and safe vaccines to prevent SARS has led to the development of promising vaccine candidates, in contrast to the design of vaccines for other coronaviruses, that in general has been less successful."
998,"Sanofi Pasteur is working with the US Biomedical Advanced Research and Development Authority (BARDA) to develop a vaccine against the novel coronavirus, known as severe acute respiratory syndrome-CoV-2, which as of Feb. 20 had infected more than 75,000 people and killed more than 2,100."
999,The identification of the 3Cpro cleavage site at the C terminus of N supported previous observations that PEDV 3Cpro showed a substrate requirement slightly different from that of severe acute respiratory syndrome coronavirus (SARS-CoV) 3Cpro and revealed a greater flexibility in its substrate recognition site.
1000,"While coronavirus antigens that induce protective neutralizing antibodies have been identified, coronavirus vaccines present a unique problem in that immunized individuals when infected by virus can develop lung eosinophilic pathology, a problem that is further exacerbated by the formulation of SARS-CoV vaccines with alum adjuvants."
1001,: Severe Acute Respiratory Syndrome (SARS) and Middle East Respiratory Syndrome (MERS) are two coronaviruses with demonstrated potential to generate significant nosocomial outbreaks.
1002,Live or inactivated canine coronavirus vaccine; new antigen dog coronavirus isolate
1003,Coronaviruses (CoVs) have formerly been regarded as relatively harmless respiratory pathogens to humans.
1004,"Hepatitis C virus (HCV) often causes a persistent infection associated with hypergammaglobulinemia, high levels of antiviral antibody and circulating immune complexes, and immune complex disease."
1005,[Image: see text] The recent outbreak of coronavirus disease 2019 (COVID-19) highlights an urgent need for therapeutics.
1006,A deletion mutant of severe acute respiratory syndrome coronavirus (SARS-CoV) has been engineered by deleting the structural E gene in an infectious cDNA clone that was constructed as a bacterial artificial chromosome (BAC).
1007,Coronavirus: A new threat to pilgrims
1008,: Immunization with the spike protein (S) of severe acute respiratory syndrome (SARS)-coronavirus (CoV) in mice is known to produce neutralizing antibodies and to prevent the infection caused by SARS-CoV.
1009,Coronavirus replication fidelity is approximately 20-fold greater than that of other RNA viruses and is mediated by a 3′-5′ exonuclease activity (ExoN) that likely functions in RNA proofreading.
1010,: The spike proteins of coronaviruses associate with cellular molecules to mediate infection of their target cells.
1011,We generated a SARS coronavirus (SARS-CoV) spike protein-expressing recombinant vaccinia virus (RVV-S) using highly attenuated strain LC16m8.
1012,"The Middle East respiratory syndrome–coronavirus (MERS-CoV) is such an infection, yet little is known about the role of IFN-I in this setting."
1013,"On Feb. 25, the US National Institutes of Health (NIH) said it had begun a Phase II clinical trial of remdesivir, an experimental small-molecule drug made by Gilead Sciences, for treatment of those infected with SARS-CoV-2."
1014,"Fecal samples were checked by semi-quantitative PCR or RT-PCR for canine parvovirus type 2 and canine coronavirus identification, respectively."
1015,"Background: Globally, the novel coronavirus, is a public health problem causing respiratory infections."
1016,"In order to survey the infectious situation of canine coronavirus (CCV) in giant panda population, a virus neutralization test detecting specific antibodies against CCV in giant panda’s sera was established by using two-fold dilutions of serum and 100 TCID(50) of the virus."
1017,"The prevalence of viruses and bacteria increased, from 7.4% and 15.4% before the Hajj to 45.4% and 31.0% after the Hajj, respectively, due to the acquisition of rhinovirus, coronaviruses (229E, HKU1, OC43), influenza A H1N1, Streptococcus pneumoniae, Haemophilus influenzae and Staphylococcus aureus."
1018,"Therefore, understanding the virulence mechanisms of this pathogen and developing efficacious vaccines are of high importance to prevent epidemics from this and other human coronaviruses."
1019,"ABSTRACTThe etiologic agent of the outbreak of pneumonia in Wuhan China was identified as severe acute respiratory syndrome associated coronavirus 2 (SARS-CoV-2) in January, 2020."
1020,"It also shows that immunity achieved with delta inulin adjuvants is long-lived, thereby overcoming the natural tendency for rapidly waning coronavirus immunity."
1021,"(15:24) - Risk groups (children, the elderly, pregnant women) (16:26) - Containment vs mitigation vs quarantine vs isolation (19:10) - Protecting the elderly and nursing home resident (23:52) - Public health prospects in Latin America, Africa (26:35) - Will coronavirus wane in warmer months like influenza?"
1022,"Spike (S) proteins of coronaviruses, including the coronavirus that causes severe acute respiratory syndrome (SARS), associate with cellular receptors to mediate infection of their target cells(1,2)."
1023,"Hence, these epitopes could be useful for diagnosis and as vaccine constituents."
1024,"In this paper, the precepts of vaccine discovery and advancement through pre-clinical and clinical assessment are discussed in the context of the recent Ebola virus, Middle East Respiratory Syndrome coronavirus (MERS-CoV), and Zika virus outbreaks."
1025,"A diagnostic test for feline infectious peritonitis virus (FIPV) infection based on a nested PCR (nPCR) assay was developed and tested with FIPV, feline enteric coronavirus (FECV), canine coronavirus (CCV), and transmissible gastroenteritis virus (TGEV) and clinical fluid samples from cats with effusive feline infectious peritonitis (FIP)."
1026, One of the most perplexing questions regarding the current COVID-19 coronavirus epidemic is the discrepancy between the severity of cases observed in the Hubei province of China and those occurring elsewhere in the world.
1027," Middle East respiratory syndrome coronavirus (MERS-CoV) has infected at least 2040 patients and caused 712 deaths since its first appearance in 2012, yet neither pathogen-specific therapeutics nor approved vaccines are available."
1028,"  Coronaviruses are ssRNA viruses that infect a wide range of mammalian and avian species; they are important causes of respiratory and enteric disease, encephalomyelitis, hepatitis, serositis, and vasculitis in domestic animals."
1029,"This includes 19 vaccine candidates against its priority pathogens (Lassa fever virus, Middle East respiratory syndrome coronavirus, Nipah virus, Chikungunya, Rift Valley fever) and three vaccine platforms to develop vaccines against Disease X, a novel or unanticipated pathogen."
1030,Background: Middle East respiratory syndrome coronavirus (MERS-CoV) was first identified in humans in 2012.
1031,"Overall, the nucleocapsid protein is highly variable both in size and composition between coronavirus major antigenic groups but is conserved within these groups."
1032,"This canine respiratory coronavirus (CRCV) was detected by RT–PCR in 32/119 tracheal and 20/119 lung samples, with the highest prevalence being detected in dogs with mild clinical symptoms."
1033,"DISCUSSION: The deficiencies of the clinical research response to severe acute respiratory syndrome, pandemic influenza, Middle East respiratory syndrome coronavirus and Ebola virus demonstrate that current research models do not adequately inform and improve the quality of clinical care or public health response."
1034,"The severe acute respiratory syndrome coronavirus (SARS-CoV) synthesizes several putative viral envelope proteins, including the spike (S), membrane (M), and small envelope (E) glycoproteins."
1035,"Chinese scientists released genetic information on the coronavirus causing an outbreak of SARS-like illness in Wuhan, China."
1036,"Respiratory viruses infections caused by influenza viruses, human parainfluenza virus (hPIV), respiratory syncytial virus (RSV) and coronaviruses are an eminent threat for public health."
1037,Emergence of SARS-like coronavirus poses new challenge in China
1038,"The highly infectious porcine transmissible gastroenteritis virus (TGEV), which belongs to the coronaviruses (CoVs), causes diarrhea and high mortality rates in piglets, resulting in severe economic losses in the pork industry worldwide."
1039,"MIDDLE EAST RESPIRATORY SYNDROME CORONAVIRUS – MERS, MERS CoV"
1040,Recent studies suggest that nucleocapsid (N) proteins from coronaviruses and other viruses can be useful antiviral drug targets against viral infections.
1041,Hepatitis C virus (HCV) causes chronic liver disease and affects an estimated 3% of the world's population.
1042, The nucleocapsid (N) protein of SARS-coronavirus (SARS-CoV) is the key protein for the formation of the helical nucleocapsid during virion assembly.
1043,"The first small molecule inhibitor of Hepatitis C Virus (HCV), the NS3 protease inhibitor BILN-2061, entered phase 2 clinical trials, producing a striking reduction in viral load in treated individuals."
1044,"In this study, we compared the immunogenicity and protection efficacy of recombinant proteins corresponding to different domains of the SARS-coronavirus spike protein."
1045,One study from Vanderbilt found coronavirus in about 5% of samples from upper respiratory illness and 8% from lower respiratory illness [1].
1046,"Infectious bronchitis virus (IBV) is a widespread avian coronavirus, whose control relies mainly on extensive vaccine administration."
1047,The Author's Response: Case of the Index Patient Who Caused Tertiary Transmission of Coronavirus Disease 2019 in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Pneumonia Monitored by Quantitative RT-PCR
1048,"Literature searches were performed using keywords including “Coronavirus 2019”, “2019-nCoV”, “COVID-19”, and “SARS-CoV-2”."
1049,Novel coronavirus is putting the whole world on alert
1050,New threat: 2019 novel Coronavirus infection and infection control perspective in Turkey
1051," Although the recent SARS coronavirus (SARS-CoV) that appeared in 2002 has now been contained, the possibility of re-emergence of SARS-CoV remains."
1052,"While dispensable for viral replication, coronavirus (CoV) accessory open reading frame (ORF) proteins often play critical roles during infection and pathogenesis."
1053,In this review we describe the different approaches currently being evaluated in the development of vaccines against SARS-associated coronavirus and avian influenza viruses and also highlight the many obstacles encountered in the development of these vaccines.
1054,": An epidemic of a Severe Acute Respiratory Syndrome (SARS) caused by a new coronavirus has spread from the Guangdong province to the rest of China and to the world, with a puzzling contagion behavior."
1055,The finding that the emergent U.S. PEDV strains share unique genetic features at the 5′-untranslated region with a bat coronavirus provided further support of the evolutionary origin of PEDV from bats and potential cross-species transmission.
1056,We have identified eight recombinant human single-chain variable region fragments (scFvs) against the S1 domain of spike (S) protein of the SARS-CoV from two nonimmune human antibody libraries.
1057,"The avian coronavirus-infectious bronchitis virus (AvCoV-IBV) is recognized as an important avian pathogen, and new viral variants are a continuous threat to the poultry industry worldwide."
1058,"In late December 2019, a previous unidentified coronavirus, currently named as the 2019 novel coronavirus#, emerged from Wuhan, China, and resulted in a formidable outbreak in many cities in China and expanded globally, including Thailand, Republic of Korea, Japan, United States, Philippines, Viet Nam, and our country (as of 2/6/2020 at least 25 countries)."
1059," Middle East respiratory syndrome coronavirus (MERS-CoV), an emerging infectious disease of growing global importance, has caused severe acute respiratory disease in more than 1600 people, resulting in more than 600 deaths."
1060," To analyze the immune responses of DNA vaccine encoded different gene fragments of severe acute respiratory syndrome coronavirus (SARS-Cov), SARS-Cov gene fragments of membrane (M), nucleocapsid (N), spike a (Sa), and spike b (Sb) proteins were cloned into pcDNA3.1 (Invitrogen) vector to form plasmids pcDNAM, pcDNAN, pcDNASa, and pcDNASb, respectively."
1061,": Bovine coronavirus is a primary cause of neonatal calf diarrhea worldwide, and is also associated with acute diarrhea in adult cattle during the winter season."
1062, Avian coronavirus infectious bronchitis virus (IBV) causes considerable damage to the poultry industry worldwide and the proportion of QX-like genotype isolates have increased over time.
1063,"Within this genus of coronaviruses, the avian coronavirus infectious bronchitis virus (IBV) causes a highly infectious upper-respiratory tract disease in commercial poultry."
1064,The development of an effective vaccine is critical for prevention of a Middle East respiratory syndrome coronavirus (MERS-CoV) pandemic.
1065,"The chapter summarizes the recent progress in the development of coronavirus (CoV) vaccines, focusing on two zoonotic CoVs, the severe acute respiratory syndrome CoV (SARS-CoV), and the Middle East respiratory syndrome CoV, both of which cause deadly disease and epidemics in humans."
1066,Severe acute respiratory syndrome coronavirus (SARS-CoV) is an important emerging virus that is highly pathogenic in aged populations and is maintained with great diversity in zoonotic reservoirs.
1067,Middle East respiratory syndrome coronavirus (MERS-CoV) causes severe respiratory disease in humans.
1068,These findings provide insights into the emergence and evolution of the Mass-type IB coronaviruses and may help to explain the emergence of Mass-type IBV in chicken flocks all over the world.
1069,Our results confirm high acquisition rates of rhinovirus and S. pneumoniae in pilgrims and highlight the acquisition of coronavirus E229.
1070,The aim of this study was to determine and compare the prevalence of Middle East respiratory syndrome coronavirus (MERS-CoV) and influenza virus infections among Iranian general population and pilgrims with severe acute respiratory infections (SARI) returning from Mecca and Karbala during 2013–2016.
1071,"The S1 gene has 1,620 nucleotides and encoded a polypeptide of 540 amino acids with typical coronavirus cleavage recognition sites of HRRR."
1072,A field trial was designed to determine the efficacy of a combination rotavirus-coronavirus/Escherichia coli vaccine on dairy farms in southwestern Ontario.
1073,The original zoonotic source of the SARS virus that caused the outbreak is still unknown but is suspected to be bats.
1074, The immunogenicity of HLA-A∗0201-restricted cytotoxic T lymphocyte (CTL) peptide in severe acute respiratory syndrome coronavirus (SARS-CoV) nuclear capsid (N) and spike (S) proteins was determined by testing the proteins’ ability to elicit a specific cellular immune response after immunization of HLA-A2.1 transgenic mice and in vitro vaccination of HLA-A2.1 positive human peripheral blood mononuclearcytes (PBMCs).
1075," Avian infectious bronchitis (IB) is an acute, highly infectious and contagious viral disease of chickens caused by avian infectious bronchitis virus (IBV) belonging to the genus Coronavirus and family Coronaviridae."
1076,"In humans, coronaviruses are one of several groups of viruses that cause the common cold."
1077,"RESULTS: Giving pregnant cows, an IFN-based drug at a dose of 1 ml/kg 48 h before vaccination results in the development and accumulation of antibodies to Rotavirus, coronavirus, and viral diarrhea (VD) in the colostrum, with a titer of 7.6±0.3 log(2), 5.8±0.34 log(2), and 4.4±0.18 log(2), respectively."
1078,"In this study, we constructed an attenuated S. enterica serovar Typhi strain stably expressing conserved nucleocapsid (N) protein of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) by integrating the N gene into the pilV gene, which was under the control of the type IVB pilus operon promoter in S. enterica serovar Typhi."
1079,The virus shares a high level of identity with some bat coronaviruses and is recognised as a potentially zoonotic virus.
1080,We did not identify Middle East respiratory coronavirus carriage.
1081,"Here, we show that coronaviruses with completely rewired transcription regulatory networks (TRNs) are effective vaccines against SARS-CoV."
1082,Our studies show that the deletion of group-specific genes from the coronavirus genome results in live attenuated candidate vaccines against FIPV.
1083,"Methods One hundred and ninety-four samples from two different study cohorts were analysed using RT-PCR assays for picornaviruses, coronaviruses 229E and OC43, influenza A and B viruses, respiratory syncytial virus, parainfluenza types 1–3 viruses, and human metapneumovirus and a PCR assay for adenoviruses."
1084,A novel coronavirus has been recently identified as the causative agent of the severe acute respiratory syndrome (SARS) outbreak that has accounted for more than 8000 infected people worldwide.
1085,We have expressed and characterized the severe acute respiratory syndrome coronavirus (SARS-CoV) spike protein in cDNA-transfected mammalian cells.
1086,"Coronavirus has saturated the attention of politicians, policy makers, journalists, and even medical journal editors for several months now."
1087,"The first case of Middle East respiratory syndrome coronavirus (MERS-CoV) was identified in the year 2012, which spread rapidly and increased to more than 2200 in 2018."
1088,"Recently, a novel Middle East Respiratory Syndrome Coronavirus emerged."
1089,CONCLUSION: An IB-like avian coronavirus was isolated from healthy Eclectus parrots.
1090,"While there have been no recent outbreaks of the disease, the threat remains as SARS coronavirus (SARS-CoV) like strains still exist in animal reservoirs."
1091,Efficient Transduction of Dendritic Cells Using Coronavirus-Based Vectors
1092,Background Middle East respiratory syndrome coronavirus (MERS-CoV) is a novel coronavirus that causes a severe respiratory disease with high case fatality rate.
1093,"The bulk of this robust antibody immunoassay platform could be installed into a compact syringe-driven cassette device, which could perform multiplex antibody immunoassay for antibodies specifically against Middle East respiratory syndrome coronavirus (MERS-CoV) with rapid preparation amounting to a total of 5 min, as well as high sensitivity and specificity for the MERS-CoV down to 200 μg/mL."
1094,"Vaccine vectors based on heavily attenuated murine coronavirus genomes were generated to express epitopes from the lymphocytic choriomeningitis virus glycoprotein, or human Melan-A, in combination with the immunostimulatory cytokine granulocyte-macrophage colony-stimulating factor (GM-CSF)."
1095,"The patent analysis of coronavirus-related biologics includes therapeutic antibodies, cytokines, and nucleic acid-based therapies targeting virus gene expression as well as various types of vaccines."
1096,"The spike (S) protein of the severe acute respiratory syndrome coronavirus (SARS-CoV) interacts with cellular receptors to mediate membrane fusion, allowing viral entry into host cells; hence it is recognized as the primary target of neutralizing antibodies, and therefore knowledge of antigenic determinants that can elicit neutralizing antibodies could be beneficial for the development of a protective vaccine."
1097,"However, the mortality rate of COVID-19 is lower than that of other coronaviruses diseases such as SARS or MERS and other viruses like HIV and Ebola."
1098,The Middle East respiratory syndrome coronavirus
1099,"As will be discussed in this chapter, coronavirus vaccines present many challenges including low and rapidly waning immunity and the fact that coronavirus vaccines, particularly when formulated with Th2-biased alum adjuvants, can exacerbate coronavirus infection-associated eosinophilic lung immunopathology."
1100,"First identified in 2012, Middle East respiratory syndrome (MERS) coronavirus (MERS-CoV) is listed as a new Category C Priority Pathogen."
1101,"The presence of transmembrane helical segments in Coronavirus ORF1ab nsp2 and nsp3, was tested by TMHMM, MEMSAT and MEMPACK tools."
1102,"In this study, the codon-optimized S gene of SARS-CoV was synthesized to construct DNA vaccine plasmids expressing either the full-length or segments of the S protein."
1103," Infectious bronchitis (IB) is a highly contagious respiratory disease of poultry, caused by the avian coronavirus infectious bronchitis virus (IBV)."
1104,"To ultimately combat the emerging COVID-19 pandemic, it is desired to develop an effective and safe vaccine against this highly contagious disease caused by the SARS-CoV-2 coronavirus."
1105,"In 2003, severe acute respiratory syndrome coronavirus (SARS-CoV) emerged and caused over 8,000 human cases of infection and more than 700 deaths worldwide."
1106," Middle East respiratory syndrome coronavirus (MERS-CoV), a novel human coronavirus that caused outbreaks of a SARS-like illness in the Middle East, is now considered a threat to global public health."
1107,IMPORTANCE Coronaviruses are important human pathogens with significant zoonotic potential.
1108,"In this study, we coupled 15 highly conserved immunodominant CTL epitope peptides derived from hepatitis C virus (HCV) to the surface of liposomes."
1109,"Surprisingly, only a limited number of studies have explored the role of the T cell-mediated adaptive immune response in respiratory coronavirus pathogenesis."
1110,We report here that biosafe coronavirus-based vaccine vectors facilitate delivery of multiple antigens and immunostimulatory cytokines to professional antigen-presenting cells in vitro and in vivo.
1111,"Porcine epidemic diarrhea virus (PEDV), an alphacoronavirus (alpha-CoV), infects gut epithelial cells and macrophages, inducing diarrhea and resulting in high mortality in piglets."
1112,"Considering the potential threat of a pandemic, scientists and physicians have been racing to understand this new virus and the pathophysiology of this disease to uncover possible treatment regimens and discover effective therapeutic agents and vaccines."
1113,"This article discusses effects of lymphocytic choriomeningitis virus, West Nile virus, severe acute respiratory syndrome coronavirus, avian influenza A virus, viral hemorrhagic fevers, spirochetal illnesses, and Chagas' disease."
1114, SARS-associated coronavirus (SCoV) M protein plays a key role in viral assembly and budding.
1115,The Antonín Holý Lecture Award by David Chu on medicinal chemistry provided an overview of early developments of nucleoside analogs for the treatment of HIV and varicella zoster virus infection and how this knowledge serves to develop new drugs targeting HBV.
1116,"Therefore, research into the avian coronavirus in various species of birds is required."
1117,"Very little work has been carried out to date with human coronaviruses, either from the point of view of vaccine development or specific antivirals."
1118,First clinical trial of a MERS coronavirus DNA vaccine
1119,"A possible threat in the ophthalmology clinic While the 2019-nCoV transmission route is still unknown, countries have been preparing measures based on past experiences with coronaviruses namely SARS-CoV and MERS-CoV."
1120,"Taken together, the presented attenuation strategy provides a paradigm for the development of highly efficient coronavirus vaccines."
1121,"In experiment 1, Groups 1 and 2 were inoculated with H9N2 AIV through nasal route in 1 day old, Groups 1 and 3 were vaccinated with live infectious bronchitis coronavirus (IBV) vaccine in 5 days old, and Group 4 was left as a negative control."
1122,"In this report, we investigated the requirement of processing at the equivalent position for replication of avian coronavirus infectious bronchitis virus (IBV), using an infectious cloning system."
1123,The outbreak of severe acute respiratory syndrome coronavirus saw the beginning of an extensive global collaboration and has influenced many outbreak preparedness protocols now in place.
1124,"Our previous work showed that in addition to the conserved coronavirus double membrane vesicles (DMVs), Beau-R, an apathogenic strain of avian Gammacoronavirus infectious bronchitis virus (IBV), induces regions of ER that are zippered together and tethered open-necked double membrane spherules that resemble replication organelles induced by other +RNA viruses."
1125,Hepatitis C Virus (HCV) infects 2% of the world’s population and is the leading cause of liver disease and liver transplantation.
1126,Here we review data we obtained on the immunological response elicited by two recombinant versions of the glycoprotein S from the swine transmissible gastroenteritis coronavirus (TGEV) expressed in transgenic plants.
1127, The receptor-binding domain (RBD) on spike protein of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) is the main region interacting with the viral receptor-ACE2 and is a useful target for induction of neutralizing antibodies against SARS-CoV infection.
1128,The highly pathogenic SARS coronavirus (SARS-CoV) emerged from zoonotic pools in 2002 to cause a global epidemic of severe acute respiratory syndrome (SARS).
1129, Middle East respiratory syndrome (MERS) coronavirus (MERS-CoV) was originally identified in Saudi Arabia in 2012.
1130,There is no specific therapy.
1131, A new type of coronavirus has been identified as the causative agent underlying Middle East Respiratory Syndrome (MERS).
1132,"Scour vaccines are available against some of the most frequent pathogens responsible for this disease: Bovine Rotavirus (BoRV), Bovine Coronavirus (BoCV) and E. coli K99."
1133,Human coronaviruses (HCoVs) are large RNA viruses that infect the human respiratory tract.
1134,"Specific pathogen free kittens were vaccinated with an unattenuated field isolate of canine coronavirus (ccv) either by aerosol or subcutaneously, and received boosting vaccinations four weeks later."
1135,"Since late 2019 the world is facing the rapid spreading of a novel viral disease (SARS-CoV-2) provoked by the coronavirus 2 infection (COVID-19), declared pandemic last 12 March 2020."
1136,This study reveals a role for EndoU activity as a virulence factor in PEDV infection and provides an approach for generating live-attenuated vaccine candidates for emerging coronaviruses.
1137,All RVA isolates were confirmed by LSI VetMAX™ Triplex Ruminant Rotavirus & Coronavirus Real-Time PCR kit.
1138,The gammacoronaviruses primarily infect avian hosts.
1139,"No specific therapy for any human coronavirus is available, making vaccine development critical for protection against these viruses."
1140,"More than 500 patents disclose methodologies of these four biologics with the potential for treating and preventing coronavirus infections, which may be applicable to COVID-19."
1141,"Another interesting feature of coronaviruses is their potential environmental resistance, despite the accepted fragility of enveloped viruses."
1142,"In a large multi-centre European study the prevalences of four key emerging CIRD pathogens; canine respiratory coronavirus (CRCoV), canine pneumovirus (CnPnV), influenza A, and Mycoplasma cynos (M. cynos); were estimated, and risk factors for exposure, infection and clinical disease were investigated."
1143,"As found with other coronaviruses, the peplomer protein carries the epitopes eliciting neutralizing antibodies."
1144,"While vaccines for transmissible gastroenteritis virus (TGEV) have been available to producers around the world for a long time, effective vaccines for PEDV and deltacoronaviruses were only recently developed or are still in development."
1145,The development of antiviral agents to treat non-HIV infections is largely focused on therapies for the treatment of chronic hepatitis infections B and C. Nucleoside analog continue to be the mainstay of Hepatitis B Virus (HBV) therapeutics.
1146,This human pathogen is a member of betacoronavirus genus carrying 30 kilobase of single positive-sense RNA genome.
1147,"The aim of this study was to investigate the prevalence of canine parainfluenza virus (CPIV), canine adenovirus type 2 (CAV-2), canine influenza virus (CIV), canine respiratory coronavirus (CRCoV), canine herpes virus-1 (CHV-1), canine distemper virus (CDV) and Bordetella bronchiseptica in dogs with CIRD and to compare the data with findings in healthy dogs."
1148,"Pangolins are an endangered ant-eating mammal from which scientists in Guangzhou have shown a coronavirus with 99% homology, with a receptor binding domain identical to that of SARS-CoV-2."
1149,Horseshoe bats are implicated in the emergence of novel coronavirus infection in humans.
1150,"In this study, the full-length genomes of eight avian gamma-coronavirus infectious bronchitis virus (IBV) isolates were sequenced and along with other full-length IBV genomes available from GenBank were analyzed for recombination."
1151,"Porcine epidemic diarrhea virus (PEDV), is an economically important enteric coronavirus, with over a 90% mortality rate in neonatal piglets."
1152,Preclinical development of and research on potential Middle East respiratory syndrome coronavirus (MERS-CoV) medical countermeasures remain preliminary; advancements are needed before most countermeasures are ready to be tested in human clinical trials.
1153,"Infections due to the bloodborne pathogens (hepatitis B virus, hepatitis C virus, and human immunodeficiency virus) remain the most common reported viral infections, whereas the dimorphic fungi are responsible for the greatest number of fungal infections."
1154,"Since its launch in 2017, CEPI has mobilized more than US$750 million to support its mission to develop vaccines against agents such as Lassa virus, Middle East respiratory syndrome coronavirus, and Nipah virus, as well as several rapid-response vaccine platforms to accelerate response times to unexpected epidemic threats."
1155,The COVID-19 China coronavirus started in Dec 2019 was challenged by the lack of accurate serological diagnostic tool for this deadly disease to quickly identify and isolate the infected patients.
