,sent
2767," Viral particles of human severe acute respiratory syndrome coronavirus (SARS CoV) consist of three virion structural proteins, including spike protein, membrane protein, and envelope protein."
2768,"Rh-ACE2, however, is more polymorphic than hu-ACE2."
2769,Studies of patients with severe acute respiratory syndrome (SARS) demonstrate that the respiratory tract is a major site of SARS-coronavirus (CoV) infection and disease morbidity.
2770,No specific vaccine has yet been reported against MERS.
2771,Phylogenetic analysis of these 2019-nCoV genomes and those of other coronaviruses was used to determine the evolutionary history of the virus and help infer its likely origin.
2772,"Several researches have indicated that some patients have abnormal renal function or even kidney damage in addition to injury in respiratory system, and the related mechanism is unknown."
2773,"An ongoing outbreak of pneumonia caused by a novel coronavirus, currently designated as the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2), was reported recently."
2774,"The presence of coronaviruses, closely related to MERS-CoV in Ghanaian bats, presented the opportunity to test the hypothesis of transmissibility of this virus through domestic livestock species."
2775,The severe acute respiratory syndrome coronavirus (SARS-CoV) emerged in 2002 and was responsible for an epidemic that spread to five continents with a fatality rate of 10% before being contained in 2003 (with additional cases reported in 2004).
2776,"During the past two decades, three zoonotic coronaviruses have been identified as the cause of large-scale disease outbreaks–Severe Acute Respiratory Syndrome (SARS), Middle East Respiratory Syndrome (MERS), and Swine Acute Diarrhea Syndrome (SADS)."
2777,"Here, we reported a research finding that SARS-CoV-2 invaded host cells via a novel route of CD147-spike protein (SP)."
2778,"Antibody-mediated infection was dependent on Fcγ receptor II but did not use the endosomal/lysosomal pathway utilized by angiotensin I converting enzyme 2 (ACE2), the accepted receptor for SARS-CoV."
2779, Severe acute respiratory syndrome (SARS) is a highly lethal emerging disease caused by coronavirus SARS-CoV.
2780,"This study not only first made a human neutralizing antibody, which recognized an epitope on S2 protein like natural antibody in sera, but also may help us to better understand the immunological characteristics of SARS protein and SARS vaccine design."
2781,This article highlights the most important of these features compared to other Betacoronaviruses.
2782,"Additionally, the resistance to MERS-CoV infection directly correlated with increased serum shDPP4 and serum virus neutralizing activity."
2783,"However, it has a fatality rate of 2.3%, lower than SARS (9.5%) and much lower than MERS (34.4%)."
2784,Further analysis showed that alpha- and betacoronaviruses have different circulation and transmission dynamics in bat populations.
2785,"Among them, 6,8-difluoro-3-isobutyryl-2-((2,3,4-trifluorophenyl)amino)quinolin-4(1H)-one (6u) exhibits high inhibitory effect (IC50 = 86 nM) and low toxicity (CC50 > 25 μM)."
2786,"We compared the receptors of humans and Middle Eastern animals and found that human, camel, and horse receptors sensitized cells to MERS-CoV infection more robustly than goat and bat receptors."
2787,"We probe how genetic variability across the three major histocompatibility complex (MHC) class I genes (human leukocyte antigen [HLA] A, B, and C) may affect susceptibility to and severity of severe acute respiratory syndrome 2 (SARS-CoV-2), the virus responsible for coronavirus disease 2019 (COVID-19)."
2788,It is predicted that proteins 3b and 6 were highly divergent from those proteins in all known SARS-related CoV.
2789,"Of the several SARS CoV structural proteins, the nucleocapsid protein has been shown to be a good diagnostic marker."
2790,Their members include zoonotic viruses with pandemic potential where therapeutic options are currently limited.
2791,This summary discusses recent advances in coronavirus research that will facilitate the identification of crucial molecular targets for the rational design of SARS therapeutics.
2792,"Interestingly, a point mutation in the ACE2 ectodomain, L584A, markedly attenuated shedding."
2793,"Coronaviruses are widespread in the environment, infecting humans, domesticated and wild mammals, and birds."
2794,"Furthermore, experimental evidence showed that the secondary structure and enzymatic activity of SARS-CoV 3CLpro were not affected by the Q189A mutation."
2795,Emerging threats from zoonotic coronaviruses-from SARS and MERS to 2019-nCoV
2796,The structural modeling of the HKU31-RBD-hDPP4 binding interphase compared to that of MERS-CoV and Tylonycteris bat CoV HKU4 (Ty-BatCoV HKU4) suggested that HKU31-RBD is unlikely to bind to hDPP4.
2797,The resultant human DPP4 KI mice are permissive to MERS-CoV (HCoV-EMC/2012 strain) infection but develop no disease.
2798,Severe acute respiratory syndrome (SARS) is caused by the SARS coronavirus (CoV).
2799,Most neutralizing antibodies against Middle East respiratory syndrome coronavirus (MERS-CoV) target the receptor-binding domain (RBD) of the spike glycoprotein and block its binding to the cellular receptor dipeptidyl peptidase 4 (DPP4).
2800,"In this review, we discuss the major advances each method has provided and discuss how future studies should leverage these strategies synergistically to answer novel questions."
2801,Few attempts have been made to develop a suitable vaccine or ACE2 blocker or virus-receptor inhibitor within this short period of time.
2802,The retrospective study using the past SARS-CoV and MERS-CoV data demonstrated that our machine learning based method can successfully predict effective drug candidates against a specific coronavirus.
2803,"When the rAd5-hDPP4 vectors co-expressed small RNAs silencing Cd9 or Tmprss2, the animals were significantly less susceptible, indicating that CD9 and TMPRSS2 facilitated robust in vivo MERS-CoV infection of mouse lungs."
2804,"In this review, we discuss the molecular mechanisms that govern coronavirus cross-species transmission both in vitro and in vivo, using the emergence of SARS-CoV as a model."
2805,"These peptides were coupled to the surface of liposomes, and inoculated into mice."
2806,It has been proved that host-cell-expressed CD147 could bind spike protein of SARS-CoV-2 and involve in host cell invasion.
2807,Complement suppression may represent a common therapeutic approach for pneumonia induced by these highly pathogenic coronaviruses.
2808,"Middle East respiratory syndrome coronavirus (MERS-CoV) was detected by monoclonal antibody-based nucleocapsid protein-capture enzyme-linked immunosorbent assay (ELISA), RNA detection, and viral culture from the nasal sample of a 1-month-old dromedary calf in Dubai with sudden death."
2809,"The in vitro antiviral properties of five circular Triple-Helix Forming Oligonucleotide (TFO) RNAs (TFO1 to TFO5), which target the different regions of virulent feline coronavirus (FCoV) strain FIPV WSU 79-1146 genome, were tested in FIPV-infected Crandell-Rees Feline Kidney (CRFK) cells."
2810,The inhibitory effects of these peptides were validated by the wild-type SARS-CoV assay.
2811,The viral spike glycoprotein is very likely to interact with host Angiotensin-Converting Enzyme 2 (ACE2) and transmits its genetic materials and hijacks host machinery with extreme fidelity for self propagation.
2812,"This literature review aims to presents accredited and the most current studies pertaining to the basic sciences of SARS-CoV-2, clinical presentation and disease course of COVID-19, public health interventions, and current epidemiological developments."
2813,This paper describes an easy and safe cell-based assay suitable for studying the binding between SARS-CoV S protein and its receptor.
2814,"Survival analysis showed that men (hazard ratio [95% CI] 1.47 [1.05-2.06, P= 0.025) had a significantly higher mortality rate than women in patients with SARS."
2815,"Additionally, chimeric antibodies of RBD-14F8 and RBD-43E4 with human Fc and light chain showed neutralizing effect against wild type MERS-CoV KOR/KNIH/002, similar to the original mouse mAbs."
2816,The murine antisera induced were fully-neutralising in vitro for two separate clinical strains of the MERS coronavirus (MERS-CoV).
2817,"Specifically, MNA delivered MERS-S1 subunit vaccines elicited strong and long-lasting antigen-specific antibody responses."
2818,"Fibrin deposition was universal in the lungs of SARS patients and fgl2 prothrombinase gene, a novel procoagulant, was demonstrated to express highly in a clinically relevant SARS model."
2819,Our genetic risk association study shows that individuals homozygous for CLEC4M tandem repeats are less susceptible to SARS infection.
2820,"Alternatively, dimerisation of the nucleocapsid protein may result in juxtaposition of the amino acid sequences 316–325 and 361–367 on one nucleoprotein molecule to amino acid 286–295 on the second peptide."
2821,"In contrast to humans, MERS-CoV–exposed dromedaries develop only very mild infections and exceptionally potent virus-neutralizing antibody responses."
2822,"A prominent pro-inflammatory Th1 and Th17 response was clearly seen in patients with MERS-CoV infection, with markedly increased concentrations of IFN-γ, TNF-α, IL-15 and IL-17 compared to controls."
2823,This model was further utilized to design small molecules that are expected to block an ATPase catalytic pocket thus inhibit the enzymatic activity.
2824,The results demonstrated that TPEQQFT is a mimic epitope peptide containing neutralizing MAb 2C5.
2825," Viral metagenomics, modeling of protein structure, and manipulation of viral genetics are key approaches that have laid the foundations of our understanding of coronavirus biology."
2826,"Interestingly, the nine miRNAs do not have targets in SARS and MERS genomes."
2827,"Given the threat of future outbreaks of severe coronavirus disease, including Middle East respiratory syndrome (MERS), it is important to understand the mechanisms responsible for pulmonary fibrosis, so as to support the development of therapeutic countermeasures and mitigate sequelae of infection."
2828,"A preliminary study of human sera collected prior to the SARS-CoV-2 pandemic demonstrates overall high IgG reactivity to common human coronaviruses and low IgG reactivity to epidemic coronaviruses including SARS-CoV-2, with some cross-reactivity of conserved antigenic domains including S2 domain of spike protein and nucleocapsid protein."
2829,"Collectively, we identified naturally-occurring polymorphisms in DPP4 that negatively impact cellular entry of MERS-CoV and might thus modulate MERS development in infected patients."
2830,Conclusion Despite multiple studies in humans there is no consensus on the optimal therapy for MERS-CoV.
2831, Background A new betacoronavirus—Middle East respiratory syndrome coronavirus (MERS-CoV)—has been identified in patients with severe acute respiratory infection.
2832,"Preventive measures for MERS-CoV include disease control in camels, prevention of camel to human transmission."
2833,"With this new technique, we found that recently identified NL63 and HKU1 contribute significantly to the overall spectrum of coronavirus infections."
2834,"Using the phage-displayed peptide library screening method and purified Fab fragments of immunoglobulin G (IgG Fab) from normal human sera and convalescent sera from SARS-CoV-infected patients as targets, 11 B cell epitopes of SARS-CoV spike glycoprotein (S protein) and membrane protein (M protein) were screened."
2835,The assembly of the viral genome into virus particles involves viral structural proteins and is believed to be mediated through recognition of specific sequences and RNA structures of the viral genome.
2836,Our results suggest that intermediate animal host may exist for the zoonotic transmission of SARS-CoV-2.
2837,"Because SARS is contracted by aerosolized contamination of the respiratory tract, a vaccine inducing mucosal long-term protection would be an asset to control new epidemics."
2838,Another component discussed is the brief history on the series of experiments used to explore the origins and evolution of the phylogeny of the viral genome of SARS-CoV-2.
2839,"With this analysis, we determine a region inside the receptor-binding domain with putative sites under positive selection interspersed among highly conserved sites, which are implicated in structural stability of the viral spike protein and its union with human receptor hACE2."
2840,The newly emerging Middle East respiratory syndrome coronavirus (MERS-CoV) encodes the conserved macro domain within non-structural protein 3.
2841,Specific pathogen-free (SPF) chickens were immunized with inactivated SARS coronavirus and their eggs were harvested at regular intervals.
2842,"We find that tongue keratinocytes, airway club cells, and ciliated cells are likely under-appreciated targets of SARS-CoV-2 infection, in addition to type II pneumocytes and olfactory epithelial cells."
2843,Hereby we attempt to provide such study by analyzing autopsy lung samples from patient who died of SARS and showed different degrees of severity of the pulmonary involvement.
2844,"The results showed that N protein of SARS-CoV induced hfgl2 gene transcription dependent on the transcription factor C/EBP alpha, which maybe contribute to the development of thrombosis in SARS."
2845,"Later, MERS-CoV (M PID=9%, N PID =44%) was found to be in Category C, which consists of viruses with lower respiratory transmission potential but with higher fecal-oral transmission capabilities."
2846,"Although 2019-nCoV, human and bat SARS-CoV share high homologous in overall genome structures, they evolved into two distinct groups with different receptor entry specificities through potential recombination in the receptor binding regions."
2847," Since the outbreak of the new coronavirus epidemic, novel coronavirus has infected nearly 100,000 people in more than 110 countries."
2848,The results demonstrated that (1) a single dose of RBD-rAAV vaccination could induce sufficient neutralizing antibody against SARS-CoV infection; (2) two more repeated doses of the vaccination boosted the neutralizing antibody to about 5 times of the level achieved by a single dose of the immunization and (3) the level of the antibody continued to increase for the entire duration of the experiment of 5.5 months.
2849,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) was first reported in Wuhan, China, and rapidly spread worldwide."
2850,"This is the third serious Coronavirus outbreak in less than 20 years, following SARS in 2002–2003 and MERS in 2012."
2851,"The heterogeneity could be transmitted in a close association with variation in the consensus sequences, suggesting the occurrence of multiple MERS-CoV infections."
2852,We previously demonstrated that the receptor-binding domain (RBD: residues 318–510) of S protein contains multiple conformation-dependent neutralizing epitopes (Conf I to VI) and serves as a major target of SARS-CoV neutralization.
2853,As little as 37.5pg of purified N protein and 50 TCID50 of SARS CoV could be detected by the antigen capture ELISA.
2854,Spike glycoprotein (S) of MERS-CoV is a key target for vaccines and therapeutics because S mediates viral entry and membrane-fusion to host cells.
2855,Structural characterization of MERS-CoV S protein bound with these monoclonal antibodies has provided insights into the mechanisms of humoral immune responses against MERS-CoV infection.
2856,The mechanisms by which coronaviruses evade host innate antiviral response are under intense investigations.
2857,Our findings suggest that disulfiram acts as an allosteric inhibitor of MERS-CoV PLpro but as a competitive (or mixed) inhibitor of SARS-CoV PLpro.
2858,"Monkey and human kidney cells (LLC-MK2, Vero, and 769-P) and swine kidney cells were permissive for both viruses, but only SARS-CoV infection could be blocked by anti-hACE2 antibody and could be neutralized by preincubation of virus with soluble ACE2."
2859,Whether GX_P2X uses angiotensin-converting enzyme 2 (ACE2) as the cell receptor was investigated by using small interfering RNA (siRNA) -mediated silencing of ACE2.
2860,"Here, a viral metagenomic analysis of 268 bat rectal swabs collected from four counties in Yunnan Province has identified hundreds of sequences relating to alpha- and betacoronaviruses."
2861,"Both coronavirus disease 2019 (COVID-19) and severe acute respiratory syndrome (SARS) are characterised by an overexuberant inflammatory response and, for SARS, viral load is not correlated with the worsening of symptoms."
2862,"We used this method to analyze the memory repertoire of a patient who recovered from severe acute respiratory syndrome coronavirus (SARS-CoV) infection and to isolate monoclonal antibodies specific for different viral proteins, including 35 antibodies with in vitro neutralizing activity ranging from 10(−8)M to 10(−11)M. One such antibody confers protection in vivo in a mouse model of SARS-CoV infection."
2863,"MERS-CoV has now been reported in more than 27 countries across the Middle East, Europe, North Africa and Asia."
2864,The culprit was determined to be a coronavirus of animal origin [SARS-CoV].
2865,"Methods Based on recently published literatures, official documents and selected up-to-date preprint studies, we reviewed the virology and origin, epidemiology, clinical manifestations, pathology and treatment of 2019-nCoV infection, in comparison with severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV) infection."
2866,This review focuses on the fierce arms race between host innate antiviral immunity and emerging human coronaviruses.
2867,This cELISA may be useful for MERS epidemiological investigations on MERS-CoV infection.
2868,We identified non-coding sequences in SARS-CoV-2 genomes that were earlier reported to contribute towards SARS pathology.
2869,SARS-CoV-2 has caused tens of thousands of infections and more than one thousand deaths.
2870,Our assay has the potential to facilitate the discovery of new inhibitors of membrane fusion of MERS-CoV as well as other viruses that rely on the activity of TMPRSS2.
2871,The latter membrane fusion requires an S protein conformational flexibility that is facilitated by proteolytic cleavages.
2872,"It is now well established that the causative agent, a newly identified coronavirus termed SARS-CoV, employs multiple passive and active mechanisms to avoid induction of the antiviral type I interferons in tissue cells."
2873,Here a molecular assembly of SARS coronavirus peplomer which accounts for the available functional data is suggested.
2874,"A novel coronavirus related to MERS-CoV, Erinaceus amurensis hedgehog coronavirus HKU31 (Ea-HedCoV HKU31), was identified from two Amur hedgehogs."
2875," Since discovering the Middle East respiratory syndrome coronavirus (MERS-CoV) as a causative agent of severe respiratory illness in the Middle East in 2012, serological testing has been conducted to assess antibody responses in patients and to investigate the zoonotic reservoir of the virus."
2876,"Severe acute respiratory syndrome (SARS) is characterized by acute respiratory distress syndrome (ARDS) and pulmonary fibrosis, and monocytes/macrophages are the key players in the pathogenesis of SARS."
2877,"The high variability of complementarity determining region (CDR) 3 length and cysteine numbers are important for the diversity of V(NAR)s. To validate the use of the shark V(NAR) library for antibody discovery, we isolated a panel of V(NAR) phage binders to cancer therapy-related antigens, including glypican-3, human epidermal growth factor receptor 2 (HER2), and programmed cell death-1 (PD1)."
2878,"Efficient gene transfer could be detected in Vero and CaCo2 cells, whereas the level of gene marking of 293T, HeLa, and HepG2 cells was only slightly above background levels."
2879,Macrophages can readily recognize the virus and eliminate it.
2880,We first identified four HLA-A*0201-restricted CTL epitopes derived from SARS-CoV using HLA-A*0201 transgenic mice and recombinant adenovirus expressing predicted epitopes.
2881,"A combination of interacting variables determine the pattern and severity of coronavirus-induced disease, including the infecting virus strain, its transmission strategy, and the age and immune status of the infected host."
2882, Aims To analyze the potential mechanism of cardiovascular dysfunctions induced by Coronavirus Disease 2019 (COVID-19) and to evaluate more effective therapeutic pathways for patients with cardiovascular diseases.
2883,"In this study, high titered mouse antisera against the N-terminal globular (S1) and S2 subunits of the S protein were generated and total immunoglobulin G (IgG) was purified from these antisera."
2884,"Our genome-level analyses show that the spike protein, which is responsible for receptor binding, has undergone significant Darwinian selection along the branches related to 2019-nCoV and SARS-CoV."
2885,Peptides derived from the HR regions of some viruses have been shown to inhibit the entry of these viruses.
2886,"The outbreak of pneumonia caused by the novel coronavirus 2019-nCoV in Wuhan, Hubei province of China, at the end of 2019 shaped tremendous challenges to China's public health and clinical treatment."
2887,"While CXCL9, CXCL10 and CXCL11 share the same receptor and have overlapping functions, each can also have unique activity in host defense."
2888,This finding supports additional efforts to design and develop novel therapies to combat MERS-CoV infections in humans.
2889,Since the outbreak of severe acute and Middle East respiratory syndromes coronavirus was not reported to cause human infections.
2890,"Objective In this study we execute a rational screen to identify Chinese medical herbs that are commonly used in treating viral respiratory infections and also contain compounds that might directly inhibit 2019 novel coronavirus (2019-nCoV), an ongoing novel coronavirus that causes pneumonia."
2891,The vaccine would induce neutralizing antibodies without causing Th2-type immunopathology.
2892," A series of 2-(benzylthio)-6-oxo-4-phenyl-1,6-dihydropyrimidine as SARS-CoV 3CL protease inhibitors were developed and their potency was evaluated by in vitro protease inhibitory assays."
2893,The recombinant proteins with the highest ELISA titers (rS1 and rS-RBD-mFc) against coronavirus-specific IgM and IgG were chosen for GICA development.
2894,It has been found that MERS-CoV belongs to the group C lineage of the genus Betacoronavirus.
2895,"Although bats are known to harbor Middle East Respiratory Syndrome coronavirus (MERS-CoV)-related viruses, the role of bats in the evolutionary origin and pathway remains obscure."
2896,"Within last 17 years two widespread epidemics of severe acute respiratory syndrome (SARS) occurred in China, which were caused by related coronaviruses (CoVs): SARS-CoV and SARS-CoV-2."
2897,A novel coronavirus has been recently identified as the causative agent of the severe acute respiratory syndrome (SARS) outbreak that has accounted for more than 8000 infected people worldwide.
2898,"In line with this notion, reverse genetics experiments supported an essential role of the nsp10 surface that interacts with nsp14 in SARS-CoV replication, as several mutations that abolished the interaction in vitro yielded a replication-negative viral phenotype."
2899,We further explore the potential for cross-protective immunity conferred by prior exposure to four common human coronaviruses.
2900,Some strains are highly similar to SARS-CoV even in the spike protein and are able to use the same receptor as SARS-CoV for cell entry.
2901,"Given the known interaction between the human ACE2 (""Angiotensin-converting enzyme 2"") protein and the SARS-CoV virus (responsible for the coronavirus outbreak circa."
2902,"Upon inoculation with MERS-CoV, human DPP4 knockin (KI) mice supported virus replication in the lungs, but developed no illness."
2903,We reviewed TH17 responses in patients with SARS-CoV-2 and proposed an FDA approved JAK2 inhibitor Fedratinib for reducing mortality of patients with TH17 type immune profiles.
2904,These findings indicate that a cell surface complex comprising a primary receptor and a separate endoprotease operates as a portal for activation of SARS-CoV cell entry.
2905,Our objective is to describe the clinical characteristics of SARS-CoV-2 pneumonia compared to normal controls in the Chinese Han population.
2906,We performed a structural analysis of the receptor binding domain (RBD) of spike glycoprotein responsible for entry of coronaviruses into host cells.
2907,"These data showed that the number of virus copies was significantly reduced in the M1A-treated group, suggesting an important role for M1A in passive immunoprophylaxis against the SARS virus."
2908,"Although 26% of the amino acids in this SARS-CoV-2 macrodomain differ from those seen in other corona-viruses, the protein retains the ability to bind ADP-ribose, which is an important characteristic of beta coronaviruses, and potential therapeutic target."
2909,Severe acute respiratory syndrome (SARS) is a zoonotic infectious disease caused by a novel coronavirus (CoV).
2910," COVID-19 is a novel coronavirus with an outbreak of unusual viral pneumonia in Wuhan, China, and then pandemic."
2911,"Given the potential for laboratory-associated severe acute respiratory syndrome–associated coronavirus (SARS-CoV) infections, we must know which cell lines are susceptible to the virus."
2912,"Method We searched MEDLINE, Science Direct, Embase and Scopus databases for relevant papers published till March 2019 describing in vitro, in vivo or human therapy of MERS."
2913,The structures of 16 SARS-CoV proteins or functional domains have been determined to date.
2914,"The patent analysis of coronavirus-related biologics includes therapeutic antibodies, cytokines, and nucleic acid-based therapies targeting virus gene expression as well as various types of vaccines."
2915,PARTICIPANTS: Two hundred fourteen hospitalized patients with laboratory confirmed diagnosis of severe acute respiratory syndrome from coronavirus 2 (SARS-CoV-2) infection.
2916,"This leads to a break of the π-bond system for the peptide bond, making the octapeptide (AVLQSGFR) a “distorted key” and a potential starting system for the design of anti SARS drugs."
2917,"Coronaviruses (CoVs) such as severe acute respiratory syndrome (SARS) CoV and Middle East respiratory syndrome CoV are important human pathogens; however, macropinocytosis during CoV infection has not been investigated."
2918,"To illuminate this, we cloned, tagged and expressed 26 of the 29 viral proteins in human cells and identified the human proteins physically associated with each using affinity-purification mass spectrometry (AP-MS), which identified 332 high confidence SARS-CoV-2-human protein-protein interactions (PPIs)."
2919,"Using single-cell sequencing data, we demonstrate that ACE2 is expressed in a subset of epithelial cells that line the respiratory tract, including goblet cells, club cells, and alveolar type 2 cells."
2920,The peptidomimetic compounds identified through this process are attractive leads for the development of potential therapeutic agents against SARS.
2921,The extent of MERS-CoV in nature can be traced to its adaptable cell entry steps.
2922,"During the course of screening new anti-SARS agents, we have identified that a series of unsymmetrical aromatic disulfides inhibited SARS-CoV Mpro significantly for the first time."
2923,"This array can be used to answer outstanding questions regarding SARS-CoV-2 infection, including whether baseline serology for other coronaviruses impacts disease course, how the antibody response to infection develops over time, and what antigens would be optimal for vaccine development."
2924,"Additionally, it offers a validated pair of Tg mice strains for characterizing the effect of shDPP4 on MERS pathogenesis."
2925,"The concentration of the ion Fe(2+), salt, and fusion linker also contributed to the assembly in vitro, and the stability of the NPs."
2926,Conclusion: The present study identified several MERS-COV S protein epitopes that are conserved among various isolates from different countries.
2927,"These data indicate (1) the deletion of QTQTN, at the flank of polybasic cleavage site, is likely benefit the SARS-CoV-2 replication or infection in vitro but under strong purification selection in vivo since it is rarely identified in clinical samples; (2) there could be a very efficient mechanism for deleting this region from viral genome as the variants losing 23585-23599 is commonly detected after two rounds of cell passage."
2928,"ACE2, a close homologue of ACE, functions as a negative regulator of the angiotensin system and was identified as a key receptor for SARS (severe acute respiratory syndrome) coronavirus infections."
2929,"Herein, 40 novel unsymmetrical aromatic disulfides were synthesized chemically and their biological activities were evaluated in vitro against SARS-CoV Mpro."
2930,"By using peripheral blood samples from 221 cases of severe acute respiratory syndrome (SARS), 34 of Mycoplasma pneumoniae infection, and 44 healthy adults, we measured the total number of natural killer (NK) and CD158b+ NK cells (CD158b+ NK) using flow cytometric analysis and calculated the percentage of CD158b+ NK cells."
2931,Attachment Factor and Receptor Engagement of Sars Coronavirus and Human Coronavirus NL63
2932,"Ten years later, a second highly pathogenic human CoV, MERS-CoV, emerged in the Middle East and has spread to other countries in Europe, North Africa, North America and Asia."
2933,Our findings may provide further understanding of SARS-CoV pathogenesis and aid in treatment of this deadly disease.
2934,"To delineate functional domains of the SARS-CoV S glycoprotein, single point mutations, cluster-to-lysine and cluster-to-alanine mutations, as well as carboxyl-terminal truncations were investigated in transient expression experiments."
2935,"Areas covered: The risks of re-emergence of SARS-CoV from bat reservoir hosts, the persistence of MERS-CoV circulation, and the potential for future emergence of novel coronaviruses indicate antiviral drug discovery will require activity against multiple coronaviruses."
2936,"In contrast, peptide S(597–603) induced antibodies that enhanced infection both in vitro and in non-human primates by using an epitope sequence-dependent (ESD) mechanism."
2937,"Here, we show that m336, an exceptionally potent human anti-MERS-CoV antibody, is almost germline with only one somatic mutation in the heavy chain."
2938,"The interaction of the three flavonoids was confirmed using a tryptophan-based fluorescence method, too."
2939, The coronavirus (CoV) family consists of viruses that infects a variety of animals including humans with various levels of respiratory and fecal-oral transmission levels depending on the behavior of the viruses' natural hosts and optimal viral fitness.
2940,"Furthermore, RaTGl3 also showed 97.43% spike protein similarity with SARS-CoV-2 suggesting that RaTGl3 is the closest strain."
2941,The spike (S) protein of the severe acute respiratory syndrome coronavirus (SARS-CoV) can be proteolytically activated by cathepsins B and L upon viral uptake into target cell endosomes.
2942,"The recent emergence of the Middle East respiratory syndrome (MERS)-CoV, a close relative of the Severe Acute respiratory syndrome (SARS)-CoV, both of which caused a lethal respiratory infection in humans, reinforces the need for further understanding of coronavirus pathogenesis and the host immune response."
2943,"(Antiviral Res 116:76–84, 2015, doi:10.1016/j.antiviral.2015.01.011) found that a serine protease inhibitor was more protective than a cathepsin inhibitor in SARS-CoV-infected mice."
2944,"Main methods In this study, the RNA-dependent RNA polymerase (RdRp) of the newly emerged coronavirus is modeled, validated, and then targeted using different anti-polymerase drugs currently on the market that have been approved for use against various viruses."
2945,"The COVID-19 generally had a high reproductive number, a long incubation period, a short serial interval and a low case fatality rate (much higher in patients with comorbidities) than SARS and MERS."
2946,The mechanism of action of the compounds and the structural determinants associated with binding were illuminated using X-ray crystallography.
2947,"It: Two Coronaviruses, HCoV-229E and HCoV-OC43, causing generally mild respiratory tract infections in humans, were described in the XX c. Pandemic Coronaviruses were first discovered as late as in the XXI c.: SARS-HCoV in 2002 – causing severe respiratory tract infections (SARS) in China; MERS-HCoV in 2012 – circulating mostly on the Arabian Peninsula."
2948,The antibody recognizes the receptor-binding domain of MERS-CoV S glycoprotein and interferes with the interaction between viral S and the human cellular receptor human dipeptidyl peptidase 4 (DPP4).
2949,"Thus, whether MERS-CoV enters cells within endosomes or at the plasma membrane depends upon the host cell type and tissue, and is determined by the location of host proteases that cleave the viral spike glycoprotein and activate membrane fusion."
2950,"The phenomenon of slow-binding inhibition and the irrecoverability of enzyme activity after removing unbound disulfiram indicate covalent inactivation of SARS-CoV PLpro by disulfiram, while synergistic inhibition of MERS-CoV PLpro by disulfiram and 6-thioguanine or mycophenolic acid implies the potential for combination treatments using these three clinically available drugs."
2951,"2019-nCoV uses the same cell entry receptor, angiotensin-converting enzyme 2 (ACE2), as SARS-CoV."
2952,The drug-repurposing effort documented herein focuses primarily on agents known to be effective against other RNA viruses including SARS-CoV and MERS-CoV.
2953,Recent studies revealed that the genome sequence of SARS-CoV-2 is very similar to that of SARS-CoV.
2954,The spread of SARS-CoV-2 has been faster than any other coronaviruses that have succeeded in crossing the animal-human barrier.
2955,We find that this common process likely led to a recombination event at least 11 years ago in an ancestor of the SARS-CoV-2 involving the RBD.
2956,"The spike (S) protein of coronavirus, which binds to cellular receptors and mediates membrane fusion for cell entry, is a candidate vaccine target for blocking coronavirus infection."
2957, Over 12 years have elapsed since severe acute respiratory syndrome (SARS) triggered the first global alert for coronavirus infections.
2958,"The large number of mutations on the receptor-binding domain allowed the viruses to infect the new host, posing a potential threat to both agriculture and public health."
2959,A new strain of coronavirus has caused an outbreak of severe acute respiratory syndrome (SARS) from 2002 to 2003 resulting in 774 deaths worldwide.
2960,"Human Betacoronaviruses (SARS-CoV-2, SARS-CoV, and MERS-CoV) have many similarities, but also have differences in their genomic and phenotypic structure that can influence their pathogenesis."
2961,"As with the SARS-CoV, infections in children appear to be rare."
2962,"Here we review the current state of knowledge on the epidemiology, ecology, molecular biology, clinical features and intervention strategies of the novel coronavirus, MERS-CoV."
2963,"Coronaviruses (CoVs), enveloped positive-sense RNA viruses, are characterized by club-like spikes that project from their surface, an unusually large RNA genome, and a unique replication strategy."
2964,"However, with significant numbers of false negatives, improvements to GICA are needed."
2965,Spike protein is one of the major structural proteins of severe acute respiratory syndrome-coronavirus.
2966,"The causative agent for this respiratory disease is a member of the betacoronavirus genus, phylogenetically closely related to the SARS coronavirus that caused an international health emergency in 2002."
2967,"Overall, these strategies may have important implications for the development of effective and safe vaccines for MERS-CoV in the future."
2968,The recent pandemic of coronavirus disease 2019 (COVID-19) is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
2969, Severe acute respiratory syndrome (SARS) main protease or 3C-like protease (3CLpro) is essential for the propagation of the coronaviral life cycle and is regarded as one of the main targets for structure-based anti-SARS drug design.
2970," Severe acute respiratory syndrome (SARS) is a respiratory disease caused by a newly found virus, called SARS coronavirus."
2971,The MERS-27 epitope in the RBD overlaps with the binding site of the MERS-CoV receptor DPP4.
2972,"However, the mechanism by which MERS-CoV infects humans remains unclear."
2973," We have investigated to develop novel vaccines against SARS CoV using cDNA constructs encoding the structural antigen; spike protein (S), membrane protein (M), envelope protein (E), or nucleocapsid (N) protein, derived from SARS CoV."
2974,"The novel coronavirus (2019-nCoV) outbreak, which initially began in China, has spread to many countries around the globe, with the number of confirmed cases increasing every day."
