,sent
575,"MAIN OUTCOME MEASURES: Numbers of unstimulated and mitogen-activated cytokine-secreting cells (IFN-gamma, interleukin [IL]-2, IL-4, IL-6, IL-10, IL-12, and TNF-alpha) were measured by ELISPOT assay at frequent intervals, and correlations were sought with CD4+ and CD8+ cell counts and viral loads."
576,"Among the 10 proteases investigated, only the activities of ACE2 and DPP4 were correlated with eGFR."
577,RESULTS: The oral administration of CWE to mice significantly decreased the serum levels of TNF-α and IL-6.
578,"No licensed anti-arenavirus vaccines are available, and current anti-arenavirus therapy is limited to the use of ribavirin, which is only partially effective and is associated with anemia and other side effects."
579,SOCS proteins are potent endogenous inhibitors of Janus kinase (JAK)/STAT signaling.
580,"Besides, brain Ang II levels have been revealed to be increased in ischemic tissues after stroke, and contribute to neural damage through elevating oxidative stress levels and inducing inflammatory response in the ischemic hemisphere via AT(1)R. In recent years, new components of RAS have been discovered, including ACE2, Angiotensin-(1–7) [Ang-(1-7)] and Mas, which constitute ACE2-Ang-(1-7)-Mas axis."
581,"The recent solution of the structure of ACE2, and ACE, has provided new insight into the substrate and inhibitor profiles of these two key regulators of the RAS."
582,A779 or MLN-4760 pretreatment abolished the protective effects of ACE2.
583,OBJECTIVES: We sought to determine whether circulating soluble angiotensin-converting enzyme 2 (sACE2) is increased in the plasma of patients with heart failure (HF).
584,MG132 reduced tumor growth and the levels of TNF-α and IL-6 in serum and gastrocnemius tissue.
585,"Angiotensin converting enzyme-2 (ACE2) is a recently described homologue of the vasoactive peptidase, angiotensin converting enzyme (ACE)."
586,"Infection by enveloped coronaviruses (CoVs) initiates with viral spike (S) proteins binding to cellular receptors, and is followed by proteolytic cleavage of receptor-bound S proteins, which prompts S protein-mediated virus-cell membrane fusion."
587,"BCRP inhibits EVT cell migration in HTR8/SVneo (human EVT-like) cells and in human EVT explant cultures, while not affecting cell proliferation."
588,"Moreover, the ACE/ACE2 ratio combined with MMP-9 activity in pleural fluid may be potential biomarkers for diagnosing tuberculous pleurisy."
589,Evaluation of endothelium-dependent and -independent relaxation revealed an impairment of in vitro and in vivo vascular function in ACE2(-/y) mice.
590,"We examined the ability of inflammatory stimuli, including tumor necrosis factor alpha (TNF-α), lipopolysaccharide (LPS), interleukin-6 (IL-6) and IL-10 to upregulate hepatocyte USP18 expression and blunt the IFN-α response."
591,"In this study, we demonstrate that inhibitors of calmodulin also stimulate shedding of the ACE2 ectodomain, a process at least partially mediated by a metalloproteinase."
592,"treatment of hepatitis C), ribavirin and pegylated interferon might also be useful for controlling avian flu."
593,"We also compare S proteins of SARS-CoV isolated during the 2002–2003 SARS outbreak and during the much less severe 2003–2004 outbreak, and from palm civets, a possible source of SARS-CoV found in humans."
594,"We also discuss parallel developments in the study of collectrin, a catalytically inactive homologue of ACE2 with critical functions in the pancreas and kidney."
595,"Using a wholly recombinant system, we have investigated the ability of each virus receptor-binding protein, spike or S protein, to bind to ACE-2 in solution and on the cell surface."
596,"CONCLUSIONS: Compared to controls, patients who developed osteonecrosis had elevated levels of D-dimer and CRP at diagnosis."
597,"In this review, we will first summarize the major findings linking ACE2 to cardiovascular function in the periphery then focus on recent discoveries related to ACE2 in the central nervous system."
598,"Tylvalosin treatment markedly decreased IL-8, IL-6, IL-1β, PGE2, TNF-α and NO levels in vitro and in vivo."
599,"Incubation of proximal tubular cells with increasing concentrations of D-glucose stimulated ACE2 shedding, which peaked at 16 mM, while L-glucose (osmotic control) had no effect on shedding."
600,We review here the current experimental evidence suggesting that activation of the ACE2/Ang-(1–9) axis protects the heart and vessels (and possibly the kidney) from adverse cardiovascular remodeling in hypertension as well as in heart failure.
601,Enhanced inhibition effects were observed in the IBRS-2 cells and in suckling mice from the combination of Ad-porcine IFN-α and Ad-siRNA or ribavirin.
602,"However, the full potential of ACE2 may be achieved by localized translation of a membrane-anchored form."
603,"Interestingly, the previously described epitope for 9B1B6 had been characterized as cross-reactive with several strains of IBV, as conformation-independent but reacting only with intact whole S, and as associated with the functional integrity of other epitopes, including neutralizing epitopes on the S protein."
604,The role of ACE2 in the central nervous system is not well established.
605,"Moreover, TGEV N protein induced ER stress and activated NF-κB, which was responsible for the up-regulation of IL-8 and Bcl-2 expression."
606,"In a first series of studies, PRRSV was shown to be a poor inducer of TNF-α and IFN-α in the lungs, whereas IL-1 and the anti-inflammatory cytokine IL-10 were produced consistently during infection."
607,The breast cancer resistance protein (BCRP; encoded by ABCG2) regulates the fusion of cytotrophoblasts into syncytiotrophoblasts and protects the fetus from maternally derived xenobiotics.
608,"GS-327073, when combined with either interferon α, ribavirin, a nucleoside polymerase or a protease inhibitor resulted in overall additive antiviral activity."
609,Cell entry of coronaviruses depends on binding of the viral spike (S) proteins to cellular receptors and on S protein priming by host cell proteases.
610,"Here, we demonstrated that combining azidothymidine (AZT) with a new NNRTIs under development, diarylpyridine (DAPA)-2e, diarylanilin (DAAN)-14h, or DAAN-15h, resulted in strong synergism against infection by divergent HIV-1 strains, including those resistant to NRTIs and NNRTIs, suggesting the potential for developing these novel NNRTIs as salvage therapy for HIV/acquired immune deficiency syndrome (AIDS) patients."
611,"The result showed that atazanavir, an antiretroviral medication used to treat and prevent the human immunodeficiency virus (HIV), is the best chemical compound, showing a inhibitory potency with Kd of 94.94 nM against the 2019-nCoV 3C-like proteinase, followed by efavirenz (199.17 nM), ritonavir (204.05 nM), and dolutegravir (336.91 nM)."
612,"CONCLUSIONS: Inflammation mediated through TNFα and its receptors, TNFR1 and TNFR2, may represent an important component of a comorbidity-induced inflammatory response that partially drives the pathophysiology of HFPEF."
613,"Background/Aims Angiotensin-converting enzyme 2 (ACE2), its product, angiotensin-(1–7) and its receptor, Mas, may moderate the adverse effects of angiotensin II in liver disease."
614,Urinary excreted ACE2 is enzymatically active.
615,We found that sACE2 activity was increased in patients with both ischemic and nonischemic cardiomyopathies and also in patients with clinical HF but a preserved left ventricular ejection fraction.
616,"Among these, the antivirals ledipasvir or velpatasvir are particularly attractive as therapeutics to combat the new coronavirus with minimal side effects, commonly fatigue and headache."
617,Together these data establish a previously unrecognized role for BANK1 in CpG-induced responses by splenic B cells on p38 signaling and control of translation initiation of IL-6 via MNK1/2 and eIF4E.
618,"Taken together, our data indicate, that ACE2 regulates vascular function by modulating nitric oxide release and oxidative stress."
619,These findings establish a critical role for IL-6-STAT3-SOCS3 axis in the pathogenesis of IAV and suggest that influenza virus may have evolved a strategy to circumvent IL-6/STAT3-mediated immune response through upregulating SOCS3.
620,"Moreover, investigations focusing on ACE2 have revealed a variety of roles not just catalytic but also as a viral receptor and amino acid transporter."
621,"Angiotensin-converting enzyme 2 (ACE2) is highly expressed in the kidney proximal tubule, where it cleaves angiotensin (Ang) II to Ang-(1-7)."
622,ACE2 was detected in media as two bands at ∼90 kDa and ∼70 kDa on immunoblots.
623,For CRP the corresponding values were 2.52 mg/L and 1.23 mg/L (p=0.003).
624,ACE (or ACE2) gene expression strongly correlated with the index of liver injury significantly.
625,ACE2 has been localised to the endothelial and epithelial cells of the heart and kidney where it may have a role at the cell surface in hydrolysing bioactive peptides such as angiotensin II present in the circulation.
626,This article reviews different metabolic pathways of ACE and ACE2 (AngI-AngII-AT1 receptors and AngI-Ang (1–7)-Mas receptors) in the regulation of cardiovascular function and their potential in new drug development in the therapy of CVDs.
627,These results support the presence of an ACE2-angiotensin-(1–7)-Mas axis in liver injury which may counteract the effects of angiotensin II.
628,"Here, we showed that ACE2 protein levels were significantly downregulated after infection with H1N1 viruses but was dispensable for viral replication."
629,The median (IQR) plasma ACE2 activity was 29.3 pmol/ml/min [21.2–41.2].
630, The zinc metallopeptidase angiotensin-converting enzyme 2 (ACE2) is the only known human homologue of the key regulator of blood pressure angiotensin-converting enzyme (ACE).
631,"Alt treatment was found to significantly enhance the production of proinflammatory cytokines (e.g., IL-6 and IL-8) induced by virus infection or dsRNA treatment."
632,"Paradoxically, ACE2 expression in the lung protects mice from SARS-CoV spike protein induced lung injury by attenuating the renin-angiotensin system."
633,Mechanistic studies revealed that Flt3L combined with low-dose of Rapa induced the generation of tolerogenic DCs along with the production of CD25(+) Foxp3(+) regulatory T cells and IL-10 secretion.
634,"We also found that the decreased viral replication after APS treatment was associated with reduced mRNA levels of the cytokines IL-1B, IL-6, IL-8 and TNF-α."
635,"A significant reduction in cellular infiltration (10-fold) along with inflammatory cytokines monocyte chemotactic protein-1 (10-fold), interleukin-6 (5-fold) and regulated on activation normal T cell expressed and secreted (5-fold) was observed in the animals treated with the combination compared to oseltamivir alone."
636,"Oseltamivir usage increased substantially in 2009 and is now commonly used, with almost 40,000 hospitalizations treated with oseltamivir in the years 2012 through 2015, 66% of which was in persons ≥65 years of age."
637,"Furthermore, only GL inhibited DNA binding of p65 to the IL-8 promoter region."
638,"Taken together, our study suggests a plausible mechanism by which SARS-CoV cleaves its S protein to facilitate viral infection."
639,"In nearly every published case report of attempted therapy for clinical FIP, glucocorticoids have been used; there are, however, no controlled studies that evaluate the effect of glucocorticoids as a therapy for FIP."
640,"The aim of this study was to determine if ACE2 is shed from proximal tubular cells, to characterize ACE2 fragments, and to study pathways for shedding."
641,"Patients and methods French Confirmed COVID-19 patients were included in a single arm protocol from early March to March 16th, to receive 600mg of hydroxychloroquine daily and their viral load in nasopharyngeal swabs was tested daily in a hospital setting."
642,The results suggest that losartan may be therapeutically useful in the chronic smoking-induced pulmonary vascular remodeling and PAH and ACE2 may be involved as part of its mechanism.
643,"A unique set of 207 genes was dysregulated early and permanently throughout infection with HCoV-EMC, and was used in a computational screen to predict potential antiviral compounds, including kinase inhibitors and glucocorticoids."
644,"As activation of the p38 MAPK pathway and induction of IL-6 and IL-8 may have multiple pathogenic effects on the whole host as well as on individual infected cells, regulation of the p38 MAPK and DUSP1 feedback loop by IBV may modulate the pathogenesis of the virus."
645,"The angiogenesis was promoted in VEGF-Supplement Group, Src-Inhibition Group and Supplement & Inhibition Group, while the hyperpermeability was inhibited in Anti-VEGF Group, Src-Inhibition Group and Supplement & Inhibition Group."
646,"Advanced analyses showed significantly increased ACE and MMP-9 activities, and decreased ACE2 activity in tuberculous pleural effusions compared with those in pneumonia and adenocarcinoma effusions."
647,"Based on the X-ray structures of SARS-CoV spike receptor-binding domain (RBD) in complex with its functional receptor (angiotensin-converting enzyme 2, ACE2), we perform computational simulations of interactions between three representative RBD mutants and four host species-specific receptors."
648," Background Chloroquine and hydroxychloroquine have been found to be efficient on SARS-CoV-2, and reported to be efficient in Chinese COV-19 patients."
649,"The treatment through the combination of ribavirin and pegylated interferon is expensive, only mildly effective, and is associated with severe side effects."
650,"After adjusting for NT-proBNP and LVEF, sACE2 activity remained an independent predictor of adverse clinical events (HR=1.7 [95% CI: 1.1 – 2.6], p=0.018)."
651,"We then assessed the anti-MERS-CoV activities of the identified compounds and of interferons, nelfinavir, and lopinavir because of their reported anti-coronavirus activities in terms of cytopathic effect inhibition, viral yield reduction, and plaque reduction assays in Biosafety Level-3 laboratory."
652,"However, ACE2 also hydrolyses dynorphin A (1–13), apelin-13 and des-Arg(9) bradykinin."
653,We also showed that N protein activated IL-6 expression through NF-κB by facilitating the translocation of NF-κB from cytosol to nucleus.
654,"Previously, we showed that the cellular factor TNF-α converting enzyme (TACE), activated by the spike protein of SARS-CoV (SARS-S protein), was positively involved in viral entry, implying that TACE is a possible target for developing antiviral compounds."
655,Recent studies have demonstrated that ACE2 protects mice from acute lung injury as well as SARS-mediated lung injury.
