,pid,newpid,category,sent,newscore,answer,keyword
744,hfwxsr9y,17534,ADE,These responses were enhanced after protein boost.,0.0870102066978506,protein boost,interleukin
745,7p05jk1h,21988,ADE,"The H5N1 strains are resistant to amantadine and rimantadine but are susceptible to neuraminidase inhibitors, which can be used for treatment and prophylaxis.",0.08700977364458579,neuraminidase inhibitors,antibody dependent enhancement (ADE)
746,35soeg7l,21062,ADE,AcHERV-triHPV induced HPV type-specific vaginal IgA titers in a dose-dependent manner.,0.08700859837386793,hpv type-specific vaginal iga titers,interleukin
747,zhod6lov,36477,ADE,At the highest oral dose (62.5IU/kg body weight) used there was a marked reduction in the alveolar inflammatory response with minor evidence of alveolar and interstitial edema in contrast to the hemorrhage and inflammatory response observed in the alveoli of control animals.,0.08700467500653405,alveolar inflammatory response,antibody dependent enhancement (ADE)
748,zn0dr13v,33865,ADE,Proliferative responses of blood mononuclear cells corresponded with increased mean haemagglutination inhibition and virus neutralization titres.,0.08700374912603609,increased mean haemagglutination inhibition and virus neutralization titres,immunopathology
749,gm2g36hc,6628,ADE,The efficacy of the vaccine was demonstrated by reduction of viraemia and nasal shedding after challenge.,0.08700256143857724,reduction of viraemia and nasal shedding after challenge,immunopathology
750,wlw8cty8,21769,ADE,"Our findings also demonstrate that vaccination with IAV-nanovax promotes the induction of germinal center B cells within the lungs, both systemic and lung local IAV-specific antibodies, and IAV-specific lung-resident memory CD4 and CD8 T cells.",0.08700037939538025,both systemic and lung local iav-specific antibodies,immunopathology
751,y29kct7v,1071,ADE,There is still no vaccine or definitive treatment for this virus because its pathogenesis and proliferation pathways are still unknown.,0.08699944626672211,there is still no vaccine or definitive treatment,immunopathology
752,kzirtmbw,28752,ADE,"Poor prognostic factors include advanced age, comorbidities, and high serum lactate dehydrogenase and neutrophil levels.",0.08699862901015443,poor prognostic factors,immunopathology
753,4fyg8naq,38368,ADE,"The lung is protected from pathogens by alveolar epithelial cells, endothelial cells, tissue resident alveolar macrophages, dendritic cells, and mast cells.",0.08699782914644105,"the lung is protected from pathogens by alveolar epithelial cells , endothelial cells , tissue resident alveolar macrophages , dendritic cells , and mast cells .",antibody dependent enhancement (ADE)
754,6zc603yw,29087,ADE,The nephropathogenic IBV strains cause nephritis and kidney lesions intrinsically and the pathogenic mechanism is still unclear.,0.08699445512383974,the nephropathogenic ibv strains cause nephritis and kidney lesions,immunopathology
755,hb2lieh3,1604,ADE,RESULTS: All vaccines induced serum neutralizing antibody with increasing dosages and/or alum significantly increasing responses.,0.08699383056291249,vaccines induced serum neutralizing antibody,antibody dependent enhancement (ADE)
756,j5hisbfu,10552,ADE,"Here, we discuss the use of virus-like particles (VLPs), nonpathogen derivatives of viruses or protein cage structures, to construct new vaccines exploiting the lung as a site for immunostimulation.",0.08699099046353245,"the use of virus-like particles ( vlps ) , nonpathogen derivatives of viruses or protein cage structures , to construct new vaccines exploiting the lung as a site for immunostimulation",immunopathology
757,1um3iohy,23527,ADE,"Empiric therapy with aminoglycosides may be life-saving for plague and tularemia, while the treatment of anthrax is complex and varies depending on the site of infection.",0.08698876085742208,empiric therapy with aminoglycosides,immunopathology
758,v9ry4xfa,32857,ADE,"Consistently, AVFluIgG01 could inhibit HA-mediated cell-cell membrane fusion at a dose-dependent manner and block the acquisition of pH-induced protease sensitivity.",0.08698843067374483,ph-induced protease sensitivity,antibody dependent enhancement (ADE)
759,1zx7p757,18233,ADE,"Differences were observed in the magnitude of the response, where the IFNARCD46tg mice displayed the strongest immune responses, followed by the hCD46tg mice and the black/6 mice.",0.08698312545769771,ifnarcd46tg,immunopathology
760,r1jew0o0,20991,ADE,"This method was used to measure the frequency of antigen specific memory B cells as well as the fine specificity, crossreactivity and neutralizing activity of the secreted antibodies.",0.08698217441685546,secreted antibodies,antibody dependent enhancement (ADE)
761,x11t9pbv,15856,ADE,Recommended treatment of chronic hepatitis B with interferon-α and/or nucleos(t)ide analogues does not lead to satisfactory results.,0.08697793803413377,does not lead to satisfactory results,interferon
762,42yzxkqo,26935,ADE,"Antivirals, often given presumptively, are the mainstay of therapy.",0.08697208567008011,antivirals,immunopathology
763,bs194n2m,10083,ADE,The comparison between the three vaccination routes indicated that immunization intramuscularly induced a moderate T cell response and antibody response.,0.08696814137459966,antibody response,antibody dependent enhancement (ADE)
764,r0iuyfaz,36043,ADE,S(GD03T0013) depended less on the hACE-2 receptor and was markedly resistant to Ab inhibition.,0.08696109673405306,ab inhibition,antibody dependent enhancement (ADE)
765,m6wid9v5,8236,ADE,There is currently no effective treatment available for either HFRS or HCPS.,0.0869609199414479,hfrs or hcps,antibody dependent enhancement (ADE)
766,6krujv2m,3573,ADE,Herein we examine the effects of varying heroin vaccine injection route and adjuvant formulation.,0.0869604700063199,heroin vaccine injection route and adjuvant formulation,immunopathology
767,j5b6bscg,37103,ADE,"This domain has the ability to inhibit NF-κB activation by interfering with the polyubiquitination process of IκBα, which subsequently prevents IκBα degradation.",0.08695841721604586,nf-κb activation by interfering with the polyubiquitination process of iκbα,antibody dependent enhancement (ADE)
768,7rwpq86d,32319,ADE,"In summary, the adjuvant effects of Mtb WCL to PRRS-MLV resulted in favorable anti-PRRSV immune microenvironment in the lungs to help better viral clearance.",0.08695449288522022,mtb wcl,interleukin
769,20los4eg,33330,ADE,Attenuated viral vaccines can be generated by targeting essential pathogenicity factors.,0.08694898883825736,viral vaccines,antibody dependent enhancement (ADE)
770,jdjoxkwg,20717,ADE, Organisms respond in multiple ways to microbial infections.,0.08694714363406468,organisms respond in multiple ways to microbial infections,antibody dependent enhancement (ADE)
771,ejkrvze7,27360,ADE,"In contrast, the expression of cytotoxicity-associated genes, i.e., granzyme A (GZMA) and perforin mRNA, remained associated with the HALT after boosting.",0.08694684721949278,cytotoxicity,antibody dependent enhancement (ADE)
772,bbe18xb4,15600,ADE,"IFN-γ+CD8+ T cells and CD107a/b+CD8+ T cells distributed throughout the lymphoid and non-lymphoid tissues, but the frequency of peptide-specific CD8+ T cells was higher in lungs than in spleens and lymph nodes.",0.08694624459605416,ifn-γ + cd8 + t cells and cd107a / b + cd8 + t cells,antibody dependent enhancement (ADE)
773,q3yx3x1l,36888,ADE,Supportive treatment with extracorporeal membrane oxygenation and dialysis is often required in patients with organ failure.,0.08694154286435579,extracorporeal membrane oxygenation,interleukin
774,m3o0kw49,40303,ADE,Passive immunotherapy in the form of convalescent plasma or hyperimmune globulin may be explored as rescue therapy.,0.08694151277625398,passive immunotherapy in the form of convalescent plasma or hyperimmune globulin,immunopathology
775,cgx90xnt,9313,ADE,Recommended treatment of chronic hepatitis B with interferon-α and/or nucleos(t)ide analogues does not lead to a satisfactory result.,0.08694099106335218,does not lead to a satisfactory result,interferon
776,03sqz89c,20334,ADE,"Special attention is paid to cell receptors responding to exogenous dsRNA, pathways of dsRNA-dependent antiviral reaction, ability of dsRNA to inhibit growth and induce apoptosis of malignant cells.",0.08694060020984035,dsrna-dependent antiviral reaction,antibody dependent enhancement (ADE)
777,x7vsjn45,38668,ADE,There are a number of different stages of development for B-cells and their antibodies (Fig.,0.0869300056216287,antibodies,antibody dependent enhancement (ADE)
778,1pasuw68,5936,ADE,"Antibody responses were assessed by haemagglutination inhibition (HAI), ELISA, neutralisation (ID80), and immunoassays for stem-directed antibodies.",0.08692533811512547,antibody responses,antibody dependent enhancement (ADE)
779,cgiok0ce,4697,ADE,"Our results indicated that out of five different vaccine-adjuvant formulations, the combination of NP-KAg and unentrapped M. tb WCL significantly cleared detectable replicating infective PRRSV with a tenfold reduction in viral RNA load in the lungs, associated with substantially reduced gross and microscopic lung pathology.",0.08691159367192065,substantially reduced gross and microscopic lung pathology,immunopathology
780,651uz4ev,13404,ADE,Only one vaccinated mouse had mild alveolar damage in the lung tissues.,0.08691000256362623,only one vaccinated mouse had mild alveolar damage in the lung tissues,immunopathology
781,vql8e2j3,14855,ADE,"Here, we have used immunocompetent BALB/c mice treated with anti-interferon-α/β receptor 1 (Ifnar1) antibodies to investigate whether three adjuvants (aluminum (Alum), monophosphoryl lipid A (MPL), and MF59), either alone or in combination, could improve the efficacy of this EDIII subunit vaccine.",0.08690073990044217,immunocompetent balb / c mice,immunopathology
782,c4u0gxp5,735,ADE,"Currently, there is no definite treatment for SSCP although some drugs are under investigation.",0.08689968649637297,no definite treatment for sscp although some drugs are under investigation,interferon
783,z348xbn0,11712,ADE,These HPV VLP vaccines induce genotype-limited protection.,0.0868981190289693,hpv vlp vaccines,antibody dependent enhancement (ADE)
784,dou97hx3,10538,ADE,"Although most are effective to varying degrees, there are numerous issues with manufacture and potential reassortment of the vaccine strains.",0.08689581510206193,numerous issues with manufacture and potential reassortment of the vaccine strains,immunopathology
785,3deg1upi,18045,ADE,These Fc receptor-dependent antibody functions provide a direct link between the innate and adaptive immune systems by combining the potent antiviral activity of innate effector cells with the diversity and specificity of the adaptive humoral response.,0.08689563539601232,adaptive humoral response,antibody dependent enhancement (ADE)
786,lyp24gh5,2115,ADE,"Although the DNA vaccine is promising, no human DNA vaccine has been approved to date.",0.08689391350017903,dna vaccine,immunopathology
787,7p05jk1h,21987,ADE,"Notably, sore throat, conjunctivitis, and coryza were absent.",0.08689018506320306,absent,immunopathology
788,f089bs8r,35496,ADE,These medications are approved by the Food and Drug Administration (FDA) for the treatment of other diseases.,0.08688839313658933,these medications are approved by the food and drug administration ( fda ) for the treatment of other diseases,immunopathology
789,qo5e355c,13730,ADE,"RESULTS: During necropsy, enlargement of the oviduct and swollen kidney were observed.",0.08687652687805877,enlargement of the oviduct and swollen kidney,immunopathology
790,p2rhqdem,4486,ADE,"During the first few days after vaccination, many vaccinees experience a mild acute-phase reaction with fever, headache, myalgia, and arthralgia of short duration; this period is associated with a low-level viremia, activation of anti-viral genes, and increased levels of chemokines and cytokines.",0.08687622132491621,"activation of anti-viral genes , and increased levels of chemokines and cytokines",antibody dependent enhancement (ADE)
791,owhoj3y5,35784,ADE,It also increased IL-12–producing DCs and engaged antigen cross-presentation when compared with anti-DEC205 antibody-mediated DC targeting.,0.08687140639601859,il-12,interleukin
792,4v26z4hd,38873,ADE,There is no vaccine or other approved therapeutic.,0.08686953978615901,there is no vaccine or other approved therapeutic,immunopathology
793,nqsohp9h,17916,ADE,It has also been associated with kidney damage in the broiler flocks.,0.08686726974844178,kidney damage,immunopathology
794,679qfp2s,632,ADE,"Remdesivir, used as a positive control, showed potent antiviral activity (EC50 = 0.38 μM).",0.08686542222997867,antiviral,antibody dependent enhancement (ADE)
795,y4eyse0y,2842,ADE,"We discuss inactivated vaccines, virally and bacterially vectored vaccines, recombinant protein and DNA vaccines, as well as the use of attenuated vaccines.",0.08686529096990751,"inactivated vaccines , virally and bacterially vectored vaccines , recombinant protein and dna vaccines , as well as the use of attenuated vaccines",immunopathology
796,2fn25l6m,393,ADE,"As the SARS-CoV-2 pandemic is rapidly progressing, the need for the development of an effective vaccine is critical.",0.08686485363170449,the sars-cov-2 pandemic,immunopathology
797,sp212tai,6079,ADE,"However, during TGEV infection, the systemic and local immune responses switched from Th1 to Th2-based immune responses.",0.08686107082386968,systemic and local immune responses,antibody dependent enhancement (ADE)
798,navjkevd,5273,ADE,"In this study, we selected a panel of twelve peptides using the software DNASTAR 7.1 and screened high affinity and immunogenicity epitopes in vitro and in vivo assays.",0.08685729937588968,immunogenicity,antibody dependent enhancement (ADE)
799,i8zkdx7u,21673,ADE,SARS-CoV is discussed.,0.08685078755280687,sars-cov,interleukin
800,uxsjyezo,31181,ADE,"These cells are involved in innate and adaptive immune responses against infectious agents and cancers, and they migrate to, and reside in, mucosal tissues.",0.08684619114744943,innate and adaptive immune responses,antibody dependent enhancement (ADE)
801,bfi48hcn,3647,ADE,formulations are under clinical evaluation.,0.08684287143021208,formulations,antibody dependent enhancement (ADE)
802,cwfujgya,29286,ADE,"Moreover, lymphopenia with decreased numbers of CD4+ and CD8+ T cells is common during the acute phase.",0.08684202999833243,lymphopenia with decreased numbers of cd4 + and cd8 + t cells,antibody dependent enhancement (ADE)
803,0eostjdw,37624,ADE,No effective vaccine or treatment is available.,0.0868360239680871,no effective vaccine or treatment is available,immunopathology
804,q3yx3x1l,36889,ADE,"Antivirals with potent in vitro activities include neutralizing monoclonal antibodies, antiviral peptides, interferons, mycophenolic acid, and lopinavir.",0.08683521094034978,antivirals,antibody dependent enhancement (ADE)
805,cwc0flt0,25428,ADE,To begin to explore the maturation pathways of these antibodies we identified several possible b12 intermediate antibodies and tested their neutralizing activity.,0.08683399296934055,antibodies,antibody dependent enhancement (ADE)
806,vozji3so,25638,ADE,"To analyze the host responses leading to rSARS-CoV-MA15-E* attenuation, differences in gene expression elicited by the native and mutant viruses in the lungs of infected mice were determined.",0.08683345780984103,host responses,antibody dependent enhancement (ADE)
807,bb27z7h0,6676,ADE,Amputation of the digit was required despite repeated surgical debridement and decompression.,0.0868333391960821,amputation of the digit was required despite repeated surgical debridement and decompression,interferon
808,34wcuxr8,21718,ADE,The Escherichia coli-expressed M2e-FP-1 and M2e-FP-2 proteins induced similarly high-titer M2e-FP-specific antibodies in the immunized mice.,0.08682862630093223,m2e-fp-specific antibodies,antibody dependent enhancement (ADE)
809,igw16hwb,37841,ADE,"In contrast, ataxia-telangiectasia mutated and Rad3-related kinase (ATR) (Ser-428) phosphorylation was decreased following RVFV infection.",0.08682389978222982,ataxia-telangiectasia mutated and rad3-related kinase ( atr ) ( ser-428 ) phosphorylation,immunopathology
810,ynef1d1t,8063,ADE,"The increased activation of CD8+ T cells was dependent on IFN-β signaling, as we saw no difference following infection of IFNAR−/− mice.",0.08682108150226563,ifn-β,interleukin
811,bvsokcck,29359,ADE,"In the proventriculus, there was a decrease in the gland papillary branching, while the gizzard showed a significant reduction in mucosa thickness and tubular-to-proliferative-cell ratio, as well as an absence of hyaline secretion in the lumen.",0.08681987265217002,"significant reduction in mucosa thickness and tubular-to-proliferative-cell ratio , as well as an absence of hyaline secretion in the lumen .",immunopathology
812,33y3qf20,11687,ADE,"The IPV induced the IgG1 subclass of serum antibodies and expression of the cytokine interleukin-4 (IL-4), suggesting that the IPV generated a predominantly Th2-type immune response.",0.08681715169355769,interleukin-4,interleukin
813,orgaadc3,40362,ADE,Functional and receptor-binding analysis of the SSPE MeV-H showed activity in a SLAM/nectin-4–dependent manner.,0.08681627661192681,sspe mev-h,interleukin
814,fgwxguoj,26518,ADE,"Their excellent antigen presentation potential can contribute to the activation of other cells of the immune system, and evidence is emerging that specialized subsets of these cells, that may be increased with age, can influence the cell-mediated immune system in antitumor responses.",0.08681620156053949,antitumor responses,antibody dependent enhancement (ADE)
815,p93gd7rj,37440,ADE,"CONCLUSIONS: In a select group of African children, lung aspirate PCR significantly improves diagnostic yield.",0.08681512646347994,significantly improves diagnostic yield,interferon
816,b9we99lk,30345,ADE,"Viral, post-viral, and acute bacterial ARS (ABRS) display significantly similar clinical presentation and inflammatory mechanism.",0.08681477759649703,"viral , post-viral , and acute bacterial ars ( abrs ) display significantly similar clinical presentation and inflammatory mechanism",immunopathology
817,4lxp65ze,36188,ADE,Many microbial products modulate the expression of these molecules.,0.08681069203338376,microbial products,antibody dependent enhancement (ADE)
818,ro2o3vd7,39521,ADE,"The levels of liver enzymes, creatinine phosphokinase, and lactate dehydrogenase are raised, and bleeding markers are prolonged.",0.08681058818038928,"the levels of liver enzymes , creatinine phosphokinase , and lactate dehydrogenase are raised , and bleeding markers are prolonged",immunopathology
819,y0tbvs3t,6566,ADE,"Micro- and nanocarrier-based delivery systems as nasal vaccines induce humoral, cellular, and mucosal immunity.",0.08680475895717149,"humoral , cellular , and mucosal immunity",antibody dependent enhancement (ADE)
820,hqmyund4,6792,ADE,"The frequency of the mannose-binding lectin-2 codon 54 allele was significantly different among the 3 types of responders, with a decreased odds ratio for the development of poor or adverse responses (P = .033).",0.0868020152468483,poor or adverse responses,antibody dependent enhancement (ADE)
821,lhdtwwow,39968,ADE,"We then showed that selected RBD-specific, non-RBD S1-specific, and S2-specific MAbs given prophylactically prevented MERS-CoV replication in lungs and protected mice from lethal challenge.",0.08679981449057286,prevented mers-cov replication in lungs,immunopathology
822,mhjpucp0,34548,ADE,"The epidemiology, clinical presentation, complications, and treatment of hMPV are then discussed.",0.08679782339188777,"epidemiology , clinical presentation , complications , and treatment of hmpv",immunopathology
823,yi2ptxly,15318,ADE,"BVDV strains have the hallmark of adversely affecting the immune system's many components, both the innate and acquired systems.",0.08679288936836367,"bvdv strains have the hallmark of adversely affecting the immune system ' s many components , both the innate and acquired systems",antibody dependent enhancement (ADE)
824,t9tysvr8,27394,ADE,"Hematopoietic stem cell transplantation (HSCT) is a treatment for hematologic malignancies, immune deficiencies, or genetic diseases, ect.",0.08679273012903274,immune deficiencies,immunopathology
825,bs194n2m,10086,ADE,These results indicated that the distinct types of immune responses were generated by the different routes of DNA immunization.,0.08679157289600924,distinct types of immune responses were generated by the different routes of dna immunization,antibody dependent enhancement (ADE)
826,os0faovj,20667,ADE,"In addition to their direct, cytopathic, and tissue-invasive effects, RVs can create an inflammatory environment, autoimmune responses, resulting in acute and chronic rejection, although this relationship remains controversial.",0.0867893903769017,autoimmune responses,antibody dependent enhancement (ADE)
827,q3be4e15,15990,ADE,"Notably, the SARS-CoV virion itself was able to induce long-term antibody production even without an adjuvant.",0.08678735836906543,long-term antibody production,interleukin
828,95owmyri,6481,ADE,There are many difficulties to overcome prior to the development of a successful therapy.,0.08678542992975137,there are many difficulties to overcome prior to the development of a successful therapy,immunopathology
829,8p0k92rs,34466,ADE,: Thymus transplantation is a promising strategy for the treatment of athymic complete DiGeorge syndrome (cDGS).,0.08678151554906177,thymus,immunopathology
830,ypih5oid,38311,ADE,"Representativeness, flexibility and acceptability had moderate performance.",0.08678008516240387,moderate performance,interferon
831,eqlcltk7,27526,ADE,Calves were fed identically and followed the same antibiotic treatment protocol.,0.08677893630990657,antibiotic,immunopathology
832,s27bp7ft,6109,ADE,"Gag-specific humoral responses were not enhanced, however, which may be due to either the transgene or the vector.",0.08677804880335482,gag-specific humoral responses,antibody dependent enhancement (ADE)
833,9vv8cetp,9182,ADE,"Moreover, the potential advantages of this system are discussed.",0.08677481582697955,potential advantages,immunopathology
834,s6t8sp5w,23906,ADE,"Body weight gains, gut lesion scores, fecal oocyst outputs, profilin serum antibody titers, lymphocyte proliferation, and intestinal cytokine transcript levels were assessed as measures of protective immunity.",0.08677438589861405,protective immunity,antibody dependent enhancement (ADE)
835,0q0jon8j,3927,ADE,"Lastly, there was a significant difference in the reduction of PRRSV viremia, an increase in PRRSV-specific IFN-γ-SC and a reduction of interstitial lung lesion scores between pigs vaccinated with the trivalent vaccine mixture followed by a triple challenge and pigs vaccinated with a monovalent PRRSV vaccine followed by PRRSV challenge only.",0.0867710371754789,"significant difference in the reduction of prrsv viremia , an increase in prrsv-specific ifn-γ-sc and a reduction of interstitial lung lesion scores",immunopathology
836,ogaw7re9,13877,ADE,"Vaccinated cows did not develop abnormalities, such as a decrease in milk production volume, and all pregnant animals calved normally.",0.08677059543145707,vaccinated cows did not develop abnormalities,immunopathology
837,gklyk0me,31510,ADE,The characteristics of DENV E protein ectodomain in the absence of prM protein remains largely unknown.,0.0867634550429347,denv e protein ectodomain,interleukin
838,6affn1ji,12417,ADE,"Intranasal vaccination stimulated serum IgG and serum and salivary IgA antibody responses (measured by ELISA), FIPV-neutralizing antibody (VN), and a cell-mediated immune (CMI) response as measured by lymphocyte proliferation.",0.08676225559081137,serum igg and serum and salivary iga antibody responses,antibody dependent enhancement (ADE)
839,1vxl2468,25815,ADE,"Ideally, potent and broad-spectrum (i.e., pan-genus or pan-family virus activity) antiviral drugs should be developed whereby one drug could be used for the treatment of a number of such viral infections.",0.08675964672767689,viral infections,antibody dependent enhancement (ADE)
840,u7glxpum,17056,ADE,The results draw that both recovered and vaccinated frequency increase with the increase of the individuals’ activities.,0.08675779356878248,both recovered and vaccinated frequency increase with the increase of the individuals ’ activities,immunopathology
841,wwsl6qqb,20797,ADE,"By contrast, the 7 immune colostrum-fed calves displayed a rather mild enteric condition, and all recovered without any sequela being observed.",0.08675473651532377,7 immune colostrum-fed calves displayed a rather mild enteric condition,immunopathology
842,sniyhr41,39294,ADE,"Lectinhistochemistry analysis was conducted to identify the distribution of SAα2,3 Gal and SAα2,6 Gal receptors in the lung and trachea.",0.08675380053086243,"distribution of saα2 , 3 gal and saα2 , 6 gal receptors",immunopathology
843,zq9o66i4,33911,ADE,We used multivariate analysis to study the effects of co-infections.,0.0867528301009447,effects of co-infections,immunopathology
844,2tji14il,30886,ADE,The continued effort to develop antiviral agents for treatment is crucial in the absence of a vaccine.,0.08675028139327468,the continued effort to develop antiviral agents for treatment is crucial in the absence of a vaccine,immunopathology
845,paqr5ykd,27557,ADE,"Mucosal immunological defense in the middle ear and eustachian tube utilizes a number of mechanisms, including physicochemical barriers of mucus and the mucosal epithelial cells and innate immune responses such as inflammation, cellular infiltration, effusion, and antimicrobial protein secretions, in addition to adaptive host immune responses.",0.08674525044049168,adaptive host immune responses,antibody dependent enhancement (ADE)
846,gq9age1b,15674,ADE,"In contrast, TLR agonists added to UV-V vaccine, including lipopolysaccharide, poly(U), and poly(I·C) (UV-V+TLR), strikingly reduced excess eosinophilic infiltration in the lungs and induced lower levels of interleukin-4 and -13 and eotaxin in the lungs than UV-V-immunization alone.",0.08674520318375065,reduced excess eosinophilic infiltration in the lungs,adjuvant
847,59c9cpfe,18686,ADE,"There are currently no FDA-approved vaccines for arenaviruses, and treatments have been limited to supportive therapy and use of non-specific nucleoside analogs, such as Ribavirin.",0.08673966945450756,there are currently no fda-approved vaccines for arenaviruses,immunopathology
848,o73k04qc,31920,ADE,"Similarly, sHsp pretreatment enhanced the accumulation of lung germinal center B cells, T follicular helper cells, and increased polymeric Ig receptor expression, priming the lungs for subsequent IgG and IgA responses to influenza virus challenge.",0.08673825258776269,igg and iga responses to influenza virus challenge,antibody dependent enhancement (ADE)
849,4kfz9r4e,8049,ADE,"As a DNA vaccine in mice, it induces a TH1 immune response.",0.08673407379469228,th1 immune response,antibody dependent enhancement (ADE)
850,90p6wiz9,6270,ADE,"Conversely, peptide vaccines used in isolation are often weakly immunogenic and require particulate carriers for delivery and adjuvanting.",0.08673106440297365,peptide vaccines,antibody dependent enhancement (ADE)
851,lcuaeimr,39378,ADE,"The first patient had an intracerebral hemorrhage as a result of thrombocytopenia, disseminated intravascular coagulation, and platelet dysfunction.",0.08672817135564302,"thrombocytopenia , disseminated intravascular coagulation , and platelet dysfunction",immunopathology
852,0nmwbpns,23953,ADE,"Genetic diversity within a host arises primarily by mutation, which includes substitutions, insertions and deletions.",0.08672535555806535,genetic diversity,interleukin
853,vl296i1b,32200,ADE,"Replication of all of the APMVs except APMV-5 was confirmed in the nasal turbinates and lungs, indicating a tropism for the respiratory tract.",0.08672508084012923,a tropism for the respiratory tract,immunopathology
854,vhtbremj,35367,ADE,These data show that the AUG-2 PPMO possessed potent anti-RSV activity and is worthy of further investigation as a candidate for therapeutic development.,0.08672069078749631,anti-rsv,antibody dependent enhancement (ADE)
855,g9ev443o,3247,ADE,"Such compounds make interesting neonatal adjuvant candidates, either used alone or in combination with traditional innate immune adjuvants.",0.08671754518324515,innate immune adjuvants,antibody dependent enhancement (ADE)
856,mssid3vo,39347,ADE,"However, the precise functions of the CoV E protein during infection are still enigmatic.",0.08671336579311434,cov e protein,antibody dependent enhancement (ADE)
857,jh2fdks4,12532,ADE,"Like the rH120-infected group and in contrast to the rIBYZ-infected group, no mortality, clinical signs, or lesions were observed in the lungs or kidneys of young chickens inoculated with rH120-S1/YZ.",0.08671315754994333,"no mortality , clinical signs , or lesions",immunopathology
858,7mzsaz7a,6589,ADE,The responses were also both dose and vector dependent.,0.0867071804508419,both dose and vector dependent,antibody dependent enhancement (ADE)
859,bbe18xb4,15601,ADE,The phenotype of the CD8+ T cells was characterized based on the expression of IFN-γ.,0.08669797523932178,ifn-γ,interleukin
860,q9tycobt,2517,ADE,"Pneumonia is an inflammatory disease of the lung, responsible for high morbidity and mortality worldwide.",0.08669599030028108,"pneumonia is an inflammatory disease of the lung , responsible for high morbidity and mortality",immunopathology
861,1jwidals,40283,ADE,Infected mice had elevated plasma levels of proinflammatory cytokines (interleukin-6 [IL-6] and granulocyte colony-stimulating factor [G-CSF]) and chemokines (Gro-1 and monocyte chemoattractant protein 1).,0.0866940499263526,interleukin-6,interleukin
862,x3mjov5l,38879,ADE,"Molecular diagnostic methods identified CaKV within the cerebellum, cerebrum, lung, tonsil, and liver.",0.08669382588599872,cakv,interleukin
863,apbrwqwj,26838,ADE,Subcutaneous fluids by themselves are a poor treatment option and should be only be used as supportive therapy following the initial correction of hypovolemia and metabolic acidosis.,0.08669371173640364,hypovolemia and metabolic acidosis,immunopathology
864,ervaxqph,38619,ADE,"After EV71 stimulation of peripheral mononuclear cells, there was a significant increase in cellular Th1 cytokine (γ-interferon) and proinflammatroy cytokines.",0.08668697134572066,γ-interferon,interferon
865,lzvtgwox,27824,ADE,The HA activity of the Mebus vaccine CD strain was not inhibited by any of the MAbs tested.,0.08668563631329823,not inhibited by any of the mabs tested,interferon
866,i1e39v9m,35069,ADE,"Several drugs currently used to treat hypertension and heart failure are designed to target angiotensin II synthesis and function, but thus far, none have been able to completely block the effects of RAS signaling.",0.08668449977809578,angiotensin ii,interleukin
867,bx04ldmn,12442,ADE,"In the absence of adjuvant, S377–588-Fc alone induced readily detectable neutralizing antibody and T-cell responses in immunized mice.",0.08667893390518414,antibody and t-cell responses,antibody dependent enhancement (ADE)
868,8ohrqj5z,30962,ADE,These epidemiological features are helpful in gauging the differential diagnoses.,0.08667428301786001,these epidemiological features are helpful in gauging the differential diagnoses,immunopathology
869,de3zjp6d,34488,ADE,"Complications are more common in the very young, very old, and those with underlying lung diseases.",0.08667196354702361,complications,immunopathology
870,qxzc8gfb,5151,ADE,Delta inulin is distinct compared with typical vaccine adjuvants as it does not require adsorption to antigen and does not appear to work through induction of inflammatory danger signals.,0.0866707716267694,delta inulin,interleukin
871,jcgnm8p9,34253,ADE,The FMDV virion consists of capsid and nucleic acid.,0.08666433907387441,fmdv,interleukin
872,sp87qdkr,2284,ADE,This group of vaccine candidates shares an ability to potently induce humoral and cellular immune responses by use of highly attenuated and safe vaccine backbones.,0.08666294564852106,humoral and cellular immune responses,antibody dependent enhancement (ADE)
873,3smc4ye3,11899,ADE,"Background School pandemic preparedness is essential, but has not been evaluated.",0.08666096136017065,pandemic,antibody dependent enhancement (ADE)
874,jkko6erq,7697,ADE,"The cellular and humoral immune responses were assessed by enzyme-linked immunosorbent assays, lymphocyte proliferation assays, enzyme-linked immunospot assays, and fluorescence-activated cell sorter analyses.",0.08665895873890507,cellular and humoral immune responses,antibody dependent enhancement (ADE)
875,4em970mj,17954,ADE,Calves were euthanatized on day 54 (8 d after challenge) and lungs were examined for lesions.,0.08665690649879207,lesions,immunopathology
876,qtfdtfq4,30366,ADE,"Anorexia and gastrointestinal losses lead to dehydration, electrolyte abnormalities, and metabolic acidosis, and, in some patients, acute kidney injury.",0.08665586806710651,acute kidney injury,immunopathology
877,1yzo0ycy,23781,ADE,The responses of the participants were descriptively analyzed.,0.08664921430826919,responses,antibody dependent enhancement (ADE)
878,7899iaku,13139,ADE,A cell culture cytotoxicity neutralization assay was done by TcdA treatment with or without anti-TcdA serum pre-incubation or treatment.,0.08664824372882926,cytotoxicity,antibody dependent enhancement (ADE)
879,1lrzsl3m,33804,ADE,Anesthesia or surgery has little effect but use of chloramphenicol or tetracyclines should be avoided.,0.08664548716614343,use of chloramphenicol or tetracyclines should be avoided,adjuvant
