,pid,title,abstract
4949,k10siwur,The major subunit ClpG of Escherichia coli CS31A fibrillae as an expression vector for different combinations of two TGEV coronavirus epitopes," Previously, two B-cell epitopes from the entero-pathogenic transmissible gastroenteritis virus (TGEV), namely the C epitope (TGEV-C) amino acids (aa) 363–371 and the A epitope (TGEV-A) aa 522–531 of the spike S protein (TGEV-S), have been separately expressed on the CS31A fibrillae at the surface of Escherichia coli following insertion into a same region of ClpG. However, the resulting chimeras induced a marginal TGEV-neutralizing antibody (Ab) response in mice. Here, with the view to improving this response, we introduced TGEV-C alone or in different tandem association with TGEV-A (A::C or C::A) in twelve putatively exposed regions of ClpG. Among the 28 resulting engineered proteins only 15, carrying up to 51 extra aa, had not essentially disturbed the correct CS31A fibrillae formation process. Six partially permissive sites accepting only TGEV-C and three highly permissive sites tolerating A::C or C::A tandem peptide, were identified throughout ClpG. Intact bacteria or extracted CS31A hybrid fibrillae expressing TGEV epitopes at any of the permissive sites, were recognized by Ab directed against the foreign parent protein, providing a direct argument for exposure of the corresponding ClpG region at the cell surface and for antigenicity of the epitopes in the polymeric CS31A fibrillae context. The potential of CS31A fibrillae as carriers of the TGEV peptides indicates that there may be three positions (N terminus, aa 202–204 and 202–218) in ClpG which may turn out to be important fusion sites and therefore be relevant for the eventual design of TGEV vaccines. Unexpectedly, TGEV-A, whatever its position in ClpG, mediated the partial proteolytic degradation of the hybrid proteins, suggesting that it functions as a substrate for a cellular protease, and thereby that its suitability as a vaccine antigen candidate is doubtful."
4967,godas2iy,In vivo rescue of recombinant Zika virus from an infectious cDNA clone and its implications in vaccine development,"Zika virus (ZIKV) is a mosquito-borne member of the Flaviviridae family that has been known to circulate for decades causing mild febrile illness. The more recent ZIKV outbreaks in the Americas and the Caribbean associated with congenital malformations and Guillain-Barré syndrome in adults have placed public health officials in high alert and highlight the significant impact of ZIKV on human health. New technologies to study the biology of ZIKV and to develop more effective prevention options are highly desired. In this study we demonstrate that direct delivery in mice of an infectious ZIKV cDNA clone allows the rescue of recombinant (r)ZIKV in vivo. A bacterial artificial chromosome containing the sequence of ZIKV strain Paraiba/2015 under the control of the cytomegalovirus promoter was complexed with a commercial transfection reagent and administrated using different routes in type-I interferon receptor deficient A129 mice. Clinical signs and death associated with ZIKV viremia were observed in mice. The rZIKV recovered from these mice remained fully virulent in a second passage in mice. Interestingly, infectious rZIKV was also recovered after intraperitoneal inoculation of the rZIKV cDNA in the absence of transfection reagent. Further expanding these studies, we demonstrate that a single intraperitoneal inoculation of a cDNA clone encoding an attenuated rZIKV was safe, highly immunogenic, and provided full protection against lethal ZIKV challenge. This novel in vivo reverse genetics method is a potentially suitable delivery platform for the study of wild-type and live-attenuated ZIKV devoid of confounding factors typical associated with in vitro systems. Moreover, our results open the possibility of employing similar in vivo reverse genetic approaches for the generation of other viruses and, therefore, change the way we will use reverse genetics in the future."
4971,ihg4kqxf,"Sequencing, Annotation, and Characterization of the Influenza Ferret Infectome","Ferrets have become an indispensable tool in the understanding of influenza virus virulence and pathogenesis. Furthermore, ferrets are the preferred preclinical model for influenza vaccine and therapeutic testing. Here we characterized the influenza infectome during the different stages of the infectious process in ferrets with and without prior specific immunity to influenza. RNA from lung tissue and lymph nodes from infected and naïve animals was subjected to next-generation sequencing, followed by de novo data assembly and annotation of the resulting sequences; this process generated a library comprising 13,202 ferret mRNAs. Gene expression profiles during pandemic H1N1 (pdmH1N1) influenza virus infection were analyzed by digital gene expression and solid support microarrays. As expected during primary infection, innate immune responses were triggered in the lung tissue; meanwhile, in the lymphoid tissue, genes encoding antigen presentation and maturation of effector cells of adaptive immunity increased dramatically. After 5 days postinfection, the innate immune gene expression was replaced by the adaptive immune response, which correlates with viral clearance. Reinfection with homologous pandemic influenza virus resulted in a diminished innate immune response, early adaptive immune gene regulation, and a reduction in clinical severity. The fully annotated ferret infectome will be a critical aid to the understanding of the molecular events that regulate disease severity and host-influenza virus interactions among seasonal, pandemic, and highly pathogenic avian influenzas."
4978,q3yx3x1l,Middle East Respiratory Syndrome Coronavirus: Another Zoonotic Betacoronavirus Causing SARS-Like Disease,"The source of the severe acute respiratory syndrome (SARS) epidemic was traced to wildlife market civets and ultimately to bats. Subsequent hunting for novel coronaviruses (CoVs) led to the discovery of two additional human and over 40 animal CoVs, including the prototype lineage C betacoronaviruses, Tylonycteris bat CoV HKU4 and Pipistrellus bat CoV HKU5; these are phylogenetically closely related to the Middle East respiratory syndrome (MERS) CoV, which has affected more than 1,000 patients with over 35% fatality since its emergence in 2012. All primary cases of MERS are epidemiologically linked to the Middle East. Some of these patients had contacted camels which shed virus and/or had positive serology. Most secondary cases are related to health care-associated clusters. The disease is especially severe in elderly men with comorbidities. Clinical severity may be related to MERS-CoV's ability to infect a broad range of cells with DPP4 expression, evade the host innate immune response, and induce cytokine dysregulation. Reverse transcription-PCR on respiratory and/or extrapulmonary specimens rapidly establishes diagnosis. Supportive treatment with extracorporeal membrane oxygenation and dialysis is often required in patients with organ failure. Antivirals with potent in vitro activities include neutralizing monoclonal antibodies, antiviral peptides, interferons, mycophenolic acid, and lopinavir. They should be evaluated in suitable animal models before clinical trials. Developing an effective camel MERS-CoV vaccine and implementing appropriate infection control measures may control the continuing epidemic."
4979,hhz8slxl,Rapid generation of a mouse model for Middle East respiratory syndrome,"In this era of continued emergence of zoonotic virus infections, the rapid development of rodent models represents a critical barrier to public health preparedness, including the testing of antivirus therapy and vaccines. The Middle East respiratory syndrome coronavirus (MERS-CoV) was recently identified as the causative agent of a severe pneumonia. Given the ability of coronavirus to rapidly adapt to new hosts, a major public health concern is that MERS-CoV will further adapt to replication in humans, triggering a pandemic. No small-animal model for this infection is currently available, but studies suggest that virus entry factors can confer virus susceptibility. Here, we show that mice were sensitized to MERS-CoV infection by prior transduction with adenoviral vectors expressing the human host-cell receptor dipeptidyl peptidase 4. Mice developed a pneumonia characterized by extensive inflammatory-cell infiltration with virus clearance occurring 6–8 d after infection. Clinical disease and histopathological changes were more severe in the absence of type-I IFN signaling whereas the T-cell response was required for virus clearance. Using these mice, we demonstrated the efficacy of a therapeutic intervention (poly I:C) and a potential vaccine [Venezuelan equine encephalitis replicon particles expressing MERS-CoV spike protein]. We also found little protective cross-reactivity between MERS-CoV and the severe acute respiratory syndrome-CoV. Our results demonstrate that this system will be useful for MERS-CoV studies and for the rapid development of relevant animal models for emerging respiratory viral infections."
4991,sbascdya,Stage of Gestation at Porcine Epidemic Diarrhea Virus Infection of Pregnant Swine Impacts Maternal Immunity and Lactogenic Immune Protection of Neonatal Suckling Piglets,"During pregnancy, the maternal immune response changes dramatically over the course of gestation. This has implications for generation of lactogenic immunity and subsequent protection in suckling neonates against enteric viral infections. For example, porcine epidemic diarrhea virus (PEDV) is an alphacoronavirus that causes acute diarrhea in neonatal piglets. Due to the high virulence of PEDV and the naïve, immature immune system of neonatal suckling piglets, passive lactogenic immunity to PEDV induced during pregnancy, via the gut-mammary gland (MG)-secretory IgA (sIgA) axis, is critical for piglet protection. However, the anti-PEDV immune response during pregnancy and stage of gestation required to optimally stimulate the gut-MG-sIgA axis is undefined. We hypothesize that there is a gestational window in which non-lethal PEDV infection of pregnant gilts influences maximum lymphocyte mucosal trafficking to the MG, resulting in optimal passive lactogenic protection in suckling piglets. To understand how the stages of gestation affect maternal immune responses to PEDV, three groups of gilts were orally infected with PEDV in the first, second or third trimester. Control (mock) gilts were inoculated with medium in the third trimester. To determine if lactogenic immunity correlated with protection, all piglets were PEDV-challenged at 3–5 days postpartum. PEDV infection of gilts at different stages of gestation significantly affected multiple maternal systemic immune parameters prepartum, including cytokines, B cells, PEDV antibodies (Abs), and PEDV antibody secreting cells (ASCs). Pregnant second trimester gilts had significantly higher levels of circulating PEDV IgA and IgG Abs and ASCs and PEDV virus neutralizing (VN) Abs post PEDV infection. Coinciding with the significantly higher PEDV Ab responses in second trimester gilts, the survival rate of their PEDV-challenged piglets was 100%, compared with 87.2, 55.9, and 5.7% for first, third, and mock litters, respectively. Additionally, piglet survival positively correlated with PEDV IgA Abs and ASCs and VN Abs in milk and PEDV IgA and IgG Abs in piglet serum. Our findings have implications for gestational timing of oral attenuated PEDV maternal vaccines, whereby PEDV intestinal infection in the second trimester optimally stimulated the gut-MG-sIgA axis resulting in 100% lactogenic immune protection in suckling piglets."
5001,fwh9v1de,Exchange Proteins Directly Activated by cAMP and Their Roles in Respiratory Syncytial Virus Infection,"Respiratory syncytial virus (RSV) is the leading cause of respiratory infection in young children and high-risk adults. However, a specific treatment for this viral infection is not currently available. In this study, we discovered that an exchange protein directly activated by cyclic AMP (EPAC) can serve as a potential therapeutic target for RSV. In both lower and upper epithelial cells, treatment with EPAC inhibitor (ESI-09), but not protein kinase A inhibitor (H89), significantly inhibits RSV replication and proinflammatory cytokine/chemokine induction. In addition, RSV-activated transcriptional factors belonging to the NF-κB and IRF families are also suppressed by ESI-09. Through isoform-specific gene knockdown, we found that EPAC2, but not EPAC1, plays a dominant role in controlling RSV replication and virus-induced host responses. Experiments using both EPAC2 knockout and EPAC2-specific inhibitor support such roles of EPAC2. Therefore, EPAC2 is a promising therapeutic target to regulate RSV replication and associated inflammation. IMPORTANCE RSV is a serious public health problem, as it is associated with bronchiolitis, pneumonia, and asthma exacerbations. Currently no effective treatment or vaccine is available, and many molecular mechanisms regarding RSV-induced lung disease are still significantly unknown. This project aims to elucidate an important and novel function of a protein, called EPAC2, in RSV replication and innate inflammatory responses. Our results should provide an important insight into the development of new pharmacologic strategies against RSV infection, thereby reducing RSV-associated morbidity and mortality."
5002,j5b6bscg,The Cysteine Protease Domain of Porcine Reproductive and Respiratory Syndrome Virus Nonstructural Protein 2 Possesses Deubiquitinating and Interferon Antagonism Functions,"Porcine reproductive and respiratory syndrome (PRRS) virus nonstructural protein 2 (nsp2) contains a cysteine protease domain at its N terminus, which belongs to the ovarian tumor (OTU) protease family. In this study, we demonstrated that the PRRSV nsp2 OTU domain antagonizes the type I interferon induction by interfering with the NF-κB signaling pathway. Further analysis revealed that the nsp2 OTU domain possesses ubiquitin-deconjugating activity. This domain has the ability to inhibit NF-κB activation by interfering with the polyubiquitination process of IκBα, which subsequently prevents IκBα degradation. To determine whether the nsp2 protein antagonist function can be ablated from the virus, we introduced point mutations into the OTU domain region by use of reverse genetics. The D458A, S462A, and D465A mutations targeting on a B-cell epitope in the OTU domain region generated the viable recombinant viruses, and the S462A and D465A mutants were attenuated for growth in cell culture. The OTU domain mutants were examined to determine whether mutations in the nsp2 OTU domain region altered virus ability to inhibit NF-κB activation. The result showed that certain mutations lethal to virus replication impaired the ability of nsp2 to inhibit NF-κB activation but that the viable recombinant viruses, vSD-S462A and vSD-D465A, were unable to inhibit NF-κB activation as effectively as the wild-type virus. This study represents a fundamental step in elucidating the role of nsp2 in PRRS pathogenesis and provides an important insight in future modified live-virus vaccine development."
5022,t0d8wtvp,Generating and evaluating type I interferon receptor-deficient and feline TMPRSS2-expressing cells for propagating serotype I feline infectious peritonitis virus," Feline coronavirus infection can progress to a fatal infectious peritonitis, which is a widespread feline disease without an effective vaccine. Generating feline cells with reduced ability to respond to interferon (IFN) is an essential step facilitating isolation of new candidate vaccine strains. Here, we describe the use of Crispr/Cas technology to disrupt type I IFN signaling in two feline cell lines, AK-D and Fcwf-4 CU, and evaluate the replication kinetics of a serotype I feline infectious peritonitis virus (FIPV) within these cells. We report that polyclonal cell populations and a clonal isolate, termed Fcwf-4 IRN, exhibited significantly diminished IFN-responsiveness and allowed FIPV replication kinetics comparable to parental cells. Furthermore, we demonstrate that replication of FIPV is enhanced by ectopic expression of a host serine protease, TMPRSS2, in these cells. We discuss the potential of these cells for isolating new clinical strains and for propagating candidate vaccine strains of FIPV."
5024,1tuf4zxi,Treatment of Crimean-Congo Hemorrhagic Fever,"Ribavirin is a synthetic purine nucleoside analog with a modified base and D-ribose sugar, also known as virazol, first synthesized by Sidwell and colleagues in 1972 [43, 49] (Fig. 19-1). It is of particular interest, because it was the first synthetic nucleoside to exhibit broad spectrum antiviral activity, and it is one of few antiviral drugs in clinical use effective against agents other than HIV and herpesviruses [43]. It inhibits the replication of a wide range of RNA and DNA viruses in vitro, including orthomyxo, paramyxo, arena, bunya, flavi, herpes, adeno, pox, and retroviruses [49]. In current clinical practice, ribavirin is commonly used for certain viral infections (Table 19-1). Most notably, it is used in combination with interferon-α for treatment of HCV infection [66]. Ribavirin aerosol is used for treatment of pediatric infection by respiratory syncytial virus [19]. It is the only antiviral drug that could be also used in viral hemorrhagic fever syndromes. Besides Crimean- Congo hemorrhagic fever (CCHF), it is used in Lassa fever [70]. Viruses in the Bunyaviridae family are generally sensitive to ribavirin [92]. A prospective, randomized, double-blind, placebo-controlled trial of 242 patients with serologically confirmed Hantaan virus in the People’s Republic of China found a sevenfold decrease in mortality among ribavirin-treated patients [54], other studies did not confirm these benefits. Ribavirin was found to be effective against CCHF virus (CCHFV) in vitro [99, 104]."
5028,89stvkqn,"IFITM Proteins Mediate the Innate Immune Response to Influenza A H1N1 Virus, West Nile Virus and Dengue Virus","Influenza viruses exploit host cell machinery to replicate, resulting in epidemics of respiratory illness. In turn, the host expresses anti-viral restriction factors to defend against infection. To find host-cell modifiers of influenza A H1N1 viral infection, we used a functional genomic screen and identified over 120 influenza A virus-dependency factors with roles in endosomal acidification, vesicular trafficking, mitochondrial metabolism and RNA splicing. We discovered that the interferon-inducible trans-membrane proteins, IFITM1, 2 and 3, restrict an early step in influenza A viral replication. The IFITM proteins confer basal resistance to influenza A virus, but are also inducible by interferons type I and II, and are critical for interferon's virustatic actions. Further characterization revealed that the IFITM proteins inhibit the early replication of flaviviruses, including dengue virus and West Nile virus. Collectively this work identifies a new family of anti-viral restriction factors that mediate cellular resistance to at least three major human pathogens."
5030,hmy9n7m9,T Cell Responses to Whole SARS Coronavirus in Humans,"Effective vaccines should confer long-term protection against future outbreaks of severe acute respiratory syndrome (SARS) caused by a novel zoonotic coronavirus (SARS-CoV) with unknown animal reservoirs. We conducted a cohort study examining multiple parameters of immune responses to SARS-CoV infection, aiming to identify the immune correlates of protection. We used a matrix of overlapping peptides spanning whole SARS-CoV proteome to determine T cell responses from 128 SARS convalescent samples by ex vivo IFN-γ ELISPOT assays. Approximately 50% of convalescent SARS patients were positive for T cell responses, and 90% possessed strongly neutralizing Abs. Fifty-five novel T cell epitopes were identified, with spike protein dominating total T cell responses. CD8(+) T cell responses were more frequent and of a greater magnitude than CD4(+) T cell responses (p < 0.001). Polychromatic cytometry analysis indicated that the virus-specific T cells from the severe group tended to be a central memory phenotype (CD27(+)/CD45RO(+)) with a significantly higher frequency of polyfunctional CD4(+) T cells producing IFN-γ, TNF-α, and IL-2, and CD8(+) T cells producing IFN-γ, TNF-α, and CD107a (degranulation), as compared with the mild-moderate group. Strong T cell responses correlated significantly (p < 0.05) with higher neutralizing Ab. The serum cytokine profile during acute infection indicated a significant elevation of innate immune responses. Increased Th2 cytokines were observed in patients with fatal infection. Our study provides a roadmap for the immunogenicity of SARS-CoV and types of immune responses that may be responsible for the virus clearance, and should serve as a benchmark for SARS-CoV vaccine design and evaluation."
5040,p93gd7rj,PCR Improves Diagnostic Yield from Lung Aspiration in Malawian Children with Radiologically Confirmed Pneumonia,": Accurate data on childhood pneumonia aetiology are essential especially from regions where mortality is high, in order to inform case-management guidelines and the potential of prevention strategies such as bacterial conjugate vaccines. Yield from blood culture is low, but lung aspirate culture provides a higher diagnostic yield. We aimed to determine if diagnostic yield could be increased further by polymerase chain reaction (PCR) detection of bacteria (Streptococcus pneumoniae and Haemophilus influenzae b) and viruses in lung aspirate fluid. METHODS: A total of 95 children with radiological focal, lobar or segmental consolidation had lung aspirate performed and sent for bacterial culture and for PCR for detection of bacteria, viruses and Pneumocystis jirovecii. In children with a pneumococcal aetiology, pneumococcal bacterial loads were calculated in blood and lung aspirate fluid. RESULTS: Blood culture identified a bacterial pathogen in only 8 patients (8%). With the addition of PCR on lung aspirate samples, causative pathogens (bacterial, viral, pneumocystis) were identified singly or as co-infections in 59 children (62%). The commonest bacterial organism was S.pneumoniae (41%), followed by H. influenzae b (6%), and the commonest virus identified was adenovirus (16%), followed by human bocavirus (HBoV) (4%), either as single or co-infection. CONCLUSIONS: In a select group of African children, lung aspirate PCR significantly improves diagnostic yield. Our study confirms a major role of S.pneumoniae and viruses in the aetiology of childhood pneumonia in Africa."
5041,fs99ixgw,Tweaking Innate Immunity: the Promise of Innate Immunologicals As Anti-infectives,"New and exciting insights into the importance of the innate immune system are revolutionizing our understanding of immune defense against infections, pathogenesis, and the treatment and prevention of infectious diseases. The innate immune system uses multiple families of germline-encoded pattern recognition receptors (PRRs) to detect infection and trigger a variety of antimicrobial defense mechanisms. PRRs are evolutionarily highly conserved and serve to detect infection by recognizing pathogen-associated molecular patterns that are unique to microorganisms and essential for their survival. Toll-like receptors (TLRs) are transmembrane signalling receptors that activate gene expression programs that result in the production of proinflammatory cytokines and chemokines, type I interferons and antimicrobial factors. Furthermore, TLR activation facilitates and guides activation of adaptive immune responses through the activation of dendritic cells. TLRs are localized on the cell surface and in endosomal/lysosomal compartments, where they detect bacterial and viral infections. In contrast, nucleotide-binding oligomerization domain proteins and RNA helicases are located in the cell cytoplasm, where they serve as intracellular PRRs to detect cytoplasmic infections, particularly viruses. Due to their ability to enhance innate immune responses, novel strategies to use ligands, synthetic agonists or antagonists of PRRs (also known as ‘innate immunologicals’) can be used as stand-alone agents to provide immediate protection or treatment against bacterial, viral or parasitic infections. Furthermore, the newly appreciated importance of innate immunity in initiating and shaping adaptive immune responses is contributing to our understanding of vaccine adjuvants and promises to lead to improved next-generation vaccines."
5042,6jg96bdr,A Novel Tuberculosis Antigen Identified from Human Tuberculosis Granulomas,"Tuberculosis is a global infectious disease caused by Mycobacterium tuberculosis (Mtb). Although novel Mtb biomarkers from both the pathogen and host have been studied, more breakthroughs are still needed to meet different clinic requirements. In an effort to identify Mtb antigens, chaperone-peptide complexes were purified from TB infected lungs using free-solution isoelectric focusing combined with high resolution LTQ Orbitrap Velos mass spectrometry. Antigen specific cellular immune responses in vitro were then examined. Those efforts led to the identification of six Mtb peptides only identified in Tuberculosis lung samples and that were not found in the control samples. Additionally, antigen-specific IFN-γ secretion, T-cell proliferation, cytokine expression, and a cytotoxic assay were also evaluated. Among the peptides isolated, we identified a 34 amino acid peptide named PKA(p) belonging to a serine/threonine–protein kinase, as being able to generate Mtb-specific cellular immune responses as noted by elevated antigen-specific cytokine secretion levels, increased CD8(+) T-cell proliferation and a strong cytotoxic lymphocyte (CTL) response. Moreover, the immune stimulating abilities of PKA(p) were further validated in vivo, with target peptide immunized mice showing an increased cellular IFN-γ in both the lungs and spleen without causing immunopathogenesis. In conclusion, we identified novel functional Mtb antigens directly from the granulomatous lesions of Tuberculosis patients, inducing not only significant antigen-specific IFN-γ secretion but also a marked cytotoxic lymphocyte functional response. These findings indicated that PKA(p) has potential as a novel antigen biomarker for vaccine development."
5059,0eostjdw,Biochemical Evaluation of the Inhibition Properties of Favipiravir and 2′-C-Methyl-Cytidine Triphosphates against Human and Mouse Norovirus RNA Polymerases,"Norovirus (NoV) is a positive-sense single-stranded RNA virus that causes acute gastroenteritis and is responsible for 200,000 deaths per year worldwide. No effective vaccine or treatment is available. Recent studies have shown that the nucleoside analogs favipiravir (T-705) and 2′-C-methyl-cytidine (2CM-C) inhibit NoV replication in vitro and in animal models, but their precise mechanism of action is unknown. We evaluated the molecular interactions between nucleoside triphosphates and NoV RNA-dependent RNA polymerase (NoVpol), the enzyme responsible for replication and transcription of NoV genomic RNA. We found that T-705 ribonucleoside triphosphate (RTP) and 2CM-C triphosphate (2CM-CTP) equally inhibited human and mouse NoVpol activities at concentrations resulting in 50% of maximum inhibition (IC(50)s) in the low micromolar range. 2CM-CTP inhibited the viral polymerases by competing directly with natural CTP during primer elongation, whereas T-705 RTP competed mostly with ATP and GTP at the initiation and elongation steps. Incorporation of 2CM-CTP into viral RNA blocked subsequent RNA synthesis, whereas T-705 RTP did not cause immediate chain termination of NoVpol. 2CM-CTP and T-705 RTP displayed low levels of enzyme selectivity, as they were both recognized as substrates by human mitochondrial RNA polymerase. The level of discrimination by the human enzyme was increased with a novel analog of T-705 RTP containing a 2′-C-methyl substitution. Collectively, our data suggest that 2CM-C inhibits replication of NoV by acting as a classic chain terminator, while T-705 may inhibit the virus by multiple mechanisms of action. Understanding the precise mechanism of action of anti-NoV compounds could provide a rational basis for optimizing their inhibition potencies and selectivities."
5062,zp5mw9zi,Contribution of Redox Status to Hepatitis C Virus E2 Envelope Protein Function and Antigenicity,"Disulfide bonding contributes to the function and antigenicity of many viral envelope glycoproteins. We assessed here its significance for the hepatitis C virus E2 envelope protein and a counterpart deleted for hypervariable region-1 (HVR1). All 18 cysteine residues of the antigens were involved in disulfides. Chemical reduction of up to half of these disulfides was compatible with anti-E2 monoclonal antibody reaction, CD81 receptor binding, and viral entry, whereas complete reduction abrogated these properties. The addition of 5,5′-dithiobis-2-nitrobenzoic acid had no effect on viral entry. Thus, E2 function is only weakly dependent on its redox status, and cell entry does not require redox catalysts, in contrast to a number of enveloped viruses. Because E2 is a major neutralizing antibody target, we examined the effect of disulfide bonding on E2 antigenicity. We show that reduction of three disulfides, as well as deletion of HVR1, improved antibody binding for half of the patient sera tested, whereas it had no effect on the remainder. Small scale immunization of mice with reduced E2 antigens greatly improved serum reactivity with reduced forms of E2 when compared with immunization using native E2, whereas deletion of HVR1 only marginally affected the ability of the serum to bind the redox intermediates. Immunization with reduced E2 also showed an improved neutralizing antibody response, suggesting that potential epitopes are masked on the disulfide-bonded antigen and that mild reduction may increase the breadth of the antibody response. Although E2 function is surprisingly independent of its redox status, its disulfide bonds mask antigenic domains. E2 redox manipulation may contribute to improved vaccine design."
5063,rl12fwrz,"Fatal Outcome of Pandemic H1N1 2009 Influenza Virus Infection Is Associated with Immunopathology and Impaired Lung Repair, Not Enhanced Viral Burden, in Pregnant Mice","Pandemic A (H1N1) 2009 influenza virus (pH1N1) infection in pregnant women can be severe. The mechanisms that affect infection outcome in this population are not well understood. To address this, pregnant and nonpregnant BALB/c mice were inoculated with the wild-type pH1N1 strain A/California/04/09. To determine whether innate immune responses are associated with severe infection, we measured the innate cells trafficking into the lungs of pregnant versus nonpregnant animals. Increased infiltration of pulmonary neutrophils and macrophages strongly correlated with an elevated mortality in pregnant mice. In agreement with this, the product of nitric oxide (nitrite) and several cytokines associated with recruitment and/or function of these cells were increased in the lungs of pregnant animals. Surprisingly, increased mortality in pregnant mice was not associated with higher virus load because equivalent virus titers and immunohistochemical staining were observed in the nasal cavities or lungs of all mice. To determine whether exacerbated inflammatory responses and elevated cellularity resulted in lung injury, epithelial regeneration was measured. The lungs of pregnant mice exhibited reduced epithelial regeneration, suggesting impaired lung repair. Despite these immunologic alterations, pregnant animals demonstrated equivalent percentages of pulmonary influenza virus-specific CD8(+) T lymphocytes, although they displayed elevated levels of T-regulator lymphocytes (Tregs) in the lung. Also, pregnant mice mounted equal antibody titers in response to virus or immunization with a monovalent inactivated pH1N1 A/California/07/09 vaccine. Therefore, immunopathology likely caused by elevated cellular recruitment is an implicated mechanism of severe pH1N1 infection in pregnant mice."
5068,sqwg38wc,A potent neutralizing IgM mAb targeting the N218 epitope on E2 protein protects against Chikungunya virus pathogenesis,"Chikungunya virus (CHIKV) is a medically important human viral pathogen that causes Chikungunya fever accompanied with debilitating and persistent joint pain. Host-elicited or passively-transferred monoclonal antibodies (mAb) are essential mediators of CHIKV clearance. Therefore, this study aimed to generate and characterize a panel of mAbs for their neutralization efficacy against CHIKV infection in a cell-based and murine model. To evaluate their antigenicity and neutralization profile, indirect enzyme-linked immunosorbent assay (ELISA), an immunofluorescence assay (IFA) and a plaque reduction neutralization test were performed on mAbs of IgM isotype. CHIKV escape mutants against mAb 3E7b neutralization were generated, and reverse genetics techniques were then used to create an infectious CHIKV clone with a single mutation. 3E7b was also administered to neonate mice prior or after CHIKV infection. The survival rate, CHIKV burden in tissues and histopathology of the limb muscles were evaluated. Both IgM 3E7b and 8A2c bind strongly to native CHIKV surface and potently neutralize CHIKV replication. Further analyses of 3E7b binding and neutralization of CHIKV single-mutant clones revealed that N218 of CHIKV E2 protein is a potent neutralizing epitope. In a pre-binding neutralization assay, 3E7b blocks CHIKV attachment to permissive cells, possibly by binding to the surface-accessible E2-N218 residue. Prophylactic administration of 3E7b to neonate mice markedly reduced viremia and protected against CHIKV pathogenesis in various mice tissues. Given therapeutically at 4 h post-infection, 3E7b conferred 100% survival rate and similarly reduced CHIKV load in most mice tissues except the limb muscles. Collectively, these findings highlight the usefulness of 3E7b for future prophylactic or epitope-based vaccine design."
5069,8dit29re,Insights into the Porcine Reproductive and Respiratory Syndrome Virus Viral Ovarian Tumor Domain Protease Specificity for Ubiquitin and Interferon Stimulated Gene Product 15,"Porcine reproductive and respiratory syndrome (PRRS) is a widespread economically devastating disease caused by PRRS virus (PRRSV). First recognized in the late 1980s, PRRSV is known to undergo somatic mutations and high frequency viral recombination, which leads to many diverse viral strains. This includes differences within viral virulence factors, such as the viral ovarian tumor domain (vOTU) protease, also referred to as the papain-like protease 2. These proteases down-regulate innate immunity by deubiquitinating proteins targeted by the cell for further processing and potentially also acting against interferon stimulated genes (ISGs). Recently, vOTUs from vaccine derivative Ingelvac PRRS® modified live virus (MLV) and the highly pathogenic PRRSV strain JXwn06 were biochemically characterized, revealing a marked difference in activity toward K63 linked polyubiquitin chains and a limited preference for interferon-stimulated gene product 15 (ISG15) substrates. To extend our research, the vOTUs from NADC31 (low virulence) and SDSU73 (moderately virulent) were biochemically characterized using a myriad of ubiquitin and ISG15 related assays. The K63 polyubiquitin cleavage activity profiles of these vOTUs were found to track with the established pathogenesis of MLV, NADC31, SDSU73, and JXwn06 strains. Fascinatingly, NADC31 demonstrated significantly enhanced activity toward ISG15 substrates compared to its counterparts. Utilizing this information and strain differences within the vOTU encoding region, sites were identified that can modulate K63 polyubiquitin and ISG15 cleavage activities. This information represents the basis for new tools to probe the role of vOTUs in the context of PRRSV pathogenesis."
5075,dmzn79tq,Regulation of Immunogen Processing: Signal Sequences and Their Application for the New Generation of DNA-Vaccines,"Immunization with naked genes (DNA–immunization) is a perspective modern approach to prophylactic as well as therapeutic vaccination against pathogens, as well as cancer and allergy. A panel of DNA immunogens has been developed, some are already in the clinical trials. However, the immunogenicity of DNA vaccines, specifically of those applied to humans, needs a considerable improvement. There are several approaches to increase DNA vaccine immunogenicity. One approach implies the modifications of the encoded immunogen that change its processing and presentation, and thus the overall pattern of anti–immunogen response. For this, eukaryotic expression vectors are constructed that encode the chimeric proteins composed of the immunogen and specialized targeting or signal sequences. The review describes a number of signals that if fused to immunogen, target it into the predefined subcellular compartments. The review gives examples of their application for DNA–immunization."
