,sent
8737,"Therefore, the main goal of this study was to compare the ability of a commercially available oral electrolyte solution (OES) administered alone or in combination with hypertonic saline with small volumes of IV or SC fluid therapy to resuscitate calves with diarrhea."
8738,"Most importantly, in a pandemic situation, this vaccine strategy could offer a stockpiling option to reduce the response time before a strain-matched vaccine could be developed."
8739,"However, in the last decade novel potent mAbs have been discovered and characterized with potential as therapeutics against viruses of major importance for public health and biosecurity including Hendra virus (HeV), Nipah virus (NiV), severe acute respiratory syndrome coronavirus (SARS-CoV), Ebola virus (EBOV), West Nile virus (WNV), influenza virus (IFV) and human immunodeficiency virus type 1 (HIV-1)."
8740,Further research evaluating vaccine interactions in stressed cattle and potential additive effects of endotoxin from multiple bacterin administration may reveal new evidence-based vaccination guidelines for cattle in the various segments of beef and dairy production systems.
8741,"In this study, we have employed this CRT-based enhancement strategy to create effective DNA vaccines using SARS-CoV nucleocapsid (N) protein as a target antigen."
8742,"Based on numerous studies, it is estimated that the effectiveness of current inactivated influenza vaccine in reducing morbidity and mortality in high-risk groups ranges from 50–70%."
8743,"Importantly, the new replicon platform provides equal protection for aged mice and following heterologous challenge, which distinguishes it from other attenuated replicon platforms."
8744,Subcutaneous inoculation did not induce a cross-reactive IgA response and did not afford protection against H5N1 viral infection.
8745,The emergence of Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) and Middle East Respiratory Syndrome (MERS)-CoV underscores the threat of cross-species transmission events leading to outbreaks in humans.
8746,A pregnant sow was intramuscularly immunized three times with adjuvanted recombinant protein prior to farrowing.
8747,Both rAd-based vaccines administered intramuscularly induced systemic humoral immune responses (neutralizing IgG antibodies).
8748,The six MAbs neutralized vaccine strains and virulent strains of poliovirus.
8749,"Several innovative approaches combining antiviral treatments using nucleos(t)ide analogues, with prime-boost vaccination using DNA vaccines, new hepadnaviral antigens or recombinant adenoviral vectors were tested in the woodchuck model."
8750,"As compared to inoculation with free proteins, vaccination with the sVLPs showed enhanced lymphatic antigen delivery, stronger antibody titers, increased splenic T-cell response, and reduced infection-associated symptoms in an avian model of coronavirus infection."
8751," Vesicular stomatitis virus (VSV) is a promising vector for vaccine and oncolysis, but it can also produce acute diseases in cattle, horses, and swine characterized by vesiculation and ulceration of the tongue, oral tissues, feet, and teats."
8752,"The design of the primers–probe combination enables the detection of all known FCoV strains and is also useful for the detection of canine coronavirus, transmissible gastroenteritis virus and porcine respiratory coronavirus."
8753,or intramuscularly (i.m.)
8754," Mycoplasma hyopneumoniae, the primary pathogen of enzootic pneumonia, occurs worldwide and causes major economic losses to the pig industry."
8755,The Multinational Influenza Seasonal Mortality Study (MISMS) has strengthened global capacity to study the epidemiology and evolutionary dynamics of influenza viruses in 80 countries by organizing international research activities and training workshops.
8756,Should dermatologists be immunized against hepatitis B?
8757,"Although the influenza vaccine is able to achieve serological responses in some allogeneic hematopoietic stem cell transplantation (allo-HSCT) recipients, its clinical benefits are still uncertain."
8758,Microneutralization assays and ELISpot analysis demonstrated that PEDV VLPs induced highly specific antibody responses and Th2-mediated humoral immunity.
8759,"Further, the recombinant TM-replaced H9N2-TM virus could provide better inter-clade protection in both mice and chickens against H9N2, suggesting that the H3-TM-replacement could be considered as a strategy to develop efficient subtype-specific H9N2 influenza vaccines."
8760,"A 12-year-old male child with Down syndrome, who had recovered from congenital heart disease, succumbed to severe varicella myocarditis."
8761,"Domain III (DIII) of the ZIKV envelope (E) protein is an important vaccine target, and a vaccine developed using a mutant DIII of E (EDIII) protein protects adult and pregnant mice, and unborn offspring, against ZIKV infection."
8762,The pooled colostrum from neither group II nor group III cows protected 12 other calves against rotavirus diarrhea or shedding when fed at the same concentration (1%).
8763,"Human respiratory syncytial virus (HRSV) is the leading cause of hospitalization of children aged <5 years due to respiratory illness in industrialized countries, and pneumonia is the leading cause of mortality among children aged <5 years worldwide."
8764,The duration of each rubella epidemic cluster was evaluated as public health impact and showed a shortening trend (p = 0.019) that concurred with the shortening of PRT from 64.8±47.3 to 25.2±38.2 hours per cluster (p<0.0001).
8765,Duckweed is also fed to animals as a diet complement because of its high nutritional value.
8766,The immunogenicity of the orally administered recombinant strains was evaluated.
8767, The only severe acute respiratory syndrome (SARS) vaccine currently being tested in clinical trial consists of inactivated severe acute respiratory syndrome-associate coronavirus (SARS-CoV).
8768,"In this study, we passaged an US PEDV isolate under various conditions to generate three strains and characterized their growth and antigenicity in cell culture using various assays including Western blot analysis, serum neutralization assay, sequencing analysis and confocal microscopy."
8769,"Human rhinovirus, respiratory syncytial virus, influenza virus and coronavirus have been considered as the most important respiratory pathogens and relatively little attention has been paid to the role of parainfluenza viruses (hPIVs)."
8770,The immune-enhancing effect of IFN-α adjuvant was excellent compared with pig spleen transfer factor and IL-12 adjuvant.
8771,Time series analysis and “peak analysis” were performed to estimate seasonality and temporal trends of influenza activity.
8772,Influenza and Other Respiratory Viruses DOI:10.1111/irv.12021.
8773,"Occupational pulmonary infectious diseases include tuberculosis (TB) and many viral pathogens, including influenza, coronavirus (severe acute respiratory syndrome or SARS), varicella, respiratory syncytial virus, and hantavirus."
8774,TGEV vaccination of sows resulted in greater lactogenic protection of suckling piglets against TGEV challenge and a higher secretory immune response than PRCV vaccination did.
8775,Influenza was found in 168 cases (29%) and occurred almost exclusively in the rainy season from June to November.
8776,Molecular characterization of the severe acute respiratory syndrome coronavirus has revealed genetic diversity among isolates.
8777,We found a relation between the age of a child and the type of influenza virus causing infection.
8778,Fecal samples were obtained from 220 diarrheic calves at 9 farms related to four governorates in central and northern Egypt.
8779,A multicentre prospective study of consecutive cases of pandemic influenza A(H1N1) in SOTR was carried out to assess the clinical characteristics and outcome and the risk factors for co-infection.
8780,Background: Community based studies of influenza and other respiratory viruses (e.g.
8781, Sporadic human infection with avian influenza viruses has raised concern that reassortment between human and avian subtypes could generate viruses of pandemic potential.
8782,"Moreover, inoculation with iPEDVPT-P96 elicited comparable levels of anti-PEDV specific plasma IgG and fecal/salivary IgA, neutralizing antibody titers, and similar but less effective immunoprotection against the virulent PEDVPT-P5 challenge compared to the parental PEDVPT-P96."
8783,"In most animals, the extreme polymorphism of MHC molecules complicates studies of the role of this complex in the immune response."
8784,"The uptake of influenza and pneumococcal vaccines were 28.6% (364/1,274) and 25.4% (324/1,274), respectively."
8785,"Its etiology is multifactorial, arising from predisposing environmental stress conditions as well as the action of several different respiratory pathogens."
8786,"In 97% of the participants, no decrease in vaccinia-specific antibody titers was noted with age over a follow-up period of up to 88 years."
8787,"Also in the recent first clinical phase I trial, the results have been quite encouraging."
8788,Twenty percent to 40% of the animals that received a single siRNA dose survived 5 days post infection with serotype O or serotype Asia I.
8789,The current study builds on this work by demonstrating for the first time the potential to use plasma metabolite profiling to differentiate between vaccinated and non-vaccinated animals following infection-challenge.
8790,Conclusions The uptake of vaccination against influenza A/H1N1 by the general population of Hong Kong is unlikely to be high and would be sensitive to personal cost.
8791,"Conclusions These cell lines provide the basis of simple, rapid, and objective assays that involve virus quantitation such as determination of viral titer, assessment of antiviral susceptibility, and determination of antibody neutralization titer."
8792,"After challenge, only a minority of pigs produced TNF-α."
8793,Limited availability of human pathologic specimens during early RSV-induced lung disease and ethical restrictions for RSV challenge studies in the lower airways of human volunteers has slowed our understanding of how RSV causes airway disease and greatly limited the development of therapeutic strategies for reducing RSV disease burden.
8794,Recent studies have suggested that influenza vaccination increases the risk of noninfluenza respiratory virus infection.
8795,"The Medline database was searched using combinations and variations of terms, including ‘Middle East respiratory syndrome coronavirus’, ‘MERS-CoV’, ‘SARS’, ‘therapy’, ‘molecular’, ‘vaccine’, ‘prophylactic’, ‘S protein’, ‘DPP4’, ‘heptad repeat’, ‘protease’, ‘inhibitor’, ‘anti-viral’, ‘broad-spectrum’, ‘interferon’, ‘convalescent plasma’, ‘lopinavir ritonavir’, ‘antibodies’, ‘antiviral peptides’ and ‘live attenuated viruses’."
8796,"The outbreaks of Middle East respiratory syndrome (MERS) previously in Middle East and recently in South Korea have raised serious concerns world-wide, reinforcing the importance of developing effective and safe vaccines against MERS-coronavirus (MERS-CoV)."
8797,"This Review discusses the potential for passive immunization against schistosomiasis, fungal infections, dengue, and other neglected diseases."
8798,"The genomic variations present in Australian IBVs were investigated and compared to those of another group III coronavirus, turkey coronavirus (TCoV)."
8799,"Porcine epidemic diarrhea virus (PEDV) is a coronavirus that infects cells lining the small intestine of swine, resulting in vomiting, diarrhea, and dehydration."
8800,"Among the vaccine groups, the highest antibody responses were observed in the pigs that received an oil-based multiphasic water/oil/water (W/O/W) emulsion adjuvanted vaccine, which delayed the onset of clinical symptoms and viral shedding."
8801,"Therefore, it seems prudent to focus the management strategies on preventing disease through sound management of the transition period, along with sound vaccination and biosecurity programs."
8802,"Our study use the surveillance data collected from 16 sentinel hospitals across Zhejiang Province during March 2011 through June 2015, including the demographic information and respiratory specimens from influenza-like illness (ILI) patients and severe acute respiratory illness (SARI) patients."
8803,"While the vaccine-induced immune responses in mice often correlate with the responses induced in humans, there are instances where immune responses detected in mice are not translated to the human situation."
8804,Infants (under 1-year-old) are at most risk of life threatening respiratory syncytial virus (RSV) disease.
8805,"Influenza virus infections represent a serious public health and economic problem, which are most effectively prevented through vaccination."
8806,The spike (S) glycoprotein is an important determinant for PEDV biological properties.
8807,"Our nomenclature and web-accessible classification tool provide an accurate method for researchers, diagnosticians, and health officials to assign clade designations to HA sequences."
8808,It is the hope for all mankind that the development of a mucosal AIDS vaccine will ultimately help control the AIDS pandemic.
8809,METHODS: Influenzanet comprises country-specific websites where residents can register to become volunteers to support influenza surveillance and have access to influenza-related information.
8810,"Here, we tested the immunogenicity and protective efficacy of a VLP vaccine containing hemagglutinin (HA) and M1 from the 2009 pandemic H1N1 influenza virus (H1N1pdm) in ferrets and compared intramuscular (i.m.)"
8811,"Severe infantile RSV and influenza virus LRTI is characterized by inadequate (rather than excessive) adaptive immune responses, robust viral replication, and apoptotic crisis."
8812,"More recently emerging strains of porcine epidemic diarrhea virus (PEDV) cause severe diarrhea and especially high mortality rates in infected piglets, leading to substantial economic loss to worldwide swine industry."
8813,"Among the non-vaccine related topics, emphasis was given to viral infections in prematurely born infants and their long-term outcomes, new paediatric intensive care management options for bronchiolitis related to respiratory syncytial virus, the clinical implications of hepatitis B virus and cytomegalovirus genotyping, the Ebola virus threat and preparedness in Paediatric Emergency Departments, oral, oropharynx, laryngeal, nasal and ocular viral infections and Merkel cell polyomavirus as a novel emerging virus of infancy and childhood."
8814,"In summary, probiotic-supplemented, PED-vaccinated sows were healthier, transferred PED-specific antibodies via colostrum to piglets, had greater litter weight at birth, and reduced mortality during suckling."
8815,"Recent studies in mice have suggested that memory T cells that accumulate in tissues, termed tissue-resident memory T (T(RM)) cells, play a crucial role in maintaining long-term protective immunity to mucosal pathogens."
8816,The objective of this study was to evaluate the immune response induced by these novel formulations in piglets.
8817,"However, the potential impact of pandemic influenza on the availability of the blood supply could be significant because of reduced donation from blood donors and reduced staff capacity at blood centers during a pandemic."
8818,We previously identified the receptor-binding domain (RBD) of S protein as a major target of neutralizing antibodies in animal models and thus proposed a RBD-based vaccine.
8819,"Therefore, large deletion region, which is comprise 17 amino acid deletions caused by 51 nucleotide deletions and is seen in all PED live vaccine strains, may be important site for PEDV pathogenicity, and we can use it for differentiation of wild- and attenuated-type PEDVs."
8820,"Herein, the molecular basis of peptide presentation of HLA-A(*)30:01 and -A(*)30:03 was demonstrated by crystal structure determination and thermostability measurements of complexes with T-cell epitopes from influenza virus (NP44), human immunodeficiency virus (RT313), and Mycobacterium tuberculosis (MTB)."
8821,Medically attended patients with a positive clinical diagnosis of influenza were recruited prospectively and clinically evaluated.
8822,"Therefore, it is necessary to investigate the patterns of co‐infection in clinical samples and explore whether cell culture technology can selectively propagate influenza viruses from samples containing other respiratory viruses."
8823,"Since PRCV emergence and rapid spread, most pigs have become immune to both PRCV and TGEV, which has significantly reduced the clinical and economic importance of TGEV."
8824,Influenza virus neuraminidase (NA) is a glycosylated homo-tetramer that is tethered to the virus surface by a long protein stalk at its C terminal.
8825," Respiratory syncytial virus (RSV) is the most common cause of respiratory infection in infants, and no vaccine is available."
8826,We use the dependency between water vapour pressure and influenza transmission rate to give every location around the globe a unique transmission rate time series from 1980 until 2040.
8827,"Taken together, the presented attenuation strategy provides a paradigm for the development of highly efficient coronavirus vaccines."
8828,These data suggest that DNA vaccination merits further investigation as a potential means to reduce ZIKV persistence in the male reproductive tract.
8829,"During acute infection, robust plasmablast responses to the infecting virus were detected, characterized by a greater PPAb reactivity to the conserved influenza virus nuclear protein and to heterovariant and heterosubtypic hemagglutinins, in comparison to responses to the inactivated A(H1N1)pdm09 vaccine."
8830,A stochastic network simulation of measles contact tracing was conducted using existing agent-based modeling software and a synthetic population with high levels of immunity in order to estimate the impact of different interventions in controlling measles transmission.
8831,"In contrast, alpha/beta (αβ) TCR-deficient mice developed lethal encephalitis following VEEV challenge, while mice deficient in gamma/delta (γδ) T cells were protected."
8832,"The declaration of a public health emergency, followed by the approval of multiple Emergency Use Authorizations (EUAs) by the Food and Drug Administration, allowed the distribution of unapproved drugs or the off-label use of approved drugs to the public."
8833,ChAdOx1 RVF is fully protective against RVF in non-pregnant livestock and is also under development for human use.
8834,Vaccination against influenza was also mainly associated with household income and was linked to the likelihood of influenza-like illness within an urban quarter.
8835,"S-peptide, and mice primed with oral live-attenuated S. typhimurium that contained CTLA4HingeSARS800 DNA vaccine (Salmonella-tPA-S-DNA) and boosted with i.p."
8836,"The study shows that N protein of SARS-CoV not only is an important B cell immunogen, but also can elicit broad-based cellular immune responses."
8837,"In contrast, the orally DNA vaccine evoked vigorous T cell response and a weak antibody production."
8838,"The effects on the fetus of maternal influenza infection, associated fever, and agents used for prophylaxis and treatment should be taken into account."
8839,"Because of concerns regarding potential emergence of more virulent influenza strains, further studies are warranted to determine if IFN-γ responses are predictive of efficacy and to identify the optimal vaccination strategy to protect populations with a high risk of infection."
8840,"In this paper, experimental data on potential hosts for MERS-CoV is reviewed."
8841,"Despite a 100% infection rate in the Hong Kong/68-ts-1 [E] vaccinees, no heterologous interference was induced against the parainfluenza type 1 virus challenge."
8842,Prospective data suggest that antiviral prophylaxis represents an effective and safe alternative to vaccine in patients who would be predicted to have poor responses to influenza vaccine.
8843,We have developed this transgenic mouse model as indicated in this study.
8844,"The optimal use of influenza, pneumococcal, pertussis and measles vaccines is required in order to reduce ARI burden."
8845,Liposomal form of immunodominant CTL epitope peptides derived from lymphocytic choriomeningitis virus exhibited highly efficient antiviral CTL responses in immunized mice.
8846,"If this compensatory mechanism is lost, it may make the CC carrying elderly more susceptible to severe influenza infection."
8847,The murine antisera induced were fully-neutralising in vitro for two separate clinical strains of the MERS coronavirus (MERS-CoV).
8848,The compliance with influenza vaccination is poor among health care workers (HCWs) due to misconceptions about safety and effectiveness of influenza vaccine.
8849,The recombinant BV (rBV) also strongly stimulated peptide-specific T-cells and antitumor immunity.
8850,"Influenza A is the classic pandemic virus infection of man and influenza B virus also can cause sharp outbreaks, resulting in significant mortality."
8851,"Some antibody-treated infected mice survived for 7 days after viral challenge, whereas no mock-treated, infected mice survived beyond day 3 after viral inoculation."
8852,These modified BC-derived vectors and the LaSota strain were engineered to express the hemagglutin (HA) protein of H5N1 highly pathogenic influenza virus (HPAIV).
8853,The rMP12-PTNSs and rMP12-SFSNSs did not induce antibodies cross-reactive to anti-RVFV NSs antibody and are therefore applicable to DIVA.
8854,"The B cell role as antibody producers is particularly important, since antibodies perform numerous different functions in different environments."
8855,"Therefore, we hypothesize that a MUC1 VNTR TACA-conjugate can be successfully formulated into a liposome-based anti-cancer vaccine."
8856,It would be most effective if subunit vaccine platforms were developed in which new antigen cassettes could be inserted and FDA approval obtained using one or more prototypes.
8857,It exhibited a clinical sensitivity of 84.21% (n = 38) and a clinical specificity of 100% (n = 24) as assessed by enzyme-linked immunosorbent assay (ELISA).
8858,"In the last decade, new methods have allowed the efficient interrogation of the human antibody repertoire from influenza immune individuals and the isolation of several monoclonal antibodies capable of dealing with the high variability of influenza viruses."
8859,"To various degrees, they are also amenable to alternative responses, ranging from clean water provision to regulation to biomedical countermeasures."
8860,"Taken together, our results suggest an adjuvant effect of AdV(HER-2) on anti-HER-2/neu antibody therapy for well-established breast tumor in transgenic FVBneuN mice, and this combinatorial immunotherapy of trastuzumab with AdV(HER-2) vaccine may be used as a new therapeutic strategy for treatment of advanced HER-2/neu-positive breast cancer."
8861,"Vaccinations were administered to 14.4% of the participants, and of those, 77%, 73%, and 32.5% received hepatitis A, tetanus/diphtheria, and typhoid vaccines, respectively."
8862,"Nevertheless, the level of neutralizing antibodies was low, what may explain the limited protection observed."
8863,"In March 2020, Coronavirus Disease 2019 originating from Wuhan, China, has become pandemic."
8864,An alternative approach to control MHV disease is the use of a host cell receptor-targeted ligand.
8865,Concordance analysis indicated almost perfect agreement between the model and the target species for Ab titers measured by ELISA and almost perfect to substantial agreement when Ab titers were measured by VN.
8866,"Using an immunocytochemical staining assay involving six different recombinant baculoviruses with each expressing one of the major bovine rotavirus VP7 (G6, G8 and G10) and VP4 (P6[1], P7[5] and P8[11]) serotypes, we analyzed IgG antibody responses to individual proteins in archival serum samples collected from 31 calves monthly from 1 month to 12 months of age during 1974–1975 in Higley, Arizona."
8867,"An overview is given on the development of technologies to allow reverse genetics of RNA viruses, i.e., the rescue of viruses from cDNA, with emphasis on nonsegmented negative-strand RNA viruses ( Mononegavirales ), as exemplified for measles virus (MV)."
8868,"Human coronavirus (HCoV), a member of Coronaviridae family, is the causative agent of upper respiratory tract infections and “atypical pneumonia”."
8869, Cytotoxic CD8+ T lymphocytes (CTLs) play an important role in antiviral immunity.
8870,"Sera from SUDV VLP-immunized mice were able to block infection by SUDV GP pseudotyped HIV, indicating that a neutralizing antibody against the SUDV GP protein was produced."
8871,Overlapping peptides were used to identify major histocompatibility complex class I-restricted epitopes in mice immunized with vectors encoding codon-optimized SARS-CoV spike protein.
8872,The vaccine was shown to be highly immunogenic in calves and did not cause adverse effects.
8873,"281 (1999) 1735], smallpox was a worldwide pathogen."
8874,"VRP-N vaccines not only failed to protect from homologous or heterologous challenge, but resulted in enhanced immunopathology with eosinophilic infiltrates within the lungs of SARS-CoV–challenged mice."
8875,The cost effective production and intrinsic ability to enter cells has made adenovirus vectors a highly efficient tool for delivery of vaccine antigens.
8876,These studies describe an approach that effectively targets the highly conserved 2’O methyl-transferase activity of coronaviruses for attenuation.
8877,A total of 1296 sera were either from cattle which were experimentally exposed to FMD virus or from cattle involved in field outbreaks.
8878,"In contrast, delayed IFN-β treatment failed to effectively inhibit virus replication; increased infiltration and activation of monocytes, macrophages, and neutrophils in the lungs; and enhanced proinflammatory cytokine expression, resulting in fatal pneumonia in an otherwise sublethal infection."
8879,"Using the generated chimeric construct, a novel recombinant vaccine strain against pandemic influenza A virus (H1N1pdm09) and MERS-CoV was generated (chimeric bivalent 5 + 3)."
8880,"In this study, we constructed a suite of recombinant Lactobacillus plantarum with surface displaying the spike (S) protein coming from TGEV and fused with DC cells targeting peptides (DCpep) to develop an effective, safe, and convenient vaccine against transmissible gastroenteritis."
8881,"Another interesting feature of coronaviruses is their potential environmental resistance, despite the accepted fragility of enveloped viruses."
8882,The dynamic features unveiled here will assist us to better understand the pathogenesis of ZIKV infection and inform rational design of vaccines.
8883,"Intranasal administration of ISCOMs carrying soluble antigens of M. haemolytica, including native Lkt, induced Lkt specific IgA in nasal secretions after vaccination at 4 and 6 weeks of age."
8884,"The virus, inactivated by the USP laser irradiation, has been shown to retain its surface protein structure through hemagglutination assay."
8885,These vaccines are shown to be effective in campaigns.
8886,"The lymphocytes isolated from the blood and spleen were analyzed for proliferation, cytotoxic activities, and populations of CD4(+) and CD8(+) cells."
8887,"Specifically, an overview of these carbohydrate-recognizing proteins from four important human viruses, including influenza, dengue, rotavirus, parainfluenza, and associated structural investigations will be presented."
8888,"To develop a safe and effective mucosal vaccine against pathogenic influenza viruses, we constructed recombinant Lactobacillus casei strains that express conserved matrix protein 2 with (pgsA-CTA1-sM2/L."
8889,"Toward developing an HCV vaccine, we engineered two recombinant measles viruses (MVs) expressing structural proteins from the prototypic HCV subtype 1a strain H77."
8890,These results indicate that immunization with recombinant L. casei expressing TGEV N protein on its surface elicited high levels of specific sIgA and circulating IgG against TGEV N protein.
8891,"HCoV 229E, HCoV OC43 (also known as betacoronavirus 1), NL63, HKU1 or SARS-CoV) to survive in different environmental conditions (e.g."
8892,Current hemagglutinin (HA)-based seasonal influenza vaccines induce vaccine strain-specific neutralizing antibodies that usually fail to provide protection against mismatched circulating viruses.
8893,"During the first 28 days, vaccinated calves shed both the vector strain and the intimin-expressing S. Dublin strain at a similar level."
8894,"against brucellosis, Escherischia coli O157, rabies, Rift Valley fever, Venezuelan equine encephalitis, and Hendra virus."
8895,The findings of this study will support the development of vaccines against severe pneumonia&#8208;associated coronaviruses.
8896,We discuss interference from maternal immunity in the development of specific immunity and vaccine strategies for developing protection against pathogens in calves.
8897,"In this study, we demonstrated that administration of novel self-amplifying mRNA (SAM(®)) vectors expressing influenza NP (SAM(NP)), M1 (SAM(M1)), and NP and M1 (SAM(M1-NP)) delivered with lipid nanoparticles (LNP) induced robust polyfunctional CD4 T helper 1 cells, while NP-containing SAM also induced cytotoxic CD8 T cells."
8898,We also include a brief review of the clinical manifestations of influenza and the molecular determinants for virulence.
8899,We previously demonstrated that the receptor-binding domain (RBD) of SARS-CoV S protein is a major target of neutralizing antibodies.
8900,This review summarizes some of the basic science surrounding H5N1 influenza and raises some key concerns in pandemic planning for the occupational medicine professional.
8901,"The high case fatality rate, growing geographic distribution and vaguely defined epidemiology of MERS-CoV have created an urgent need for effective public health countermeasures, paramount of which is an effective means of prevention through a vaccine or antibody prophylaxis."
8902,"There are many contributing factors to this increased demand, including the ever-increasing prevalence of chronic viral infections such as HIV and hepatitis B and C, and the emergence of new viruses such as the SARS coronavirus."
8903,"In this context, the efficacy of the commercial modified-live PRRSV subtype 1 vaccine UNISTRAIN(®) PRRS was tested upon challenge with the East European subtype 3 PRRSV strain Lena."
8904,"These results demonstrate that DNA immunization is effective in screening, optimizing and comparing optimal antigen designs and immunogenicity of candidate antigens for the development of a subunit-based plague vaccine."
8905,"High infectious virus titers were recovered primarily from the lungs and brains of mice at 2 and 4 days postinfection, respectively, whereas viral RNAs were also detected in the heart, spleen, and intestine, indicating a disseminating viral infection."
8906,"The Korean influenza national immunization program was first established as an interim program in 1997, administering the influenza vaccine to low-income elderly adults."
8907,Mice vaccinated with S318–510 deglycosylated by PNGase F (dgS318–510) showed a lower neutralizing antibody response but had similar numbers of INF-γ-producing cells in the spleen.
8908,"Our purpose was to test whether influenza hemagglutinin (HA) can be assembled in a soluble, trimeric, and immunologically activating conformation by means of an RNA molecular chaperone (chaperna) activity."
8909,Purpose To assess 2009 H1N1 and seasonal influenza vaccination coverage and identify factors independently associated with vaccination among HCP in the U.S. Methods Data from the 2009–2010 Behavioral Risk Factor Surveillance System (BRFSS) influenza supplemental survey were analyzed in 2011.
8910,"In this review, we highlight the molecular mechanisms of how PRRSV interferes with the different steps of initial antiviral host responses to establish persistent infection in pigs."
8911,"The Sabin I poliovirus live, attenuated vaccine strain encodes for four amino acid changes (i.e., D53N, Y73H, K250E, and T362I) in the RNA-dependent RNA polymerase (RdRp)."
8912,"Future meetings will need to focus on creative and innovative ways to inform policy and initiatives for vaccination, surveillance and management of influenza‐related morbidity and mortality especially among the most vulnerable groups of the population."
8913,"The immunogenicity of recombinant strains producing VP2 protein in two cellular locations, cell-surface exposed and secreted, was compared to each other by immunizing mice through the intragastric administration."
8914,Results.
8915,The spectrum of interferon (IFN)-γ responses of Balb/c mice immunized against two different forms of SARS CoV-N plasmid was then analyzed.
8916,"The respiratory syncytial virus (RSV) fusion (F) glycoprotein is a major target of neutralizing antibodies arising from natural infection, and antibodies that specifically bind to the prefusion conformation of RSV F generally demonstrate the greatest neutralization potency."
8917,"This result suggests that although many adults carry cross-reactive T cells against the emergent pandemic virus, these cells are in a functionally limited state, possibly because these subjects have not had recent exposure to either seasonal or pandemic influenza strains."
8918,"We have developed a live recombinant vaccine, a swinepox virus vector that expresses a truncated S protein (rSPV-St) from a recent PEDV strain, SQ2014, and evaluated its immunogenicity and effectiveness in a swine model."
8919,Thus intranasal (IN) delivery of a potent vaccine-adjuvant formulation is promising.
8920,"Nipah is a One Health zoonotic infectious disease linked to fruit bats, and sometimes pigs or horses."
8921,There has been significant recent progress in understanding the molecular biology of EAV and the pathogenesis of its infection in horses.
8922,Influenza viruses have a huge impact on public health.
8923,"In the present study, one such VDV isolate was used to experimentally infect pregnant sows in the last trimester."
8924,"Nasopharyngeal swab samples were collected from outpatients with influenza-like illnesses (ILIs) in a community hospital in Nagasaki, Japan."
8925,"An influenza pandemic is inevitable, and the H5N1 avian influenza outbreak in Southeast Asia has heightened concern that a disaster is imminent."
8926,"Since then, nearly 1000 publications on chikungunya fever have been referenced in the PubMed database."
8927,"During the last century, 3 influenza A pandemics have occurred, and pandemic influenza will inevitably occur in the future."
8928,In this study we developed and evaluated a structurally informed partitioning scheme that accounts for rate variation among immunogenic head and stalk domains of the surface protein hemagglutinin (HA) of influenza viruses.
8929,"The nanoparticle-assisted RT-PCR assay was 10-100 times more sensitive than the conventional RT-PCR assay, with no cross-reactions when amplifying porcine pseudorabies virus (PRV), porcine circovirus type 2 (PCV2), classical swine fever virus (CSFV), porcine parvovirus (PPV), porcine reproductive and respiratory syndrome virus (PRRSV), porcine rotavirus (RV), and porcine transmissible gastroenteritis virus (TGEV)."
8930,"The MERS coronavirus (MERS-CoV) has spread in the Middle East, but cases originating in the Middle East have also occurred in the European Union and the USA."
8931,Live-attenuated measles vaccines are very efficient and safe.
8932,METHODS: We conducted a prospective cohort study in community-dwelling Australian adults nested within an influenza vaccine effectiveness trial.
8933,"In this study, Norovirus P particle containing SwIV M2e (extracellular domain of the matrix protein 2) chimera and highly conserved two each of H1N1 peptides of pandemic 2009 and classical human influenza viruses were entrapped in PLGA-NPs."
8934,"Infection usually leads to an acute, often lethal diarrhea in piglets."
8935,"The envelope-mediated immunosuppression was assessed by the ability of the proteins, when expressed by allogeneic tumor cells normally rejected by engrafted mice, to allow these cells to escape, at least transiently, immune rejection."
8936, Bovine respiratory syncytial virus (BRSV) and bovine coronavirus (BCoV) are considered widespread among cattle in Norway and worldwide.
8937,"In this series, experts in many different aspects of coronavirus replication and disease will provide authoritative, up-to-date reviews of the following topics: – clinical management and infection control of SARS; – reservoir hosts of coronaviruses; – receptor recognition and cross-species transmission of SARS-CoV; – SARS-CoV evasion of innate immune responses; – structures and functions of individual coronaviral proteins; – anti-coronavirus drug discovery and development; and – the public health legacy of the SARS outbreak."
8938,The expression of infectious bronchitis virus (IBV) S1 glycoprotein in potatoes and its immunogenicity in mice and chickens were investigated.
8939,"Successful preclinical toxicology studies depend on multiple factors including: using the appropriate study designs, using the right animal model, and evoking an effective immune response."
8940,There is currently significant concern about the possibility of a new pandemic of influenza in the near future.
8941,: Bovine respiratory disease (BRD) remains among the leading causes of death of cattle internationally.
8942,"Thus, our data indicated the induction of cross-protective VN antibodies by D/KV/ADJ vaccine, and importantly demonstrated that an inactivated PRRSV vaccine could also induce cross-protective response across the viral genotype."
8943,"While T(RM) cells are also present at high number in mucosal tissues in humans, one of the challenge will be to develop methodologies for routine quantification of these cells in humans."
8944,"The coding region of the ORF3 gene of attenuated-type PEDVs including attenuated DR13, KPED-9, and P-5V had 51 nucleotide deletions that were not found in the ORF3 genes of wild-type PEDVs including CV777, Br1/87, LZC, parent DR13, and 12 field samples."
8945,CONCLUSIONS: These results demonstrate the immunogenicity of a PEDV inactivated viral vaccine with a U.S. strain via dose-titration.
8946,"RESULTS: Here, we show that s.l."
