,sent
1854,"Results Over the course of 8 days (November 16, 2017, to November 22, 2017), influenza was diagnosed in 7 of 10 inpatients on the oncology ward, 16 HCWs (14 confirmed, 2 probable), and 2 visitors."
1855,"The risk of pneumococcal acquisition increased following influenza-ARI (adjusted odds ratio [AOR], 2.19; 95% confidence interval [CI], 1.02–4.69) and parainfluenza-ARI (AOR, 1.86; 95% CI, 1.15–3.01), when compared with episodes without ARI."
1856,Arboviruses such as yellow fever virus (YFV) are transmitted between arthropod vectors and vertebrate hosts.
1857,The specific CTL activity in the pIRES-(TGEV-S1-PEDV-S) group became significant at 42 days post-immunization.
1858,"In vivo, the anti-PPV effect of NPF in guinea pigs was performed."
1859,Twenty-one (51.2%) employees with influenza had fever.
1860,"METHODS: Residents ≥65 years from 32 nursing homes in 4 Canadian cities were enrolled in Fall 2009, 2010 and 2011, and followed for one influenza season."
1861,We show that rotavirus infection significantly enhanced serum tumor necrosis factor alpha and gamma interferon cytokine levels after LPS treatment compared to uninfected mice.
1862,"Importantly, we discovered evidence that SARS-CoV-2, along with related coronaviruses, used mutations to evade attack from the human immune system."
1863,"Although a highly effective vaccine is available, the number of yellow fever cases has increased over the past 2 decades, which highlights the pressing need for antiviral therapeutics."
1864,PCV1 does not cause diseases in pigs.
1865,"This work resulted in a joint CDHA/IWK pandemic influenza contingency plan for public health, primary care, acute care and tertiary care services."
1866,"We conducted this study to explore the role of Tregs, cytokines, and antibody production after influenza vaccination."
1867,(4) what are the advantages and disadvantages of replicating agents as compared to nonreplicating agents as candidate rotavirus vaccines?
1868,No escape mutants to serotype 3-specific MAbs could be generated.
1869,"The goal of this work was to evaluate different treatment strategies in conjunction with a replication deficient, recombinant human adenovirus serotype 5-based vaccine expressing the Zaire Ebola virus glycoprotein (Ad-CAGoptZGP) in Ebola infected mice and guinea pigs."
1870,"In an HTNV challenge trial, significant inhibition of HTNV replication characterized by lower levels of antigens and RNA loads was observed in major target organs (liver, spleen, and kidneys) of HLA-A2.1/K(b) transgenic mice pre-vaccinated with nonapeptides VV9 (aa8–aa16, VMASLVWPV), SL9 (aa996–aa1004, SLTECPTFL) and LL9 (aa358–aa366, LIWTGMIDL)."
1871,Veterinarians providing services and advice to these operations must be able to present scientific and logical recommendations to manage these events.
1872,Replication-competent recombinant measles virus (MV) expressing foreign antigens constitutes a promising tool to induce protective immunity against corresponding pathogens.
1873,": Using reverse genetics, we generated a recombinant low-pathogenic LaSota strain Newcastle disease virus (NDV) expressing the glycoprotein (GP) of Ebola virus (EBOV), designated rLa-EBOVGP, and evaluated its biological characteristic in vivo and in vitro."
1874,"The beginning of 2020 has seen the emergence of COVID-19 outbreak caused by a novel coronavirus, Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2)."
1875,The influenza gene of choice is assembled into a RG competent unit by virtue of overlapping PCR reactions containing a cDNA copy of the viral gene segment under the control of RNA polymerase I promoter (pol1) and termination (t1) signals – herein referred to as Flu PCR amplicons.
1876,"Although vaccines against influenza A virus are the most effective method to combat infection, it is clear that their production needs to be accelerated and their efficacy improved."
1877,Groups of female BALB/c mice were immunized and boosted with a rhamnose-Ficoll (Rha-Ficoll) conjugate formulated with alum as adjuvant to generate the appropriate concentration of anti-Rha antibodies in the mice.
1878,Measles was an inevitable infection during the human development with substantial degree of morbidity and mortality.
1879,Oral vaccination of kudus may offer a possibility provided efficacious oral rabies vaccines are available.
1880,Strain-independent inactivated influenza vaccine production by removal of the hemagglutinin heavy HA1 chain
1881,H5N1-M2e vaccination provided potent cross-protection against lethal challenge of the H7N9 virus.
1882,The inactivated KNU-141112 virus was found to mediate potent neutralizing antibody responses in immunized guinea pigs.
1883,"Porcine epidemic diarrhea virus (PEDV) is a highly virulent re-emerging enteric coronavirus that causes acute diarrhea, dehydration, and up to 100% mortality in neonatal suckling piglets."
1884,"On arrival at the feedlots, 90% of animals were seropositive for BCV, while 39% of animals were seropositive for BVDV."
1885,"Because of the ongoing fetal risk from endemic disease and travel-related exposures, a vaccine to prevent viremia in women of child-bearing age and their partners is imperative."
1886,"That is, the ability to mount a robust immune response to influenza and pneumococcal vaccine increase the risk."
1887,The passaged virus remained avirulent in mice.
1888,"The Middle East respiratory syndrome–coronavirus (MERS-CoV) is such an infection, yet little is known about the role of IFN-I in this setting."
1889," Background Low pathogenic avian influenza (LPAI) H9N2 and infectious bronchitis virus (IBV) are important pathogens of poultry, causing important economic losses for the sector."
1890,Our findings further confirmed that nsp16 can be a universal target for CoV vaccine development and will aid in the development of vaccines against other emerging CoVs.
1891,: The World Health Organization recommends periodic evaluations of influenza surveillance systems to identify areas for improvement and provide evidence of data reliability for policymaking.
1892,"Seroepidemiologic and virologic studies since 1889 suggested that human influenza pandemics were caused by H1, H2, and H3 subtypes of influenza A viruses."
1893,Porcine epidemic diarrhea (PED) is a diarrheal disease of swine caused by porcine epidemic diarrhea virus (PEDV).
1894,Thirty Holstein calves were monitored during their first 60 days of age.
1895,This review will discuss the status of influenza therapeutics including the endonuclease inhibitor baloxavir marboxil after its first year of clinical use and evaluate a subset of direct-acting antiviral candidates in different stages of preclinical and clinical development.
1896,Rotavirus infection in immuno-compromised adults can have a variable course from symptomless to severe and sustained infection.
1897,The aim of this first-in-man study was to determine the effect of delta inulin adjuvant on the safety and immunogenicity of a reduced dose seasonal influenza vaccine.
1898,The novel antigen was also efficiently incorporated into RV virions.
1899,"Increased dendritic cell (DC) maturation in the mesenteric lymph node (MLN) was observed in the mice vaccinated with VSV-VP1, which could be a potential mechanism for the protective immune response."
1900,"Thus, these novel DNA constructs may represent promising candidate vaccines against emerging HP-PRRSV."
1901,"Focusing on the severe acute respiratory syndrome (SARS)-like viruses, the results indicate that the WIV1-coronavirus (CoV) cluster has the ability to directly infect and may undergo limited transmission in human populations."
1902,"Moreover, websites such as the World Health Organization (WHO) and the Centers for Disease Control and Prevention (CDC) were searched to retrieve updated data and statistics regarding the novel coronavirus."
1903,"Compared with one dose and 2 doses at 1-, 2-, and 3-week intervals, a regimen of 2 doses of this protein separated by an interval of 4 weeks induced the strongest antibody response and neutralizing antibodies against MERS-CoV infection, and maintained at a high level during the detection period."
1904,A DNA-MIV vaccine regimen could enhance the efficacy of H5 or other influenza vaccines and shows that anti-stem antibodies can be elicited by vaccination in man.
1905,"This demonstration opens up the possibility of employing this infectious cDNA as a vector for vaccine development in human, porcine, canine, and feline species susceptible to group 1 coronaviruses."
1906,There were no significant differences or trends noted between particular T and B lymphocyte subpopulations.
1907,Sera of all six mice immunized with i.p.
1908,"Various animal models have been established to investigate HCoV infection, including mice and non-human primates."
1909,"As a result, the PEDV VLPs displayed excellent immunogenicity in mice."
1910,The current swine-related influenza A (H1N1) pandemic has also shown that international collaboration remains a critical component to effectively respond to influenza pandemics in the current globalized world.
1911,A dual approach in targeting viral and host factors may lead to an effective counteraction of norovirus infection.
1912,"In this study, we have developed a chimeric virus-like particle (VLP) vaccine candidate for porcine reproductive and respiratory syndrome virus (PRRSV) and H3N2 influenza virus and investigated its immunogenicity in mice."
1913,The sandwich method can be proposed as a technique able to identify specific antibody-secreting PCs in formalin-fixed paraffin-embedded tissues.
1914,"Despite improvements in antiviral therapies and supportive measures, influenza-related morbidity and mortality remain high."
1915,"The onset of acute enteritis is associated with infection by viruses that replicate at or near the site of entry into the intestinal mucosa, including caliciviruses, rotaviruses, adenoviruses, astroviruses, and coronaviruses."
1916,"On the other hand, rumination can be exploited for exposure of nasopharyngeal tissues during cudding if vaccine antigen is expressed by a fibrous feed like alfalfa."
1917,A comprehensive understanding of the pathogenic characteristics of epidemic or endemic PEDV strains is needed to prevent and control the disease in affected regions and to develop an effective vaccine.
1918," Worldwide, neonatal diarrhea is one of the most important health issues affecting dairy calves, and rotavirus A (RVA) is one of its primary causes."
1919,Recent studies have identified a new genus within the Orthomyxoviridae family.
1920,Some of these components have the potential to be broad-spectrum antivirals as they target effectors of viral pathogenecity common to other viruses.
1921,"One MAb, IM-CKV063, was highly neutralizing (50% inhibitory concentration, 7.4 ng/ml), demonstrated high-affinity binding (320 pM), and was capable of therapeutic and prophylactic protection in multiple animal models up to 24 h postexposure."
1922,Vaccinated calves tended to excrete more G. duodenalis cysts in their feces than non-vaccinated calves.
1923,"The amount of IL-1β detected in mice deficient in either caspase-1 or the inflammasome adaptor molecule ASC after rVSV immunization was not significantly different than that produced by wild type animals, and caspase-1−/− and ASC−/− mice were only partially protected from rVSV-induced pathology."
1924,The threat of an imminent influenza pandemic has galvanized global efforts to identify effective preparedness strategies and consider securing health resources.
1925,"Immunization guidelines were further revised in 2001, 2011 and in 2012 when additional immunization was recommended to age group 4–21 years; who are likely to have inadequate immunization, in order to achieve elimination of Measles by 2020."
1926,IMPORTANCE: Measles cases and outbreaks continue to occur in the United States after the introduction of measles from endemic settings.
1927,"After challenge with a virulent EIAV strain, all of the vaccinees and control horses died from EIAV disease."
1928,"When tested in a mouse virus replication model, all the mice vaccinated with the S1, S1-foldon, S, or S-foldon were completely protected."
1929,"Furthermore, sustained NK cell degranulation was determined for influenza-vaccinated transchromosomic bovine intravenous immunoglobulin, indicating the potential utility of this therapy for influenza treatment."
1930,"Although the transmission of lyssaviruses from bat species to humans or terrestrial species appears rare, interest in these viruses remains, through their ability to cause the invariably fatal encephalitis—rabies."
1931," An infectious bronchitis coronavirus, designated as ck/CH/LGX/130530, was isolated from an IBV strain H120-vaccinated chicken in this study."
1932,Safe and effective vaccines have been developed to prevent severe rotavirus disease in young children.
1933,"Natural RSV infection stimulates the Th1 immune response and activates the production of neutralizing antibodies, while earlier vaccine trials that used UV-inactivated RSV exacerbated the disease due to the activation of the allergic Th2 response."
1934,No cross-neutralization occurred with human sera known to contain antibodies to coronavirus strains OC43 and 229E.
1935,"Medically, the current challenge posed by rubella virus is to achieve complete vaccination coverage to prevent resurgences."
1936,"However, combining a 2’O MTase mutation with a previously described CoV fidelity mutant produced a vaccine strain capable of protection from heterologous virus challenge, efficacy in aged mice, and no evidence for reversion."
1937,"An overwhelming amount of data has accumulated on the biochemistry, cell biology, and epidemiology of influenza, but prospects of control of epidemics in the near future are dim."
1938,"Orally immunized BALB/c mice showed that 987P fimbriated Salmonella serovar Typhimurium CS3263 (aroA asd) with pCS151 (fas(+) asd(+)) elicited a significantly higher level of 987P-specific systemic immunoglobulin G (IgG) and mucosal IgA than serovar Typhimurium CS3263 with pCS152 (fasD mutant, asd(+)) expressing 987P periplasmic antigen."
1939,"To investigate the potential use of ONRAB® ORV baits to vaccinate feral domestic dogs against rabies on tribal lands and beyond, we performed a flavor preference study."
1940,"Vaccinated participants who nonetheless became infected with influenza had a higher SHAP (Incidence RR = 5.24 (2.17, 12.6))."
1941,Current influenza vaccines need to be updated annually and protect poorly against antigenic drift variants or novel emerging subtypes.
1942,We first identified four HLA-A*0201-restricted CTL epitopes derived from SARS-CoV using HLA-A*0201 transgenic mice and recombinant adenovirus expressing predicted epitopes.
1943,"Since there is no causative treatment of SIV, we tested if probiotic Enterococcus (E.) faecium NCIMB 10415 or zinc (Zn) oxide as feed supplements provide beneficial effects upon SIV infection in piglets."
1944,"In the other six herds, control groups were used to compare data of the same year: 1540 cows were vaccinated and 2700 were left as controls."
1945,"Unusually for a helminth product, the rOv-ASP-1 adjuvant augmented not only Th2 but also Th1 responses, the latter property being of potential utility in stimulating anti-viral immune responses."
1946,Recombinant Pseudomonas exotoxin produced by cloning of Pseudomonas aeruginosa DNA in Escherichia coli having low toxicity to human or mice cells but retaining enzymatic activity giving cell-specific immunotoxin; vaccine application
1947,"Conclusions Rates of influenza vaccination coverage reported in this study were higher than in previous studies of hospital and institutional HCWs, though it is possible that the study design may have contributed to these higher results."
1948,The rotavirus wild-type strain had the genotype constellation G6(IV)-P[5](IX)-I2c-R2-C2-M2-A3-N2-T6-E2e-H3a.
1949,"Bovines immunized with vaccines corresponding to each of these three categories were experimentally challenged with BoVH-1 virus, the level of protection, as measured by reduction of virus shedding and disease severity, correlated well with the vaccine category used."
1950,Respiratory syncytial virus (RSV) is one of the leading causes of lower respiratory tract infection in infants.
1951,Most influenza-associated SARI cases (58.6%) were in children <2 years old.
1952,Canine coronavirus (CCV) and canine parainfluenza virus (CPIV) titers were not detected in all serum samples.
1953,Reversion to virulence experiments revealed that the S DEL5/ORF3 strain retains its attenuated phenotype and genetic stability after five successive passages in susceptible piglets.
1954, Bovine herpesvirus-1 (BHV-1) is a major cause of respiratory tract diseases in cattle.
1955,Porcine epidemic diarrhea virus (PEDV) is a highly pathogenic alphacoronavirus.
1956,Clinical signs and death associated with ZIKV viremia were observed in mice.
1957,"The importance of understanding host-pathogen interactions is underscored by the emergence of virulent H5N1 avian influenza viruses and their transmission to humans, and the potential pandemic threat they pose."
1958,"In addition, the evolution of PEDV results in variants with distinct genetic features and virulence differences; thus PEDV can serve as a model to explore the molecular mechanisms of coronavirus evolution and pathogenesis."
1959,"Along with basic understanding of germ theory and sanitation, vaccination, over the past 50 years, has transformed lives and economies in both rich and poor countries by its direct impact on human and animal life—resulting in the eradication of small pox, huge reductions in the burden of previously common human and animal diseases such as polio, typhoid, measles in human medicine and contagious bovine pleuropneumonia, foot-and-mouth disease, screwworm and hog cholera and the verge of eradicating brucellosis, tuberculosis, and pseudorabies in veterinary medicine."
1960,Evaluations of an inactivated whole virus vaccine in ferrets and nonhuman primates and a virus-like-particle vaccine in mice induced protection against infection but challenged animals exhibited an immunopathologic-type lung disease.
1961,"In Brazil, SIV has been identified in pigs since 1978."
1962,"However, the epidemiology of MERS as well as immune responses against the virus in animal models and patients are still not well understood, hindering the vaccine and therapeutic developments."
1963,"In response to oral vaccination with swinepox virus (SPV), low levels of circulating and intestinal VN antibodies, and higher titres of antibodies reactive in an enzyme immunoassay, including intestinal antibodies of the IgA class, were detected."
1964,CONCLUSION: These results suggest that relatively few island nations could successfully rely on intensive travel volume restrictions alone to avoid the arrival of pandemic influenza (or subsequent waves).
1965,"When given a high dose of MERS-CoV, our transgenic mice expressing hCD26/DPP4 viral receptor uniformly succumbed to death within 6 days, making it difficult to evaluate host responses to infection and disease."
1966,We recently showed that VLPs protect mice from lethal EBOV infection when given before or after viral infection.
1967,The incidence of influenza admissions had not increased significantly in 2009 (H1N1 pandemic) when compared with 2003 (SARS epidemic) (p = 0.3).
1968,The emergence of the H1N1 pandemic in 2009 emphasised the unpredictable nature of a pandemic influenza.
1969,"The aim of this study was to gauge if participants had adopted recommendations for improved infection control, including the use of personal protective equipment (PPE), and the development of HeV specific management strategies during the winter of 2011."
1970,A large investment in pandemic influenza vaccines in the last decade has resulted in much progress and a body of information that can now be applied to refine the established paradigm.
1971,"In the experiment, we immunized four groups of piglets with two commercial inactivated (A1—Progressis, A2—Suivac) and two modified live vaccines (B3—Amervac, B4—Porcilis)."
1972,Mice immunized intraperitoneally with the G protein purified from tobacco leaf microsomal fraction elicited high level of immune response as compared to the inactivated commercial viral vaccine.
1973,"However, only intranasal administration resulted in detectable levels of anti-RSV IgG in the bronchoalveolar lavage fluid."
1974,One Db-restricted and three HLA-A*0201-restricted HCV CTL epitope peptides on the surface of liposomes were found to confer complete protection to immunized mice with establishment of long-term memory.
1975,"METHODS: ARMS-I is patented novel formulation for the prevention and treatment of influenza, comprising a broad-spectrum antimicrobial agent (cetylpyridinium chloride, CPC) and components (glycerin and xanthan gum) that form a barrier on the host mucosa, thus preventing viral contact and invasion."
1976,"There are further uncertainties concerning the possible role and efficacy of inactivated poliovirus vaccine (IPV) used either routinely or in outbreak control in low-hygiene settings, the potential for rapid geographical spread of polioviruses should an outbreak occur after certification, and the risks inherent in introducing additional oral polio vaccine (OPV) viruses into populations in which the vaccine coverage and prevalence of immunity have declined, and which may thus favour the spread of VDPVs."
1977,"We demonstrate here that anti-Spike immune serum, while inhibiting viral entry in a permissive cell line, potentiated infection of immune cells by SARS-CoV Spike-pseudotyped lentiviral particles, as well as replication-competent SARS coronavirus."
1978,"In this study, we investigated the cross-protection of H5N1-M2e against lethal infection with the new H7N9 virus."
1979,"The respiratory viruses—which include influenza viruses, parainfluenza viruses, respiratory syncytial virus (RSV), rhinoviruses, coronaviruses, and adenoviruses—cause the majority of these illnesses."
1980,"Processes are typically developed for a single adenovirus serotype – transgene combination, requiring extensive further optimization for each new vaccine."
1981,Four calves ultimately were necropsied and all had histologic evidence of immune complex glomerulonephritis.
1982,"Thus, vaccination against SARS-CoV may represent an effective approach to controlling SARS."
1983,"In addition, antiviral drugs are particularly valuable in complicated cases of influenza, especially in hospitalized patients."
1984,"IMPORTANCE Zika virus (ZIKV) is a mosquito-borne flavivirus that causes a variety of neurological complications, including congenital birth defects."
1985,"The models were rigorously trained, tested and validated using experimentally identified HLA class I T-cell epitopes from human melanoma related proteins and human papillomavirus proteins E6 and E7."
1986,The South Korean government promotes a PED vaccine program (live-killed-killed) to increase the titers of IgA and IgG antibodies in pregnant sows and prevent PEDV.
1987,"As the nations prepare to meet this threat, public health interventions are being carefully gauged within the context of influenza epidemiology, populations, and healthcare systems."
1988,"Therefore, virulent genotype GII PEDV strains that are prevalent in the field should be isolated and used to develop next-generation vaccines."
1989,RESULTS: The four statistical approaches produced highly concordant results for 373 top ranked SNPs that defined 126 chromosomal regions for the CA population.
1990,"Influenza, for example, recurs annually and has been modeled more thoroughly than any other infectious disease."
1991,A safe and efficacious live attenuated vaccine that can prime mucosal immune responses is urgently needed.
1992,Mixed infectious bronchitis (IBV) and avian influenza (AI)-H9N2 viruses were the most common infection (41.7%).
1993,Serological detection of HCV antigens and antibodies provide simple and rapid methods of detection but lack sensitivity specially in the window phase between the infection and antibody development.
1994,Re-emergence of porcine epidemic diarrhea virus in the global pig population
1995,This study demonstrate that OMVs-based vaccines presenting viral antigens provide a safe and reliable approach to protect against two different viral infections.
1996,"Following challenge with BHV-1, calves immunized with the recombinant NDVs had lower titers and earlier clearance of challenge virus compared to the empty vector control, and reduced disease was observed with rLaSota/gDFL."
1997,The results indicate no significant differences in hematological and serum biochemistry parameters between the ssRNA-treated groups and the control group.
1998,"The percent of SARI cases that tested positive for influenza ranged from 7–17% depending on age group, year, province and HIV status."
1999,"For pandemic preparation, all six countries have developed national governance on pandemic preparedness as well as national pandemic influenza preparedness plans and Avian and Human Influenza (AHI) response plans."
2000,"Conclusions During an extended season of suboptimal vaccine match, 22% of health care workers receiving antiviral prophylaxis or seasonal influenza vaccine developed symptomatic laboratory‐confirmed influenza."
2001,Amolimogene expresses T cell epitopes from E6 and E7 proteins of HPV types 16 and 18.
2002, The Middle East respiratory syndrome coronavirus (MERS-CoV) is a lethal zoonotic pathogen that was first identified in humans in Saudi Arabia and Jordan in 2012.
2003,The strategy of expression of the coronavirus genome is unique.
2004,Avian influenza (AI) is endemic in Asia as a result of unregulated poultry rearing in rural areas.
2005,"Nonhuman primates (NHPs) are invaluable preclinical models to study the underlying causal mechanism of pathogenesis due to their outbred nature, high degree of genetic and physiological similarity to humans, and their susceptibility to human pathogens."
2006,Vaccine for swine trichinosis comprising inert newborn Trichinella spiralis newborn larvae emulsified with an adjuvant
2007,"Bordetella pertussis (OR 11·08, 95% CI 1·33–92·54), respiratory syncytial virus (8·05, 4·21–15·38), or influenza virus (4·13, 2·06–8·26) were most strongly associated with pneumonia; bocavirus, adenovirus, parainfluenza virus, Haemophilus influenzae, and cytomegalovirus were also associated with pneumonia."
2008,"However, PCV3, similar to PCV2, is reported to be associated with several swine diseases, including porcine dermatitis and nephropathy syndrome (PDNS) and reproductive failure."
2009,"The nanoparticle-assisted RT-PCR assay we describe here can be used to distinguish field strains from vaccine strains of PEDV, and it shows promise for reducing economic loss due to PEDV infection."
2010,"Finally, we demonstrated that humoral immunity to GP could be induced by immunization of mice with inactivated RV-GP in the presence of pre-existing immunity to RABV."
2011, Background The outbreak of severe acute respiratory syndrome (SARS) in 2002 was caused by a previously unknown coronavirus—SARS coronavirus (SARS-CoV).
2012,"Here, we investigate the relative efficacy of NP and M2 compared to HA in protecting against HPAI H5N1 virus."
2013,Unexpected reports of intussusception after vaccination with the live tetravalent rotavirus vaccine RotaShield resulted in voluntary withdrawal of the vaccine.
2014,TG mice and wild-type (WT) mice were intraperitoneally injected with PRV and the survival rate was recorded for 10 days.
2015,"NPF at high and medium doses was able to observably restrain PPV copying in lung, gonad, blood, and spleen, decrease the impact of PPV on weight of guinea pigs, and improve hemagglutination inhibition (HI) of PPV in serum."
2016,Polyproteins corresponding to HCV 1b amino acids (aa) 1–98 and 1–173 were expressed in E. coli.
2017,"Traditionally, the multibasic cleavage site (MBCS) of surface protein H5-hemagglutinin (HA) is converted to a monobasic one so as to weaken the virulence of recombinant H5N1 influenza viruses and to produce inactivated and live attenuated vaccines."
2018,"The value of considering extended haplotypes in searching for associations between the MHC and diseases, or immune response, is shown in three examples: congenital adrenal hyperplasia, hepatitis B immunization, and transfusion-associated graft-versus-host disease."
2019,Planning for a future influenza pandemic should include considerations specific to pregnant women.
2020,Infection of DC with either M51R or M51R-F vector induced the production of interleukin-12 (IL-12) and IL-6 and increased surface expression of T cell costimulatory molecules.
2021,"We inoculated BALB/c (H2d) mice with 17DD yellow fever vaccine to investigate the correlations between approaches used for epitope discovery: ELISPOT assays, binding assays, and prediction software."
2022,Comparative analysis of the nucleotide sequence of the VP1 gene of Brazilian and Chinese aichivirus B strains allowed the strains identified in this study to be classified in the putative lineage 1.
2023,"Parainfluenza type 2 infection appeared to be next most likely to be associated with wheezing, followed by coronavirus infection."
2024,"The World Health Organization estimates that influenza virus infects 3–5 million people worldwide every year, of whom 290,000 to 650,000 die."
2025,"While there have been no recent outbreaks of the disease, the threat remains as SARS coronavirus (SARS-CoV) like strains still exist in animal reservoirs."
2026,"CONCLUSIONS: HMPV was detected in 3.8% of children hospitalized with ARI or fever, with a population incidence similar to that of influenza and PIV3."
2027,"For spleen cells, frequencies of both MHC class I- and II-restricted CTLps to live RSV were similar."
2028,"The fusion protein LTB-COE was successfully expressed by the recombinant adenovirus in HEK293 cells, and the immunogenicity of the vaccine candidate was assessed in BALB/c mice and piglets."
2029,"Women were more likely to wash hands frequently than men (odds ratio 2.80, p < 0.001)."
2030,The immunogenicity and protective efficacy of a live attenuated vaccine consisting of a recombinant severe acute respiratory syndrome (SARS) coronavirus lacking the E gene (rSARS-CoV-ΔE) were studied using hamsters.
2031,Background Travellers’ compliance with measures to prevent influenza through the use of antivirals and influenza vaccine remains very poor despite influenza being one of the commonest travel and vaccine‐preventable diseases.
2032,"Since its identification, MERS coronavirus (MERS-CoV) has been linked to more than 1372 infections manifesting with severe morbidity and, often, mortality (about 495 deaths) in the Arabian Peninsula, Europe, and, most recently, the United States."
2033,"Zika virus (ZIKV), a mosquito-borne flavivirus, has attracted global attention due to its close association with congenital Zika syndrome and neurological diseases, and transmission through additional routes, such as sexual contact."
2034,It is estimated that smallpox killed 500 million people in the 19(th) and 20(th) centuries.
2035,• Complex mathematical modelling techniques are increasingly being used to gain insights into the evolution and epidemiology of influenza viruses.
2036,Gross and microscopic examination of these vaccinated piglets revealed no lesions consistent with rotaviral infection and vaccinated piglets were susceptible to challenge by porcine rotavirus.
2037,The attenuated virus induced a high level of virus-specific neutralizing antibodies until 120 days after immunization in piglets and provided complete protection when challenged with an emerging virus strain on day 14 post immunization.
2038,"In the absence of CCoV-I laboratory strain, we used feline coronavirus (FCoV)-I that shares high sequence homology in the S protein with CCoV-I."
2039,"Only four (4%) Saudi pilgrims had been vaccinated against influenza virus, and none of these was infected with influenza virus."
2040,"Because delivery by injection creates hurdles to sustained high coverage, there are efforts to deliver MeV vaccine by inhalation."
2041,IMPORTANCE Viral subunit vaccines generally show low efficacy.
2042,"In this study, we developed rhesus macaques as a model for MERS-CoV using intratracheal inoculation."
2043,It is now accepted that an overwhelming inflammatory response is the cause of human deaths from avian H5N1 influenza infection.
2044,A second screen of the remaining compounds and the feasibility of appropriateness for in vivo testing removed six further compounds (ouabain; omeprazole; esomeprazole; Gleevec; D-LANA-14; and Tasigna).
2045,Testing novel vaccine candidates in animal models is a critical step in the development of modern vaccines.
2046,"In addition, after the 2009 H1N1 influenza epidemic crisis, the vaccine was domestically produced."
2047,"In this study, a DNA vaccine pPI-2.EGFP.VP7.S co-expressing VP7 protein of PoRV and S protein of PEDV was constructed."
2048,Prophylactic and therapeutic strategies are urgently needed to combat infections caused by the newly emerged Middle East respiratory syndrome coronavirus (MERS-CoV).
2049,All the immunized mice with antibody titer above 1:20 survived live virus challenge.
2050,Mice inoculated with this recombinant bacterium through intranasal route produced high titers of IgG to gp120 in sera and IgA to gp120 in fecal washes.
2051,"Overall, the impact of the pandemic was comparable to the impact of an average seasonal influenza epidemic, but with a shift in (severe) outcomes from the very young and elderly toward young adults."
2052,"The median age of the patients was 59 years, with higher morbidity and mortality among the elderly and among those with coexisting conditions (similar to the situation with influenza); 56% of the patients were male."
2053,"CONCLUSION: Our results indicate that multiple SNPs from genes involved in cell adhesion, viral attachment, and viral entry, as well as others in genes involved in signaling and/or immune response regulation, play a role in modulating humoral immune responses following live rubella vaccination."
2054,"Importantly, rOv-ASP-1 significantly enhanced cross-reactive antibody responses and protection against challenge with an antigenically distinct strain."
2055,"RESULTS: Intraperitoneal immunisation with SA35 and SA40 induced specific IgG and IgG1 in serum, specific IgA in the intestinal mucosa, increase of CD3+/CD4+ and CD30+ cells in splenocytes, which produced IFN-γ."
2056,: Development an effective vaccine against Middle East respiratory syndrome coronavirus (MERS-CoV) is urgent and limited information is available on vaccination in nonhuman primate (NHP) model.
2057,"Colistin, a cationic antibiotic, is widely used in swine for the oral treatment of intestinal infections caused by E. coli, and particularly of PWD."
2058,New gene fragment encoding rabies virus glycoprotein; DNA sequence expression in eukaryote cell culture and application to recombinant vaccine construction
2059,"In the centenary year of the devastating 1918‐19 pandemic, it seems opportune to reflect on the success of the WHO Global Influenza Surveillance and Response System (GISRS) initiated 70 years ago to provide early warning of changes in influenza viruses circulating in the global population to help mitigate the consequences of such a pandemic and maintain the efficacy of seasonal influenza vaccines."
2060,"The vP129/swIL1β infected pigs did not show visible clinical signs, while respiratory distress and lethargy were evident in pigs infected with the parental virus."
2061,The value of protection rate against influenza in the Polish population is very low.
2062,"Between 1994 and 2010, seven people became infected with HeV, four fatally."
2063,"However, the conjugation of cholera toxin subunit A1 induced more potent mucosal, humoral and cell-mediated immune responses."
2064,"To develop an effective vaccine that does not enhance RSV illness, it is important to understand how formalin and heat inactivation affected the antigenicity and immunogenicity of FI-RSV compared to native virus."
2065,We propose that tree shrews could be a useful alternative mammalian model to study pathogenesis of influenza H1N1 virus.
2066,"The outbreak of the 2019 Novel Coronavirus (SARS-CoV-2) rapidly spread from Wuhan, China to more than 150 countries, areas or territories, causing staggering number of infections and deaths."
2067,"In the present study, we determined the complete nucleotide sequences of the spike (S) glycoprotein genes of seven Korean PEDV isolates."
2068,This chapter reviews the immune system for the principles of immune response to antigens and the synthesis of immunoglobulins of the five classes of antibodies in the body.
2069,"Cases and controls were matched in a 1:1 ratio according to gender, age, socio-economic status and type of influenza vaccine."
2070,"To protect against PEDV invasion, a mucosal vaccine is utilized effectively."
2071,"In this study, we assessed the feasibility of producing a protective antigen for the PEDV spike protein 1 using duckweed, Lemna minor."
2072,Vaccination of cattle against BHV-1 is a high priority.
2073,"PEDV can also cause diarrhea, agalactia, and abnormal reproductive cycles in pregnant sows."
2074,"In this study, we have further evaluated the adjuvanticity of recombinant ASP-1 using a panel of recombinant proteins or synthetic peptide-based antigens, including ovalbumin (OVA), synthetic HIV peptide (HIV-p), recombinant HIV gp41 (rgp41) and HBV HBsAg, as well as three commercially available inactivated vaccines against haemorrhagic fever with renal syndrome (HFRS), Influenza and Rabies."
2075,"We transferred these antibodies into immunodeficient mice, where they protected against subsequent lethal CHIKV challenge, establishing a humoral mechanism of protection."
